country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,lambda,theta,delta,country_lower,oil_exporter,sp_rating,scale_rating,lam_ovx,pd_m1,dd_m1,pd_m3,dd_m3,spread_m1,spread_m3,dd_diff
Egypt,2024-06-07,387.213,-0.0269015335882338,5,0.4631972583195869,83428320000.0,0.0,83428320000.0,41714160000.0,26.42,egypt,564.73,0.0516999999999999,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.126930453036631,0.3,0.28,0.5828415072712162,0.2737,0.6016607225813773,367.845676321857,358.7797168485741,0.018819215310161064
Egypt,2024-06-14,382.007,-0.0135359961729689,5,0.4627840153901095,83428320000.0,0.0,83428320000.0,41714160000.0,24.71,egypt,605.98,0.0507,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1222585399588065,0.3,0.28,0.5828415072712161,0.2808,0.5804666060199801,367.845676321857,368.99985544401056,-0.0023749012512359613
Egypt,2024-06-21,382.007,0.0,5,0.4625358564216872,83428320000.0,0.0,83428320000.0,41714160000.0,24.74,egypt,613.6299,0.051,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.119457616826388,0.3,0.28,0.5828415072712161,0.2801,0.5825444650523746,367.845676321857,367.98991229196645,-0.0002970422188415256
Egypt,2024-06-28,398.553,0.0424015550860041,5,0.4643991136089855,83428320000.0,0.0,83428320000.0,41714160000.0,26.54,egypt,627.9099,0.0509,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.140573023322913,0.3,0.2800000000000001,0.582841507271216,0.2769,0.5920755479762466,367.845676321857,363.37951284369825,0.009234040705030644
Egypt,2024-07-05,409.945,0.0281825162264491,5,0.4626578964503189,83428320000.0,0.0,83428320000.0,41714160000.0,23.78,egypt,589.71,0.0498,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.120834625220998,0.3,0.28,0.5828415072712162,0.2874,0.5609963872976056,367.845676321857,378.5473336131889,-0.021845119973610605
Egypt,2024-07-12,409.659,-0.0006978980376092,5,0.4622549895715283,83428320000.0,0.0,83428320000.0,41714160000.0,24.12,egypt,579.21,0.0487,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1162917147628613,0.3,0.28,0.5828415072712162,0.2799,0.583138600925448,367.845676321857,367.7014507530048,0.0002970936542318059
Egypt,2024-07-19,407.819,-0.0045016577994444,5,0.4620080516755089,83428320000.0,0.0,83428320000.0,41714160000.0,26.83,egypt,578.2,0.0487,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1135119252408727,0.3,0.2799999999999999,0.5828415072712164,0.278,0.5887932119109196,367.8456763218568,364.96313919064045,0.005951704639703181
Egypt,2024-07-26,416.594,0.0212886778973775,5,0.4622430310007048,83428320000.0,0.0,83428320000.0,41714160000.0,29.77,egypt,601.04,0.0479,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.116157017607323,0.3,0.28,0.5828415072712162,0.2775,0.5902843943869683,367.845676321857,364.2431535825767,0.007442887115752139
Egypt,2024-08-02,419.761,0.0075733752705329,5,0.4622642248334032,83428320000.0,0.0,83428320000.0,41714160000.0,38.83,egypt,671.26,0.0433,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.11639574302909,50.0,0.28,0.5828415072712161,0.3148,0.4822899297197469,367.845676321857,418.6785406756256,-0.1005515775514692
Egypt,2024-08-09,407.914,-0.0286291338170211,5,0.4631048374416019,83428320000.0,0.0,83428320000.0,41714160000.0,33.37,egypt,689.0,0.045,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.125884751650826,50.0,0.28,0.5828415072712162,0.3227,0.4601619225045441,367.845676321857,430.4003671197979,-0.12267958476667212
Egypt,2024-08-16,420.211,0.0297005982064327,5,0.4635810868781261,83428320000.0,0.0,83428320000.0,41714160000.0,31.0,egypt,691.3799,0.0449,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1312784790341537,50.0,0.2799999999999999,0.5828415072712164,0.3179,0.4735792152876287,367.8456763218568,423.2700582626822,-0.10926229198358772
Egypt,2024-08-23,434.839,0.0342188815579822,5,0.464501360744777,83428320000.0,0.0,83428320000.0,41714160000.0,30.54,egypt,691.6299,0.0436,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.14173744794497,50.0,0.28,0.5828415072712161,0.3303,0.4390849275206671,367.845676321857,441.74227041709094,-0.143756579750549
Egypt,2024-08-30,445.47,0.0241540569393648,5,0.4619241947094245,83428320000.0,0.0,83428320000.0,41714160000.0,33.36,egypt,694.6599,0.0438,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1125687240665454,50.0,0.28,0.5828415072712162,0.3228,0.45988328292440145,367.845676321857,430.5491858710291,-0.12295822434681475
Egypt,2024-09-06,449.967,0.0100443421659318,5,0.4606252270754817,83428320000.0,0.0,83428320000.0,41714160000.0,37.58,egypt,623.8101,0.0409999999999999,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.0980086286555175,50.0,0.28,0.5828415072712161,0.3176,0.47442060840314504,367.845676321857,422.82525687702207,-0.10842089886807105
Egypt,2024-09-13,441.48,-0.0190415278373283,5,0.4609593538160638,83428320000.0,0.0,83428320000.0,41714160000.0,35.22,egypt,635.72,0.04,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1017448276846786,50.0,0.27999999999999997,0.5828415072712163,0.3314,0.4360506243436182,367.8456763218568,443.3892030982106,-0.14679088292759812
Egypt,2024-09-20,448.761,0.0163577331321969,5,0.46012255671863,83428320000.0,0.0,83428320000.0,41714160000.0,32.22,egypt,567.1899,0.0392,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.0923995064480363,50.0,0.2800000000000001,0.582841507271216,0.3238,0.45709884559639474,367.845676321857,432.03798274382757,-0.12574266167482123
Egypt,2024-09-27,449.759,0.0022214317108298,5,0.460061048435439,83428320000.0,0.0,83428320000.0,41714160000.0,39.62,egypt,624.23,0.039,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.091714123043965,50.0,0.28,0.5828415072712161,0.32,0.4676987991145081,367.845676321857,426.3864409220833,-0.11514270815670796
Egypt,2024-10-04,450.817,0.0023496084433475,5,0.4600645958239076,83428320000.0,0.0,83428320000.0,41714160000.0,46.37,egypt,630.9099,0.042,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.091753645680484,50.0,0.27999999999999997,0.5828415072712163,0.319,0.47049696790494155,367.8456763218568,424.90184355093317,-0.11234453936627475
Egypt,2024-10-11,430.802,-0.0454129043940669,5,0.4623178106561021,83428320000.0,0.0,83428320000.0,41714160000.0,52.68,egypt,641.6299,0.0418,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.1169994417121516,2.9,0.28,0.5828415072712162,0.2899,0.5536768811034557,367.845676321857,382.17573774815634,-0.0291646261677605
Egypt,2024-10-18,421.049,-0.022899371338654,5,0.4574468497245202,83428320000.0,0.0,83428320000.0,41714160000.0,47.22,egypt,583.95,0.0419,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.062777807374683,50.0,0.2799999999999999,0.5828415072712164,0.3191,0.4702169855552082,367.8456763218568,425.05025370720284,-0.11262452171600823
Egypt,2024-10-25,421.389,0.0008071811064087,5,0.4526779191151694,83428320000.0,0.0,83428320000.0,41714160000.0,48.97,egypt,621.21,0.0429,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.0109518562939255,50.0,0.28,0.5828415072712162,0.3336,0.42999400791795417,367.845676321857,446.6871426337537,-0.15284749935326203
Egypt,2024-11-01,424.817,0.0081020903946429,5,0.452440423409766,83428320000.0,0.0,83428320000.0,41714160000.0,44.14,egypt,602.71,0.0428,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,3.0084028821500044,50.0,0.27999999999999997,0.5828415072712163,0.3137,0.48538961158296584,367.8456763218568,417.05182298165676,-0.09745189568825047
Egypt,2024-11-08,430.167,0.0125150174243218,5,0.4391129142335945,83428320000.0,0.0,83428320000.0,41714160000.0,38.76,egypt,554.6201,0.0432,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.8700644467868197,50.0,0.27999999999999997,0.5828415072712163,0.3286,0.44378228136376713,367.8456763218568,439.19967538168953,-0.13905922590744918
Egypt,2024-11-15,433.291,0.0072360523179108,5,0.4392749447193845,83428320000.0,0.0,83428320000.0,41714160000.0,35.07,egypt,591.5701,0.0434,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.871692188882491,50.0,0.28,0.5828415072712161,0.325,0.45376219016987956,367.845676321857,433.82600312714754,-0.12907931710133652
Egypt,2024-11-22,417.195,-0.0378558193064567,5,0.4351556024925338,83428320000.0,0.0,83428320000.0,41714160000.0,35.74,egypt,572.5,0.0441999999999999,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.830710226861297,50.0,0.28,0.5828415072712161,0.323,0.4593261108356631,367.845676321857,430.84685659814323,-0.12351539643555298
Egypt,2024-11-29,416.623,-0.0013720022588317,5,0.4340259357615544,83428320000.0,0.0,83428320000.0,41714160000.0,34.95,egypt,543.8799,0.043,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.819615887728389,50.0,0.28,0.5828415072712161,0.3259,0.45126301173575833,367.845676321857,435.1680682179551,-0.13157849553545775
Egypt,2024-12-06,420.745,0.0098452133226768,5,0.4343066155443716,83428320000.0,0.0,83428320000.0,41714160000.0,30.98,egypt,523.8201,0.0419,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.82236666693002,50.0,0.2800000000000001,0.582841507271216,0.3262,0.45043057897785393,367.845676321857,435.61562344938125,-0.13241092829336204
Egypt,2024-12-13,415.649,-0.0121857953551307,5,0.4343540987725691,83428320000.0,0.0,83428320000.0,41714160000.0,34.92,egypt,534.21,0.0424,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.8228323977076872,50.0,0.28,0.5828415072712162,0.3307,0.43798107821545157,367.845676321857,442.3409981251922,-0.14486042905576463
Egypt,2024-12-20,414.039,-0.0038809818168288,5,0.434082944632289,83428320000.0,0.0,83428320000.0,41714160000.0,29.27,egypt,561.3799,0.0426999999999999,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.820174291536921,0.3,0.28,0.5828415072712162,0.2781,0.588495132568032,367.845676321857,365.1071674202355,0.00565362529681579
Egypt,2024-12-27,406.229,-0.0190431322868891,5,0.4336287631171722,83428320000.0,0.0,83428320000.0,41714160000.0,30.21,egypt,563.5901,0.042,0.1436169730642603,-0.0268972912937666,0.0744991026694886,egypt,1.0,B-,2.8157299053264326,50.0,0.27999999999999997,0.5828415072712163,0.3176,0.47442060840314504,367.8456763218568,422.82525687702207,-0.10842089886807127
Greece,2014-01-03,148.335,0.0178823365289056,5,0.3926311262219261,235660000000.0,2683050000.0,238343000000.0,120513050000.0,20.6,greece,37030.48,0.0013,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.8374348811722845,0.3,0.03999999999999999,1.75068607125217,0.039,1.7624102978623892,48.58538513808918,47.35625470915429,0.011724226610219324
Greece,2014-01-10,161.734,0.0864797810147676,5,0.4009616841560466,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.47,greece,37030.48,0.0012,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.181810896542017,0.3,0.03999999999999999,1.75068607125217,0.0394,1.757691587586656,48.58538513808918,47.84781623874667,0.007005516334485984
Greece,2014-01-17,157.459,-0.0267879034879325,5,0.4012739963188789,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.12,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.195102087623189,0.3,0.03999999999999999,1.75068607125217,0.04,1.7506860712521692,48.58538513808918,48.58538513808918,-6.661338147750939e-16
Greece,2014-01-24,147.576,-0.0648218095976207,5,0.4040664898095672,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.46,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.3152004909157755,0.3,0.03999999999999999,1.75068607125217,0.0411,1.7380613740747308,48.58538513808918,49.93830164708866,-0.012624697177439081
Greece,2014-01-31,144.893,-0.0183477583383112,5,0.4042945125828616,235660000000.0,2683050000.0,238343000000.0,120513050000.0,20.35,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.325107892374708,0.3,0.03999999999999999,1.75068607125217,0.0397,1.754178068172672,48.58538513808918,48.21656668792543,0.0034919969205020607
Greece,2014-02-07,158.214,0.0879530080123056,5,0.4127980614649343,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.03,greece,37030.48,0.0012,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.705749930568713,0.3,0.03999999999999999,1.7506860712521701,0.0422,1.725707767112876,48.58538513808918,51.29213396717122,-0.02497830413929414
Greece,2014-02-14,163.156,0.0307582513428689,5,0.4135411359298741,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.95,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.7400701590469465,0.3,0.03999999999999996,1.7506860712521704,0.039,1.7624102978623892,48.58538513808918,47.35625470915429,0.01172422661021888
Greece,2014-02-21,158.892,-0.026482072190521,5,0.4101323576306722,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.9,greece,37030.48,0.0012,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.584049310185822,0.3,0.03999999999999999,1.7506860712521701,0.0384,1.7695628028354453,48.58538513808918,46.619138871247955,0.018876731583275186
Greece,2014-02-28,169.252,0.0631640024159415,5,0.4128080354700521,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.71,greece,37030.48,0.0012,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.706209447910715,0.3,0.03999999999999999,1.75068607125217,0.0403,1.7472152926859035,48.58538513808918,48.954271614322124,-0.0034707785662664303
Greece,2014-03-07,174.697,0.0316643161356402,5,0.4106737340953764,235660000000.0,2683050000.0,238343000000.0,120513050000.0,20.01,greece,37030.48,0.0013,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.608587020509726,0.3,0.03999999999999999,1.7506860712521701,0.0392,1.7600460440337644,48.58538513808918,47.60202037190443,0.009359972781594283
Greece,2014-03-14,172.614,-0.0119951569386975,5,0.411132370937934,235660000000.0,2683050000.0,238343000000.0,120513050000.0,21.7,greece,37030.48,0.0012,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.629445439746198,0.3,0.03999999999999999,1.7506860712521701,0.0387,1.765975257345336,48.58538513808918,46.98766283146652,0.015289186093165874
Greece,2014-03-21,171.95,-0.0038541508802292,5,0.4090737596071654,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.46,greece,37030.48,0.0014,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.536329033403173,0.3,0.03999999999999999,1.7506860712521701,0.0401,1.74952680229778,48.58538513808918,48.70833973714211,-0.0011592689543902246
Greece,2014-03-28,170.48,-0.0085857490879134,5,0.3989616564203881,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.15,greece,37030.48,0.0013,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,7.097357121864922,0.3,0.03999999999999999,1.75068607125217,0.0395,1.756518004011915,48.58538513808918,47.97072550102263,0.00583193275974514
Greece,2014-04-04,167.916,-0.0151541334287851,5,0.3952855144046329,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.28,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.945071312302465,0.3,0.03999999999999999,1.7506860712521701,0.0431,1.7157926494935882,48.58538513808918,52.40049700494845,-0.0348934217585819
Greece,2014-04-11,159.832,-0.0493405907639289,5,0.3806454253846136,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.39,greece,37030.48,0.0009,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.374605009974479,0.3,0.03999999999999999,1.75068607125217,0.0399,1.7518476977477357,48.58538513808918,48.46243809748806,0.0011616264955658373
Greece,2014-04-18,158.912,-0.0057726737119463,5,0.3800866252274951,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.93,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.353919573724474,0.3,0.03999999999999999,1.75068607125217,0.038,1.7743819103449567,48.58538513808918,46.12787919710338,0.02369583909278683
Greece,2014-04-25,155.491,-0.0217627377549024,5,0.3782218807567908,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.88,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.285446750571509,0.3,0.03999999999999999,1.7506860712521701,0.0399,1.7518476977477357,48.58538513808918,48.46243809748806,0.0011616264955656153
Greece,2014-05-02,158.157,0.0170003584181298,5,0.3780366649293555,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.8,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.278692060772935,0.3,0.04000000000000002,1.7506860712521697,0.0422,1.725707767112876,48.58538513808918,51.29213396717122,-0.024978304139293694
Greece,2014-05-09,150.271,-0.0511478798452081,5,0.3792411271647064,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.0,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.322767584504534,0.3,0.03999999999999999,1.75068607125217,0.0408,1.741477008196067,48.58538513808918,49.56923364526228,-0.009209063056102806
Greece,2014-05-16,136.15,-0.0986831115839519,5,0.3696390603881988,235660000000.0,2683050000.0,238343000000.0,120513050000.0,15.42,greece,37030.48,0.0009,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.981020868629471,0.3,0.03999999999999999,1.7506860712521701,0.0435,1.7114395577093586,48.58538513808918,52.89330002996701,-0.0392465135428115
Greece,2014-05-23,148.016,0.0835631569091939,5,0.3438518409619764,235660000000.0,2683050000.0,238343000000.0,120513050000.0,15.89,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.1636613076739595,0.3,0.03999999999999999,1.75068607125217,0.0404,1.7460630300638962,48.58538513808918,49.077248894308525,-0.004623041188273724
Greece,2014-05-30,154.905,0.0454916497625144,5,0.3345792864279399,235660000000.0,2683050000.0,238343000000.0,120513050000.0,15.61,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,4.901886228117242,0.3,0.03999999999999999,1.7506860712521701,0.0374,1.7816887652265292,48.58538513808918,45.39121586437696,0.031002693974359063
Greece,2014-06-06,166.402,0.0715945217541701,5,0.3400695483621779,235660000000.0,2683050000.0,238343000000.0,120513050000.0,14.5,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.054973162179209,0.3,0.03999999999999999,1.7506860712521701,0.0402,1.7483698797829534,48.58538513808918,48.83130189557672,-0.0023161914692166885
Greece,2014-06-13,159.131,-0.0446787851731244,5,0.3417746046937133,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.47,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.103638435077514,0.3,0.03999999999999999,1.7506860712521701,0.0423,1.7245976901960758,48.58538513808918,51.41525508761218,-0.026088381056094345
Greece,2014-06-20,164.951,0.0359206977268557,5,0.3159152049090379,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.84,greece,37030.48,0.0009,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,4.4202862929170035,0.3,0.04000000000000002,1.7506860712521697,0.0375,1.7804643416920256,48.58538513808918,45.51397424523236,0.029778270439855925
Greece,2014-06-27,152.236,-0.0802165117603908,5,0.3286658131872619,235660000000.0,2683050000.0,238343000000.0,120513050000.0,16.44,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,4.742980208257136,0.3,0.03999999999999999,1.7506860712521701,0.0385,1.7683644242721617,48.58538513808918,46.7419726464804,0.017678353019991544
Greece,2014-07-04,157.098,0.0314378660968029,5,0.3279885354296955,235660000000.0,2683050000.0,238343000000.0,120513050000.0,15.59,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,4.725165199279035,0.3,0.03999999999999999,1.7506860712521701,0.0421,1.7268199746517752,48.58538513808918,51.16902042566859,-0.02386609660039496
Greece,2014-07-11,143.642,-0.089545721476708,5,0.3404055245668123,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.26,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.064519832669297,0.3,0.03999999999999999,1.7506860712521701,0.0429,1.7179814436908838,48.58538513808918,52.15414102023948,-0.03270462756128634
Greece,2014-07-18,142.545,-0.0076663536276944,5,0.3367082500435174,235660000000.0,2683050000.0,238343000000.0,120513050000.0,17.39,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,4.9606019603555955,0.3,0.04000000000000002,1.7506860712521697,0.0405,1.7449130810524895,48.58538513808918,49.20023373646538,-0.005772990199680139
Greece,2014-07-25,148.967,0.0440670655744598,5,0.33670947087048,235660000000.0,2683050000.0,238343000000.0,120513050000.0,16.67,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,4.960635863359719,0.3,0.03999999999999999,1.75068607125217,0.0388,1.7647844442776397,48.58538513808918,47.11051924307403,0.01409837302546979
Greece,2014-08-01,141.367,-0.0523654591617432,5,0.3383861366058155,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.39,greece,37030.48,0.0013,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.007452334129297,0.3,0.03999999999999999,1.75068607125217,0.0402,1.7483698797829534,48.58538513808918,48.83130189557672,-0.0023161914692164665
Greece,2014-08-08,127.034,-0.1069045785797573,5,0.3537132312432945,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.88,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.45999136827599,0.3,0.04000000000000004,1.7506860712521695,0.041,1.7391976652852517,48.58538513808918,49.81527141236956,-0.011488405966917803
Greece,2014-08-15,136.129,0.0691481984137108,5,0.3599045338310241,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.59,greece,37030.48,0.0009,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.656071496164951,0.3,0.03999999999999999,1.75068607125217,0.0401,1.74952680229778,48.58538513808918,48.70833973714211,-0.0011592689543900025
Greece,2014-08-22,140.575,0.0321381886002069,5,0.3591470180590618,235660000000.0,2683050000.0,238343000000.0,120513050000.0,16.51,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.631649738553732,0.3,0.03999999999999999,1.75068607125217,0.0368,1.7890920021358372,48.58538513808918,44.6548237681815,0.03840593088366728
Greece,2014-08-29,140.175,-0.0028495121685291,5,0.3549252468196338,235660000000.0,2683050000.0,238343000000.0,120513050000.0,16.68,greece,37030.48,0.0009,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.497750626173078,0.3,0.03999999999999999,1.75068607125217,0.041,1.7391976652852517,48.58538513808918,49.81527141236956,-0.011488405966918247
Greece,2014-09-05,142.83,0.018763469864801,5,0.3538377313370813,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.52,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.463856225810998,0.3,0.03999999999999999,1.7506860712521701,0.0435,1.7114395577093586,48.58538513808918,52.89330002996701,-0.0392465135428115
Greece,2014-09-12,138.101,-0.0336698103558915,5,0.3513088427525915,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.53,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.385967685683322,0.3,0.03999999999999999,1.7506860712521701,0.0402,1.7483698797829534,48.58538513808918,48.83130189557672,-0.0023161914692166885
Greece,2014-09-19,135.548,-0.0186594803858843,5,0.35178501927982,235660000000.0,2683050000.0,238343000000.0,120513050000.0,18.56,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.400535161106844,0.3,0.03999999999999999,1.75068607125217,0.0352,1.8093283960319986,48.58538513808918,42.69243603919689,0.05864232477982867
Greece,2014-09-26,125.578,-0.0763987416765021,5,0.3559519351971041,235660000000.0,2683050000.0,238343000000.0,120513050000.0,19.42,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.529972173903342,0.3,0.03999999999999999,1.75068607125217,0.0373,1.782915865733974,48.58538513808918,45.268465017868934,0.032229794481804186
Greece,2014-10-03,119.904,-0.0462356568449823,5,0.3552072412870065,235660000000.0,2683050000.0,238343000000.0,120513050000.0,24.22,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.5065790903691045,0.3,0.03999999999999999,1.75068607125217,0.0437,1.7092751183817132,48.58538513808918,53.13974708523656,-0.04141095287045671
Greece,2014-10-10,115.009,-0.0416810364406836,5,0.3543292457211203,235660000000.0,2683050000.0,238343000000.0,120513050000.0,30.03,greece,37030.48,0.001,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.479145197075694,50.0,0.03999999999999999,1.75068607125217,0.0705,1.4720773171593673,48.58538513808918,86.44140490912687,-0.2786087540928026
Greece,2014-10-17,107.354,-0.0688786012451578,5,0.3539270101531998,235660000000.0,2683050000.0,238343000000.0,120513050000.0,31.16,greece,37030.48,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.466629653930396,50.0,0.03999999999999999,1.75068607125217,0.0687,1.4855431569065536,48.58538513808918,84.18727209412218,-0.2651429143456163
Greece,2014-10-24,114.753,0.0666502074643261,5,0.359995452974745,235660000000.0,2683050000.0,238343000000.0,120513050000.0,31.27,greece,679.0498,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,5.659010863869928,50.0,0.03999999999999999,1.75068607125217,0.066,1.506261723278244,48.58538513808918,80.81082927007772,-0.24442434797392587
Greece,2014-10-31,102.862,-0.1093937083276854,5,0.3740937141479857,235660000000.0,2683050000.0,238343000000.0,120513050000.0,30.52,greece,727.7798,0.0011,0.0506978650207996,-0.0403725364073555,0.0911747552594799,greece,,BBB-,6.136854848089546,50.0,0.03999999999999999,1.75068607125217,0.0641,1.521238488899913,48.58538513808918,78.43822630912271,-0.22944758235225682
