treatment_group,treatment_size,beta,pval,n_obs,is_true
"Brazil,China,South Africa",3,-0.11410149592292895,0.797043703051314,85,False
"Brazil,China,South Korea",3,0.16002620117557947,0.5953259742452031,85,False
"Brazil,China,Thailand",3,0.007763340777348655,0.983518122226966,85,False
"Brazil,China,Turkey",3,-0.07469042647828933,0.8592368635393544,85,False
"Brazil,Colombia,Dubai",3,0.4693199596951527,0.14831307748339873,85,False
"Brazil,Colombia,Egypt",3,0.2257895403423497,0.3257197020953799,85,False
"Brazil,Colombia,Indonesia",3,0.09033953968186127,0.6767013185363226,85,False
"Brazil,Colombia,Malaysia",3,0.7371734687997233,0.12083208729177031,85,False
"Brazil,Colombia,Mexico",3,0.10167540443063894,0.6383139114366485,85,False
"Brazil,Colombia,Philippines",3,0.3347093749599913,0.2046434192144253,85,False
"Brazil,Colombia,Qatar",3,-0.13557425708669307,0.6192981455789099,85,False
"Brazil,Colombia,Saudi Arabia",3,0.19186335855680242,0.38967532378964664,85,False
"Brazil,Colombia,South Africa",3,-0.3354201358937903,0.3659391558846119,85,False
"Brazil,Colombia,South Korea",3,-0.06129243879528184,0.8028450638389333,85,False
"Brazil,Colombia,Thailand",3,-0.21355529919351265,0.4878759445819856,85,False
"Brazil,Colombia,Turkey",3,-0.2960090664491506,0.3972981376964253,85,False
"Brazil,Dubai,Egypt",3,0.6164738003391546,0.03315998421989419,85,False
"Brazil,Dubai,Indonesia",3,0.48102379967866626,0.13385995668625172,85,False
"Brazil,Dubai,Malaysia",3,1.127857728796528,0.005094248938073198,85,False
"Brazil,Dubai,Mexico",3,0.4923596644274439,0.12080147322143198,85,False
"Brazil,Dubai,Philippines",3,0.7253936349567962,0.010538956936835486,85,False
"Brazil,Dubai,Qatar",3,0.25511000291011177,0.538759436992237,85,False
"Brazil,Dubai,Saudi Arabia",3,0.5825476185536076,0.04826216717928822,85,False
"Brazil,Dubai,South Africa",3,0.055264124103014574,0.9156659030462455,85,False
"Brazil,Dubai,South Korea",3,0.3293918212015231,0.3859181850520732,85,False
"Brazil,Dubai,Thailand",3,0.1771289608032922,0.6970204607713355,85,False
"Brazil,Dubai,Turkey",3,0.09467519354765437,0.849737274954872,85,False
"Brazil,Egypt,Indonesia",3,0.23749338032586312,0.29620006087883066,85,False
"Brazil,Egypt,Malaysia",3,0.8843273094437252,0.040047956917499405,85,False
"Brazil,Egypt,Mexico",3,0.24882924507464085,0.2693353942803407,85,False
"Brazil,Egypt,Philippines",3,0.48186321560399337,0.04421271498269408,85,False
"Brazil,Egypt,Qatar",3,0.01157958355730885,0.9700204060107254,85,False
"Brazil,Egypt,Saudi Arabia",3,0.33901719920080425,0.11953067440302378,85,False
"Brazil,Egypt,South Africa",3,-0.18826629524978852,0.6498869673642811,85,False
"Brazil,Egypt,South Korea",3,0.08586140184871995,0.7547870548578168,85,False
"Brazil,Egypt,Thailand",3,-0.0664014585495108,0.8484101396807355,85,False
"Brazil,Egypt,Turkey",3,-0.1488552258051488,0.7043914262232185,85,False
"Brazil,Indonesia,Malaysia",3,0.7488773087832369,0.11187723717244613,85,False
"Brazil,Indonesia,Mexico",3,0.11337924441415252,0.5985613198066932,85,False
"Brazil,Indonesia,Philippines",3,0.3464132149435051,0.1838129156285142,85,False
"Brazil,Indonesia,Qatar",3,-0.12387041710317945,0.6518305310255172,85,False
"Brazil,Indonesia,Saudi Arabia",3,0.20356719854031596,0.3569845820638913,85,False
"Brazil,Indonesia,South Africa",3,-0.32371629591027673,0.3863516045588078,85,False
"Brazil,Indonesia,South Korea",3,-0.04958859881176836,0.8405650217247649,85,False
"Brazil,Indonesia,Thailand",3,-0.20185145920999917,0.5149827354273915,85,False
"Brazil,Indonesia,Turkey",3,-0.2843052264656371,0.41961272763981117,85,False
"Brazil,Malaysia,Mexico",3,0.7602131735320145,0.10364083041680461,85,False
"Brazil,Malaysia,Philippines",3,0.9932471440613672,0.015493689582976033,85,False
"Brazil,Malaysia,Qatar",3,0.5229635120146825,0.35508674624730285,85,False
"Brazil,Malaysia,Saudi Arabia",3,0.850401127658178,0.05292689596744893,85,False
"Brazil,Malaysia,South Africa",3,0.32311763320758535,0.6282118242145021,85,False
