date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2
2015-11-08,Indonesia,208.93,0.025,329.99399999999997,112.53847315830532,0.153293050539288,403.75452054170773,0.0427386225210292,True,369.3763491719157,0.0427386223967029,True,-0.1186547068506228,403.3544133896343,0.0706956046397681,True,6.568956853222571,Control,0.0,3.371121062187626,2.4399259068912342,1.9815670375704642,0.00037431475842682096,0.007345137282577937,0.02376385972618052
2015-11-15,Indonesia,215.27,0.025,329.99399999999997,111.68397938033796,0.153491562899076,402.8999588089284,0.0425594574585303,True,354.1734950239665,0.04255945693186,True,-0.1718685306599144,402.37847979182015,0.0732524575814108,True,7.286065084340796,Control,0.0,3.3634500474229125,2.008957768250034,1.8919941195922405,0.00038487382625193914,0.022270806329875693,0.029245882149644672
2015-11-22,Indonesia,208.52,0.025,329.99399999999997,111.7602870294902,0.1534423093418958,402.9762805213862,0.0425667459026501,True,368.9938585033299,0.0425667454284796,True,-0.1174636036093285,402.48053002656,0.0727042529356589,True,7.138079201284263,Control,0.0,3.3648478539387607,2.4392781791102136,1.9090504165380435,0.00038292938874037903,0.007358317315228098,0.02812779408712861
2015-11-29,Indonesia,216.0,0.025,329.99399999999997,110.75302519386511,0.1537130733015632,401.9689277752255,0.0423638861869745,True,370.7389980919291,0.0423638858322993,True,-0.1078353143015304,401.39573518112235,0.0739381442884976,True,7.509415947519521,Control,0.0,3.354993202810628,2.5012220714301345,1.8581315198905315,0.0003968346731343536,0.006188277184783591,0.03157516987028124
2015-12-06,Indonesia,223.92,0.0269,332.78061599999995,109.1896619700822,0.1542357454080151,400.08784782088145,0.0421057387614019,True,360.3358453998068,0.0421057387654446,True,-0.1395301894573199,399.54762999773857,0.072580655614625,True,7.194900439028666,Control,0.0,3.33790895129894,2.2264251092583125,1.874235908191581,0.0004220570214703492,0.012992860080948009,0.03044895845794776
2015-12-13,Indonesia,247.18,0.0269,332.78061599999995,108.29865257457728,0.1538672717807849,399.1969171489211,0.0417551688593796,True,348.0020031410357,0.041755168878794,True,-0.1829954478969807,398.4658470959264,0.0758773280797823,True,8.15937920832948,Control,0.0,3.342843839424291,1.8728811766891156,1.769614291789054,0.0004146227556771156,0.030542397513667982,0.03839570819691029
2015-12-20,Indonesia,235.74,0.0269,332.78061599999995,108.52506773085346,0.1538365833875633,399.4233454168451,0.0418103287525197,True,349.4503305185584,0.0418103287670154,True,-0.1782139129914209,398.7995228632041,0.0739830780971184,True,7.635643957631491,Control,0.0,3.344375695898352,1.9147106965820349,1.8242728997102424,0.00041233988211543236,0.027764704344750354,0.03405541266604671
2015-12-27,Indonesia,232.94,0.0269,332.78061599999995,110.71520786052912,0.1549881529394953,401.6132205978069,0.0427398116009215,True,364.72531796239537,0.042739811609504,True,-0.1284599612080923,401.09404688457414,0.0728359919511961,True,7.124697134810416,Control,0.0,3.3267993182596394,2.3186811433235466,1.8908141105520355,0.0004392480773734482,0.010206165855254502,0.029324581447350406
2016-01-03,Indonesia,230.54,0.0260999999999999,351.2806041499998,120.91648286665976,0.1759871201959254,429.2036917099737,0.0496390550679174,True,378.88309180978,0.0496390549678129,True,-0.166271892647456,428.3802774221726,0.0797613546406279,True,7.32046112687203,Control,0.0,2.925198157207189,1.8017019920363402,1.7550776060859834,0.0017211847292707555,0.03579615225781762,0.03962301710030657
2016-01-10,Indonesia,236.5,0.0260999999999999,351.2806041499998,119.73282508503318,0.1760662324127393,428.01985717026326,0.0493123638999733,True,369.91605298006783,0.049312363705365,True,-0.1945246582947258,426.9220464250215,0.0833182360628662,True,8.349554596247506,Control,0.0,2.92026155857437,1.597154159388288,1.6540665678461506,0.001748688580827264,0.05511567404135235,0.04905699400550664
2016-01-17,Indonesia,249.4,0.0260999999999999,351.2806041499998,119.98289359004288,0.1760499892215893,428.2699625159564,0.0493817037976214,True,375.8112099998605,0.0493817036677341,True,-0.1742224454151004,427.0088956275309,0.0855878963928375,True,8.955246767508955,Control,0.0,2.9212964093378164,1.7379434681712125,1.6062582845684967,0.0017428900801995204,0.0411103876971401,0.05410858594919663
