,country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate,fx_rate
192,Brazil,2017-09-08,2017,3.0,9.0,36.0,178.96,42.59999,757.246,676510.8268,5449.151,181160.7475,12.25,1.22,3.086705559
193,Brazil,2017-09-15,2017,3.0,9.0,37.0,177.55,43.53999,794.507,676510.8268,5449.151,181160.7475,12.25,1.3,3.108486167
194,Brazil,2017-09-22,2017,3.0,9.0,38.0,197.56,60.62,800.172,676510.8268,5449.151,181160.7475,12.25,1.3,3.125195325
195,Brazil,2017-09-29,2017,3.0,9.0,39.0,191.86,59.62,778.555,676510.8268,5449.151,181160.7475,12.25,1.31,3.161855377
196,Brazil,2017-10-06,2017,4.0,10.0,40.0,183.72,60.59999,774.583,670380.1371,5449.151,181160.7475,11.25,1.35,3.155967935
197,Brazil,2017-10-13,2017,4.0,10.0,41.0,178.33,55.12,784.256,670380.1371,5449.151,181160.7475,11.25,1.39,3.145247531
198,Brazil,2017-10-20,2017,4.0,10.0,42.0,167.73,47.62999,797.832,670380.1371,5449.151,181160.7475,11.25,1.43,3.192542221
199,Brazil,2017-10-27,2017,4.0,10.0,43.0,171.37,52.60999,772.705,670380.1371,5449.151,181160.7475,11.25,1.42,3.236245955
200,Brazil,2017-11-03,2017,4.0,11.0,44.0,171.41,51.60999,753.66,676037.2382,5449.151,181160.7475,11.25,1.49,3.314331168
201,Brazil,2017-11-10,2017,4.0,11.0,45.0,178.23,55.84999,742.186,676037.2382,5449.151,181160.7475,11.25,1.54,3.277936211
202,Brazil,2017-11-17,2017,4.0,11.0,46.0,173.06,53.60999,722.817,676037.2382,5449.151,181160.7475,11.25,1.6,3.257435096
203,Brazil,2017-11-24,2017,4.0,11.0,47.0,167.08,48.40999,740.14,676037.2382,5449.151,181160.7475,11.25,1.61,3.233002489
204,Brazil,2017-12-01,2017,4.0,12.0,48.0,168.75,49.59999,756.05,704436.0659,5449.151,181160.7475,11.25,1.62,3.258071873
205,Brazil,2017-12-08,2017,4.0,12.0,49.0,164.84,48.35999,736.635,704436.0659,5449.151,181160.7475,11.25,1.65,3.291855948
206,Brazil,2017-12-15,2017,4.0,12.0,50.0,165.35,48.62,725.276,704436.0659,5449.151,181160.7475,11.25,1.71,3.294675804
207,Brazil,2017-12-22,2017,4.0,12.0,51.0,162.46,47.17999,729.911,704436.0659,5449.151,181160.7475,11.25,1.73,3.337004038
208,Brazil,2017-12-29,2017,4.0,12.0,52.0,160.27,45.42999,739.439,704436.0659,5449.151,181160.7475,11.25,1.76,3.312464805
209,Brazil,2018-01-05,2018,1.0,1.0,1.0,144.74,38.39,752.335,678793.7538,5937.904,190216.062,7.0,1.8,3.229139757
210,Brazil,2018-01-12,2018,1.0,1.0,2.0,144.51,40.12999,800.631,678793.7538,5937.904,190216.062,7.0,1.78,3.206361421
211,Brazil,2018-01-19,2018,1.0,1.0,3.0,148.69,46.62,811.696,678793.7538,5937.904,190216.062,7.0,1.79,3.196215681
212,Brazil,2018-01-26,2018,1.0,1.0,4.0,141.08,40.62999,831.162,678793.7538,5937.904,190216.062,7.0,1.8,3.150995715
213,Brazil,2018-02-02,2018,1.0,2.0,5.0,149.37,44.62999,870.595,668024.8544,5937.904,190216.062,7.0,1.88,3.218124477
214,Brazil,2018-02-09,2018,1.0,2.0,6.0,175.5,57.59999,823.004,668024.8544,5937.904,190216.062,7.0,1.89,3.294241666
215,Brazil,2018-02-16,2018,1.0,2.0,7.0,150.49,44.89,798.524,668024.8544,5937.904,190216.062,7.0,2.0,3.231226574
216,Brazil,2018-02-23,2018,1.0,2.0,8.0,152.63,44.14,850.438,668024.8544,5937.904,190216.062,7.0,2.02,3.237922549
217,Brazil,2018-03-02,2018,1.0,3.0,9.0,155.09,47.59999,874.658,680258.9635,5937.904,190216.062,7.0,2.06,3.252772989
218,Brazil,2018-03-09,2018,1.0,3.0,10.0,143.43,42.65999,855.502,680258.9635,5937.904,190216.062,7.0,2.03,3.255314301
219,Brazil,2018-03-16,2018,1.0,3.0,11.0,145.44,44.73999,861.186,680258.9635,5937.904,190216.062,7.0,2.08,3.280194187
220,Brazil,2018-03-23,2018,1.0,3.0,12.0,170.85,62.18999,826.635,680258.9635,5937.904,190216.062,7.0,2.04,3.312245371
221,Brazil,2018-03-30,2018,1.0,3.0,13.0,161.53,57.46999,833.033,680258.9635,5937.904,190216.062,7.0,2.09,3.305020326
222,Brazil,2018-04-06,2018,2.0,4.0,14.0,165.66,60.48999,826.772,677210.0985,5937.904,190216.062,6.75,2.06,3.369726378
223,Brazil,2018-04-13,2018,2.0,4.0,15.0,167.88,60.42999,795.72,677210.0985,5937.904,190216.062,6.75,2.12,3.425361376
224,Brazil,2018-04-20,2018,2.0,4.0,16.0,168.87,60.92999,781.307,677210.0985,5937.904,190216.062,6.75,2.22,3.412969283
225,Brazil,2018-04-27,2018,2.0,4.0,17.0,167.39,58.68999,805.321,677210.0985,5937.904,190216.062,6.75,2.24,3.456738913
226,Brazil,2018-05-04,2018,2.0,5.0,18.0,181.22,64.14999,797.896,657502.2052,5937.904,190216.062,6.75,2.24,3.530325496
227,Brazil,2018-05-11,2018,2.0,5.0,19.0,182.7,65.14,752.815,657502.2052,5937.904,190216.062,6.75,2.28,3.599841607
228,Brazil,2018-05-18,2018,2.0,5.0,20.0,202.15,78.56999,759.974,657502.2052,5937.904,190216.062,6.75,2.32,3.73775884
229,Brazil,2018-05-25,2018,2.0,5.0,21.0,189.83,71.09999,711.998,657502.2052,5937.904,190216.062,6.75,2.27,3.65230095
230,Brazil,2018-06-01,2018,2.0,6.0,22.0,234.76,100.49,655.329,659934.9439,5937.904,190216.062,6.75,2.28,3.763359928
231,Brazil,2018-06-08,2018,2.0,6.0,23.0,247.23,109.45,676.797,659934.9439,5937.904,190216.062,6.75,2.3,3.7093364
232,Brazil,2018-06-15,2018,2.0,6.0,24.0,266.8398,121.4,635.115,659934.9439,5937.904,190216.062,6.75,2.35,3.729673281
233,Brazil,2018-06-22,2018,2.0,6.0,25.0,256.97,113.93,599.767,659934.9439,5937.904,190216.062,6.75,2.33,3.785871129
234,Brazil,2018-06-29,2018,2.0,6.0,26.0,267.98,120.5,605.643,659934.9439,5937.904,190216.062,6.75,2.33,3.877171216
235,Brazil,2018-07-06,2018,3.0,7.0,27.0,248.09,105.03,599.322,674955.1622,5937.904,190216.062,6.5,2.34,3.862793572
236,Brazil,2018-07-13,2018,3.0,7.0,28.0,239.65,97.98,624.53,674955.1622,5937.904,190216.062,6.5,2.37,3.851635019
237,Brazil,2018-07-20,2018,3.0,7.0,29.0,222.04,87.03,639.099,674955.1622,5937.904,190216.062,6.5,2.41,3.768039489
238,Brazil,2018-07-27,2018,3.0,7.0,30.0,207.5,77.79999,664.078,674955.1622,5937.904,190216.062,6.5,2.43,3.710850527
239,Brazil,2018-08-03,2018,3.0,8.0,31.0,209.16,80.03,693.577,667726.5976,5937.904,190216.062,6.5,2.43,3.707960992
240,Brazil,2018-08-10,2018,3.0,8.0,32.0,235.24,90.06,698.19,667726.5976,5937.904,190216.062,6.5,2.42,3.859662665
241,Brazil,2018-08-17,2018,3.0,8.0,33.0,236.57,91.81,640.267,667726.5976,5937.904,190216.062,6.5,2.44,3.911444888
242,Brazil,2018-08-24,2018,3.0,8.0,34.0,278.9299,122.17,621.047,667726.5976,5937.904,190216.062,6.5,2.44,4.103911027
243,Brazil,2018-08-31,2018,3.0,8.0,35.0,298.97,142.36,614.938,667726.5976,5937.904,190216.062,6.5,2.46,4.055643428
244,Brazil,2018-09-07,2018,3.0,9.0,36.0,275.25,120.92,591.749,679536.1652,5937.904,190216.062,6.5,2.53,4.059594852
245,Brazil,2018-09-14,2018,3.0,9.0,37.0,281.1299,126.41,598.889,679536.1652,5937.904,190216.062,6.5,2.56,4.174145344
246,Brazil,2018-09-21,2018,3.0,9.0,38.0,257.0999,117.4,592.322,679536.1652,5937.904,190216.062,6.5,2.58,4.051535532
247,Brazil,2018-09-28,2018,3.0,9.0,39.0,255.11,126.34,614.283,679536.1652,5937.904,190216.062,6.5,2.59,4.049074786
248,Brazil,2018-10-05,2018,4.0,10.0,40.0,241.93,120.9,623.701,693609.1057,5937.904,190216.062,6.5,2.64,3.841278377
249,Brazil,2018-10-12,2018,4.0,10.0,41.0,221.82,100.01,729.082,693609.1057,5937.904,190216.062,6.5,2.66,3.782863628
250,Brazil,2018-10-19,2018,4.0,10.0,42.0,212.0,97.23999,712.262,693609.1057,5937.904,190216.062,6.5,2.67,3.714986255
251,Brazil,2018-10-26,2018,4.0,10.0,43.0,206.61,91.81999,741.976,693609.1057,5937.904,190216.062,6.5,2.63,3.642854541
252,Brazil,2018-11-02,2018,4.0,11.0,44.0,195.08,79.87,727.262,684410.8517,5937.904,190216.062,6.5,2.7,3.696721008
253,Brazil,2018-11-09,2018,4.0,11.0,45.0,197.78,79.79999,771.05,684410.8517,5937.904,190216.062,6.5,2.73,3.733432892
254,Brazil,2018-11-16,2018,4.0,11.0,46.0,203.98,88.82999,725.287,684410.8517,5937.904,190216.062,6.5,2.68,3.743495676
255,Brazil,2018-11-23,2018,4.0,11.0,47.0,213.77,97.28999,746.647,684410.8517,5937.904,190216.062,6.5,2.67,3.828190797
256,Brazil,2018-11-30,2018,4.0,11.0,48.0,207.46,91.31999,702.058,684410.8517,5937.904,190216.062,6.5,2.7,3.866826495
257,Brazil,2018-12-07,2018,4.0,12.0,49.0,206.15,90.06999,745.935,715836.6353,5937.904,190216.062,6.5,2.68,3.907471085
258,Brazil,2018-12-14,2018,4.0,12.0,50.0,196.59,92.03,696.484,715836.6353,5937.904,190216.062,6.5,2.68,3.917113871
259,Brazil,2018-12-21,2018,4.0,12.0,51.0,207.52,104.17,703.352,715836.6353,5937.904,190216.062,6.5,2.62,3.903962522
260,Brazil,2018-12-28,2018,4.0,12.0,52.0,206.74,103.75,699.557,715836.6353,5937.904,190216.062,6.5,2.57,3.881234232
261,Brazil,2019-01-04,2019,1.0,1.0,1.0,188.87,87.98,718.668,693853.7399,6437.299,193800.23,6.5,2.57,3.715400334
262,Brazil,2019-01-11,2019,1.0,1.0,2.0,182.3,82.0,780.215,693853.7399,6437.299,193800.23,6.5,2.58,3.711263685
263,Brazil,2019-01-18,2019,1.0,1.0,3.0,170.87,73.76999,803.96,693853.7399,6437.299,193800.23,6.5,2.6,3.751641343
264,Brazil,2019-01-25,2019,1.0,1.0,4.0,169.73,75.40999,805.597,693853.7399,6437.299,193800.23,6.5,2.6,3.770739065
265,Brazil,2019-02-01,2019,1.0,2.0,5.0,164.78,72.60999,801.745,698660.7109,6437.299,193800.23,6.5,2.56,3.659652333
266,Brazil,2019-02-08,2019,1.0,2.0,6.0,171.21,78.32999,850.474,698660.7109,6437.299,193800.23,6.5,2.54,3.729256013
267,Brazil,2019-02-15,2019,1.0,2.0,7.0,161.88,71.25999,793.599,698660.7109,6437.299,193800.23,6.5,2.55,3.700825284
268,Brazil,2019-02-22,2019,1.0,2.0,8.0,161.42,70.96999,815.255,698660.7109,6437.299,193800.23,6.5,2.55,3.748406927
269,Brazil,2019-03-01,2019,1.0,3.0,9.0,156.43,68.60999,817.613,699712.412,6437.299,193800.23,6.5,2.55,3.77515195
270,Brazil,2019-03-08,2019,1.0,3.0,10.0,163.5,75.12,786.316,699712.412,6437.299,193800.23,6.5,2.53,3.866826495
271,Brazil,2019-03-15,2019,1.0,3.0,11.0,154.56,66.42999,799.881,699712.412,6437.299,193800.23,6.5,2.52,3.813300793
272,Brazil,2019-03-22,2019,1.0,3.0,12.0,177.23,83.81999,821.36,699712.412,6437.299,193800.23,6.5,2.45,3.905639744
273,Brazil,2019-03-29,2019,1.0,3.0,13.0,174.53,80.26999,760.598,699712.412,6437.299,193800.23,6.5,2.4,3.924646782
274,Brazil,2019-04-05,2019,2.0,4.0,14.0,169.85,77.68999,778.477,705291.975,6437.299,193800.23,6.5,2.43,3.873416741
275,Brazil,2019-04-12,2019,2.0,4.0,15.0,169.46,77.57999,788.796,705291.975,6437.299,193800.23,6.5,2.44,3.881836885
276,Brazil,2019-04-19,2019,2.0,4.0,16.0,170.31,78.59999,752.043,705291.975,6437.299,193800.23,6.5,2.44,3.927421255
277,Brazil,2019-04-26,2019,2.0,4.0,17.0,174.05,80.42,753.219,705291.975,6437.299,193800.23,6.5,2.41,3.929273084
278,Brazil,2019-05-03,2019,2.0,5.0,18.0,169.43,75.37999,764.33,708706.8495,6437.299,193800.23,6.5,2.41,3.938093175
279,Brazil,2019-05-10,2019,2.0,5.0,19.0,170.86,76.12999,749.574,708706.8495,6437.299,193800.23,6.5,2.36,3.957104982
280,Brazil,2019-05-17,2019,2.0,5.0,20.0,183.95,86.29999,717.264,708706.8495,6437.299,193800.23,6.5,2.33,4.099032628
281,Brazil,2019-05-24,2019,2.0,5.0,21.0,178.2,81.39999,697.453,708706.8495,6437.299,193800.23,6.5,2.33,4.022526146
282,Brazil,2019-05-31,2019,2.0,5.0,22.0,178.18,81.62999,734.96,708706.8495,6437.299,193800.23,6.5,2.21,3.92279931
283,Brazil,2019-06-07,2019,2.0,6.0,23.0,167.98,72.54999,777.046,709204.784,6437.299,193800.23,6.5,1.97,3.878825492
284,Brazil,2019-06-14,2019,2.0,6.0,24.0,164.14,68.93999,785.395,709204.784,6437.299,193800.23,6.5,2.0,3.896356906
285,Brazil,2019-06-21,2019,2.0,6.0,25.0,148.97,60.64,784.078,709204.784,6437.299,193800.23,6.5,1.95,3.819272047
286,Brazil,2019-06-28,2019,2.0,6.0,26.0,149.18,60.95,834.077,709204.784,6437.299,193800.23,6.5,1.92,3.850448577
287,Brazil,2019-07-05,2019,3.0,7.0,27.0,144.69,58.06999,828.939,686567.7442,6437.299,193800.23,6.5,1.98,3.822045559
288,Brazil,2019-07-12,2019,3.0,7.0,28.0,127.75,49.14,857.981,686567.7442,6437.299,193800.23,6.5,1.96,3.73720009
289,Brazil,2019-07-19,2019,3.0,7.0,29.0,127.7,48.09999,866.347,686567.7442,6437.299,193800.23,6.5,1.94,3.749390724
290,Brazil,2019-07-26,2019,3.0,7.0,30.0,123.16,44.68999,870.329,686567.7442,6437.299,193800.23,6.5,2.0,3.776149838
291,Brazil,2019-08-02,2019,3.0,8.0,31.0,132.22,52.71999,855.117,691380.906,6437.299,193800.23,6.5,1.85,3.889234599
292,Brazil,2019-08-09,2019,3.0,8.0,32.0,130.06,51.00999,798.272,691380.906,6437.299,193800.23,6.5,1.78,3.941042012
293,Brazil,2019-08-16,2019,3.0,8.0,33.0,137.47,56.76999,803.754,691380.906,6437.299,193800.23,6.5,1.71,4.005768306
294,Brazil,2019-08-23,2019,3.0,8.0,34.0,136.78,55.98,773.167,691380.906,6437.299,193800.23,6.5,1.73,4.121162168
295,Brazil,2019-08-30,2019,3.0,8.0,35.0,133.68,54.79999,728.355,691380.906,6437.299,193800.23,6.5,1.76,4.143188598
296,Brazil,2019-09-06,2019,3.0,9.0,36.0,123.49,46.98,759.862,697377.3683,6437.299,193800.23,6.5,1.73,4.061078622
297,Brazil,2019-09-13,2019,3.0,9.0,37.0,123.07,44.60999,787.96,697377.3683,6437.299,193800.23,6.5,1.88,4.084800457
298,Brazil,2019-09-20,2019,3.0,9.0,38.0,130.44,52.12,794.02,697377.3683,6437.299,193800.23,6.5,1.84,4.148000664
299,Brazil,2019-09-27,2019,3.0,9.0,39.0,137.19,59.14,784.489,697377.3683,6437.299,193800.23,6.5,1.74,4.160079874
300,Brazil,2019-10-04,2019,4.0,10.0,40.0,137.2,59.17,785.947,708364.3846,6437.299,193800.23,6.5,1.58,4.055478952
301,Brazil,2019-10-11,2019,4.0,10.0,41.0,133.37,55.14999,774.262,708364.3846,6437.299,193800.23,6.5,1.67,4.109645338
302,Brazil,2019-10-18,2019,4.0,10.0,42.0,128.81,51.2,790.895,708364.3846,6437.299,193800.23,6.5,1.58,4.11285679
303,Brazil,2019-10-25,2019,4.0,10.0,43.0,118.71,41.56999,798.918,708364.3846,6437.299,193800.23,6.5,1.6,4.003683389
304,Brazil,2019-11-01,2019,4.0,11.0,44.0,116.67,39.73,847.008,717851.9719,6437.299,193800.23,6.5,1.53,3.990263756
305,Brazil,2019-11-08,2019,4.0,11.0,45.0,117.18,41.5,849.713,717851.9719,6437.299,193800.23,6.5,1.58,4.163544009
306,Brazil,2019-11-15,2019,4.0,11.0,46.0,121.53,44.81999,814.875,717851.9719,6437.299,193800.23,6.5,1.54,4.196215014
307,Brazil,2019-11-22,2019,4.0,11.0,47.0,124.06,47.00999,792.526,717851.9719,6437.299,193800.23,6.5,1.56,4.196567208
308,Brazil,2019-11-29,2019,4.0,11.0,48.0,124.14,47.12,803.387,717851.9719,6437.299,193800.23,6.5,1.6,4.236570073
309,Brazil,2019-12-06,2019,4.0,12.0,49.0,117.42,43.14,805.357,739570.1,6437.299,193800.23,6.5,1.57,4.141301197
310,Brazil,2019-12-13,2019,4.0,12.0,50.0,100.77,33.81,835.383,739570.1,6437.299,193800.23,6.5,1.54,4.108125873
311,Brazil,2019-12-20,2019,4.0,12.0,51.0,103.58,39.45999,861.004,739570.1,6437.299,193800.23,6.5,1.52,4.102564103
312,Brazil,2019-12-27,2019,4.0,12.0,52.0,99.96999,36.20999,892.613,739570.1,6437.299,193800.23,6.5,1.51,4.04596213
313,Brazil,2020-01-03,2020,1.0,1.0,1.0,99.37999,36.00999,898.628,744822.1141,7305.734,194331.8934,4.5,1.55,4.067189978
314,Brazil,2020-01-10,2020,1.0,1.0,2.0,98.81,35.79999,903.301,744822.1141,7305.734,194331.8934,4.5,1.53,4.096178266
315,Brazil,2020-01-17,2020,1.0,1.0,3.0,97.87999,35.10999,888.203,744822.1141,7305.734,194331.8934,4.5,1.56,4.161984434
316,Brazil,2020-01-24,2020,1.0,1.0,4.0,101.9,38.89999,891.303,744822.1141,7305.734,194331.8934,4.5,1.55,4.181650916
317,Brazil,2020-01-31,2020,1.0,1.0,5.0,104.56,40.79999,852.101,744822.1141,7305.734,194331.8934,4.5,1.45,4.282288455
318,Brazil,2020-02-07,2020,1.0,2.0,6.0,100.34,37.55,850.642,728968.4006,7305.734,194331.8934,4.5,1.49,4.3205876
319,Brazil,2020-02-14,2020,1.0,2.0,7.0,93.25999,31.11,819.523,728968.4006,7305.734,194331.8934,4.5,1.49,4.297563282
320,Brazil,2020-02-21,2020,1.0,2.0,8.0,92.96001,30.2,839.891,728968.4006,7305.734,194331.8934,4.5,1.43,4.389622931
321,Brazil,2020-02-28,2020,1.0,2.0,9.0,134.66,57.95,814.206,728968.4006,7305.734,194331.8934,4.5,0.97,4.473472309
322,Brazil,2020-03-06,2020,1.0,3.0,10.0,142.15,64.11,745.739,630618.2604,7305.734,194331.8934,4.5,0.39,4.627059041
323,Brazil,2020-03-13,2020,1.0,3.0,11.0,248.92,118.45,571.92,630618.2604,7305.734,194331.8934,4.5,0.38,4.859558752
324,Brazil,2020-03-20,2020,1.0,3.0,12.0,340.53,189.27,447.979,630618.2604,7305.734,194331.8934,4.5,0.15,5.06380393
325,Brazil,2020-03-27,2020,1.0,3.0,13.0,259.8101,134.72,388.459,630618.2604,7305.734,194331.8934,4.5,0.11,5.100479445
326,Brazil,2020-04-03,2020,2.0,4.0,14.0,347.1001,218.48,452.727,690035.8457,7305.734,194331.8934,4.25,0.15,5.350741078
327,Brazil,2020-04-10,2020,2.0,4.0,15.0,255.18,124.76,439.983,690035.8457,7305.734,194331.8934,4.25,0.25,5.106730671
328,Brazil,2020-04-17,2020,2.0,4.0,16.0,284.4399,144.58,472.536,690035.8457,7305.734,194331.8934,4.25,0.16,5.237247303
329,Brazil,2020-04-24,2020,2.0,4.0,17.0,361.6201,203.99,466.755,690035.8457,7305.734,194331.8934,4.25,0.18,5.591277607
330,Brazil,2020-05-01,2020,2.0,5.0,18.0,313.47,154.57,434.166,736637.8003,7305.734,194331.8934,4.25,0.17,5.486065394
331,Brazil,2020-05-08,2020,2.0,5.0,19.0,309.05,158.58,440.821,736637.8003,7305.734,194331.8934,4.25,0.15,5.73295878
332,Brazil,2020-05-15,2020,2.0,5.0,20.0,337.8899,174.47,424.281,736637.8003,7305.734,194331.8934,4.25,0.15,5.856858381
333,Brazil,2020-05-22,2020,2.0,5.0,21.0,304.01,139.74,440.79,736637.8003,7305.734,194331.8934,4.25,0.17,5.533115697
334,Brazil,2020-05-29,2020,2.0,5.0,22.0,284.79,122.86,489.321,736637.8003,7305.734,194331.8934,4.25,0.17,5.337033677
335,Brazil,2020-06-05,2020,2.0,6.0,23.0,202.7,85.06,514.905,761097.2614,7305.734,194331.8934,4.25,0.18,4.959333466
336,Brazil,2020-06-12,2020,2.0,6.0,24.0,260.99,129.87,616.227,761097.2614,7305.734,194331.8934,4.25,0.18,5.051015254
337,Brazil,2020-06-19,2020,2.0,6.0,25.0,259.0701,127.88,552.496,761097.2614,7305.734,194331.8934,4.25,0.18,5.312084993
338,Brazil,2020-06-26,2020,2.0,6.0,26.0,262.9446,131.8745,569.919,761097.2614,7305.734,194331.8934,4.25,0.17,5.485764441
339,Brazil,2020-07-03,2020,3.0,7.0,27.0,224.18,92.24001,550.078,800954.7899,7305.734,194331.8934,3.75,0.16,5.316038488
340,Brazil,2020-07-10,2020,3.0,7.0,28.0,238.3,104.05,584.193,800954.7899,7305.734,194331.8934,3.75,0.15,5.323963158
341,Brazil,2020-07-17,2020,3.0,7.0,29.0,228.46,95.72,579.027,800954.7899,7305.734,194331.8934,3.75,0.14,5.386479935
342,Brazil,2020-07-24,2020,3.0,7.0,30.0,225.2,94.25999,609.369,800954.7899,7305.734,194331.8934,3.75,0.16,5.23341009
343,Brazil,2020-07-31,2020,3.0,7.0,31.0,215.2157,85.8316,632.394,800954.7899,7305.734,194331.8934,3.75,0.11,5.224114513
344,Brazil,2020-08-07,2020,3.0,8.0,32.0,213.32,83.36,601.69,786080.4735,7305.734,194331.8934,3.75,0.14,5.438625116
345,Brazil,2020-08-14,2020,3.0,8.0,33.0,224.74,95.16,597.817,786080.4735,7305.734,194331.8934,3.75,0.13,5.421523448
346,Brazil,2020-08-21,2020,3.0,8.0,34.0,222.69,91.63,568.966,786080.4735,7305.734,194331.8934,3.75,0.13,5.620503597
347,Brazil,2020-08-28,2020,3.0,8.0,35.0,211.64,81.97,568.635,786080.4735,7305.734,194331.8934,3.75,0.12,5.388802069
348,Brazil,2020-09-04,2020,3.0,9.0,36.0,204.94,76.24001,565.709,783283.1904,7305.734,194331.8934,3.75,0.13,5.301102629
349,Brazil,2020-09-11,2020,3.0,9.0,37.0,200.64,73.37,596.459,783283.1904,7305.734,194331.8934,3.75,0.13,5.319714863
350,Brazil,2020-09-18,2020,3.0,9.0,38.0,201.34,73.53999,590.988,783283.1904,7305.734,194331.8934,3.75,0.13,5.388221348
351,Brazil,2020-09-25,2020,3.0,9.0,39.0,248.51,119.0,554.737,783283.1904,7305.734,194331.8934,3.75,0.12,5.563282337
352,Brazil,2020-10-02,2020,4.0,10.0,40.0,243.61,112.91,526.421,807474.4052,7305.734,194331.8934,3.75,0.12,5.686018082
353,Brazil,2020-10-09,2020,4.0,10.0,41.0,213.87,96.22,532.776,807474.4052,7305.734,194331.8934,3.75,0.15,5.533728073
354,Brazil,2020-10-16,2020,4.0,10.0,42.0,217.11,94.69,550.362,807474.4052,7305.734,194331.8934,3.75,0.12,5.645252343
355,Brazil,2020-10-23,2020,4.0,10.0,43.0,209.65,87.50999,550.152,807474.4052,7305.734,194331.8934,3.75,0.12,5.619240279
356,Brazil,2020-10-30,2020,4.0,10.0,44.0,215.33,92.47,561.359,807474.4052,7305.734,194331.8934,3.75,0.13,5.745805562
357,Brazil,2020-11-06,2020,4.0,11.0,45.0,186.94,67.84,510.798,798442.0373,7305.734,194331.8934,3.75,0.12,5.365094694
358,Brazil,2020-11-13,2020,4.0,11.0,46.0,179.67,72.0,604.055,798442.0373,7305.734,194331.8934,3.75,0.12,5.458515284
359,Brazil,2020-11-20,2020,4.0,11.0,47.0,172.51,66.07001,609.673,798442.0373,7305.734,194331.8934,3.75,0.11,5.380104374
360,Brazil,2020-11-27,2020,4.0,11.0,48.0,163.86,58.27,615.617,798442.0373,7305.734,194331.8934,3.75,0.11,5.344164173
361,Brazil,2020-12-04,2020,4.0,12.0,49.0,151.93,48.28,629.13,798913.803,7305.734,194331.8934,3.75,0.11,5.155968033
362,Brazil,2020-12-11,2020,4.0,12.0,50.0,153.7,49.8,695.9,798913.803,7305.734,194331.8934,3.75,0.1,5.066112772
363,Brazil,2020-12-18,2020,4.0,12.0,51.0,148.76,48.09,695.648,798913.803,7305.734,194331.8934,3.75,0.09,5.102561486
364,Brazil,2020-12-25,2020,4.0,12.0,52.0,144.83,45.0,697.563,798913.803,7305.734,194331.8934,3.75,0.1,5.216756221
365,Brazil,2021-01-01,2021,1.0,1.0,1.0,141.6,43.95,710.186,811154.8979,8014.883,193848.8394,2.0,0.1,5.193995741
366,Brazil,2021-01-08,2021,1.0,1.0,2.0,155.0,55.14999,707.576,811154.8979,8014.883,193848.8394,2.0,0.1,5.417998591
367,Brazil,2021-01-15,2021,1.0,1.0,3.0,167.76,65.67,695.262,811154.8979,8014.883,193848.8394,2.0,0.1,5.292965649
368,Brazil,2021-01-22,2021,1.0,1.0,4.0,171.93,63.64999,719.509,811154.8979,8014.883,193848.8394,2.0,0.1,5.466870763
369,Brazil,2021-01-29,2021,1.0,1.0,5.0,171.67,60.84,667.45,811154.8979,8014.883,193848.8394,2.0,0.1,5.462988255
370,Brazil,2021-02-05,2021,1.0,2.0,6.0,147.62,40.52,666.193,775807.0921,8014.883,193848.8394,2.0,0.06,5.37056928
371,Brazil,2021-02-12,2021,1.0,2.0,7.0,152.8,44.84,698.304,775807.0921,8014.883,193848.8394,2.0,0.06,5.369992482
372,Brazil,2021-02-19,2021,1.0,2.0,8.0,162.07,52.11,689.488,775807.0921,8014.883,193848.8394,2.0,0.07,5.382565869
373,Brazil,2021-02-26,2021,1.0,2.0,9.0,193.87,74.08,639.072,775807.0921,8014.883,193848.8394,2.0,0.08,5.598790661
374,Brazil,2021-03-05,2021,1.0,3.0,10.0,194.22,72.99001,617.441,768842.6014,8014.883,193848.8394,2.0,0.08,5.691033776
375,Brazil,2021-03-12,2021,1.0,3.0,11.0,198.6,72.25,598.078,768842.6014,8014.883,193848.8394,2.0,0.09,5.552008439
376,Brazil,2021-03-19,2021,1.0,3.0,12.0,190.08,66.25999,626.735,768842.6014,8014.883,193848.8394,2.0,0.07,5.492845569
377,Brazil,2021-03-26,2021,1.0,3.0,13.0,218.24,90.69,640.719,768842.6014,8014.883,193848.8394,2.0,0.06,5.757052389
378,Brazil,2021-04-02,2021,2.0,4.0,14.0,221.19,91.35001,611.804,786213.5092,8014.883,193848.8394,2.0,0.07,5.707925454
379,Brazil,2021-04-09,2021,2.0,4.0,15.0,218.7,89.28,640.272,786213.5092,8014.883,193848.8394,2.0,0.06,5.682948314
380,Brazil,2021-04-16,2021,2.0,4.0,16.0,199.09,74.37,647.084,786213.5092,8014.883,193848.8394,2.0,0.06,5.588777734
381,Brazil,2021-04-23,2021,2.0,4.0,17.0,188.63,68.09,669.704,786213.5092,8014.883,193848.8394,2.0,0.07,5.476301306
382,Brazil,2021-04-30,2021,2.0,4.0,18.0,189.56,69.33,680.054,786213.5092,8014.883,193848.8394,2.0,0.05,5.436850976
383,Brazil,2021-05-07,2021,2.0,5.0,19.0,174.98,60.0,679.721,768686.4307,8014.883,193848.8394,2.0,0.05,5.238207485
384,Brazil,2021-05-14,2021,2.0,5.0,20.0,174.44,60.74001,720.005,768686.4307,8014.883,193848.8394,2.0,0.06,5.273149125
