date,fx_ticker,fx_level,r_fx
2011-09-23,USDMXN_Curncy,13.56,0.0386120488694521
2011-09-30,USDMXN_Curncy,13.8973,0.0245702941521535
2011-10-07,USDMXN_Curncy,13.4598,-0.0319871113992254
2011-10-14,USDMXN_Curncy,13.243,-0.0162383543203504
2011-10-21,USDMXN_Curncy,13.6752,0.0321148624847893
2011-10-28,USDMXN_Curncy,12.9989,-0.0507192349327785
2011-11-04,USDMXN_Curncy,13.4901,0.0370913445937946
2011-11-11,USDMXN_Curncy,13.5395,0.003655256089794
2011-11-18,USDMXN_Curncy,13.7267,0.0137315021114417
2011-11-25,USDMXN_Curncy,14.2305,0.036044707227036
2011-12-02,USDMXN_Curncy,13.6363,-0.0426521938985744
2011-12-09,USDMXN_Curncy,13.5744,-0.00454968867215833
2011-12-16,USDMXN_Curncy,13.8775,0.0220831576340079
2011-12-23,USDMXN_Curncy,13.845,-0.00234466695925439
2011-12-30,USDMXN_Curncy,13.9357,0.00652973627503117
2012-01-06,USDMXN_Curncy,13.7391,-0.0142081104325205
2012-01-13,USDMXN_Curncy,13.5985,-0.0102862899239198
2012-01-20,USDMXN_Curncy,13.1813,-0.0311603340368114
2012-01-27,USDMXN_Curncy,12.9169,-0.0202626270204904
2012-02-03,USDMXN_Curncy,12.6596,-0.0201207108439543
2012-02-10,USDMXN_Curncy,12.8021,0.0111933993285316
2012-02-17,USDMXN_Curncy,12.7593,-0.00334880249112324
2012-02-24,USDMXN_Curncy,12.9041,0.0112846728502398
2012-03-02,USDMXN_Curncy,12.7599,-0.011237649432569
2012-03-09,USDMXN_Curncy,12.6425,-0.00924328692333809
2012-03-16,USDMXN_Curncy,12.6692,0.0021096970889416
2012-03-23,USDMXN_Curncy,12.7474,0.00615347818003498
2012-03-30,USDMXN_Curncy,12.8107,0.00495342998343551
2012-04-06,USDMXN_Curncy,12.9842,0.0134524744428721
2012-04-13,USDMXN_Curncy,13.1775,0.0147775960799397
2012-04-20,USDMXN_Curncy,13.101,-0.00582226657569107
2012-04-27,USDMXN_Curncy,12.9678,-0.010219201435743
2012-05-04,USDMXN_Curncy,13.168,0.0153202821989233
2012-05-11,USDMXN_Curncy,13.5745,0.0304033887944319
2012-05-18,USDMXN_Curncy,13.8158,0.0176198320405634
2012-05-25,USDMXN_Curncy,14.0288,0.015299494681686
2012-06-01,USDMXN_Curncy,14.3129,0.0200488690707896
2012-06-08,USDMXN_Curncy,13.9212,-0.0277483704349608
2012-06-15,USDMXN_Curncy,13.92,-8.62031809507613e-05
2012-06-22,USDMXN_Curncy,13.8624,-0.00414651596184834
2012-06-29,USDMXN_Curncy,13.3608,-0.0368550923891546
2012-07-06,USDMXN_Curncy,13.3909,0.00225032522808721
2012-07-13,USDMXN_Curncy,13.2904,-0.00753340169322581
2012-07-20,USDMXN_Curncy,13.362,0.00537288741315356
2012-07-27,USDMXN_Curncy,13.2393,-0.00922517848273019
2012-08-03,USDMXN_Curncy,13.1349,-0.00791686915908274
2012-08-10,USDMXN_Curncy,13.0833,-0.00393620207511125
2012-08-17,USDMXN_Curncy,13.1225,0.00299170635795631
2012-08-24,USDMXN_Curncy,13.1731,0.00384855735976331
2012-08-31,USDMXN_Curncy,13.191,0.00135790736270192
2012-09-07,USDMXN_Curncy,12.9808,-0.0160634362081193
2012-09-14,USDMXN_Curncy,12.7149,-0.0206968085422083
2012-09-21,USDMXN_Curncy,12.8585,0.0112305371434567
2012-09-28,USDMXN_Curncy,12.8585,0
2012-10-05,USDMXN_Curncy,12.7948,-0.00496623287622722
2012-10-12,USDMXN_Curncy,12.8682,0.00572031330314893
2012-10-19,USDMXN_Curncy,12.8853,0.00132797503353066
2012-10-26,USDMXN_Curncy,12.9897,0.00806960900723563
2012-11-02,USDMXN_Curncy,13.0367,0.00361172125926501
2012-11-09,USDMXN_Curncy,13.2003,0.0124710996199271
2012-11-16,USDMXN_Curncy,13.1322,-0.00517232711083437
2012-11-23,USDMXN_Curncy,12.9647,-0.0128369499940253
2012-11-30,USDMXN_Curncy,12.9667,0.000154253145141947
2012-12-07,USDMXN_Curncy,12.8505,-0.00900181155700297
2012-12-14,USDMXN_Curncy,12.7423,-0.00845555348834814
2012-12-21,USDMXN_Curncy,12.9268,0.0143755080866299
2012-12-28,USDMXN_Curncy,13.0245,0.00752952349831926
2013-01-04,USDMXN_Curncy,12.7417,-0.0219521199541308
2013-01-11,USDMXN_Curncy,12.6551,-0.00681978325166099
2013-01-18,USDMXN_Curncy,12.6621,0.000552983756369585
2013-01-25,USDMXN_Curncy,12.7063,0.00348465372085061
2013-02-01,USDMXN_Curncy,12.6062,-0.007909177032146
2013-02-08,USDMXN_Curncy,12.7239,0.00929335826627486
2013-02-15,USDMXN_Curncy,12.6899,-0.0026757132176285
2013-02-22,USDMXN_Curncy,12.7037,0.00108688814177782
2013-03-01,USDMXN_Curncy,12.7584,0.00429658858851978
2013-03-08,USDMXN_Curncy,12.6279,-0.010281226450866
2013-03-15,USDMXN_Curncy,12.4342,-0.0154579111078257
2013-03-22,USDMXN_Curncy,12.3511,-0.00670561271270209
2013-03-29,USDMXN_Curncy,12.3312,-0.00161249189191315
2013-04-05,USDMXN_Curncy,12.1752,-0.0127315401031387
2013-04-12,USDMXN_Curncy,12.0759,-0.00818936501585821
2013-04-19,USDMXN_Curncy,12.262,0.0152933184179016
2013-04-26,USDMXN_Curncy,12.1444,-0.0096368911532525
2013-05-03,USDMXN_Curncy,12.073,-0.00589660383699364
2013-05-10,USDMXN_Curncy,12.0849,0.00098518505023204
2013-05-17,USDMXN_Curncy,12.3473,0.0214806762901256
2013-05-24,USDMXN_Curncy,12.541,0.015565861151305
2013-05-31,USDMXN_Curncy,12.8089,0.0211369649659159
2013-06-07,USDMXN_Curncy,12.765,-0.00343319111438145
2013-06-14,USDMXN_Curncy,12.7128,-0.00409769077715794
2013-06-21,USDMXN_Curncy,13.305,0.0455305445133631
2013-06-28,USDMXN_Curncy,12.9308,-0.0285278419434598
2013-07-05,USDMXN_Curncy,13.0762,0.0111817214561092
2013-07-12,USDMXN_Curncy,12.8168,-0.0200369735919343
2013-07-19,USDMXN_Curncy,12.5325,-0.0224315401948458
2013-07-26,USDMXN_Curncy,12.6675,0.0107143882124063
2013-08-02,USDMXN_Curncy,12.6625,-0.000394788793126377
2013-08-09,USDMXN_Curncy,12.6174,-0.00356805587422526
2013-08-16,USDMXN_Curncy,12.911,0.023002847492005
2013-08-23,USDMXN_Curncy,12.9573,0.00357967469381038
2013-08-30,USDMXN_Curncy,13.38,0.0321017188136907
2013-09-06,USDMXN_Curncy,13.167,-0.0160473553258758
2013-09-13,USDMXN_Curncy,13.0423,-0.00951577806078996
2013-09-20,USDMXN_Curncy,12.8577,-0.0142550676439934
2013-09-27,USDMXN_Curncy,13.1407,0.0217714304186472
2013-10-04,USDMXN_Curncy,13.0848,-0.0042630328998845
2013-10-11,USDMXN_Curncy,12.9925,-0.00707898328772627
2013-10-18,USDMXN_Curncy,12.8575,-0.0104449692335256
2013-10-25,USDMXN_Curncy,12.8812,0.00184158537129608
2013-11-01,USDMXN_Curncy,13.0599,0.0137775828128994
2013-11-08,USDMXN_Curncy,13.1681,0.00825077122242801
2013-11-15,USDMXN_Curncy,12.9346,-0.0178913467637365
2013-11-22,USDMXN_Curncy,12.968,0.00257889312355397
2013-11-29,USDMXN_Curncy,13.1093,0.0108371175612501
2013-12-06,USDMXN_Curncy,12.9318,-0.0136325077629391
2013-12-13,USDMXN_Curncy,12.883,-0.00378078142229832
2013-12-20,USDMXN_Curncy,12.9785,0.00738552938500936
2013-12-27,USDMXN_Curncy,13.0563,0.00597663370454171
2014-01-03,USDMXN_Curncy,13.1075,0.00391380956561216
2014-01-10,USDMXN_Curncy,12.9676,-0.0107306466642081
2014-01-17,USDMXN_Curncy,13.2459,0.0212341317850573
2014-01-24,USDMXN_Curncy,13.46,0.0160342536311817
2014-01-31,USDMXN_Curncy,13.3573,-0.00765927234057529
2014-02-07,USDMXN_Curncy,13.2822,-0.00563825889765823
2014-02-14,USDMXN_Curncy,13.2416,-0.00306140384931641
2014-02-21,USDMXN_Curncy,13.2648,0.00175052107599383
2014-02-28,USDMXN_Curncy,13.2492,-0.00117673695407117
2014-03-07,USDMXN_Curncy,13.1872,-0.00469051108859331
2014-03-14,USDMXN_Curncy,13.2107,0.00178044512691411
2014-03-21,USDMXN_Curncy,13.2313,0.00155812753707441
2014-03-28,USDMXN_Curncy,13.073,-0.012036200246627
2014-04-04,USDMXN_Curncy,13.0039,-0.00529972210918794
2014-04-11,USDMXN_Curncy,13.0425,0.00296394344387574
2014-04-18,USDMXN_Curncy,13.0525,0.000766430388159822
2014-04-25,USDMXN_Curncy,13.1337,0.00620175972521198
2014-05-02,USDMXN_Curncy,13.0151,-0.00907122416858908
2014-05-09,USDMXN_Curncy,12.948,-0.00516888579519526
2014-05-16,USDMXN_Curncy,12.9028,-0.00349699398567438
2014-05-23,USDMXN_Curncy,12.8562,-0.00361815682572564
2014-05-30,USDMXN_Curncy,12.858,0.000140000466896772
2014-06-06,USDMXN_Curncy,12.9292,0.00552213353374764
2014-06-13,USDMXN_Curncy,13.0151,0.00662190260595086
2014-06-20,USDMXN_Curncy,12.9909,-0.00186110951204999
2014-06-27,USDMXN_Curncy,12.9625,-0.0021885387914975
2014-07-04,USDMXN_Curncy,12.9741,0.00089448892865196
2014-07-11,USDMXN_Curncy,12.9954,0.00164038620507068
2014-07-18,USDMXN_Curncy,12.9476,-0.00368500590454035
2014-07-25,USDMXN_Curncy,12.9462,-0.000108133993570902
2014-08-01,USDMXN_Curncy,13.1823,0.0180727118870867
2014-08-08,USDMXN_Curncy,13.2487,0.0050244137329245
2014-08-15,USDMXN_Curncy,13.0742,-0.0132586118006404
2014-08-22,USDMXN_Curncy,13.137,0.00479185387674308
2014-08-29,USDMXN_Curncy,13.0847,-0.00398906778375663
2014-09-05,USDMXN_Curncy,13.0327,-0.00398202491148281
2014-09-12,USDMXN_Curncy,13.2587,0.0171923569437404
2014-09-19,USDMXN_Curncy,13.2104,-0.00364954256923067
2014-09-26,USDMXN_Curncy,13.4467,0.0177293246173447
2014-10-03,USDMXN_Curncy,13.4885,0.00310374777657607
2014-10-10,USDMXN_Curncy,13.4802,-0.00061552839121326
2014-10-17,USDMXN_Curncy,13.5237,0.0032217596440911
2014-10-24,USDMXN_Curncy,13.5596,0.00265108173864581
2014-10-31,USDMXN_Curncy,13.4813,-0.00579124354874328
2014-11-07,USDMXN_Curncy,13.541,0.00441857999734419
2014-11-14,USDMXN_Curncy,13.5346,-0.000472750381834253
2014-11-21,USDMXN_Curncy,13.6175,0.00610636065683989
2014-11-28,USDMXN_Curncy,13.9293,0.0226388049971038
2014-12-05,USDMXN_Curncy,14.3591,0.0303893522884713
2014-12-12,USDMXN_Curncy,14.7624,0.0276995200188637
2014-12-19,USDMXN_Curncy,14.5977,-0.0112194255222384
2014-12-26,USDMXN_Curncy,14.7158,0.00805776444264827
2015-01-02,USDMXN_Curncy,14.8384,0.00829666871446344
2015-01-09,USDMXN_Curncy,14.603,-0.0159914281566702
2015-01-16,USDMXN_Curncy,14.5582,-0.00307257830579077
2015-01-23,USDMXN_Curncy,14.6572,0.00677727355669022
2015-01-30,USDMXN_Curncy,14.977,0.0215840087010246
2015-02-06,USDMXN_Curncy,14.8484,-0.0086235756741071
2015-02-13,USDMXN_Curncy,14.8852,0.00247531538663548
2015-02-20,USDMXN_Curncy,15.0313,0.00976726298104191
2015-02-27,USDMXN_Curncy,14.9499,-0.00543008285271496
2015-03-06,USDMXN_Curncy,15.4986,0.036045086414112
2015-03-13,USDMXN_Curncy,15.4877,-0.000703536753313028
2015-03-20,USDMXN_Curncy,15.0562,-0.0282562940164155
2015-03-27,USDMXN_Curncy,15.2373,0.0119565027130371
2015-04-03,USDMXN_Curncy,14.8272,-0.0272830373582442
2015-04-10,USDMXN_Curncy,15.2263,0.0265608639789936
2015-04-17,USDMXN_Curncy,15.3356,0.00715272715345883
2015-04-24,USDMXN_Curncy,15.382,0.00302107165211973
2015-05-01,USDMXN_Curncy,15.542,0.0103480421521884
2015-05-08,USDMXN_Curncy,15.1208,-0.027474757382441
2015-05-15,USDMXN_Curncy,15.0077,-0.00750787667954933
2015-05-22,USDMXN_Curncy,15.266,0.0170647306512186
2015-05-29,USDMXN_Curncy,15.378,0.00730978323371012
2015-06-05,USDMXN_Curncy,15.7115,0.0214550116851742
2015-06-12,USDMXN_Curncy,15.4032,-0.0198176482535981
2015-06-19,USDMXN_Curncy,15.3486,-0.00355101537953351
2015-06-26,USDMXN_Curncy,15.5582,0.0135635661626909
2015-07-03,USDMXN_Curncy,15.7302,0.0109946007228037
2015-07-10,USDMXN_Curncy,15.7137,-0.0010494882323413
2015-07-17,USDMXN_Curncy,15.9266,0.0134577240537874
2015-07-24,USDMXN_Curncy,16.2669,0.0211417009814365
2015-07-31,USDMXN_Curncy,16.1088,-0.00976666183160368
2015-08-07,USDMXN_Curncy,16.1575,0.00301863163610827
2015-08-14,USDMXN_Curncy,16.3747,0.0133531225878909
2015-08-21,USDMXN_Curncy,16.9871,0.0367167717316961
2015-08-28,USDMXN_Curncy,16.75,-0.014055974203425
2015-09-04,USDMXN_Curncy,16.9398,0.0112676245076946
2015-09-11,USDMXN_Curncy,16.8387,-0.00598607409408647
2015-09-18,USDMXN_Curncy,16.6523,-0.0111314636602864
2015-09-25,USDMXN_Curncy,16.972,0.0190165823156816
2015-10-02,USDMXN_Curncy,16.7588,-0.0126414338948218
2015-10-09,USDMXN_Curncy,16.432,-0.0196928402590548
2015-10-16,USDMXN_Curncy,16.426,-0.000365207868201711
2015-10-23,USDMXN_Curncy,16.5919,0.0100491791500441
2015-10-30,USDMXN_Curncy,16.5021,-0.00542697893272326
2015-11-06,USDMXN_Curncy,16.8075,0.0183375698257335
2015-11-13,USDMXN_Curncy,16.6833,-0.00741699627192904
2015-11-20,USDMXN_Curncy,16.5384,-0.00872326936015488
2015-11-27,USDMXN_Curncy,16.6268,0.00533090162879191
2015-12-04,USDMXN_Curncy,16.6552,0.00170662862166404
2015-12-11,USDMXN_Curncy,17.3925,0.0433165988362325
2015-12-18,USDMXN_Curncy,17.1383,-0.0147233537622036
2015-12-25,USDMXN_Curncy,17.2394,0.00588173679223747
2016-01-01,USDMXN_Curncy,17.2626,0.0013448497766313
2016-01-08,USDMXN_Curncy,17.9354,0.0382341018731851
2016-01-15,USDMXN_Curncy,18.2648,0.0181992967875972
2016-01-22,USDMXN_Curncy,18.4422,0.00966580658579597
2016-01-29,USDMXN_Curncy,18.1065,-0.0183705270417485
2016-02-05,USDMXN_Curncy,18.4396,0.0182295360920492
2016-02-12,USDMXN_Curncy,18.9083,0.0251004531858969
2016-02-19,USDMXN_Curncy,18.2208,-0.0370371804435736
2016-02-26,USDMXN_Curncy,18.2747,0.00295379097090054
2016-03-04,USDMXN_Curncy,17.7746,-0.0277471177125053
2016-03-11,USDMXN_Curncy,17.6987,-0.004279281365136
2016-03-18,USDMXN_Curncy,17.3934,-0.0174003666354956
2016-03-25,USDMXN_Curncy,17.5386,0.00831334227929226
2016-04-01,USDMXN_Curncy,17.3391,-0.0114400993073871
2016-04-08,USDMXN_Curncy,17.7763,0.0249020425513375
2016-04-15,USDMXN_Curncy,17.5529,-0.0126469310163992
2016-04-22,USDMXN_Curncy,17.4747,-0.00446505783559559
2016-04-29,USDMXN_Curncy,17.177,-0.01718284093565
2016-05-06,USDMXN_Curncy,17.868,0.0394401238349835
2016-05-13,USDMXN_Curncy,18.1705,0.0167879964262241
2016-05-20,USDMXN_Curncy,18.3465,0.00963942069729429
2016-05-27,USDMXN_Curncy,18.4751,0.00698505892611845
2016-06-03,USDMXN_Curncy,18.5919,0.00630212245803996
2016-06-10,USDMXN_Curncy,18.6328,0.00219746654551178
2016-06-17,USDMXN_Curncy,18.8375,0.0109260954095531
2016-06-24,USDMXN_Curncy,18.9278,0.00478217687087268
2016-07-01,USDMXN_Curncy,18.3605,-0.0304301228864881
2016-07-08,USDMXN_Curncy,18.505,0.00783934790112095
2016-07-15,USDMXN_Curncy,18.6048,0.00537864610424599
2016-07-22,USDMXN_Curncy,18.5463,-0.00314930370033739
2016-07-29,USDMXN_Curncy,18.7527,0.0110674338073871
2016-08-05,USDMXN_Curncy,18.7542,7.99852827508829e-05
2016-08-12,USDMXN_Curncy,18.2602,-0.0266938993228067
2016-08-19,USDMXN_Curncy,18.22,-0.00220393617754677
2016-08-26,USDMXN_Curncy,18.5925,0.0202383817635061
2016-09-02,USDMXN_Curncy,18.5783,-0.000764040628169482
2016-09-09,USDMXN_Curncy,18.8986,0.0170936122807541
2016-09-16,USDMXN_Curncy,19.6106,0.0369823911266547
2016-09-23,USDMXN_Curncy,19.7893,0.00907115121463731
2016-09-30,USDMXN_Curncy,19.3852,-0.0206314992639149
