date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl
2018-03-18,South Africa,145.63,0.0302,286.9560414102936,0.0774681246832241,True,199.46254499999998,115.46482461613931,0.19231115507974705
2018-03-25,South Africa,161.26,0.0302,289.22396731426005,0.0782395031430809,True,199.46254499999998,117.73209372143567,0.19200271539033478
2018-04-01,South Africa,149.12,0.0297,289.7467567732532,0.0646807265264419,True,199.0293075,118.184635949494,0.15855678688334515
2018-04-08,South Africa,150.05,0.0297,285.726602488344,0.06421064032304752,True,199.0293075,114.16484059291771,0.1606802167366256
2018-04-15,South Africa,152.75,0.0297,285.31492113829523,0.06355037017492604,True,199.0293075,113.75299056927152,0.15937598974204373
2018-04-22,South Africa,154.22,0.0297,285.0404755291469,0.06305305729358339,True,199.0293075,113.47842383575326,0.15836054243639872
2018-04-29,South Africa,157.4,0.0297,282.9261997471372,0.06255655692928076,True,199.0293075,111.36426016619733,0.15890674989491924
2018-05-06,South Africa,170.07,0.0296,280.45080933864523,0.062436526025179614,True,198.94266,108.87812193578338,0.16079881218769201
2018-05-13,South Africa,159.63,0.0296,282.64189177466034,0.06356626206027728,True,198.94266,111.06929412694583,0.1617317910016888
2018-05-20,South Africa,178.39,0.0296,278.2174208111204,0.0641415066421919,True,198.94266,106.64612041848189,0.16728346741896905
2018-05-27,South Africa,165.23,0.0296,280.53139254081236,0.06464604998099237,True,198.94266,108.95978049217196,0.16639708334358788
2018-06-03,South Africa,175.54,0.0305,279.5034657187621,0.06445206288100992,True,199.72248749999997,108.03278203508094,0.16670633568230964
2018-06-10,South Africa,190.17,0.0305,276.4042965847979,0.06420545068705193,True,199.72248749999997,104.93437990161625,0.1690639769361843
2018-06-17,South Africa,204.75,0.0305,273.5244087899153,0.06391005885180226,True,199.72248749999997,102.05533368273169,0.17121704959635012
2018-06-24,South Africa,196.08,0.0305,273.4970815766281,0.06379713975943471,True,199.72248749999997,102.02791421370074,0.1709446600949373
2018-07-01,South Africa,212.4,0.0298,271.87546421277074,0.0630318594458881,True,199.11595499999999,100.32768732421607,0.1707362278935538
2018-07-08,South Africa,202.9,0.0298,278.8520207049461,0.06990852916748579,True,199.11595499999999,107.30872628884865,0.18153292039590158
2018-07-15,South Africa,181.96,0.0298,280.4863000199194,0.0700248133571213,True,199.11595499999999,108.94206223561315,0.18017218751999547
2018-07-22,South Africa,182.78,0.0298,279.3731022434184,0.06966554880967163,True,199.11595499999999,107.82908111219443,0.18037519331528104
2018-07-29,South Africa,180.08,0.0298,281.22314209108856,0.07059041549806726,True,199.11595499999999,109.6792315513796,0.18087739722649776
2018-08-05,South Africa,182.03,0.0294,279.3595371490186,0.06834731939087553,True,198.769365,107.76958416544457,0.17707256035043584
2018-08-12,South Africa,201.54,0.0294,273.4216217709665,0.06953548736282189,True,198.769365,101.83823578192145,0.18649601202739977
2018-08-19,South Africa,219.85,0.0294,269.67032454689496,0.06890597612902992,True,198.769365,98.08985339362184,0.18919083949790394
2018-08-26,South Africa,206.73,0.0294,272.45505749168177,0.07083962231395602,True,198.769365,100.8760073328194,0.19107000660235834
2018-09-02,South Africa,228.05,0.0297,269.60587280985516,0.07010810770879011,True,199.0293075,98.06189738711863,0.19245644624798008
2018-09-09,South Africa,239.74,0.0297,266.05835014826766,0.06968675297199636,True,199.0293075,94.51905308008517,0.19578532914280583
2018-09-16,South Africa,217.83,0.0297,267.97353010763754,0.07076578415177016,True,199.0293075,96.43449327775551,0.19627484808796022
2018-09-23,South Africa,209.65,0.0297,272.1587082658641,0.0744440350850629,True,199.0293075,100.62541885685364,0.2009137200556305
2018-09-30,South Africa,200.31,0.0308,272.8353032175135,0.07430539595921637,True,199.98243,101.42355506245647,0.19948784575038697
2018-10-07,South Africa,218.72,0.0308,272.4341236771167,0.07408621539612929,True,199.98243,101.02233061085845,0.19939466403867495
2018-10-14,South Africa,223.09,0.0308,274.21436655159033,0.07381824574429893,True,199.98243,102.79831785979307,0.1965741869851162
2018-10-21,South Africa,217.73,0.0308,274.9333055908677,0.07337932445582905,True,199.98243,103.51468241337591,0.19459497644637835
2018-10-28,South Africa,232.25,0.0308,273.6221070628141,0.07199931386740528,True,199.98243,102.20134734075206,0.1924888311514044
2018-11-04,South Africa,222.02,0.0327,274.6238433187178,0.07260538331165782,True,201.62873249999998,103.42583574989649,0.192519424709138
2018-11-11,South Africa,220.41,0.0327,274.47624966728443,0.07240663998571469,True,201.62873249999998,103.27789435979183,0.19216799350781105
2018-11-18,South Africa,225.6,0.0327,276.7112953350398,0.07308574769656401,True,201.62873249999998,105.51180960019302,0.19142898193180338
2018-11-25,South Africa,238.89,0.0327,277.95400299568934,0.07369255045473959,True,201.62873249999998,106.75451733224911,0.19163114928165784
2018-12-02,South Africa,228.17,0.0327,278.3031006654301,0.07301815478116784,True,201.62873249999998,107.10155270794777,0.18952532228479366
2018-12-09,South Africa,224.16,0.0327,276.1031206644789,0.07256889113455607,True,201.62873249999998,104.90307426322845,0.19076336840670924
2018-12-16,South Africa,221.67,0.0327,274.3528129512294,0.07065138933127227,True,201.62873249999998,103.15023327956757,0.18770874674924623
2018-12-23,South Africa,217.3,0.0327,272.6923986100759,0.06822307139888695,True,201.62873249999998,101.48651986003422,0.183152349260803
2018-12-30,South Africa,220.97,0.0327,274.14945557881424,0.06816486790210076,True,201.62873249999998,102.94226910691853,0.18139151369975245
2019-01-06,South Africa,215.89,0.0298,284.73916008822044,0.08248988470218735,True,198.211692,114.00000156438848,0.2056048363042432
2019-01-13,South Africa,206.05,0.0298,285.789686253388,0.08301572931964017,True,198.211692,115.05054605905737,0.20578644276818328
2019-01-20,South Africa,196.1,0.0298,285.72685836662254,0.08278179226859791,True,198.211692,114.98687671999103,0.20528355984734323
2019-01-27,South Africa,186.31,0.0298,287.6234635270591,0.08309904142309846,True,198.211692,116.88104040644431,0.20410856349268106
2019-02-03,South Africa,174.33,0.0289,289.15321681664443,0.0820187903714902,True,197.435406,118.30630481752236,0.20015431449563706
2019-02-10,South Africa,182.55,0.0289,286.5187057761071,0.08144489658408395,True,197.435406,115.67412350113698,0.2013920553935259
2019-02-17,South Africa,187.73,0.0289,282.8777428699431,0.0796762499188231,True,197.435406,112.03320200343634,0.2008244684259479
2019-02-24,South Africa,182.85,0.0289,283.4454562799004,0.07987186593761099,True,197.435406,112.60061834727559,0.20071011998958505
2019-03-03,South Africa,178.53,0.0287,281.314723771042,0.07709248265615207,True,197.262898,110.4427910507331,0.19608116007487425
2019-03-10,South Africa,186.07,0.0287,279.7111431862388,0.076532804953842,True,197.262898,108.83989342754157,0.19638619952028655
2019-03-17,South Africa,174.95,0.0287,279.900177971059,0.07647546295625184,True,197.262898,109.02846961883425,0.19603782618384946
2019-03-24,South Africa,197.09,0.0287,279.28845490198415,0.07578814594124694,True,197.262898,108.41559694375565,0.19495877512120166
2019-03-31,South Africa,196.79,0.0279999999999999,281.10601507769854,0.07679198957800047,True,196.65911999999992,110.15940506069448,0.19567785218432301
2019-04-07,South Africa,179.65,0.0279999999999999,282.64722581663926,0.0764713435978004,True,196.65911999999992,111.6976717147171,0.19326802180697192
2019-04-14,South Africa,180.71,0.0279999999999999,283.74918591519673,0.07702083609381433,True,196.65911999999992,112.79969247775381,0.1935082932214919
2019-04-21,South Africa,178.46,0.0279999999999999,282.9617776304259,0.07674114135412446,True,196.65911999999992,112.01253481495073,0.1936170967010834
2019-04-28,South Africa,185.01,0.0279999999999999,280.426207010488,0.07586184576367587,True,196.65911999999992,109.47788710368997,0.19405850444324108
2019-05-05,South Africa,187.24,0.0276,279.5577482586027,0.0750150852020189,True,196.31410400000001,108.5666370310157,0.19291388490728706
2019-05-12,South Africa,183.36,0.0276,281.0387545828379,0.07540874007105543,True,196.31410400000001,110.04680786396229,0.19234454970443474
2019-05-19,South Africa,192.46,0.0276,278.9070533088278,0.07318557249675303,True,196.31410400000001,107.91224571669962,0.18895162544751656
2019-05-26,South Africa,194.23,0.0276,279.2041639439893,0.07282897042826914,True,196.31410400000001,108.20827988173323,0.187729801997611
2019-06-02,South Africa,198.89,0.0263,278.37315366040855,0.07240496252763835,True,195.192802,107.24539285124493,0.1877482219037084
2019-06-09,South Africa,201.22,0.0263,275.7300899596993,0.0710681027604452,True,195.192802,104.60218571318616,0.18714120894525132
2019-06-16,South Africa,200.4,0.0263,276.52941706586955,0.07062536231404913,True,195.192802,105.39983996709445,0.18512523119389657
2019-06-23,South Africa,170.95,0.0263,280.31232377567665,0.0734334398276794,True,195.192802,109.18478745076102,0.18833659552501225
2019-06-30,South Africa,166.34,0.0236,283.4211283286977,0.07477751113551484,True,192.863944,112.03735534861265,0.1889764867739515
2019-07-07,South Africa,163.24,0.0236,289.5879420115821,0.07540073056386086,True,192.863944,118.20014164841834,0.1846011180356583
2019-07-14,South Africa,159.68,0.0236,291.19680616106353,0.07595767483094909,True,192.863944,119.80876275000061,0.18449167905078045
2019-07-21,South Africa,158.02,0.0236,291.59925906714636,0.07593745097890832,True,192.863944,120.21091806397541,0.18408338387024206
2019-07-28,South Africa,169.22,0.0236,288.59864390362605,0.07537065040345622,True,192.863944,117.2115098943582,0.1854393326423372
2019-08-04,South Africa,185.21,0.0236,284.6305391425615,0.07484243090620855,True,192.863944,113.24574093451814,0.1879347674278632
2019-08-11,South Africa,186.91,0.0236,281.1175289248931,0.07096244495102241,True,192.863944,109.72879251128987,0.1816748560104304
2019-08-18,South Africa,188.65,0.0236,280.81833810354095,0.06914685952924345,True,192.863944,109.42733976018633,0.1773531485469535
2019-08-25,South Africa,188.04,0.0236,281.2044234331433,0.06852174225840313,True,192.863944,109.81252932876006,0.17538582571582165
2019-09-01,South Africa,178.28,0.0191,284.69187316496794,0.06929492733427525,True,188.982514,112.92724060689505,0.1746202854562875
2019-09-08,South Africa,162.65,0.0191,287.556660414468,0.06898761887976913,True,188.982514,115.79071602772161,0.1712708740497636
2019-09-15,South Africa,162.16,0.0191,289.3915406609671,0.06948739691655342,True,188.982514,117.62539786907932,0.1709078430802586
2019-09-22,South Africa,179.51,0.0191,286.648641628387,0.06751204347885743,True,188.982514,114.88194842709493,0.16840902796407733
2019-09-29,South Africa,188.79,0.0191,284.8993934431257,0.06723130619471633,True,188.982514,113.1329993397895,0.16925747222573045
2019-10-06,South Africa,192.93,0.0197,293.02648463413533,0.07544774226678985,True,189.50003800000002,121.3102474731619,0.18214052119203586
2019-10-13,South Africa,187.97,0.0197,294.99775908091794,0.07611872277963028,True,189.50003800000002,123.2812880275741,0.18204321111106542
2019-10-20,South Africa,179.1,0.0197,295.12553307834844,0.07615681274832094,True,189.50003800000002,123.40904061221529,0.18202491918836533
2019-10-27,South Africa,163.49,0.0197,296.43999913321136,0.07636490957065108,True,189.50003800000002,124.72306769638993,0.18140969427320233
2019-11-03,South Africa,185.54,0.02,292.3574480145818,0.07637059713297624,True,189.7588,120.66618193507338,0.18490911384583925
2019-11-10,South Africa,176.69,0.02,293.75406707649233,0.07694405404919509,True,189.7588,122.06273930669893,0.18504808767221065
2019-11-17,South Africa,177.24,0.02,294.96987873754426,0.07705324253575542,True,189.7588,123.2779255285837,0.18425162944633444
2019-11-24,South Africa,183.61,0.02,294.93371464774754,0.07696087673853055,True,189.7588,123.24165133400855,0.18406354353369145
2019-12-01,South Africa,185.32,0.0213,295.66533213526895,0.07730853969962712,True,190.88010200000002,124.0776108617733,0.18410651177440937
2019-12-08,South Africa,185.64,0.0213,295.9026265166515,0.07672936141455716,True,190.88010200000002,124.31398381868006,0.18253653626471691
2019-12-15,South Africa,173.31,0.0213,296.79424265596185,0.07656987633607293,True,190.88010200000002,125.20492790008959,0.18141407698648201
2019-12-22,South Africa,164.59,0.0213,299.3947623617715,0.07730724016782163,True,190.88010200000002,127.80503028151969,0.18101358168326265
2019-12-29,South Africa,163.59,0.0213,301.17680565581315,0.077910768373581,True,190.88010200000002,129.5869186056162,0.18099211370698573
2020-01-05,South Africa,162.09,0.0216,317.56539110075045,0.06428904727651072,True,205.37555600000002,133.21525898552406,0.15324667229469932
2020-01-12,South Africa,163.42,0.0216,317.0885949928282,0.06415812788197776,True,205.37555600000002,132.73846853550617,0.1532533838305115
2020-01-19,South Africa,169.32,0.0216,316.28756224877776,0.06402414674395034,True,205.37555600000002,131.9374605236111,0.1534727638460956
2020-01-26,South Africa,177.37,0.0216,316.85976138310673,0.0639244075263897,True,205.37555600000002,132.50960911606035,0.1528487423914322
2020-02-02,South Africa,186.18,0.0207,308.8671843339826,0.06682264328657138,True,204.5414495,124.43958956097217,0.16582313085425823
2020-02-09,South Africa,176.94,0.0207,308.4192219822782,0.06601007444204748,True,204.5414495,123.99129325272105,0.16416445552944853
2020-02-16,South Africa,167.65,0.0207,309.6900103733646,0.06505675110533486,True,204.5414495,125.26146618421154,0.16082066771501854
2020-02-23,South Africa,170.04,0.0207,308.90544401491394,0.06489058045646659,True,204.5414495,124.47694763665717,0.161011185510644
2020-03-01,South Africa,212.9,0.0181,304.32459821070194,0.06485743692253086,True,202.1318085,119.68486781821949,0.16487816444734216
2020-03-08,South Africa,249.5,0.0181,304.3060179113945,0.0645304172900114,True,202.1318085,119.66611432928222,0.16406469584454936
2020-03-15,South Africa,305.29,0.0181,300.06648664017865,0.06479222028458403,True,202.1318085,115.42782221491937,0.16838208210491634
2020-03-22,South Africa,383.9399,0.0181,291.12847239660385,0.06850122147777928,True,202.1318085,106.50115395420859,0.1870382197154637
2020-03-29,South Africa,396.6499,0.0181,291.0166060338097,0.0681817228868323,True,202.1318085,106.388632907425,0.1862988737477199
2020-04-05,South Africa,492.47,0.0126,298.4096686602378,0.07491931202687405,True,197.034491,113.43031685418828,0.19676991180773884
2020-04-12,South Africa,365.3401,0.0126,305.2254640753217,0.08094505081661917,True,197.034491,120.25774165390811,0.20500637802982843
2020-04-19,South Africa,392.27,0.0126,299.89832137714217,0.08074222110222329,True,197.034491,114.94272110063498,0.21006742036231862
2020-04-26,South Africa,415.3101,0.0126,298.5172606988885,0.07977391941136378,True,197.034491,113.55995151776105,0.20911798643043508
2020-05-03,South Africa,427.8401,0.0106,296.94515488294337,0.07917040801572331,True,195.180921,111.88787132564968,0.209503998703929
2020-05-10,South Africa,404.1699,0.0106,299.76406378421706,0.0807944067777409,True,195.180921,114.7082202306955,0.21052528840640375
2020-05-17,South Africa,398.8,0.0106,298.41803993785754,0.07996658969988303,True,195.180921,113.36118789315768,0.20990032392027522
2020-05-24,South Africa,354.0701,0.0106,304.6547077759869,0.08525887518077856,True,195.180921,119.61225972562943,0.21642286327457472
2020-05-31,South Africa,344.1101,0.0112,302.3781798575509,0.0845946461010537,True,195.736992,117.36745898428406,0.21716521459371374
2020-06-07,South Africa,253.95,0.0112,307.0509214297729,0.08718320536855625,True,195.736992,122.0423866937747,0.21857378703238053
2020-06-14,South Africa,290.6001,0.0112,305.68988587551104,0.08676539149100464,True,195.736992,120.68315661154499,0.2189755567029583
2020-06-21,South Africa,274.95,0.0112,303.8823809437806,0.08522164850170647,True,195.736992,118.87084981385254,0.21710011763060208
2020-06-28,South Africa,304.2644,0.0112,304.5043129951668,0.08493572520280299,True,195.736992,119.48868168391571,0.2157360055288354
2020-07-05,South Africa,287.79,0.0127,316.28107690820787,0.09576094728536559,True,197.1271695,131.38421253228432,0.22948635774003073
2020-07-12,South Africa,313.3101,0.0127,318.1595974146301,0.09656120244165134,True,197.1271695,133.26176852256876,0.22952162124250738
2020-07-19,South Africa,322.6201,0.0127,318.8528413244667,0.09685641703518207,True,197.1271695,133.95467608345902,0.2295395912079235
2020-07-26,South Africa,291.3799,0.0127,319.2844149735957,0.09628901204111026,True,197.1271695,134.37936130993467,0.22784008314936507
2020-08-02,South Africa,306.625,0.0109,319.10367768049974,0.0948004801735759,True,195.4589565,134.0948615466121,0.22475347684930097
2020-08-09,South Africa,308.6899,0.0109,314.77509850446063,0.09310872116317012,True,195.4589565,129.76922085156008,0.22495279961666229
2020-08-16,South Africa,296.26,0.0109,316.629276069335,0.09395380434797572,True,195.4589565,131.6230668317408,0.22513143555431872
2020-08-23,South Africa,293.9199,0.0109,318.4146208754478,0.09478035705695376,True,195.4589565,133.4082519168793,0.22534985309146557
2020-08-30,South Africa,286.54,0.0109,322.9462956470959,0.09689499363053464,True,195.4589565,137.9398755108047,0.22601014439090358
2020-09-06,South Africa,283.28,0.0113999999999999,323.28729958426953,0.09658856680270045,True,195.9223489999999,138.30149819452768,0.22497625331557944
2020-09-13,South Africa,284.6899,0.0113999999999999,322.20707690990133,0.09612513308806311,True,195.9223489999999,137.22155626019062,0.2248960695518778
2020-09-20,South Africa,275.0,0.0113999999999999,325.70342114121877,0.0972360298666144,True,195.9223489999999,140.7141344206743,0.22430647328315736
2020-09-27,South Africa,322.8201,0.0113999999999999,319.1095175130241,0.09687081145438543,True,195.9223489999999,134.1425729198115,0.22944155717707693
2020-10-04,South Africa,312.51,0.0121,334.5448196143489,0.10985966261162802,True,196.5710985,149.67356006848826,0.24416864670845134
2020-10-11,South Africa,275.3999,0.0121,335.2654467018648,0.11000003437426834,True,196.5710985,150.3918346280103,0.24385993857015564
2020-10-18,South Africa,275.8999,0.0121,334.39684626246924,0.10973754044408716,True,196.5710985,149.52495154647673,0.24403457566901213
2020-10-25,South Africa,264.8301,0.0121,337.76467312371534,0.1113588510814855,True,196.5710985,152.89341161337904,0.24465051604867002
2020-11-01,South Africa,276.1299,0.0134,334.62920455814134,0.10939807681053668,True,197.775919,149.82327828424664,0.24300861212287472
2020-11-08,South Africa,247.9,0.0134,340.8520568996485,0.11309111910292503,True,197.775919,156.0557708966848,0.24565595136327315
2020-11-15,South Africa,223.02,0.0134,341.9488268197815,0.11349063185617933,True,197.775919,157.15132618006874,0.2456105945390552
2020-11-22,South Africa,228.41,0.0134,342.65576179538607,0.11373562312668269,True,197.775919,157.85735067928243,0.2455586257118343
2020-11-29,South Africa,225.98,0.0134,344.33671721884053,0.11440342926193453,True,197.775919,159.53720228502544,0.24562017224712512
2020-12-06,South Africa,199.75,0.0139999999999999,345.17551760342064,0.11473585845737176,True,198.3319899999999,160.41065978249546,0.2456026515260477
2020-12-13,South Africa,201.73,0.0139999999999999,346.07931539625685,0.11506995621423667,True,198.3319899999999,161.3136255922693,0.24559320223593667
2020-12-20,South Africa,199.28,0.0139999999999999,352.68696968259223,0.118518474926415,True,198.3319899999999,167.92724018161954,0.24764652151932876
2020-12-27,South Africa,211.05,0.0139999999999999,352.22304955053335,0.11833464075074307,True,198.3319899999999,167.46355507687144,0.24761576505704694
2021-01-03,South Africa,202.2,0.0147,343.8297345190894,0.12646408610859122,True,182.932988,173.99961501839107,0.2488396394442506
2021-01-10,South Africa,216.55,0.0147,336.5801125250046,0.12612295752493247,True,182.932988,166.78045490581175,0.2532107121217705
2021-01-17,South Africa,228.48,0.0147,337.2963796161932,0.12627336582489765,True,182.932988,167.49471807394426,0.25298693854422133
2021-01-24,South Africa,223.64,0.0147,338.5474677133388,0.12674499509927994,True,182.932988,168.74467874836586,0.2530027483986086
2021-01-31,South Africa,226.61,0.0163,335.0550207331204,0.12133780538524609,True,184.29625199999998,165.3104818209102,0.24490823969348816
2021-02-07,South Africa,199.76,0.0163,338.31566591535113,0.12263152944649439,True,184.29625199999998,168.56956018172187,0.24512703760949636
2021-02-14,South Africa,204.2,0.0163,342.02670060821634,0.12419968884273878,True,184.29625199999998,172.2798955721817,0.24560651299098887
2021-02-21,South Africa,214.56,0.0163,340.8222134171792,0.12379465119594937,True,184.29625199999998,171.07654354450642,0.24564502577256933
2021-02-28,South Africa,231.98,0.0187999999999999,334.0637438121704,0.12147407379683378,True,186.4263519999999,164.49428703109777,0.24564067384739094
2021-03-07,South Africa,229.14,0.0187999999999999,331.32412800776854,0.12096178442239944,True,186.4263519999999,161.76182373194726,0.2466312123418229
2021-03-14,South Africa,213.59,0.0187999999999999,335.78785644667045,0.12114408966645927,True,186.4263519999999,166.20828668729965,0.2437741370818367
2021-03-21,South Africa,209.63,0.0187999999999999,338.50721224997204,0.11347668261399986,True,186.4263519999999,168.8662282506846,0.22697389148022173
2021-03-28,South Africa,235.54,0.0187999999999999,335.6456955660316,0.11316099561121447,True,186.4263519999999,166.009562051457,0.22824787037180277
2021-04-04,South Africa,231.67,0.0224,346.0326729560116,0.11654854064252533,True,189.493696,176.67507276304434,0.22780246559354586
2021-04-11,South Africa,225.31,0.0224,346.74586451876405,0.11378347682983836,True,189.493696,177.3744169790262,0.222070826166328
2021-04-18,South Africa,203.42,0.0224,350.33318955862046,0.11158579144698859,True,189.493696,180.94884306391907,0.21578159698804913
2021-04-25,South Africa,208.33,0.0224,350.74922616358833,0.11121674381971938,True,189.493696,181.36326923705172,0.21484303742779115
2021-05-02,South Africa,212.72,0.022,347.5038342068966,0.11044606495580643,True,189.15287999999998,178.08557951163257,0.2152547079095974
2021-05-09,South Africa,204.4,0.022,353.08258639980784,0.11237544865736648,True,189.15287999999998,183.6636660367216,0.2157857450775373
2021-05-16,South Africa,199.11,0.022,352.33446540577677,0.11182814659878317,True,189.15287999999998,182.9147562981838,0.21516141873229083
2021-05-23,South Africa,192.76,0.022,354.3560480884721,0.1098708118117117,True,189.15287999999998,184.92906539460992,0.21034476068454006
2021-05-30,South Africa,190.9,0.022,357.0444715838834,0.10967945878029307,True,189.15287999999998,187.61481079970875,0.2085641284687214
2021-06-06,South Africa,183.56,0.0222,360.82840197113177,0.10968731576627158,True,189.323288,191.41283127231594,0.20662955608055558
2021-06-13,South Africa,178.28,0.0222,357.4562752576409,0.10917170883116786,True,189.323288,188.04207175431236,0.2073759481591853
2021-06-20,South Africa,186.49,0.0222,348.23348137629733,0.1101844967118802,True,189.323288,178.8303774294115,0.2143126739045471
2021-06-27,South Africa,176.71,0.0222,351.27027163398037,0.11116969167991952,True,189.323288,181.866634222048,0.21448135483127365
2021-07-04,South Africa,184.98,0.0209,355.148468448502,0.10240950570380403,True,188.215636,185.61785389843195,0.19586230217281306
2021-07-11,South Africa,186.06,0.0209,356.10108472727603,0.10258199591053341,True,188.215636,186.57028305005525,0.1957160683616763
2021-07-18,South Africa,190.22,0.0209,352.4485714451325,0.10253214216690056,True,188.215636,182.91930469824638,0.19746545263718807
2021-07-25,South Africa,201.24,0.0209,347.6308723637201,0.10259830573228844,True,188.215636,178.1042463489544,0.20013764793555341
2021-08-01,South Africa,199.75,0.0187,353.2930041238982,0.10478899422186681,True,186.34114799999998,183.59874403323693,0.20152415031988016
2021-08-08,South Africa,198.59,0.0187,352.92132317294744,0.10273707953788237,True,186.34114799999998,183.22421655487602,0.1977942746135882
2021-08-15,South Africa,198.79,0.0187,351.31569711051026,0.10253265912030371,True,186.34114799999998,181.61909862944978,0.1982345111881234
2021-08-22,South Africa,202.01,0.0187,344.51570429996093,0.10306696208072046,True,186.34114799999998,174.8240991747728,0.20296236536310522
2021-08-29,South Africa,189.03,0.0187,351.31110732836106,0.10537152110733343,True,186.34114799999998,181.61909862944978,0.20368595162347444
2021-09-05,South Africa,179.54,0.0183,357.36238564433,0.10796940402454129,True,186.000332,187.64242269922434,0.20548711130500386
2021-09-12,South Africa,176.85,0.0183,358.8680968931452,0.1081289729081213,True,186.000332,189.14743210220504,0.20501969210020085
2021-09-19,South Africa,181.01,0.0183,352.68279137882536,0.1078925786058696,True,186.000332,182.96614336536683,0.20780346244836356
2021-09-26,South Africa,199.48,0.0183,349.3016727407174,0.10402553790484163,True,186.000332,179.57987223896154,0.20221038122076404
2021-10-03,South Africa,208.37,0.0187,357.91650712735697,0.09339648948933789,True,186.34114799999998,188.21077315781878,0.17758924844915766
2021-10-10,South Africa,209.23,0.0187,356.9081503841094,0.09329968745710211,True,186.34114799999998,187.20250110978685,0.17785736302428054
2021-10-17,South Africa,205.65,0.0187,361.445362492521,0.09477501800845592,True,186.34114799999998,191.73972516580218,0.17863743071136484
2021-10-24,South Africa,207.24,0.0187,358.61647564233937,0.09419422889826544,True,186.34114799999998,188.91096199042045,0.17878952124259018
2021-10-31,South Africa,206.73,0.0203,352.1041425287503,0.09399283195577723,True,187.704412,182.5200267901817,0.18129299695395693
2021-11-07,South Africa,191.57,0.0203,353.93724482504547,0.09244758754391441,True,187.704412,184.35216700112306,0.1774677205957208
2021-11-14,South Africa,192.1,0.0203,350.38357914652227,0.09230501459348281,True,187.704412,180.79892544675747,0.17885824613363813
2021-11-21,South Africa,203.33,0.0203,346.13567946542315,0.09223243936558422,True,187.704412,176.55169137094833,0.180791670013236
2021-11-28,South Africa,244.93,0.0203,339.80487119605414,0.09252077973703858,True,187.704412,170.2224797930907,0.18464429450135794
2021-12-05,South Africa,227.37,0.0197,343.73897339394523,0.09415347556068632,True,187.193188,174.11053975861682,0.18583292735923204
2021-12-12,South Africa,216.94,0.0197,344.74610309413964,0.09442275234629001,True,187.193188,175.11760595333004,0.18583640460593312
2021-12-19,South Africa,212.22,0.0197,345.7826118967212,0.0925776978937347,True,187.193188,176.15264609966655,0.18169153491092482
2021-12-26,South Africa,205.25,0.0197,349.3911476961086,0.09400402468021155,True,187.193188,179.7612995791119,0.18267372644047733
2022-01-02,South Africa,199.57,0.019,339.7253944416514,0.09466607216794234,True,175.76173500000002,179.89466851377568,0.1787520218163468
2022-01-09,South Africa,193.75,0.019,344.41779395718953,0.09378501017602656,True,175.76173500000002,184.58632142656617,0.17497799570716235
2022-01-16,South Africa,205.08,0.019,346.8643694044205,0.0945442560529901,True,175.76173500000002,187.03288895318283,0.1753240541088745
2022-01-23,South Africa,202.52,0.019,350.3758966031493,0.09573417956428396,True,175.76173500000002,190.54443290579695,0.17602324518416643
2022-01-30,South Africa,211.84,0.019,344.4173522555881,0.09533018945066661,True,175.76173500000002,184.58632142656617,0.17785686159049652
2022-02-06,South Africa,212.13,0.0215,342.15885101128697,0.09466515989904774,True,177.7681475,182.51136716656364,0.17745265305987132
2022-02-13,South Africa,208.21,0.0215,345.49538651623345,0.09525508156778095,True,177.7681475,185.84774850820662,0.1770645739313042
2022-02-20,South Africa,208.92,0.0215,347.0788067450924,0.09558611682386446,True,177.7681475,187.4311158505648,0.1769869682139096
2022-02-27,South Africa,216.31,0.0215,346.3442845198536,0.09277785321047279,True,177.7681475,186.695980985927,0.17210373961276418
2022-03-06,South Africa,233.79,0.0231,339.8664606550194,0.09288799269044164,True,179.0522515,180.34671433516618,0.17503324702967066
2022-03-13,South Africa,214.38,0.0231,343.7540333640747,0.09341400068493844,True,179.0522515,184.2340953786905,0.1742832743897839
2022-03-20,South Africa,193.28,0.0231,344.94810410048063,0.09341877524777545,True,179.0522515,185.42807662713722,0.17377230331228583
2022-03-27,South Africa,208.81,0.0231,350.30713081588374,0.09515294567616418,True,179.0522515,190.78710916272823,0.17469931771103034
2022-04-03,South Africa,205.36,0.0250999999999999,352.24417131896865,0.08984800559791645,True,180.65738149999993,192.89471194400056,0.16406681590418432
2022-04-10,South Africa,211.02,0.0250999999999999,352.1310026642487,0.08982359560366507,True,180.65738149999993,192.78154408993586,0.16406578960430532
2022-04-17,South Africa,216.19,0.0250999999999999,352.9232306797045,0.08941667306589118,True,180.65738149999993,193.57371947268234,0.1630205845665191
2022-04-24,South Africa,224.7,0.0250999999999999,340.21861957359573,0.0941504381787279,True,180.65738149999993,180.8706209022794,0.17707899183991008
2022-05-01,South Africa,251.03,0.0299,332.96905516283005,0.09426626335297847,True,184.5096935,174.08337762308295,0.18027592117481916
2022-05-08,South Africa,264.5801,0.0299,330.79448646686353,0.09241494468803597,True,184.5096935,171.9083678620924,0.17780620795862603
2022-05-15,South Africa,261.24,0.0299,329.1975573801534,0.09208499323153589,True,184.5096935,170.3115252335557,0.17796819092868182
2022-05-22,South Africa,272.71,0.0299,332.7215583068674,0.09347853837902043,True,184.5096935,173.83559167421552,0.17889370501996119
