country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,fx_rate,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate
Abu Dhabi,2015-04-17,2015,2.00,4.00,16.00,66.21999,21.59999,3.672100067,807.066,291366,218.994,23852.3,1,0.23
Abu Dhabi,2015-04-24,2015,2.00,4.00,17.00,64.23,19.59999,3.672100067,858.469,291366,218.994,23852.3,1,0.24
Abu Dhabi,2015-05-01,2015,2.00,5.00,18.00,66.21999,21.59,3.672100067,860.635,295545,218.994,23852.3,1,0.25
Abu Dhabi,2015-05-08,2015,2.00,5.00,19.00,65.71999,21.09999,3.672100067,830.489,295545,218.994,23852.3,1,0.23
Abu Dhabi,2015-05-15,2015,2.00,5.00,20.00,64.23,19.59999,3.672100067,829.275,295545,218.994,23852.3,1,0.23
Abu Dhabi,2015-05-22,2015,2.00,5.00,21.00,64.23,19.59999,3.672100067,834.971,295545,218.994,23852.3,1,0.23
Abu Dhabi,2015-05-29,2015,2.00,5.00,22.00,63.73,19.09,3.672100067,832.493,295545,218.994,23852.3,1,0.26
Abu Dhabi,2015-06-05,2015,2.00,6.00,23.00,62.23999,17.59,3.671999931,801.719,302433,218.994,23852.3,1,0.29
Abu Dhabi,2015-06-12,2015,2.00,6.00,24.00,62.23999,17.59,3.672100067,813.454,302433,218.994,23852.3,1,0.28
Abu Dhabi,2015-06-19,2015,2.00,6.00,25.00,60.25999,15.59,3.671900034,825.993,302433,218.994,23852.3,1,0.25
Abu Dhabi,2015-06-26,2015,2.00,6.00,26.00,60.25999,15.61,3.672800064,837.381,302433,218.994,23852.3,1,0.29
Abu Dhabi,2015-07-03,2015,3.00,7.00,27.00,60.25999,15.62,3.672899961,809.774,300358,218.994,23852.3,1,0.26
Abu Dhabi,2015-07-10,2015,3.00,7.00,28.00,60.23,15.61,3.672100067,820.686,300358,218.994,23852.3,1,0.28
Abu Dhabi,2015-07-17,2015,3.00,7.00,29.00,58.04999,13.4,3.672100067,818.186,300358,218.994,23852.3,1,0.29
Abu Dhabi,2015-07-24,2015,3.00,7.00,30.00,58.07999,13.41,3.672100067,844.441,300358,218.994,23852.3,1,0.32
Abu Dhabi,2015-07-31,2015,3.00,7.00,31.00,56.79999,12.11,3.672800064,840.548,300358,218.994,23852.3,1,0.33
Abu Dhabi,2015-08-07,2015,3.00,8.00,32.00,56.26999,12.1,3.672899961,841.829,288638,218.994,23852.3,1,0.38
Abu Dhabi,2015-08-14,2015,3.00,8.00,33.00,56.25999,12.1,3.671799898,842.334,288638,218.994,23852.3,1,0.41
Abu Dhabi,2015-08-21,2015,3.00,8.00,34.00,67.45,24.2,3.672100067,797.846,288638,218.994,23852.3,1,0.36
Abu Dhabi,2015-08-28,2015,3.00,8.00,35.00,64.71999,20.59999,3.671900034,684.954,288638,218.994,23852.3,1,0.38
Abu Dhabi,2015-09-04,2015,3.00,9.00,36.00,64.23,20.09999,3.671900034,761.693,295286,218.994,23852.3,1,0.36
Abu Dhabi,2015-09-11,2015,3.00,9.00,37.00,62.75999,18.59999,3.671799898,727.717,295286,218.994,23852.3,1,0.4
Abu Dhabi,2015-09-18,2015,3.00,9.00,38.00,62.75,18.60999,3.671700001,722.433,295286,218.994,23852.3,1,0.35
Abu Dhabi,2015-09-25,2015,3.00,9.00,39.00,66.56999,22.50999,3.671499968,744.196,295286,218.994,23852.3,1,0.35
Abu Dhabi,2015-10-02,2015,4.00,10.00,40.00,77.31999,32.23,3.672800064,733.028,299430,218.994,23852.3,1,0.25
Abu Dhabi,2015-10-09,2015,4.00,10.00,41.00,75.17999,30.10999,3.671999931,755.067,299430,218.994,23852.3,1,0.28
Abu Dhabi,2015-10-16,2015,4.00,10.00,42.00,75.17999,30.10999,3.671299934,760.838,299430,218.994,23852.3,1,0.23
Abu Dhabi,2015-10-23,2015,4.00,10.00,43.00,75.15999,30.10999,3.671600103,757.907,299430,218.994,23852.3,1,0.24
Abu Dhabi,2015-10-30,2015,4.00,10.00,44.00,75.15999,30.09999,3.671799898,725.114,299430,218.994,23852.3,1,0.34
Abu Dhabi,2015-11-06,2015,4.00,11.00,45.00,75.12999,30.07999,3.671799898,701.979,302349,218.994,23852.3,1,0.47
Abu Dhabi,2015-11-13,2015,4.00,11.00,46.00,75.17,30.09,3.671799898,678.23,302349,218.994,23852.3,1,0.5
Abu Dhabi,2015-11-20,2015,4.00,11.00,47.00,75.15999,30.09,3.671700001,636.742,302349,218.994,23852.3,1,0.49
Abu Dhabi,2015-11-27,2015,4.00,11.00,48.00,78.60999,33.57999,3.671999931,656.821,302349,218.994,23852.3,1,0.5
Abu Dhabi,2015-12-04,2015,4.00,12.00,49.00,81.62,36.57999,3.671999931,639.622,365158,218.994,23852.3,1,0.6
Abu Dhabi,2015-12-11,2015,4.00,12.00,50.00,84.57999,39.57999,3.671499968,626.992,365158,218.994,23852.3,1,0.68
Abu Dhabi,2015-12-18,2015,4.00,12.00,51.00,86.57999,41.57999,3.672100067,599.629,365158,218.994,23852.3,1,0.67
Abu Dhabi,2015-12-25,2015,4.00,12.00,52.00,89.07999,44.07999,3.671999931,637.912,365158,218.994,23852.3,1,0.64
Abu Dhabi,2016-01-01,2016,1.00,1.00,1.00,90.06,45.07999,3.671999931,649.548,315897,261.279,28457.89,1,0.65
Abu Dhabi,2016-01-08,2016,1.00,1.00,2.00,98.45,53.54999,3.671600103,635.342,315897,261.279,28457.89,1,0.64
Abu Dhabi,2016-01-15,2016,1.00,1.00,3.00,113.78,69.01999,3.671499968,605.657,315897,261.279,28457.89,1,0.49
Abu Dhabi,2016-01-22,2016,1.00,1.00,4.00,124.83,80.03,3.671499968,556.21,315897,261.279,28457.89,1,0.47
Abu Dhabi,2016-01-29,2016,1.00,1.00,5.00,127.27,82.51999,3.671799898,566.706,315897,261.279,28457.89,1,0.47
Abu Dhabi,2016-02-05,2016,1.00,2.00,6.00,129.77,85.00999,3.671999931,613.827,326190,261.279,28457.89,1,0.55
Abu Dhabi,2016-02-12,2016,1.00,2.00,7.00,123.83,69.06999,3.671999931,624.56,326190,261.279,28457.89,1,0.51
Abu Dhabi,2016-02-19,2016,1.00,2.00,8.00,121.85,64.56999,3.671999931,616.516,326190,261.279,28457.89,1,0.53
Abu Dhabi,2016-02-26,2016,1.00,2.00,9.00,121.87,64.56999,3.671999931,648.781,326190,261.279,28457.89,1,0.6
Abu Dhabi,2016-03-04,2016,1.00,3.00,10.00,112.46,41.09,3.671999931,666.635,329565,261.279,28457.89,1,0.67
Abu Dhabi,2016-03-11,2016,1.00,3.00,11.00,110,38.59,3.671999931,699.429,329565,261.279,28457.89,1,0.7
Abu Dhabi,2016-03-18,2016,1.00,3.00,12.00,85.25,12.23,3.671799898,689.812,329565,261.279,28457.89,1,0.62
Abu Dhabi,2016-03-25,2016,1.00,3.00,13.00,91.17,21.35999,3.671900034,691.871,329565,261.279,28457.89,1,0.63
Abu Dhabi,2016-04-01,2016,2.00,4.00,14.00,95.03999,25.17,3.671999931,665.912,324446,261.279,28457.89,1,0.62
Abu Dhabi,2016-04-08,2016,2.00,4.00,15.00,95.03999,25.17,3.672100067,687.987,324446,261.279,28457.89,1,0.54
Abu Dhabi,2016-04-15,2016,2.00,4.00,16.00,90.14,20.2,3.672899961,689.821,324446,261.279,28457.89,1,0.53
Abu Dhabi,2016-04-22,2016,2.00,4.00,17.00,91.12,21.18999,3.672899961,714.133,324446,261.279,28457.89,1,0.56
Abu Dhabi,2016-04-29,2016,2.00,4.00,18.00,93.37999,23.56,3.671900034,722.213,324446,261.279,28457.89,1,0.56
Abu Dhabi,2016-05-06,2016,2.00,5.00,19.00,94.85999,25.06,3.672899961,691.979,326368,261.279,28457.89,1,0.51
Abu Dhabi,2016-05-13,2016,2.00,5.00,20.00,93.09999,23.25999,3.672800064,686.476,326368,261.279,28457.89,1,0.55
Abu Dhabi,2016-05-20,2016,2.00,5.00,21.00,95.06999,25.23999,3.671999931,669.712,326368,261.279,28457.89,1,0.67
Abu Dhabi,2016-05-27,2016,2.00,5.00,22.00,96.29999,26.48999,3.672100067,648.599,326368,261.279,28457.89,1,0.68
Abu Dhabi,2016-06-03,2016,2.00,6.00,23.00,99.25,29.48999,3.672100067,659.81,328540,261.279,28457.89,1,0.6
Abu Dhabi,2016-06-10,2016,2.00,6.00,24.00,97.78,27.98999,3.672800064,667.428,328540,261.279,28457.89,1,0.57
Abu Dhabi,2016-06-17,2016,2.00,6.00,25.00,101.71,31.98,3.671999931,678.081,328540,261.279,28457.89,1,0.51
Abu Dhabi,2016-06-24,2016,2.00,6.00,26.00,99.98999,30.23999,3.672100067,684.075,328540,261.279,28457.89,1,0.48
Abu Dhabi,2016-07-01,2016,3.00,7.00,27.00,97.5,27.75,3.671900034,679.16,320807,261.279,28457.89,1,0.45
Abu Dhabi,2016-07-08,2016,3.00,7.00,28.00,87.68999,17.78,3.671900034,695.432,320807,261.279,28457.89,1,0.48
Abu Dhabi,2016-07-15,2016,3.00,7.00,29.00,86.7,16.76999,3.671900034,695.414,320807,261.279,28457.89,1,0.52
Abu Dhabi,2016-07-22,2016,3.00,7.00,30.00,86.21999,16.28,3.671999931,716.9,320807,261.279,28457.89,1,0.55
Abu Dhabi,2016-07-29,2016,3.00,7.00,31.00,87.21999,17.28999,3.671900034,722.862,320807,261.279,28457.89,1,0.5
Abu Dhabi,2016-08-05,2016,3.00,8.00,32.00,87.18999,17.28999,3.672100067,723.16,324233,261.279,28457.89,1,0.56
Abu Dhabi,2016-08-12,2016,3.00,8.00,33.00,84.28,15.3,3.672899961,719.852,324233,261.279,28457.89,1,0.56
Abu Dhabi,2016-08-19,2016,3.00,8.00,34.00,79.29999,10.3,3.672899961,738.946,324233,261.279,28457.89,1,0.59
Abu Dhabi,2016-08-26,2016,3.00,8.00,35.00,78.81999,9.78,3.671999931,723.661,324233,261.279,28457.89,1,0.62
Abu Dhabi,2016-09-02,2016,3.00,9.00,36.00,76.84,7.8,3.671999931,715.306,325546,261.279,28457.89,1,0.59
Abu Dhabi,2016-09-09,2016,3.00,9.00,37.00,74.37999,5.27,3.672100067,723.08,325546,261.279,28457.89,1,0.58
Abu Dhabi,2016-09-16,2016,3.00,9.00,38.00,72.42,3.29,3.672100067,719.85,325546,261.279,28457.89,1,0.61
Abu Dhabi,2016-09-23,2016,3.00,9.00,39.00,72.93999,7.17,3.671999931,715.342,325546,261.279,28457.89,1,0.6
Abu Dhabi,2016-09-30,2016,3.00,9.00,40.00,74.39,8.66,3.672899961,718.926,325546,261.279,28457.89,1,0.59
Abu Dhabi,2016-10-07,2016,4.00,10.00,41.00,73.42,7.64,3.672100067,702.044,313679,261.279,28457.89,1,0.66
Abu Dhabi,2016-10-14,2016,4.00,10.00,42.00,71.93999,10.4,3.671999931,699.165,313679,261.279,28457.89,1,0.66
Abu Dhabi,2016-10-21,2016,4.00,10.00,43.00,68.98999,7.4,3.672100067,675.765,313679,261.279,28457.89,1,0.66
Abu Dhabi,2016-10-28,2016,4.00,10.00,44.00,70.45999,8.89,3.671900034,692.903,313679,261.279,28457.89,1,0.66
Abu Dhabi,2016-11-04,2016,4.00,11.00,45.00,70.45999,8.89,3.671999931,687.47,313650,261.279,28457.89,1,0.62
Abu Dhabi,2016-11-11,2016,4.00,11.00,46.00,74.87999,13.34,3.671999931,675.469,313650,261.279,28457.89,1,0.72
Abu Dhabi,2016-11-18,2016,4.00,11.00,47.00,72.39999,10.83,3.671999931,649.272,313650,261.279,28457.89,1,0.77
Abu Dhabi,2016-11-25,2016,4.00,11.00,48.00,70.42999,8.85,3.672100067,662.728,313650,261.279,28457.89,1,0.81
Abu Dhabi,2016-12-02,2016,4.00,12.00,49.00,69.95999,8.33,3.671900034,666.745,338072,261.279,28457.89,1,0.8
Abu Dhabi,2016-12-09,2016,4.00,12.00,50.00,68.95,7.33,3.671999931,681.558,338072,261.279,28457.89,1,0.85
Abu Dhabi,2016-12-16,2016,4.00,12.00,51.00,67.98999,6.31,3.672100067,731.864,338072,261.279,28457.89,1,0.91
Abu Dhabi,2016-12-23,2016,4.00,12.00,52.00,67.98,6.31,3.6723001,710.192,338072,261.279,28457.89,1,0.87
Abu Dhabi,2016-12-30,2016,4.00,12.00,53.00,66.98,5.32,3.671900034,705.089,338072,261.279,28457.89,1,0.85
Abu Dhabi,2017-01-06,2017,1.00,1.00,1.00,61.53999,2.34,3.671999931,710.95,325436,313.561,34152.32,1,0.85
Abu Dhabi,2017-01-13,2017,1.00,1.00,2.00,62.04999,2.81,3.672450066,738.213,325436,313.561,34152.32,1,0.82
Abu Dhabi,2017-01-20,2017,1.00,1.00,3.00,62.06999,2.82,3.672430038,736.729,325436,313.561,34152.32,1,0.82
Abu Dhabi,2017-01-27,2017,1.00,1.00,4.00,62.01999,7.77,3.672650099,738.479,325436,313.561,34152.32,1,0.82
Abu Dhabi,2017-02-03,2017,1.00,2.00,5.00,62.03,7.75,3.672430038,726.636,336370,313.561,34152.32,1,0.82
Abu Dhabi,2017-02-10,2017,1.00,2.00,6.00,59.54999,5.27,3.672549963,723.729,336370,313.561,34152.32,1,0.81
Abu Dhabi,2017-02-17,2017,1.00,2.00,7.00,55.62999,2.26,3.6723001,724.005,336370,313.561,34152.32,1,0.82
Abu Dhabi,2017-02-24,2017,1.00,2.00,8.00,49.89,1.32,3.672199965,718.835,336370,313.561,34152.32,1,0.8
Abu Dhabi,2017-03-03,2017,1.00,3.00,9.00,49.78,1.27,3.671999931,727.576,351559,313.561,34152.32,1,0.98
Abu Dhabi,2017-03-10,2017,1.00,3.00,10.00,46.75999,7.24,3.6723001,720.274,351559,313.561,34152.32,1,1.03
Abu Dhabi,2017-03-17,2017,1.00,3.00,11.00,44.75,9.23,3.6723001,699.436,351559,313.561,34152.32,1,1
Abu Dhabi,2017-03-24,2017,1.00,3.00,12.00,44.78999,9.39,3.672250032,700.588,351559,313.561,34152.32,1,1
Abu Dhabi,2017-03-31,2017,1.00,3.00,13.00,44.79999,9.37,3.672600031,698.729,351559,313.561,34152.32,1,1.03
Abu Dhabi,2017-04-07,2017,2.00,4.00,14.00,41.79999,9.36,3.672580004,701.415,342280,313.561,34152.32,1,1.08
Abu Dhabi,2017-04-14,2017,2.00,4.00,15.00,40.28999,6.86,3.672669888,709.606,342280,313.561,34152.32,1,1.03
Abu Dhabi,2017-04-21,2017,2.00,4.00,16.00,39.84,6.35,3.672650099,697.439,342280,313.561,34152.32,1,0.99
Abu Dhabi,2017-04-28,2017,2.00,4.00,17.00,42.70999,9.32,3.672630072,695.658,342280,313.561,34152.32,1,1.07
Abu Dhabi,2017-05-05,2017,2.00,5.00,18.00,42.68999,9.3,3.672549963,699.533,354510,313.561,34152.32,1,1.1
Abu Dhabi,2017-05-12,2017,2.00,5.00,19.00,41.73,8.3,3.672630072,702.091,354510,313.561,34152.32,1,1.11
Abu Dhabi,2017-05-19,2017,2.00,5.00,20.00,42.60999,9.24,3.672650099,702.22,354510,313.561,34152.32,1,1.1
Abu Dhabi,2017-05-26,2017,2.00,5.00,21.00,39.67,6.24,3.672669888,701.946,354510,313.561,34152.32,1,1.17
Abu Dhabi,2017-06-02,2017,2.00,6.00,22.00,40.67999,9.23,3.672650099,693.215,355028,313.561,34152.32,1,1.16
Abu Dhabi,2017-06-09,2017,2.00,6.00,23.00,53.95999,14.66,3.672600031,694.378,355028,313.561,34152.32,1,1.2
Abu Dhabi,2017-06-16,2017,2.00,6.00,24.00,52.5,13.17,3.671900034,709.366,355028,313.561,34152.32,1,1.21
Abu Dhabi,2017-06-23,2017,2.00,6.00,25.00,54.95999,15.66,3.671999931,708.382,355028,313.561,34152.32,1,1.21
Abu Dhabi,2017-06-30,2017,2.00,6.00,26.00,54.95,15.65,3.672699928,700.207,355028,313.561,34152.32,1,1.24
Abu Dhabi,2017-07-07,2017,3.00,7.00,27.00,58.42,19.14,3.672679901,703.609,355934,313.561,34152.32,1.25,1.22
Abu Dhabi,2017-07-14,2017,3.00,7.00,28.00,56.45999,17.14,3.672630072,700.434,355934,313.561,34152.32,1.25,1.22
Abu Dhabi,2017-07-21,2017,3.00,7.00,29.00,55.95999,16.64,3.672630072,738.507,355934,313.561,34152.32,1.25,1.22
Abu Dhabi,2017-07-28,2017,3.00,7.00,30.00,55.95999,16.64,3.672600031,735.311,355934,313.561,34152.32,1.25,1.22
Abu Dhabi,2017-08-04,2017,3.00,8.00,31.00,55.26999,23.59999,3.672580004,741.628,361754,313.561,34152.32,1.25,1.23
Abu Dhabi,2017-08-11,2017,3.00,8.00,32.00,56.46999,24.65999,3.672630072,746.332,361754,313.561,34152.32,1.25,1.21
Abu Dhabi,2017-08-18,2017,3.00,8.00,33.00,56.48,24.50999,3.672679901,727.287,361754,313.561,34152.32,1.25,1.24
Abu Dhabi,2017-08-25,2017,3.00,8.00,34.00,55.53999,23.2,3.672620058,728.224,361754,313.561,34152.32,1.25,1.23
Abu Dhabi,2017-09-01,2017,3.00,9.00,35.00,54.48999,22.32999,3.672630072,734.275,358703,313.561,34152.32,1.25,1.24
Abu Dhabi,2017-09-08,2017,3.00,9.00,36.00,57.64999,25.42,3.672679901,738.575,358703,313.561,34152.32,1.25,1.22
Abu Dhabi,2017-09-15,2017,3.00,9.00,37.00,57.48999,25.92,3.672660112,734.019,358703,313.561,34152.32,1.25,1.3
Abu Dhabi,2017-09-22,2017,3.00,9.00,38.00,64.2,28.67999,3.672650099,738.767,358703,313.561,34152.32,1.25,1.3
Abu Dhabi,2017-09-29,2017,3.00,9.00,39.00,63.12999,28.12,3.672699928,726.098,358703,313.561,34152.32,1.25,1.31
Abu Dhabi,2017-10-06,2017,4.00,10.00,40.00,61.64,27.29999,3.672650099,726.641,348935,313.561,34152.32,1.25,1.35
Abu Dhabi,2017-10-13,2017,4.00,10.00,41.00,61.45999,26.50999,3.672650099,732.663,348935,313.561,34152.32,1.25,1.39
Abu Dhabi,2017-10-20,2017,4.00,10.00,42.00,61.04999,26.85999,3.672650099,746.704,348935,313.561,34152.32,1.25,1.43
Abu Dhabi,2017-10-27,2017,4.00,10.00,43.00,63.84,27.89,3.672600031,737.778,348935,313.561,34152.32,1.25,1.42
Abu Dhabi,2017-11-03,2017,4.00,11.00,44.00,62.31,27.10999,3.672620058,736.425,356347,313.561,34152.32,1.25,1.49
Abu Dhabi,2017-11-10,2017,4.00,11.00,45.00,67.09,31.2,3.671900034,723.845,356347,313.561,34152.32,1.25,1.54
Abu Dhabi,2017-11-17,2017,4.00,11.00,46.00,68.07999,31.73999,3.672630072,712.464,356347,313.561,34152.32,1.25,1.6
Abu Dhabi,2017-11-24,2017,4.00,11.00,47.00,66.48999,29.06999,3.671550035,693.268,356347,313.561,34152.32,1.25,1.61
Abu Dhabi,2017-12-01,2017,4.00,12.00,48.00,64.07999,27.84999,3.672650099,697.708,377348,313.561,34152.32,1.25,1.62
Abu Dhabi,2017-12-08,2017,4.00,12.00,49.00,67.21999,29.89,3.671700001,699.444,377348,313.561,34152.32,1.25,1.65
Abu Dhabi,2017-12-15,2017,4.00,12.00,50.00,62.39999,25.82999,3.672529936,701.756,377348,313.561,34152.32,1.25,1.71
Abu Dhabi,2017-12-22,2017,4.00,12.00,51.00,61.32999,24.68999,3.672650099,696.241,377348,313.561,34152.32,1.25,1.73
Abu Dhabi,2017-12-29,2017,4.00,12.00,52.00,61.06999,24.64,3.672450066,685.578,377348,313.561,34152.32,1.25,1.76
Abu Dhabi,2018-01-05,2018,1.00,1.00,1.00,60.39,23.78999,3.672450066,697.077,358045,334.514,36434.47,1.75,1.8
Abu Dhabi,2018-01-12,2018,1.00,1.00,2.00,53.09,15.98,3.672450066,729.139,358045,334.514,36434.47,1.75,1.78
Abu Dhabi,2018-01-19,2018,1.00,1.00,3.00,53,14.25,3.672450066,728.282,358045,334.514,36434.47,1.75,1.79
Abu Dhabi,2018-01-26,2018,1.00,1.00,4.00,51.92,11.39,3.672450066,731.084,358045,334.514,36434.47,1.75,1.8
Abu Dhabi,2018-02-02,2018,1.00,2.00,5.00,51.64,11.54,3.672539949,733.568,363796,334.514,36434.47,1.75,1.88
Abu Dhabi,2018-02-09,2018,1.00,2.00,6.00,55.15999,15.63,3.672669888,716.83,363796,334.514,36434.47,1.75,1.89
Abu Dhabi,2018-02-16,2018,1.00,2.00,7.00,56.48999,17.17,3.672620058,709.357,363796,334.514,36434.47,1.75,2
Abu Dhabi,2018-02-23,2018,1.00,2.00,8.00,56.25,17.45,3.672610044,701.819,363796,334.514,36434.47,1.75,2.02
Abu Dhabi,2018-03-02,2018,1.00,3.00,9.00,56.40999,17.34999,3.672600031,701.293,365221,334.514,36434.47,1.75,2.06
Abu Dhabi,2018-03-09,2018,1.00,3.00,10.00,56.37999,15.91,3.672620058,691.807,365221,334.514,36434.47,1.75,2.03
Abu Dhabi,2018-03-16,2018,1.00,3.00,11.00,55.37999,17.10999,3.672610044,683.827,365221,334.514,36434.47,1.75,2.08
Abu Dhabi,2018-03-23,2018,1.00,3.00,12.00,59.42999,17.42999,3.672590017,683.202,365221,334.514,36434.47,1.75,2.04
Abu Dhabi,2018-03-30,2018,1.00,3.00,13.00,60.28999,19.03,3.672559977,677.933,365221,334.514,36434.47,1.75,2.09
Abu Dhabi,2018-04-06,2018,2.00,4.00,14.00,60.73999,18.84,3.671999931,667.754,345265,334.514,36434.47,1.75,2.06
Abu Dhabi,2018-04-13,2018,2.00,4.00,15.00,62.98999,20.09999,3.672899961,669.574,345265,334.514,36434.47,1.75,2.12
Abu Dhabi,2018-04-20,2018,2.00,4.00,16.00,62.34,18.87,3.671999931,679.384,345265,334.514,36434.47,1.75,2.22
Abu Dhabi,2018-04-27,2018,2.00,4.00,17.00,62.60999,19.25999,3.672800064,669.193,345265,334.514,36434.47,1.75,2.24
Abu Dhabi,2018-05-04,2018,2.00,5.00,18.00,64.37999,21.59999,3.672899961,669.227,350142,334.514,36434.47,1.75,2.24
Abu Dhabi,2018-05-11,2018,2.00,5.00,19.00,63.34999,22.42999,3.672199965,645.466,350142,334.514,36434.47,1.75,2.28
Abu Dhabi,2018-05-18,2018,2.00,5.00,20.00,63.57999,20.81,3.672199965,633.988,350142,334.514,36434.47,1.75,2.32
Abu Dhabi,2018-05-25,2018,2.00,5.00,21.00,61.67999,19.62999,3.672899961,637.707,350142,334.514,36434.47,1.75,2.27
Abu Dhabi,2018-06-01,2018,2.00,6.00,22.00,62,18.46999,3.672199965,645.806,354009,334.514,36434.47,1.75,2.28
Abu Dhabi,2018-06-08,2018,2.00,6.00,23.00,61.65999,18.92999,3.672199965,659.526,354009,334.514,36434.47,1.75,2.3
Abu Dhabi,2018-06-15,2018,2.00,6.00,24.00,64.54999,22.43999,3.672800064,681.623,354009,334.514,36434.47,1.75,2.35
Abu Dhabi,2018-06-22,2018,2.00,6.00,25.00,65.87999,23.81,3.672199965,652.438,354009,334.514,36434.47,1.75,2.33
Abu Dhabi,2018-06-29,2018,2.00,6.00,26.00,66.62,24.93999,3.672899961,637.943,354009,334.514,36434.47,1.75,2.33
Abu Dhabi,2018-07-06,2018,3.00,7.00,27.00,62.89,20.73999,3.672199965,636.752,355975,334.514,36434.47,2,2.34
Abu Dhabi,2018-07-13,2018,3.00,7.00,28.00,61.09999,17.96999,3.672199965,643.372,355975,334.514,36434.47,2,2.37
Abu Dhabi,2018-07-20,2018,3.00,7.00,29.00,62.75,20.40999,3.672199965,657.454,355975,334.514,36434.47,2,2.41
Abu Dhabi,2018-07-27,2018,3.00,7.00,30.00,63.2,21.59,3.672699928,657.097,355975,334.514,36434.47,2,2.43
Abu Dhabi,2018-08-03,2018,3.00,8.00,31.00,63,20.78999,3.672699928,661.353,353970,334.514,36434.47,2,2.43
Abu Dhabi,2018-08-10,2018,3.00,8.00,32.00,64.14999,21.60999,3.672199965,663.08,353970,334.514,36434.47,2,2.42
Abu Dhabi,2018-08-17,2018,3.00,8.00,33.00,65.48,23.39999,3.672199965,644.888,353970,334.514,36434.47,2,2.44
Abu Dhabi,2018-08-24,2018,3.00,8.00,34.00,62.93999,21.17,3.672199965,645.162,353970,334.514,36434.47,2,2.44
Abu Dhabi,2018-08-31,2018,3.00,8.00,35.00,62.04999,20.40999,3.672699928,646.431,353970,334.514,36434.47,2,2.46
Abu Dhabi,2018-09-07,2018,3.00,9.00,36.00,62.73,20.95,3.672800064,651.13,347648,334.514,36434.47,2,2.53
Abu Dhabi,2018-09-14,2018,3.00,9.00,37.00,62.54999,20.39,3.672199965,652.575,347648,334.514,36434.47,2,2.56
Abu Dhabi,2018-09-21,2018,3.00,9.00,38.00,64.92999,22.53,3.671999931,634.462,347648,334.514,36434.47,2,2.58
Abu Dhabi,2018-09-28,2018,3.00,9.00,39.00,61.26999,18.09,3.672899961,632.563,347648,334.514,36434.47,2,2.59
Abu Dhabi,2018-10-05,2018,4.00,10.00,40.00,62.85999,20.09,3.672199965,646.064,350675,334.514,36434.47,2,2.64
Abu Dhabi,2018-10-12,2018,4.00,10.00,41.00,67.78,25.06,3.672199965,638.558,350675,334.514,36434.47,2,2.66
Abu Dhabi,2018-10-19,2018,4.00,10.00,42.00,69.48999,26.39,3.671900034,626.529,350675,334.514,36434.47,2,2.67
Abu Dhabi,2018-10-26,2018,4.00,10.00,43.00,68.81999,25.92999,3.672800064,635.331,350675,334.514,36434.47,2,2.63
Abu Dhabi,2018-11-02,2018,4.00,11.00,44.00,67.85999,25.17,3.672100067,630.143,371653,334.514,36434.47,2,2.7
Abu Dhabi,2018-11-09,2018,4.00,11.00,45.00,67.67,25.17,3.672899961,648.268,371653,334.514,36434.47,2,2.73
Abu Dhabi,2018-11-16,2018,4.00,11.00,46.00,68.59999,26.23999,3.672199965,636.973,371653,334.514,36434.47,2,2.68
Abu Dhabi,2018-11-23,2018,4.00,11.00,47.00,69.14,25.46999,3.672199965,647.617,371653,334.514,36434.47,2,2.67
Abu Dhabi,2018-11-30,2018,4.00,11.00,48.00,69.21999,25.68999,3.672199965,633.655,371653,334.514,36434.47,2,2.7
Abu Dhabi,2018-12-07,2018,4.00,12.00,49.00,68.31,25.14999,3.672100067,606.663,379658,334.514,36434.47,2,2.68
Abu Dhabi,2018-12-14,2018,4.00,12.00,50.00,67.31,24.81,3.672199965,592.101,379658,334.514,36434.47,2,2.68
Abu Dhabi,2018-12-21,2018,4.00,12.00,51.00,70.39,27.28999,3.671999931,610.523,379658,334.514,36434.47,2,2.62
Abu Dhabi,2018-12-28,2018,4.00,12.00,52.00,69.32999,26.7,3.672499895,597.634,379658,334.514,36434.47,2,2.57
Abu Dhabi,2019-01-04,2019,1.00,1.00,1.00,70.64999,27.59999,3.672899961,604.832,362431,411.414,44810.24,2.75,2.57
Abu Dhabi,2019-01-11,2019,1.00,1.00,2.00,69.53,26.5,3.672600031,606.662,362431,411.414,44810.24,2.75,2.58
Abu Dhabi,2019-01-18,2019,1.00,1.00,3.00,66.34999,23.00999,3.672199965,608.256,362431,411.414,44810.24,2.75,2.6
Abu Dhabi,2019-01-25,2019,1.00,1.00,4.00,63.82999,21.10999,3.672800064,601.932,362431,411.414,44810.24,2.75,2.6
Abu Dhabi,2019-02-01,2019,1.00,2.00,5.00,61.98,20.03999,3.672800064,617.597,378474,411.414,44810.24,2.75,2.56
Abu Dhabi,2019-02-08,2019,1.00,2.00,6.00,61.48,19.5,3.672199965,625.813,378474,411.414,44810.24,2.75,2.54
Abu Dhabi,2019-02-15,2019,1.00,2.00,7.00,61.64,19.42,3.672800064,607.775,378474,411.414,44810.24,2.75,2.55
Abu Dhabi,2019-02-22,2019,1.00,2.00,8.00,61.53,18.37999,3.671999931,611.992,378474,411.414,44810.24,2.75,2.55
