Date,Country,CDS_Spread
2023-01-30,Austria,0.9233999848365784
2023-02-01,Austria,0.9233999848365784
2023-02-04,Austria,0.9233999848365784
2023-02-06,Austria,0.9343000054359436
2023-02-08,Austria,0.9343000054359436
2023-02-11,Austria,0.9343000054359436
2023-02-13,Austria,0.932699978351593
2023-02-15,Austria,0.932699978351593
2023-02-18,Austria,0.932699978351593
2023-02-20,Austria,0.944599986076355
2023-02-22,Austria,0.944599986076355
2023-02-25,Austria,0.944599986076355
2023-02-27,Austria,0.9387999773025512
2023-03-01,Austria,0.9387999773025512
2023-03-04,Austria,0.9387999773025512
2023-03-06,Austria,0.9381999969482422
2023-03-08,Austria,0.9381999969482422
2023-03-11,Austria,0.9381999969482422
2023-03-13,Austria,0.9298999905586244
2023-03-15,Austria,0.9298999905586244
2023-03-18,Austria,0.9298999905586244
2023-03-20,Austria,0.92739999294281
2023-03-22,Austria,0.92739999294281
2023-03-25,Austria,0.92739999294281
2023-03-27,Austria,0.9197999835014344
2023-03-29,Austria,0.9197999835014344
2023-04-01,Austria,0.9197999835014344
2023-04-03,Austria,0.9093000292778016
2023-04-05,Austria,0.9093000292778016
2023-04-08,Austria,0.9093000292778016
2023-04-10,Austria,0.9004999995231628
2023-04-12,Austria,0.9004999995231628
2023-04-15,Austria,0.9004999995231628
2023-04-17,Austria,0.9010000228881836
2023-04-19,Austria,0.9010000228881836
2023-04-22,Austria,0.9010000228881836
2023-04-24,Austria,0.8985999822616577
2023-04-26,Austria,0.8985999822616577
2023-04-29,Austria,0.8985999822616577
2023-05-01,Austria,0.8919000029563904
2023-05-03,Austria,0.8919000029563904
2023-05-06,Austria,0.8919000029563904
2023-05-08,Austria,0.9139999747276306
2023-05-10,Austria,0.9139999747276306
2023-05-13,Austria,0.9139999747276306
2023-05-15,Austria,0.923799991607666
2023-05-17,Austria,0.923799991607666
2023-05-20,Austria,0.923799991607666
2023-05-22,Austria,0.9316999912261964
2023-05-24,Austria,0.9316999912261964
2023-05-27,Austria,0.9316999912261964
2023-05-29,Austria,0.932200014591217
2023-05-31,Austria,0.932200014591217
2023-06-03,Austria,0.932200014591217
2023-06-05,Austria,0.9287999868392944
2023-06-07,Austria,0.9287999868392944
2023-06-10,Austria,0.9287999868392944
2023-06-12,Austria,0.9121999740600586
2023-06-14,Austria,0.9121999740600586
2023-06-17,Austria,0.9121999740600586
2023-06-19,Austria,0.9146000146865844
2023-06-21,Austria,0.9146000146865844
2023-06-24,Austria,0.9146000146865844
2023-06-26,Austria,0.9158999919891356
2023-06-28,Austria,0.9158999919891356
2023-07-01,Austria,0.9158999919891356
2023-07-03,Austria,0.9110999703407288
2023-07-05,Austria,0.9110999703407288
2023-07-08,Austria,0.9110999703407288
2023-07-10,Austria,0.8889999985694885
2023-07-12,Austria,0.8889999985694885
2023-07-15,Austria,0.8889999985694885
2023-07-17,Austria,0.8981000185012817
2023-07-19,Austria,0.8981000185012817
2023-07-22,Austria,0.8981000185012817
2023-07-24,Austria,0.9064000248908995
2023-07-26,Austria,0.9064000248908995
2023-07-29,Austria,0.9064000248908995
2023-07-31,Austria,0.9068999886512756
2023-08-02,Austria,0.9068999886512756
2023-08-05,Austria,0.9068999886512756
2023-08-07,Austria,0.9120000004768372
2023-08-09,Austria,0.9120000004768372
2023-08-12,Austria,0.9120000004768372
2023-08-14,Austria,0.9182999730110168
2023-08-16,Austria,0.9182999730110168
2023-08-19,Austria,0.9182999730110168
2023-08-21,Austria,0.9262999892234802
2023-08-23,Austria,0.9262999892234802
2023-08-26,Austria,0.9262999892234802
2023-08-28,Austria,0.9261999726295472
2023-08-30,Austria,0.9261999726295472
2023-09-02,Austria,0.9261999726295472
2023-09-04,Austria,0.9333999752998352
2023-09-06,Austria,0.9333999752998352
2023-09-09,Austria,0.9333999752998352
2023-09-11,Austria,0.9368000030517578
2023-09-13,Austria,0.9368000030517578
2023-09-16,Austria,0.9368000030517578
2023-09-18,Austria,0.9369000196456908
2023-09-20,Austria,0.9369000196456908
2023-09-23,Austria,0.9369000196456908
2023-09-25,Austria,0.9445000290870668
2023-09-27,Austria,0.9445000290870668
2023-09-30,Austria,0.9445000290870668
2023-10-02,Austria,0.9431999921798706
2023-10-04,Austria,0.9431999921798706
2023-10-07,Austria,0.9431999921798706
2023-10-09,Austria,0.9509000182151794
2023-10-11,Austria,0.9509000182151794
2023-10-14,Austria,0.9509000182151794
2023-10-16,Austria,0.9430999755859376
2023-10-18,Austria,0.9430999755859376
2023-10-21,Austria,0.9430999755859376
2023-10-23,Austria,0.9452000260353088
2023-10-25,Austria,0.9452000260353088
2023-10-28,Austria,0.9452000260353088
2023-10-30,Austria,0.9312000274658204
2023-11-01,Austria,0.9312000274658204
2023-11-04,Austria,0.9312000274658204
2023-11-06,Austria,0.9332000017166138
2023-11-08,Austria,0.9332000017166138
2023-11-11,Austria,0.9332000017166138
2023-11-13,Austria,0.9158999919891356
2023-11-15,Austria,0.9158999919891356
2023-11-18,Austria,0.9158999919891356
2023-11-20,Austria,0.9132000207901
2023-11-22,Austria,0.9132000207901
2023-11-25,Austria,0.9132000207901
2023-11-27,Austria,0.917900025844574
2023-11-29,Austria,0.917900025844574
2023-12-02,Austria,0.917900025844574
2023-12-04,Austria,0.9280999898910522
2023-12-06,Austria,0.9280999898910522
2023-12-09,Austria,0.9280999898910522
2023-12-11,Austria,0.916700005531311
2023-12-13,Austria,0.916700005531311
2023-12-16,Austria,0.916700005531311
2023-12-18,Austria,0.9068999886512756
2023-12-20,Austria,0.9068999886512756
2023-12-23,Austria,0.9068999886512756
2023-12-25,Austria,0.9045000076293944
2023-12-27,Austria,0.9045000076293944
2023-12-30,Austria,0.9045000076293944
2024-01-01,Austria,0.9126999974250792
2024-01-03,Austria,0.9126999974250792
2024-01-06,Austria,0.9126999974250792
2024-01-08,Austria,0.9121000170707704
2024-01-10,Austria,0.9121000170707704
2024-01-13,Austria,0.9121000170707704
2024-01-15,Austria,0.916100025177002
2024-01-17,Austria,0.916100025177002
2024-01-20,Austria,0.916100025177002
2024-01-22,Austria,0.9204000234603882
2024-01-24,Austria,0.9204000234603882
2024-01-27,Austria,0.9204000234603882
2024-01-29,Austria,0.9251999855041504
2024-01-31,Austria,0.9251999855041504
2024-02-03,Austria,0.9251999855041504
2024-02-05,Austria,0.9271000027656556
2024-02-07,Austria,0.9271000027656556
2024-02-10,Austria,0.9271000027656556
2024-02-12,Austria,0.9276999831199646
2024-02-14,Austria,0.9276999831199646
2024-02-17,Austria,0.9276999831199646
2024-02-19,Austria,0.9229000210762024
2024-02-21,Austria,0.9229000210762024
2024-02-24,Austria,0.9229000210762024
2024-02-26,Austria,0.921500027179718
2024-02-28,Austria,0.921500027179718
2024-03-02,Austria,0.921500027179718
2024-03-04,Austria,0.9136000275611876
2024-03-06,Austria,0.9136000275611876
2024-03-09,Austria,0.9136000275611876
2024-03-11,Austria,0.9174000024795532
2024-03-13,Austria,0.9174000024795532
2024-03-16,Austria,0.9174000024795532
2024-03-18,Austria,0.9204000234603882
2024-03-20,Austria,0.9204000234603882
2024-03-23,Austria,0.9204000234603882
2024-03-25,Austria,0.9258000254631042
2024-03-27,Austria,0.9258000254631042
2024-03-30,Austria,0.9258000254631042
2024-04-01,Austria,0.9217000007629396
2024-04-03,Austria,0.9217000007629396
2024-04-06,Austria,0.9217000007629396
2024-04-08,Austria,0.9369999766349792
2024-04-10,Austria,0.9369999766349792
2024-04-13,Austria,0.9369999766349792
2024-04-15,Austria,0.9373999834060668
2024-04-17,Austria,0.9373999834060668
2024-04-20,Austria,0.9373999834060668
2024-04-22,Austria,0.9341999888420104
2024-04-24,Austria,0.9341999888420104
2024-04-27,Austria,0.9341999888420104
2024-04-29,Austria,0.9282000064849854
2024-05-01,Austria,0.9282000064849854
2024-05-04,Austria,0.9282000064849854
2024-05-06,Austria,0.926900029182434
2024-05-08,Austria,0.926900029182434
2024-05-11,Austria,0.926900029182434
2024-05-13,Austria,0.9178000092506408
2024-05-15,Austria,0.9178000092506408
2024-05-18,Austria,0.9178000092506408
2024-05-20,Austria,0.9211000204086304
2024-05-22,Austria,0.9211000204086304
2024-05-25,Austria,0.9211000204086304
2024-05-27,Austria,0.9210000038146972
2024-05-29,Austria,0.9210000038146972
2024-06-01,Austria,0.9210000038146972
2024-06-03,Austria,0.9246000051498412
2024-06-05,Austria,0.9246000051498412
2024-06-08,Austria,0.9246000051498412
2024-06-10,Austria,0.932699978351593
2024-06-12,Austria,0.932699978351593
2024-06-15,Austria,0.932699978351593
2024-06-17,Austria,0.9340999722480774
2024-06-19,Austria,0.9340999722480774
2024-06-22,Austria,0.9340999722480774
2024-06-24,Austria,0.932699978351593
2024-06-26,Austria,0.932699978351593
2024-06-29,Austria,0.932699978351593
2024-07-01,Austria,0.9211999773979188
2024-07-03,Austria,0.9211999773979188
2024-07-06,Austria,0.9211999773979188
2024-07-08,Austria,0.9156000018119812
2024-07-10,Austria,0.9156000018119812
2024-07-13,Austria,0.9156000018119812
2024-07-15,Austria,0.917900025844574
2024-07-17,Austria,0.917900025844574
2024-07-20,Austria,0.917900025844574
2024-07-22,Austria,0.9196000099182128
2024-07-24,Austria,0.9196000099182128
2024-07-27,Austria,0.9196000099182128
2024-07-29,Austria,0.9156000018119812
2024-07-31,Austria,0.9156000018119812
2024-08-03,Austria,0.9156000018119812
2024-08-05,Austria,0.9154000282287598
2024-08-07,Austria,0.9154000282287598
2024-08-10,Austria,0.9154000282287598
2024-08-12,Austria,0.9060999751091005
2024-08-14,Austria,0.9060999751091005
2024-08-17,Austria,0.9060999751091005
2024-08-19,Austria,0.8920999765396118
2024-08-21,Austria,0.8920999765396118
2024-08-24,Austria,0.8920999765396118
2024-08-26,Austria,0.9039999842643738
2024-08-28,Austria,0.9039999842643738
2024-08-31,Austria,0.9039999842643738
2024-09-02,Austria,0.9014000296592712
2024-09-04,Austria,0.9014000296592712
2024-09-07,Austria,0.9014000296592712
2024-09-09,Austria,0.9020000100135804
2024-09-11,Austria,0.9020000100135804
2024-09-14,Austria,0.9020000100135804
2024-09-16,Austria,0.8948000073432922
2024-09-18,Austria,0.8948000073432922
2024-09-21,Austria,0.8948000073432922
2024-09-23,Austria,0.8952999711036682
2024-09-25,Austria,0.8952999711036682
2024-09-28,Austria,0.8952999711036682
2024-09-30,Austria,0.9104999899864196
2024-10-02,Austria,0.9104999899864196
2024-10-05,Austria,0.9104999899864196
2024-10-07,Austria,0.9132000207901
2024-10-09,Austria,0.9132000207901
2024-10-12,Austria,0.9132000207901
2024-10-14,Austria,0.9194999933242798
2024-10-16,Austria,0.9194999933242798
2024-10-19,Austria,0.9194999933242798
2024-10-21,Austria,0.9258000254631042
2024-10-23,Austria,0.9258000254631042
2024-10-26,Austria,0.9258000254631042
2024-10-28,Austria,0.9189000129699708
2024-10-30,Austria,0.9189000129699708
2024-11-02,Austria,0.9189000129699708
2024-11-04,Austria,0.9325000047683716
2024-11-06,Austria,0.9325000047683716
2024-11-09,Austria,0.9325000047683716
2024-11-11,Austria,0.948199987411499
2024-11-13,Austria,0.948199987411499
2024-11-16,Austria,0.948199987411499
2024-11-18,Austria,0.9596999883651732
2024-11-20,Austria,0.9596999883651732
2024-11-23,Austria,0.9596999883651732
2024-11-25,Austria,0.9451000094413756
2024-11-27,Austria,0.9451000094413756
2024-11-30,Austria,0.9451000094413756
2024-12-02,Austria,0.9453999996185304
2024-12-04,Austria,0.9453999996185304
2024-12-07,Austria,0.9453999996185304
2024-12-09,Austria,0.9517999887466432
2024-12-11,Austria,0.9517999887466432
2024-12-14,Austria,0.9517999887466432
2024-12-16,Austria,0.9585999846458436
2024-12-18,Austria,0.9585999846458436
2024-12-21,Austria,0.9585999846458436
2024-12-23,Austria,0.9588000178337096
2024-12-25,Austria,0.9588000178337096
2024-12-28,Austria,0.9588000178337096
2024-12-30,Austria,0.9609699845314026
2000-01-01,Belgium,
2000-01-08,Belgium,
2000-01-15,Belgium,
2000-01-22,Belgium,
2000-01-29,Belgium,
2000-02-05,Belgium,
2000-02-12,Belgium,
2000-02-19,Belgium,
2000-02-26,Belgium,
2000-03-04,Belgium,
2000-03-11,Belgium,
2000-03-18,Belgium,
2000-03-25,Belgium,
2000-04-01,Belgium,
2000-04-08,Belgium,
2000-04-15,Belgium,
2000-04-22,Belgium,
2000-04-29,Belgium,
2000-05-06,Belgium,
2000-05-13,Belgium,
2000-05-20,Belgium,
2000-05-27,Belgium,
2000-06-03,Belgium,
2000-06-10,Belgium,
2000-06-17,Belgium,
2000-06-24,Belgium,
2000-07-01,Belgium,
2000-07-08,Belgium,
2000-07-15,Belgium,
2000-07-22,Belgium,
2000-07-29,Belgium,
2000-08-05,Belgium,
2000-08-12,Belgium,
2000-08-19,Belgium,
2000-08-26,Belgium,
2000-09-02,Belgium,
2000-09-09,Belgium,
2000-09-16,Belgium,
2000-09-23,Belgium,
2000-09-30,Belgium,
2000-10-07,Belgium,
2000-10-14,Belgium,
2000-10-21,Belgium,
2000-10-28,Belgium,
2000-11-04,Belgium,
2000-11-11,Belgium,
2000-11-18,Belgium,
2000-11-25,Belgium,
2000-12-02,Belgium,
2000-12-09,Belgium,
2000-12-16,Belgium,
2000-12-23,Belgium,
2000-12-30,Belgium,
2001-01-06,Belgium,
2001-01-13,Belgium,
2001-01-20,Belgium,
2001-01-27,Belgium,
2001-02-03,Belgium,
2001-02-10,Belgium,
2001-02-17,Belgium,
2001-02-24,Belgium,
2001-03-03,Belgium,
2001-03-10,Belgium,
2001-03-17,Belgium,
2001-03-24,Belgium,
2001-03-31,Belgium,
2001-04-07,Belgium,
2001-04-14,Belgium,
2001-04-21,Belgium,
2001-04-28,Belgium,
2001-05-05,Belgium,
2001-05-12,Belgium,
2001-05-19,Belgium,
2001-05-26,Belgium,
2001-05-28,Belgium,
2001-06-02,Belgium,
2001-06-04,Belgium,
2001-06-09,Belgium,
2001-06-11,Belgium,
2001-06-16,Belgium,
2001-06-18,Belgium,
2001-06-23,Belgium,
2001-06-25,Belgium,
2001-06-30,Belgium,
2001-07-02,Belgium,
2001-07-07,Belgium,
2001-07-09,Belgium,
2001-07-14,Belgium,
2001-07-16,Belgium,
2001-07-21,Belgium,
2001-07-23,Belgium,
2001-07-28,Belgium,
2001-07-30,Belgium,
2001-08-04,Belgium,
2001-08-06,Belgium,
2001-08-11,Belgium,
2001-08-13,Belgium,
2001-08-18,Belgium,
2001-08-20,Belgium,
2001-08-25,Belgium,
2001-08-27,Belgium,
2001-09-01,Belgium,
2001-09-03,Belgium,
2001-09-08,Belgium,
2001-09-10,Belgium,
2001-09-15,Belgium,
2001-09-17,Belgium,
2001-09-22,Belgium,
2001-09-24,Belgium,
2001-09-29,Belgium,
2001-10-01,Belgium,
2001-10-06,Belgium,
2001-10-08,Belgium,
2001-10-13,Belgium,
2001-10-15,Belgium,
2001-10-20,Belgium,
2001-10-22,Belgium,
2001-10-27,Belgium,
2001-10-29,Belgium,
2001-11-03,Belgium,
2001-11-05,Belgium,
2001-11-10,Belgium,
2001-11-12,Belgium,
2001-11-17,Belgium,
2001-11-19,Belgium,
2001-11-24,Belgium,
2001-11-26,Belgium,
2001-12-01,Belgium,
2001-12-03,Belgium,
2001-12-08,Belgium,
2001-12-10,Belgium,
2001-12-15,Belgium,
2001-12-17,Belgium,
2001-12-22,Belgium,
2001-12-24,Belgium,
2001-12-29,Belgium,
2001-12-31,Belgium,
2002-01-05,Belgium,
2002-01-07,Belgium,
2002-01-12,Belgium,
2002-01-14,Belgium,
2002-01-19,Belgium,
2002-01-21,Belgium,
2002-01-26,Belgium,
2002-01-28,Belgium,
2002-02-02,Belgium,
2002-02-04,Belgium,
2002-02-09,Belgium,
2002-02-11,Belgium,
2002-02-16,Belgium,
2002-02-18,Belgium,
2002-02-23,Belgium,
2002-02-25,Belgium,
2002-03-02,Belgium,
2002-03-04,Belgium,
2002-03-09,Belgium,
2002-03-11,Belgium,
2002-03-16,Belgium,
2002-03-18,Belgium,
2002-03-23,Belgium,
2002-03-25,Belgium,
2002-03-30,Belgium,
2002-04-01,Belgium,
2002-04-06,Belgium,
2002-04-08,Belgium,
2002-04-13,Belgium,
2002-04-15,Belgium,
2002-04-20,Belgium,
2002-04-22,Belgium,
2002-04-27,Belgium,
2002-04-29,Belgium,
2002-05-04,Belgium,
2002-05-06,Belgium,
2002-05-11,Belgium,
2002-05-13,Belgium,
2002-05-18,Belgium,
2002-05-20,Belgium,
2002-05-25,Belgium,
2002-05-27,Belgium,
2002-06-01,Belgium,
2002-06-03,Belgium,
2002-06-08,Belgium,
2002-06-10,Belgium,
2002-06-15,Belgium,
2002-06-17,Belgium,
2002-06-22,Belgium,
2002-06-24,Belgium,
2002-06-29,Belgium,
2002-07-01,Belgium,
2002-07-06,Belgium,
2002-07-08,Belgium,
2002-07-13,Belgium,
2002-07-15,Belgium,
2002-07-20,Belgium,
2002-07-22,Belgium,
2002-07-27,Belgium,
2002-07-29,Belgium,
2002-08-03,Belgium,
2002-08-05,Belgium,
2002-08-10,Belgium,
2002-08-12,Belgium,
2002-08-17,Belgium,
2002-08-19,Belgium,
2002-08-24,Belgium,
2002-08-26,Belgium,
2002-08-31,Belgium,
2002-09-02,Belgium,
2002-09-07,Belgium,
2002-09-09,Belgium,
2002-09-14,Belgium,
2002-09-16,Belgium,
2002-09-21,Belgium,
2002-09-23,Belgium,
2002-09-28,Belgium,
2002-09-30,Belgium,
2002-10-05,Belgium,
2002-10-07,Belgium,
2002-10-12,Belgium,
2002-10-14,Belgium,
2002-10-19,Belgium,
2002-10-21,Belgium,
2002-10-26,Belgium,
2002-10-28,Belgium,
2002-11-02,Belgium,
2002-11-04,Belgium,
2002-11-09,Belgium,
2002-11-11,Belgium,
2002-11-16,Belgium,
2002-11-18,Belgium,
2002-11-23,Belgium,
2002-11-25,Belgium,
2002-11-30,Belgium,
2002-12-02,Belgium,
2002-12-07,Belgium,
2002-12-09,Belgium,
2002-12-14,Belgium,
2002-12-16,Belgium,
2002-12-21,Belgium,
2002-12-23,Belgium,
2002-12-28,Belgium,
2002-12-30,Belgium,
2003-01-01,Belgium,
2003-01-04,Belgium,
2003-01-06,Belgium,
2003-01-11,Belgium,
2003-01-13,Belgium,
2003-01-18,Belgium,
2003-01-20,Belgium,
2003-01-25,Belgium,
2003-01-27,Belgium,
2003-02-01,Belgium,
2003-02-03,Belgium,
2003-02-08,Belgium,
2003-02-10,Belgium,
2003-02-15,Belgium,
2003-02-17,Belgium,
2003-02-22,Belgium,
2003-02-24,Belgium,
2003-03-01,Belgium,
2003-03-03,Belgium,
2003-03-08,Belgium,
2003-03-10,Belgium,
2003-03-15,Belgium,
2003-03-17,Belgium,
2003-03-22,Belgium,
2003-03-24,Belgium,
2003-03-29,Belgium,
2003-03-31,Belgium,
2003-04-05,Belgium,
2003-04-07,Belgium,
2003-04-12,Belgium,
2003-04-14,Belgium,
2003-04-16,Belgium,
2003-04-19,Belgium,
2003-04-21,Belgium,
2003-04-26,Belgium,
2003-04-28,Belgium,
2003-05-03,Belgium,
2003-05-05,Belgium,
2003-05-10,Belgium,
2003-05-12,Belgium,
2003-05-17,Belgium,
2003-05-19,Belgium,
2003-05-24,Belgium,
2003-05-26,Belgium,
2003-05-31,Belgium,
2003-06-02,Belgium,
2003-06-07,Belgium,
2003-06-09,Belgium,
2003-06-14,Belgium,
2003-06-16,Belgium,
2003-06-21,Belgium,
2003-06-23,Belgium,
2003-06-28,Belgium,
2003-06-30,Belgium,
2003-07-05,Belgium,
2003-07-07,Belgium,
2003-07-12,Belgium,
2003-07-14,Belgium,
2003-07-19,Belgium,
2003-07-21,Belgium,
2003-07-26,Belgium,
2003-07-28,Belgium,
2003-08-02,Belgium,
2003-08-04,Belgium,
2003-08-09,Belgium,
2003-08-11,Belgium,
2003-08-16,Belgium,
2003-08-18,Belgium,
2003-08-23,Belgium,
2003-08-25,Belgium,
2003-08-30,Belgium,
2003-09-01,Belgium,
2003-09-06,Belgium,
2003-09-08,Belgium,
2003-09-13,Belgium,
2003-09-15,Belgium,
2003-09-20,Belgium,
2003-09-22,Belgium,
2003-09-27,Belgium,
2003-09-29,Belgium,
2003-10-04,Belgium,
2003-10-06,Belgium,
2003-10-11,Belgium,
2003-10-13,Belgium,
2003-10-18,Belgium,
2003-10-20,Belgium,
2003-10-25,Belgium,
2003-10-27,Belgium,
2003-11-01,Belgium,
2003-11-03,Belgium,
2003-11-08,Belgium,
2003-11-10,Belgium,
2003-11-15,Belgium,
2003-11-17,Belgium,
2003-11-22,Belgium,
2003-11-24,Belgium,
2003-11-26,Belgium,
2003-11-29,Belgium,
2003-12-01,Belgium,0.8216300010681152
2003-12-03,Belgium,0.8216300010681152
2003-12-06,Belgium,0.8216300010681152
2003-12-08,Belgium,0.8206800222396851
2003-12-10,Belgium,0.8206800222396851
2003-12-13,Belgium,0.8206800222396851
