country,date,year,quarter,month,week,cds_spread,fx_rate,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,lt_external_debt_bn_usd,st_external_debt_bn_usd,domestic_rate_in_units,risk_free_rate
India,2022-11-18,2022,4.00,11.00,47.00,80.51,81.50019836,41175537.01,220949.225,128.325,0.715690639,4,4.74
India,2022-11-25,2022,4.00,11.00,48.00,80.52,81.59790039,41175537.01,220949.225,128.325,0.715690639,4,4.76
India,2022-12-02,2022,4.00,12.00,49.00,80.53,81.43000031,41657607.84,220949.225,128.325,0.715690639,4,4.69
India,2022-12-09,2022,4.00,12.00,50.00,80.53,82.43460083,41657607.84,220949.225,128.325,0.715690639,4,4.72
India,2022-12-16,2022,4.00,12.00,51.00,80.51,82.68180084,41657607.84,220949.225,128.325,0.715690639,4,4.61
India,2022-12-23,2022,4.00,12.00,52.00,80.52,82.60410309,41657607.84,220949.225,128.325,0.715690639,4,4.66
India,2022-12-30,2022,4.00,12.00,53.00,80.51,82.73950195,41657607.84,220949.225,128.325,0.715690639,4,4.73
India,2023-01-06,2023,1.00,1.00,1.00,80.52,82.27059937,41967682.84,243160.925,132.677,0.646395705,6.25,4.71
India,2023-01-13,2023,1.00,1.00,2.00,80.52,81.28479767,41967682.84,243160.925,132.677,0.646395705,6.25,4.69
India,2023-01-20,2023,1.00,1.00,3.00,80.5,80.97599792,41967682.84,243160.925,132.677,0.646395705,6.25,4.68
India,2023-01-27,2023,1.00,1.00,4.00,80.5,81.51429749,41967682.84,243160.925,132.677,0.646395705,6.25,4.68
India,2023-02-03,2023,1.00,2.00,5.00,80.52,82.4910965,42205507.71,243160.925,132.677,0.646395705,6.25,4.79
India,2023-02-10,2023,1.00,2.00,6.00,80.51,82.49469757,42205507.71,243160.925,132.677,0.646395705,6.25,4.89
India,2023-02-17,2023,1.00,2.00,7.00,80.5,82.81490326,42205507.71,243160.925,132.677,0.646395705,6.25,5
India,2023-02-24,2023,1.00,2.00,8.00,80.5,82.93299866,42205507.71,243160.925,132.677,0.646395705,6.25,5.05
India,2023-03-03,2023,1.00,3.00,9.00,80.52,81.71250153,43564733.81,243160.925,132.677,0.646395705,6.25,5.03
India,2023-03-10,2023,1.00,3.00,10.00,80.54,82.01830292,43564733.81,243160.925,132.677,0.646395705,6.25,4.9
India,2023-03-17,2023,1.00,3.00,11.00,80.5,82.53240204,43564733.81,243160.925,132.677,0.646395705,6.25,4.26
India,2023-03-24,2023,1.00,3.00,12.00,81.76,82.34719849,43564733.81,243160.925,132.677,0.646395705,6.25,4.32
India,2023-03-31,2023,1.00,3.00,13.00,81.72,82.10050201,43564733.81,243160.925,132.677,0.646395705,6.25,4.64
India,2023-04-07,2023,2.00,4.00,14.00,81.73,81.875,44435983.41,243160.925,132.493,0.429679436,6.5,4.61
India,2023-04-14,2023,2.00,4.00,15.00,81.73,81.84600067,44435983.41,243160.925,132.493,0.429679436,6.5,4.77
India,2023-04-21,2023,2.00,4.00,16.00,81.74,82.14089966,44435983.41,243160.925,132.493,0.429679436,6.5,4.78
India,2023-04-28,2023,2.00,4.00,17.00,81.75,81.74539948,44435983.41,243160.925,132.493,0.429679436,6.5,4.8
India,2023-05-05,2023,2.00,5.00,18.00,81.71,81.7161026,43913002.91,243160.925,132.493,0.429679436,6.5,4.73
India,2023-05-12,2023,2.00,5.00,19.00,81.782,82.24829865,43913002.91,243160.925,132.493,0.429679436,6.5,4.75
India,2023-05-19,2023,2.00,5.00,20.00,81.72,82.83529663,43913002.91,243160.925,132.493,0.429679436,6.5,5.02
India,2023-05-26,2023,2.00,5.00,21.00,81.74,82.74210358,43913002.91,243160.925,132.493,0.429679436,6.5,5.25
India,2023-06-02,2023,2.00,6.00,22.00,81.71,82.40000153,43393994.5,243160.925,132.493,0.429679436,6.5,5.22
India,2023-06-09,2023,2.00,6.00,23.00,81.69,82.43800354,43393994.5,243160.925,132.493,0.429679436,6.5,5.17
India,2023-06-16,2023,2.00,6.00,24.00,81.7,81.91130066,43393994.5,243160.925,132.493,0.429679436,6.5,5.24
India,2023-06-23,2023,2.00,6.00,25.00,81.73,81.95279694,43393994.5,243160.925,132.493,0.429679436,6.5,5.25
India,2023-06-30,2023,2.00,6.00,26.00,81.69,82.09600067,43393994.5,243160.925,132.493,0.429679436,6.5,5.4
India,2023-07-07,2023,3.00,7.00,27.00,81.7,82.60800171,43241763.3,243160.925,132.822,0.40545183,6.5,5.41
India,2023-07-14,2023,3.00,7.00,28.00,81.69,82.10119629,43241763.3,243160.925,132.822,0.40545183,6.5,5.34
India,2023-07-21,2023,3.00,7.00,29.00,81.7,81.98300171,43241763.3,243160.925,132.822,0.40545183,6.5,5.35
India,2023-07-28,2023,3.00,7.00,30.00,81.73,82.37490082,43241763.3,243160.925,132.822,0.40545183,6.5,5.37
India,2023-08-04,2023,3.00,8.00,31.00,81.69,82.78430176,44241659.95,243160.925,132.822,0.40545183,6.5,5.33
India,2023-08-11,2023,3.00,8.00,32.00,81.71,82.79989624,44241659.95,243160.925,132.822,0.40545183,6.5,5.36
India,2023-08-18,2023,3.00,8.00,33.00,81.72,83.09829712,44241659.95,243160.925,132.822,0.40545183,6.5,5.35
India,2023-08-25,2023,3.00,8.00,34.00,81.7,82.6414032,44241659.95,243160.925,132.822,0.40545183,6.5,5.44
India,2023-09-01,2023,3.00,9.00,35.00,81.71,82.68240356,43636579.75,243160.925,132.822,0.40545183,6.5,5.36
India,2023-09-08,2023,3.00,9.00,36.00,81.71,83.24150085,43636579.75,243160.925,132.822,0.40545183,6.5,5.42
India,2023-09-15,2023,3.00,9.00,37.00,81.69,83.02829742,43636579.75,243160.925,132.822,0.40545183,6.5,5.43
India,2023-09-22,2023,3.00,9.00,38.00,82.93,82.89129639,43636579.75,243160.925,132.822,0.40545183,6.5,5.46
India,2023-09-29,2023,3.00,9.00,39.00,82.94,83.1753006,43636579.75,243160.925,132.822,0.40545183,6.5,5.46
India,2023-10-06,2023,4.00,10.00,40.00,82.87,83.10160065,43136658.44,243160.925,142.186,0.350753715,6.5,5.43
India,2023-10-13,2023,4.00,10.00,41.00,82.94,83.26239777,43136658.44,243160.925,142.186,0.350753715,6.5,5.41
India,2023-10-20,2023,4.00,10.00,42.00,84.49,83.12229919,43136658.44,243160.925,142.186,0.350753715,6.5,5.41
India,2023-10-27,2023,4.00,10.00,43.00,82.92,83.28250122,43136658.44,243160.925,142.186,0.350753715,6.5,5.39
India,2023-11-03,2023,4.00,11.00,44.00,81.58,83.24729919,43922917.54,243160.925,142.186,0.350753715,6.5,5.29
India,2023-11-10,2023,4.00,11.00,45.00,82.93,83.31939697,43922917.54,243160.925,142.186,0.350753715,6.5,5.38
India,2023-11-17,2023,4.00,11.00,46.00,82.93,83.12030029,43922917.54,243160.925,142.186,0.350753715,6.5,5.24
India,2023-11-24,2023,4.00,11.00,47.00,82.89,83.34400177,43922917.54,243160.925,142.186,0.350753715,6.5,5.27
India,2023-12-01,2023,4.00,12.00,48.00,82.92,83.35269928,44127305.97,243160.925,142.186,0.350753715,6.5,5.05
India,2023-12-08,2023,4.00,12.00,49.00,82.9,83.35489655,44127305.97,243160.925,142.186,0.350753715,6.5,5.13
India,2023-12-15,2023,4.00,12.00,50.00,82.9,83.29660034,44127305.97,243160.925,142.186,0.350753715,6.5,4.95
India,2023-12-22,2023,4.00,12.00,51.00,82.92,83.16500092,44127305.97,243160.925,142.186,0.350753715,6.5,4.82
India,2023-12-29,2023,4.00,12.00,52.00,82.91,82.30200195,44127305.97,243160.925,142.186,0.350753715,6.5,4.79
India,2024-01-05,2024,1.00,1.00,1.00,82.9,83.24060059,44609322.27,269981.222,148.445,0.224690878,6.5,4.84
India,2024-01-12,2024,1.00,1.00,2.00,82.9,83.07610321,44609322.27,269981.222,148.445,0.224690878,6.5,4.65
India,2024-01-19,2024,1.00,1.00,3.00,82.91,83.16059875,44609322.27,269981.222,148.445,0.224690878,6.5,4.84
India,2024-01-26,2024,1.00,1.00,4.00,82.91,83.14610291,44609322.27,269981.222,148.445,0.224690878,6.5,4.78
India,2024-02-02,2024,1.00,2.00,5.00,82.89,82.92759705,44781214.97,269981.222,148.445,0.224690878,6.5,4.81
India,2024-02-09,2024,1.00,2.00,6.00,82.9,82.98529816,44781214.97,269981.222,148.445,0.224690878,6.5,4.86
India,2024-02-16,2024,1.00,2.00,7.00,82.89,83.00959778,44781214.97,269981.222,148.445,0.224690878,6.5,4.98
India,2024-02-23,2024,1.00,2.00,8.00,82.89,82.87229919,44781214.97,269981.222,148.445,0.224690878,6.5,5
India,2024-03-01,2024,1.00,3.00,9.00,82.89,82.91040039,46489161.11,269981.222,148.445,0.224690878,6.5,4.94
India,2024-03-08,2024,1.00,3.00,10.00,82.9,82.75229645,46489161.11,269981.222,148.445,0.224690878,6.5,4.92
India,2024-03-15,2024,1.00,3.00,11.00,82.89,82.96559906,46489161.11,269981.222,148.445,0.224690878,6.5,5.05
India,2024-03-22,2024,1.00,3.00,12.00,84.13,83.22660065,46489161.11,269981.222,148.445,0.224690878,6.5,4.98
India,2024-03-29,2024,1.00,3.00,13.00,84.12,83.39299774,46489161.11,269981.222,148.445,0.224690878,6.5,5.03
India,2024-04-05,2024,2.00,4.00,14.00,84.1,83.47779846,47006084.81,269981.222,148.842,0.543217626,6.5,5.05
India,2024-04-12,2024,2.00,4.00,15.00,84.12,83.34929657,47006084.81,269981.222,148.842,0.543217626,6.5,5.13
India,2024-04-19,2024,2.00,4.00,16.00,84.11,83.54499817,47006084.81,269981.222,148.842,0.543217626,6.5,5.17
India,2024-04-26,2024,2.00,4.00,17.00,84.1,83.30180359,47006084.81,269981.222,148.842,0.543217626,6.5,5.21
India,2024-05-03,2024,2.00,5.00,18.00,84.15,83.40630341,46428166.62,269981.222,148.842,0.543217626,6.5,5.12
India,2024-05-10,2024,2.00,5.00,19.00,84.1,83.45939636,46428166.62,269981.222,148.842,0.543217626,6.5,5.17
India,2024-05-17,2024,2.00,5.00,20.00,84.1,83.4701004,46428166.62,269981.222,148.842,0.543217626,6.5,5.14
India,2024-05-24,2024,2.00,5.00,21.00,84.09,83.28639984,46428166.62,269981.222,148.842,0.543217626,6.5,5.21
India,2024-05-31,2024,2.00,5.00,22.00,84.09,83.32089996,46428166.62,269981.222,148.842,0.543217626,6.5,5.18
India,2024-06-07,2024,2.00,6.00,23.00,84.09,83.47309875,46610715.61,269981.222,148.842,0.543217626,6.5,5.17
India,2024-06-14,2024,2.00,6.00,24.00,84.12,83.52210236,46610715.61,269981.222,148.842,0.543217626,6.5,5.07
India,2024-06-21,2024,2.00,6.00,25.00,84.11,83.60160065,46610715.61,269981.222,148.842,0.543217626,6.5,5.1
India,2024-06-28,2024,2.00,6.00,26.00,84.09,83.45089722,46610715.61,269981.222,148.842,0.543217626,6.5,5.09
India,2024-07-05,2024,3.00,7.00,27.00,84.1,83.49340057,46331575.71,269981.222,161.541,0.416961386,6.5,4.98
India,2024-07-12,2024,3.00,7.00,28.00,84.09,83.51850128,46331575.71,269981.222,161.541,0.416961386,6.5,4.87
India,2024-07-19,2024,3.00,7.00,29.00,84.08,83.67430115,46331575.71,269981.222,161.541,0.416961386,6.5,4.87
India,2024-07-26,2024,3.00,7.00,30.00,84.08,83.74440002,46331575.71,269981.222,161.541,0.416961386,6.5,4.79
India,2024-08-02,2024,3.00,8.00,31.00,84.08,83.74389648,46338886.06,269981.222,161.541,0.416961386,6.5,4.33
India,2024-08-09,2024,3.00,8.00,32.00,84.08,83.98899841,46338886.06,269981.222,161.541,0.416961386,6.5,4.5
India,2024-08-16,2024,3.00,8.00,33.00,84.08,83.94830322,46338886.06,269981.222,161.541,0.416961386,6.5,4.49
India,2024-08-23,2024,3.00,8.00,34.00,84.08,83.94059753,46338886.06,269981.222,161.541,0.416961386,6.5,4.36
India,2024-08-30,2024,3.00,8.00,35.00,84.08,83.89510345,46338886.06,269981.222,161.541,0.416961386,6.5,4.38
India,2024-09-06,2024,3.00,9.00,36.00,84.08,83.9835968,46260592.68,269981.222,161.541,0.416961386,6.5,4.1
India,2024-09-13,2024,3.00,9.00,37.00,84.08,83.93479919,46260592.68,269981.222,161.541,0.416961386,6.5,4
India,2024-09-20,2024,3.00,9.00,38.00,84.08,83.61470032,46260592.68,269981.222,161.541,0.416961386,6.5,3.92
India,2024-09-27,2024,3.00,9.00,39.00,84.08,83.61710358,46260592.68,269981.222,161.541,0.416961386,6.5,3.9
India,2024-10-04,2024,4.00,10.00,40.00,84.08,84.00939941,47036111.88,269981.222,158.536,0.370624206,6.5,4.2
India,2024-10-11,2024,4.00,10.00,41.00,84.08,83.94599915,47036111.88,269981.222,158.536,0.370624206,6.5,4.18
India,2024-10-18,2024,4.00,10.00,42.00,84.08,84.05380249,47036111.88,269981.222,158.536,0.370624206,6.5,4.19
India,2024-10-25,2024,4.00,10.00,43.00,84.08,84.08180237,47036111.88,269981.222,158.536,0.370624206,6.5,4.29
India,2024-11-01,2024,4.00,11.00,44.00,84.08,84.09149933,47025097.08,269981.222,158.536,0.370624206,6.5,4.28
India,2024-11-08,2024,4.00,11.00,45.00,84.08,84.30639648,47025097.08,269981.222,158.536,0.370624206,6.5,4.32
India,2024-11-15,2024,4.00,11.00,46.00,84.08,84.47380066,47025097.08,269981.222,158.536,0.370624206,6.5,4.34
India,2024-11-22,2024,4.00,11.00,47.00,84.08,84.48829651,47025097.08,269981.222,158.536,0.370624206,6.5,4.42
India,2024-11-29,2024,4.00,11.00,48.00,84.08,84.55699921,47025097.08,269981.222,158.536,0.370624206,6.5,4.3
India,2024-12-06,2024,4.00,12.00,49.00,84.08,84.66600037,46274070.72,269981.222,158.536,0.370624206,6.5,4.19
India,2024-12-13,2024,4.00,12.00,50.00,84.08,84.80200195,46274070.72,269981.222,158.536,0.370624206,6.5,4.24
India,2024-12-20,2024,4.00,12.00,51.00,84.08,84.94499969,46274070.72,269981.222,158.536,0.370624206,6.5,4.27
India,2024-12-27,2024,4.00,12.00,52.00,84.08,85.38600159,46274070.72,269981.222,158.536,0.370624206,6.5,4.2
Indonesia,2014-01-03,2014,1.00,1.00,1.00,231.88,12112,849783025.2,2604932.745,121.247,1.15748,7.5,0.13
Indonesia,2014-01-10,2014,1.00,1.00,2.00,222.92,12017,849783025.2,2604932.745,121.247,1.15748,7.5,0.12
Indonesia,2014-01-17,2014,1.00,1.00,3.00,212.91,11858,849783025.2,2604932.745,121.247,1.15748,7.5,0.11
Indonesia,2014-01-24,2014,1.00,1.00,4.00,219.94,12127,849783025.2,2604932.745,121.247,1.15748,7.5,0.11
Indonesia,2014-01-31,2014,1.00,1.00,5.00,222.02,12150,849783025.2,2604932.745,121.247,1.15748,7.5,0.1
Indonesia,2014-02-07,2014,1.00,2.00,6.00,219.27,12001,820200317.4,2604932.745,121.247,1.15748,7.5,0.12
Indonesia,2014-02-14,2014,1.00,2.00,7.00,208.77,11686,820200317.4,2604932.745,121.247,1.15748,7.5,0.11
Indonesia,2014-02-21,2014,1.00,2.00,8.00,203.03,11681,820200317.4,2604932.745,121.247,1.15748,7.5,0.12
Indonesia,2014-02-28,2014,1.00,2.00,9.00,182.52,11569,820200317.4,2604932.745,121.247,1.15748,7.5,0.12
Indonesia,2014-03-07,2014,1.00,3.00,10.00,174.44,11386,836138421.6,2604932.745,121.247,1.15748,7.5,0.13
Indonesia,2014-03-14,2014,1.00,3.00,11.00,184.08,11296,836138421.6,2604932.745,121.247,1.15748,7.5,0.12
Indonesia,2014-03-21,2014,1.00,3.00,12.00,186.3,11401,836138421.6,2604932.745,121.247,1.15748,7.5,0.14
Indonesia,2014-03-28,2014,1.00,3.00,13.00,180.06,11305,836138421.6,2604932.745,121.247,1.15748,7.5,0.13
Indonesia,2014-04-04,2014,2.00,4.00,14.00,172.38,11310,843540291.4,2604932.745,121.027,1.1615,7.5,0.11
Indonesia,2014-04-11,2014,2.00,4.00,15.00,167.58,11395,843540291.4,2604932.745,121.027,1.1615,7.5,0.09
Indonesia,2014-04-18,2014,2.00,4.00,16.00,166.13,11445,843540291.4,2604932.745,121.027,1.1615,7.5,0.11
Indonesia,2014-04-25,2014,2.00,4.00,17.00,169.05,11565,843540291.4,2604932.745,121.027,1.1615,7.5,0.11
Indonesia,2014-05-02,2014,2.00,5.00,18.00,171.52,11515,855893636.7,2604932.745,121.027,1.1615,7.5,0.1
Indonesia,2014-05-09,2014,2.00,5.00,19.00,159.89,11465,855893636.7,2604932.745,121.027,1.1615,7.5,0.1
Indonesia,2014-05-16,2014,2.00,5.00,20.00,145.92,11390,855893636.7,2604932.745,121.027,1.1615,7.5,0.09
Indonesia,2014-05-23,2014,2.00,5.00,21.00,154.71,11595,855893636.7,2604932.745,121.027,1.1615,7.5,0.1
Indonesia,2014-05-30,2014,2.00,5.00,22.00,139.15,1.16959095,855893636.7,2604932.745,121.027,1.1615,7.5,0.1
Indonesia,2014-06-06,2014,2.00,6.00,23.00,139.14,1.183431983,863696623.2,2604932.745,121.027,1.1615,7.5,0.11
Indonesia,2014-06-13,2014,2.00,6.00,24.00,137.21,1.180637956,863696623.2,2604932.745,121.027,1.1615,7.5,0.11
Indonesia,2014-06-20,2014,2.00,6.00,25.00,151.4,1.197605014,863696623.2,2604932.745,121.027,1.1615,7.5,0.09
Indonesia,2014-06-27,2014,2.00,6.00,26.00,157.19,1.201923013,863696623.2,2604932.745,121.027,1.1615,7.5,0.1
Indonesia,2014-07-04,2014,3.00,7.00,27.00,152.43,1.187648058,960507807.3,2604932.745,124.781,0.62867,7.5,0.11
Indonesia,2014-07-11,2014,3.00,7.00,28.00,146.53,1.164144039,960507807.3,2604932.745,124.781,0.62867,7.5,0.11
Indonesia,2014-07-18,2014,3.00,7.00,29.00,148.03,1.164144039,960507807.3,2604932.745,124.781,0.62867,7.5,0.1
Indonesia,2014-07-25,2014,3.00,7.00,30.00,141.26,1.158748984,960507807.3,2604932.745,124.781,0.62867,7.5,0.11
Indonesia,2014-08-01,2014,3.00,8.00,31.00,152.34,1.187648058,891430100.6,2604932.745,124.781,0.62867,7.5,0.13
Indonesia,2014-08-08,2014,3.00,8.00,32.00,162.59,1.182032943,891430100.6,2604932.745,124.781,0.62867,7.5,0.1
Indonesia,2014-08-15,2014,3.00,8.00,33.00,146.13,1.168223977,891430100.6,2604932.745,124.781,0.62867,7.5,0.09
Indonesia,2014-08-22,2014,3.00,8.00,34.00,134.52,1.168223977,891430100.6,2604932.745,124.781,0.62867,7.5,0.1
Indonesia,2014-08-29,2014,3.00,8.00,35.00,133.57,1.170959949,891430100.6,2604932.745,124.781,0.62867,7.5,0.09
Indonesia,2014-09-05,2014,3.00,9.00,36.00,128.73,1.173709035,889211925.9,2604932.745,124.781,0.62867,7.5,0.1
Indonesia,2014-09-12,2014,3.00,9.00,37.00,130.93,1.190475941,889211925.9,2604932.745,124.781,0.62867,7.5,0.11
Indonesia,2014-09-19,2014,3.00,9.00,38.00,134.59,1.200479984,889211925.9,2604932.745,124.781,0.62867,7.5,0.11
Indonesia,2014-09-26,2014,3.00,9.00,39.00,148.49,1.20627296,889211925.9,2604932.745,124.781,0.62867,7.5,0.11
Indonesia,2014-10-03,2014,4.00,10.00,40.00,167.32,1.219511986,921249848.7,2604932.745,122.983,0.82237,7.5,0.11
Indonesia,2014-10-10,2014,4.00,10.00,41.00,168.68,1.222494006,921249848.7,2604932.745,122.983,0.82237,7.5,0.1
Indonesia,2014-10-17,2014,4.00,10.00,42.00,166.8,1.21212101,921249848.7,2604932.745,122.983,0.82237,7.5,0.11
Indonesia,2014-10-24,2014,4.00,10.00,43.00,152.37,1.209190011,921249848.7,2604932.745,122.983,0.82237,7.5,0.11
Indonesia,2014-10-31,2014,4.00,10.00,44.00,142.99,1.209190011,921249848.7,2604932.745,122.983,0.82237,7.5,0.11
Indonesia,2014-11-07,2014,4.00,11.00,45.00,142.89,1.219511986,926583404.7,2604932.745,122.983,0.82237,7.5,0.12
Indonesia,2014-11-14,2014,4.00,11.00,46.00,141.48,1.222494006,926583404.7,2604932.745,122.983,0.82237,7.5,0.15
Indonesia,2014-11-21,2014,4.00,11.00,47.00,141,1.215067029,926583404.7,2604932.745,122.983,0.82237,7.5,0.14
Indonesia,2014-11-28,2014,4.00,11.00,48.00,136.61,1.219511986,926583404.7,2604932.745,122.983,0.82237,7.5,0.13
Indonesia,2014-12-05,2014,4.00,12.00,49.00,135.65,1.230012059,993319605.9,2604932.745,122.983,0.82237,7.5,0.18
Indonesia,2014-12-12,2014,4.00,12.00,50.00,151.69,1.262626052,993319605.9,2604932.745,122.983,0.82237,7.5,0.19
Indonesia,2014-12-19,2014,4.00,12.00,51.00,151.7,1.242236018,993319605.9,2604932.745,122.983,0.82237,7.5,0.26
Indonesia,2014-12-26,2014,4.00,12.00,52.00,157.94,1.245329976,993319605.9,2604932.745,122.983,0.82237,7.5,0.26
Indonesia,2015-01-02,2015,1.00,1.00,1.00,162.29,1.254704952,929634502.4,3113643.314,126.754,1.06865,7.75,0.25
Indonesia,2015-01-09,2015,1.00,1.00,2.00,169.58,1.278771996,929634502.4,3113643.314,126.754,1.06865,7.75,0.22
Indonesia,2015-01-16,2015,1.00,1.00,3.00,173.93,1.280410051,929634502.4,3113643.314,126.754,1.06865,7.75,0.17
Indonesia,2015-01-23,2015,1.00,1.00,4.00,146.25,1.251564026,929634502.4,3113643.314,126.754,1.06865,7.75,0.17
Indonesia,2015-01-30,2015,1.00,1.00,5.00,152.62,1.278771996,929634502.4,3113643.314,126.754,1.06865,7.75,0.18
Indonesia,2015-02-06,2015,1.00,2.00,6.00,153.09,1.295336962,931261749.7,3113643.314,126.754,1.06865,7.75,0.26
Indonesia,2015-02-13,2015,1.00,2.00,7.00,150.71,1.278771996,931261749.7,3113643.314,126.754,1.06865,7.75,0.23
Indonesia,2015-02-20,2015,1.00,2.00,8.00,147.28,1.287001014,931261749.7,3113643.314,126.754,1.06865,7.75,0.23
Indonesia,2015-02-27,2015,1.00,2.00,9.00,133.2,1.300390005,931261749.7,3113643.314,126.754,1.06865,7.75,0.22
Indonesia,2015-03-06,2015,1.00,3.00,10.00,139.08,1.322751045,926647343.1,3113643.314,126.754,1.06865,7.75,0.27
Indonesia,2015-03-13,2015,1.00,3.00,11.00,152.75,1.328021049,926647343.1,3113643.314,126.754,1.06865,7.75,0.24
Indonesia,2015-03-20,2015,1.00,3.00,12.00,156.97,1.303781033,926647343.1,3113643.314,126.754,1.06865,7.75,0.24
Indonesia,2015-03-27,2015,1.00,3.00,13.00,157.44,1.314059973,926647343.1,3113643.314,126.754,1.06865,7.75,0.27
Indonesia,2015-04-03,2015,2.00,4.00,14.00,155.02,1.297016978,954802027.7,3113643.314,128.344,1.10027,7.5,0.21
Indonesia,2015-04-10,2015,2.00,4.00,15.00,148.73,1.293660998,954802027.7,3113643.314,128.344,1.10027,7.5,0.24
Indonesia,2015-04-17,2015,2.00,4.00,16.00,157.97,1.288660049,954802027.7,3113643.314,128.344,1.10027,7.5,0.23
Indonesia,2015-04-24,2015,2.00,4.00,17.00,158.45,1.297016978,954802027.7,3113643.314,128.344,1.10027,7.5,0.24
Indonesia,2015-05-01,2015,2.00,5.00,18.00,159.92,1.303781033,958163944,3113643.314,128.344,1.10027,7.5,0.25
Indonesia,2015-05-08,2015,2.00,5.00,19.00,163.32,1.315788984,958163944,3113643.314,128.344,1.10027,7.5,0.23
Indonesia,2015-05-15,2015,2.00,5.00,20.00,165.25,1.307189941,958163944,3113643.314,128.344,1.10027,7.5,0.23
Indonesia,2015-05-22,2015,2.00,5.00,21.00,158.49,1.317523003,958163944,3113643.314,128.344,1.10027,7.5,0.23
Indonesia,2015-05-29,2015,2.00,5.00,22.00,163.84,13165,958163944,3113643.314,128.344,1.10027,7.5,0.26
Indonesia,2015-06-05,2015,2.00,6.00,23.00,171.63,13275,968608134.2,3113643.314,128.344,1.10027,7.5,0.29
Indonesia,2015-06-12,2015,2.00,6.00,24.00,173.08,13230,968608134.2,3113643.314,128.344,1.10027,7.5,0.28
Indonesia,2015-06-19,2015,2.00,6.00,25.00,166.25,13290,968608134.2,3113643.314,128.344,1.10027,7.5,0.25
Indonesia,2015-06-26,2015,2.00,6.00,26.00,167.12,13303,968608134.2,3113643.314,128.344,1.10027,7.5,0.29
Indonesia,2015-07-03,2015,3.00,7.00,27.00,168.13,13260,993928935.6,3113643.314,128.444,0.619581633,7.5,0.26
Indonesia,2015-07-10,2015,3.00,7.00,28.00,171.49,13303,993928935.6,3113643.314,128.444,0.619581633,7.5,0.28
Indonesia,2015-07-17,2015,3.00,7.00,29.00,162.33,13331,993928935.6,3113643.314,128.444,0.619581633,7.5,0.29
Indonesia,2015-07-24,2015,3.00,7.00,30.00,171.09,13430,993928935.6,3113643.314,128.444,0.619581633,7.5,0.32
Indonesia,2015-07-31,2015,3.00,7.00,31.00,181.24,13492,993928935.6,3113643.314,128.444,0.619581633,7.5,0.33
Indonesia,2015-08-07,2015,3.00,8.00,32.00,185.06,13465,974423394.2,3113643.314,128.444,0.619581633,7.5,0.38
Indonesia,2015-08-14,2015,3.00,8.00,33.00,197.22,13675,974423394.2,3113643.314,128.444,0.619581633,7.5,0.41
Indonesia,2015-08-21,2015,3.00,8.00,34.00,235.81,13885,974423394.2,3113643.314,128.444,0.619581633,7.5,0.36
Indonesia,2015-08-28,2015,3.00,8.00,35.00,223.17,13795,974423394.2,3113643.314,128.444,0.619581633,7.5,0.38
Indonesia,2015-09-04,2015,3.00,9.00,36.00,238.21,14065,975251140.4,3113643.314,128.444,0.619581633,7.5,0.36
Indonesia,2015-09-11,2015,3.00,9.00,37.00,239.72,14235,975251140.4,3113643.314,128.444,0.619581633,7.5,0.4
Indonesia,2015-09-18,2015,3.00,9.00,38.00,213.77,14225,975251140.4,3113643.314,128.444,0.619581633,7.5,0.35
Indonesia,2015-09-25,2015,3.00,9.00,39.00,256.6599,14670,975251140.4,3113643.314,128.444,0.619581633,7.5,0.35
Indonesia,2015-10-02,2015,4.00,10.00,40.00,281.4199,14665,973714266.1,3113643.314,136.714,0.681918159,7.5,0.25
Indonesia,2015-10-09,2015,4.00,10.00,41.00,219.54,13410,973714266.1,3113643.314,136.714,0.681918159,7.5,0.28
Indonesia,2015-10-16,2015,4.00,10.00,42.00,210.97,13400,973714266.1,3113643.314,136.714,0.681918159,7.5,0.23
Indonesia,2015-10-23,2015,4.00,10.00,43.00,211.64,13478,973714266.1,3113643.314,136.714,0.681918159,7.5,0.24
Indonesia,2015-10-30,2015,4.00,10.00,44.00,217.67,1.379310012,973714266.1,3113643.314,136.714,0.681918159,7.5,0.34
Indonesia,2015-11-06,2015,4.00,11.00,45.00,208.93,1.461987972,975981319.1,3113643.314,136.714,0.681918159,7.5,0.47
Indonesia,2015-11-13,2015,4.00,11.00,46.00,215.27,1.362398028,975981319.1,3113643.314,136.714,0.681918159,7.5,0.5
Indonesia,2015-11-20,2015,4.00,11.00,47.00,208.52,1.373625994,975981319.1,3113643.314,136.714,0.681918159,7.5,0.49
Indonesia,2015-11-27,2015,4.00,11.00,48.00,216,1.398601055,975981319.1,3113643.314,136.714,0.681918159,7.5,0.5
Indonesia,2015-12-04,2015,4.00,12.00,49.00,223.92,1.385041952,1029905931,3113643.314,136.714,0.681918159,7.5,0.6
Indonesia,2015-12-11,2015,4.00,12.00,50.00,247.18,1.420454979,1029905931,3113643.314,136.714,0.681918159,7.5,0.68
Indonesia,2015-12-18,2015,4.00,12.00,51.00,235.74,1.39470005,1029905931,3113643.314,136.714,0.681918159,7.5,0.67
Indonesia,2015-12-25,2015,4.00,12.00,52.00,232.94,1.366119981,1029905931,3113643.314,136.714,0.681918159,7.5,0.64
Indonesia,2016-01-01,2016,1.00,1.00,1.00,230.54,1.381214976,966423987.2,3466960.359,145.63,0.533213468,7.25,0.65
