date,country,CDS_observed,CDS_M0,CDS_M1,CDS_M2
2022-07-10,Indonesia,144.42,76.28865981459303,285.27743625297353,362.4222846840272
2022-07-17,Indonesia,160.96,77.57860455306997,289.1597009458168,361.6231631282354
2022-07-24,Indonesia,137.28,77.60281894378268,287.9142353479858,329.1728914118828
2022-07-31,Indonesia,115.76,79.18392613116409,287.7590829486989,311.53529784284603
2022-08-07,Indonesia,115.83,82.29178183731806,333.1994773562481,336.83830362468575
2022-08-14,Indonesia,103.94,84.83899554444663,332.5710102622946,290.04870848018726
2022-08-21,Indonesia,108.9,86.9889874877763,335.842953738917,348.63759262424554
2022-08-28,Indonesia,104.93,87.21092033889516,336.29994895915877,321.7976891139128
2022-09-11,Indonesia,107.4,86.12177343765761,345.4991811836653,340.1197895740481
2022-09-18,Indonesia,109.87,92.99056745313177,345.60479678343637,332.3604840967754
2022-09-25,Indonesia,141.39,96.0625976834485,344.6972886088031,363.1386316140478
2022-10-02,Indonesia,157.88,97.00975411856497,343.2826935912346,398.73183645527826
2022-10-16,Indonesia,161.62,102.52629035913982,348.50364011729357,363.4804149272927
2022-10-23,Indonesia,160.79,106.25650852580479,348.8762832942259,340.97606504486635
2022-10-30,Indonesia,139.32,106.89755028052846,348.52950390177807,344.99602325019015
2022-11-06,Indonesia,141.31,125.18023018686353,360.23950652191064,350.1479283641794
2022-11-13,Indonesia,106.89,131.0748718884903,360.1974332656299,293.7075497722836
2022-11-20,Indonesia,112.31,135.58285766853746,382.0072326581521,335.14842552369765
2022-11-27,Indonesia,95.06,135.66394883472364,386.00265346605477,371.21227043122246
2022-12-04,Indonesia,90.12,153.3102996783978,387.4024002691174,323.45988947496164
2022-12-11,Indonesia,101.97,154.80153232380977,395.05829526532045,336.43837072904256
2022-12-18,Indonesia,98.02,154.9948764250354,395.4062046288752,291.47512418704326
2022-12-25,Indonesia,101.48,153.80796111580793,392.2134986099476,280.7984856203128
2023-01-01,Indonesia,98.02,153.85105667570375,391.86754718386345,281.5919892920284
2023-01-08,Indonesia,97.03,114.30359377280419,374.6660044209842,299.02146256071427
2023-01-15,Indonesia,90.11,126.52154665222848,379.6025325123735,242.1433068849182
2023-01-22,Indonesia,87.13,126.72093691797778,379.3032526616455,236.93727360284427
2023-01-29,Indonesia,84.17,126.14082553095338,378.5250777467461,244.2596998196038
2023-02-05,Indonesia,78.25,126.44146473612439,381.7050724504377,255.0479589932921
2023-02-12,Indonesia,88.12,131.63433944289213,381.8832229446847,219.95257845566488
2023-02-19,Indonesia,94.55,132.49695102819004,385.2156293799079,223.51742071037194
2023-02-26,Indonesia,93.56,132.5682560727195,381.13161244848504,237.67856278017504
2023-03-05,Indonesia,91.10001,129.69517910106998,368.78100629916963,215.03698074387046
2023-03-12,Indonesia,99.00999,130.07552915628477,369.5305193183624,233.42227639439068
2023-03-19,Indonesia,101.48,145.84810145051713,366.6883156505164,366.8883024698373
2023-03-26,Indonesia,112.74,143.433279936034,360.4638358885161,339.7815650917473
2023-04-02,Indonesia,95.06,139.9811716741737,323.7096949629447,263.4776595030367
2023-04-09,Indonesia,91.61,143.38741759339638,329.88713245852665,259.20755056921865
2023-04-16,Indonesia,88.16,143.35537917573384,319.98990325270046,171.9553304329343
2023-04-23,Indonesia,94.57001,143.93707931185867,326.1074408014894,203.5018967505447
2023-04-30,Indonesia,96.05,143.45102629481454,324.77372914413394,206.3557372799948
2023-05-07,Indonesia,100.0,141.43858610313956,324.6754867573158,226.72487245279837
2023-05-14,Indonesia,97.57201,141.9739106981203,325.6004064598766,227.61871811966188
2023-05-21,Indonesia,92.10001,149.87650806099438,327.574878996403,216.04405352524557
2023-05-28,Indonesia,90.63,151.32214996714902,325.6541697941101,219.47431698593485
2023-06-04,Indonesia,86.66,150.82392864639507,325.6354892731979,259.3458652637297
2023-06-11,Indonesia,84.17,144.6081911084668,319.90960949813075,191.8785226268511
2023-06-18,Indonesia,83.19,135.78185533747927,312.82032403919754,185.85096372612904
2023-06-25,Indonesia,87.66,136.28822791542365,308.74405478561897,213.29452779866676
2023-07-02,Indonesia,88.12,136.50504282780844,311.22790424052755,191.15387553186807
2023-07-09,Indonesia,88.63,138.8492405891719,316.078794633557,208.52987958145766
2023-07-16,Indonesia,80.72,139.71761005769653,328.711840755457,154.63291883802637
2023-07-23,Indonesia,83.19,140.09817260915463,329.5515158027971,151.71779418038298
2023-07-30,Indonesia,76.28,138.37445473296245,326.4849698836385,150.13416582706455
2023-08-06,Indonesia,78.71001,136.75200562924297,285.97190580268835,136.75385832491554
2023-08-13,Indonesia,81.2,133.65172942595706,285.0401762456132,136.9161322640387
2023-08-20,Indonesia,91.10001,132.9547422694609,285.9727534027708,141.9135825027429
2023-08-27,Indonesia,87.62,133.42097905190232,276.28275661254537,146.85235261965795
2023-09-03,Indonesia,80.21001,132.93060496716424,271.6903525506972,132.93220610463865
2023-09-10,Indonesia,80.21001,134.0097647700591,271.66126536121186,134.01138829996046
2023-09-17,Indonesia,77.71001,128.81442897363806,271.4319586974449,129.14251663555254
2023-09-24,Indonesia,89.62,126.66971914598753,269.15337738719603,167.4477319183002
2023-10-01,Indonesia,92.59,126.77303454629943,263.6889027485887,186.8762539349533
2023-10-08,Indonesia,100.99,129.08443029491744,292.3538917833941,228.75010351790831
2023-10-15,Indonesia,95.06,122.91644919556,287.06964365128704,320.1820173200233
2023-10-22,Indonesia,103.91,122.17669701199256,287.2895603550376,318.4856468810739
2023-10-29,Indonesia,101.48,121.9562145066487,290.7522832996776,345.8666814938696
2023-11-05,Indonesia,97.39,107.80897434967066,277.1430174892661,259.93756733090873
2023-11-12,Indonesia,87.14999,101.24221318855587,279.06531248316736,268.53251958629954
2023-11-19,Indonesia,78.25999,99.24597657401154,248.30356950240585,276.6878992075274
2023-11-26,Indonesia,75.22,100.30942358812885,244.53613424921545,308.0909067425795
2023-12-03,Indonesia,75.25999,88.59802165326603,244.64914893835225,218.82577746523697
2023-12-10,Indonesia,75.71001,87.57085776092818,239.3073436784987,225.8631903255636
2023-12-17,Indonesia,70.75999,87.86043483325352,234.37919295982445,211.709200294541
2023-12-24,Indonesia,70.28999,87.76413638877806,239.86200148043469,190.17372902281434
2024-01-07,Indonesia,77.69,80.77207834305645,244.6734052898964,222.2955747473367
2024-01-14,Indonesia,74.22,67.94442758475564,226.10367609295082,270.9544154959894
2024-01-21,Indonesia,75.22,70.95552072235543,225.44549150862093,220.59714526105753
2024-01-28,Indonesia,76.7,72.54502075436004,228.88080461750582,211.46199684499703
2024-02-04,Indonesia,74.7,71.80058937376083,225.0849708974574,211.12525510577595
2024-02-11,Indonesia,74.21001,65.92980935339341,224.5850583387065,184.1014747391582
2024-02-18,Indonesia,71.71001,65.05047654346076,219.42234358358465,166.8694817094183
2024-02-25,Indonesia,68.24001,64.71614327329357,218.97261574186174,171.98751295949742
2024-03-03,Indonesia,70.24001,64.82078740144512,218.19010285780558,169.7056995318412
2024-03-10,Indonesia,70.25,64.77270974423075,219.2504896550678,152.1762788438024
2024-03-17,Indonesia,68.25,46.85263917285935,219.4303513918038,154.79847701574406
2024-03-24,Indonesia,72.27,47.01365504577936,216.3508154145342,125.61470459617317
2024-03-31,Indonesia,73.25,47.66882913889017,216.79876839318362,126.81762670899344
2024-04-07,Indonesia,76.69,42.29246469323332,195.79686852509528,185.98934963624245
2024-04-14,Indonesia,75.24001,41.94899257775604,196.47324103371926,184.71482898569195
2024-04-21,Indonesia,81.17999,51.4930809426643,212.613772539239,186.42827081629312
2024-04-28,Indonesia,79.17999,49.5794284430964,212.3839690682113,140.80395503863033
2024-05-05,Indonesia,74.3,49.840096646673615,216.97855035356434,142.6597167662041
2024-05-12,Indonesia,72.24001,49.47813435952884,216.07099269810047,140.27624835788507
2024-05-19,Indonesia,70.25,41.92308722701739,212.8505908170086,141.01918851892293
2024-05-26,Indonesia,72.23,40.29737817946999,213.16437039892375,136.5672010313707
2024-06-02,Indonesia,72.72,43.62285672190344,217.235387926932,170.25129264587247
2024-06-09,Indonesia,72.71001,41.803146988970546,216.10330228076756,125.78214959721228
2024-06-16,Indonesia,76.72,41.72654479710928,214.89475816383327,109.55929492956712
2024-06-23,Indonesia,77.7,41.944397655579635,213.8691538085134,110.58652836820806
2024-06-30,Indonesia,78.17,41.439479928292464,210.4249341612251,128.48818425726833
2024-07-07,Indonesia,74.22,39.65384325034719,203.59429048882845,98.48763958968067
2024-07-14,Indonesia,71.73,38.631455054994895,170.43104571529102,99.6996921734476
2024-07-21,Indonesia,76.67999,38.581469810073465,169.10103432357,127.96050768213556
2024-07-28,Indonesia,75.7,38.336368162350425,185.75150877395146,160.68105897776016
2024-08-04,Indonesia,77.21001,49.135689340119825,188.91041387233452,256.5963959693316
2024-08-11,Indonesia,80.17,48.911644559928405,188.80170419013044,193.59525426660363
2024-08-18,Indonesia,72.75999,50.167723117946224,187.4729970490684,163.95047774426874
2024-08-25,Indonesia,70.25,52.3831119853257,187.39999312918758,155.3708523875641
2024-09-08,Indonesia,70.73,52.17666001333468,189.9558083799913,230.0997128925845
2024-09-15,Indonesia,70.25,51.77681710960885,187.7559678579668,203.65430547840222
2024-09-22,Indonesia,70.25,54.1118523036701,189.35196183131734,166.46204997563453
2024-09-29,Indonesia,68.78,53.12348467220509,192.5217186024407,247.08438102431032
2024-10-06,Indonesia,69.25,66.5162561816995,153.55069266090038,320.1811037079183
2024-10-13,Indonesia,69.75999,67.05508488743897,154.98364176807004,372.72697447286646
2024-10-27,Indonesia,68.78,69.16998174499004,155.91846733065722,345.72561154779754
2024-11-03,Indonesia,71.27,63.87758238936651,156.20011584348939,302.3396848820146
2024-11-10,Indonesia,68.78,63.51719033222537,151.79725192645614,246.61633729114922
2024-11-17,Indonesia,71.25,63.083316165323765,150.78487153277095,208.5239427731192
2024-11-24,Indonesia,73.23,63.18795126519149,151.5608399603437,216.96110171131633
2024-12-01,Indonesia,75.23,46.74832897880424,135.22511152611642,206.8654523079081
2024-12-08,Indonesia,72.22,50.99646980273738,129.49693755324677,158.0653239661327
2024-12-15,Indonesia,71.23,52.97458838688084,135.05604902019508,204.12614055275216
2024-12-22,Indonesia,76.22,56.24720672670187,122.16236522362884,144.03618624133543
2024-12-29,Indonesia,77.19,55.75671392855394,121.43876889352556,154.23291864436078
2015-01-04,Malaysia,108.35,30.32211538605248,115.06272231836628,290.66230518363614
2015-01-11,Malaysia,135.72,31.70195394943701,182.4741369793302,261.68606552262395
2015-01-18,Malaysia,148.37,31.153333259228827,184.7362576796053,306.32666843680664
2015-01-25,Malaysia,124.94,31.838810321117155,184.35156320099233,315.53557459525604
2015-02-01,Malaysia,127.89,32.76573096588376,217.32468100175956,322.63357988621465
2015-02-08,Malaysia,124.95,36.03408466896103,287.1370943949037,329.2156992487661
2015-02-15,Malaysia,126.91,36.78182321316287,288.11002734384545,301.96767044431493
2015-02-22,Malaysia,120.07,38.37945916143241,286.6698804985693,293.92073522952194
2015-03-01,Malaysia,116.17,38.054214251726314,290.11583408622494,305.5494183809921
2015-03-08,Malaysia,132.35,41.13570904936607,289.638672997356,257.85642595911423
2015-03-15,Malaysia,132.82,41.81488879498369,294.19305032748935,301.80610541957327
2015-03-22,Malaysia,141.02,42.7089979105336,301.43983815038195,276.81693028194934
2015-03-29,Malaysia,137.12,41.9742587324729,310.0598166979412,289.86878776284817
2015-04-05,Malaysia,127.84,42.30939881897227,317.42462742519047,288.2959033579782
2015-04-12,Malaysia,119.07,40.16144331445685,315.736344429749,204.798844866699
2015-04-19,Malaysia,122.02,41.10596369030415,326.3155406134665,192.65734322066086
2015-04-26,Malaysia,123.98,41.223715766288045,325.84114110223203,138.22058161622107
2015-05-03,Malaysia,121.53,41.136578235317685,325.0771164069032,128.15226661085583
2015-05-10,Malaysia,120.55,40.766351126892175,325.70929124356195,124.41886502148643
2015-05-17,Malaysia,114.68,41.17510203829667,325.0916980903919,77.15457080268968
2015-05-24,Malaysia,110.28,41.4812822088528,324.8634865548033,89.15046209518941
2015-05-31,Malaysia,111.77,48.034319401173995,332.3809077113631,114.70318588241292
2015-06-07,Malaysia,119.62,50.460904031424434,341.08012129518875,114.96801656876742
2015-06-14,Malaysia,126.94,51.86782698180065,340.1661173314844,97.7378451464968
2015-06-21,Malaysia,126.92,52.109610232307,342.6329060992498,87.06984007757247
2015-06-28,Malaysia,131.75,53.03915102241507,342.825295597206,76.51766869161015
2015-07-05,Malaysia,129.81,50.927205262477194,342.87604434463043,76.58152071905796
2015-07-12,Malaysia,133.72,51.26229909079173,342.5318732368182,193.5491598964056
2015-07-19,Malaysia,121.03,51.45846192164642,339.96129841696364,129.49921220103934
2015-07-26,Malaysia,132.75,51.364505678029495,341.7621631849156,172.66366924705807
2015-08-02,Malaysia,146.9,49.692823719581696,341.093535459763,171.3815734266019
