country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,lambda,theta,delta,country_lower,pd_cf_gbm,dd_cf_gbm,pd_mc_jump_const,dd_mc_jump_const,pd_mc_jump_ovx,dd_mc_jump_ovx
Czechia,2015-02-20,548.178,-0.0145027189567303,5,0.1578619862608083,24589898597.0,849893622.8,25439792220.0,13144842921.3,54.0,czechia,48.28,0.0023,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16548462981607398,0.9721634116668976,0.17766666666666667,0.9242938702779329,0.19566666666666666,0.8572018625118731
Czechia,2015-02-27,550.01,0.0033364081549368,5,0.1579873095762078,24589898597.0,849893622.8,25439792220.0,13144842921.3,55.85,czechia,48.28,0.0022,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16574622364849578,0.9711121234605126,0.16766666666666666,0.9634268977808779,0.19933333333333333,0.8440049014520575
Czechia,2015-03-06,540.018,-0.0183339875433009,5,0.1587065327750902,24589898597.0,849893622.8,25439792220.0,13144842921.3,48.96,czechia,48.26999,0.0027,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16724569363230024,0.9651066684157164,0.17766666666666667,0.9242938702779329,0.17,0.9541652531461943
Czechia,2015-03-13,522.464,-0.0330463903923562,5,0.1597519556003469,24589898597.0,849893622.8,25439792220.0,13144842921.3,54.56,czechia,48.25999,0.0024,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16941969294070208,0.9564609862501482,0.17433333333333334,0.9371786565760674,0.21633333333333332,0.7846365965226694
Czechia,2015-03-20,542.186,0.0370530340570925,5,0.1614267432819966,24589898597.0,849893622.8,25439792220.0,13144842921.3,50.84,czechia,47.79999,0.0024,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17288846504531102,0.9428122786855209,0.176,0.9307169489043394,0.20433333333333334,0.8262422835568347
Czechia,2015-03-27,535.724,-0.0119900129227768,5,0.1591892307120235,24589898597.0,849893622.8,25439792220.0,13144842921.3,52.84,czechia,47.79999,0.0027,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16825030720371803,0.9611025366044941,0.16366666666666665,0.9794993019909415,0.20366666666666666,0.8285955033390336
Czechia,2015-04-03,545.004,0.0171740310077821,5,0.1584485723307351,24589898597.0,849893622.8,25439792220.0,13144842921.3,49.84,czechia,47.79999,0.0021,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1667082401686273,0.967255186274127,0.17333333333333334,0.941074530352976,0.17166666666666666,0.9475995932471383
Czechia,2015-04-10,535.935,-0.0167802490254044,5,0.1582216144623738,24589898597.0,849893622.8,25439792220.0,13144842921.3,43.04,czechia,47.79999,0.0024,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1662350512930073,0.9691505035663356,0.17266666666666666,0.9436797338403193,0.17733333333333334,0.9255754305628754
Czechia,2015-04-17,544.021,0.0149749639915972,5,0.1582387140722611,24589898597.0,849893622.8,25439792220.0,13144842921.3,42.0,czechia,47.79999,0.0023,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1662707132746608,0.9690075412904059,0.17033333333333334,0.9528488355657843,0.177,0.9268585128160435
Czechia,2015-04-24,553.278,0.0168727386301013,5,0.1589345411931642,24589898597.0,849893622.8,25439792220.0,13144842921.3,36.61,czechia,47.79999,0.0024,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16772041052704628,0.963212644159717,0.167,0.9660882971323732,0.171,0.9502209415410152
Czechia,2015-05-01,559.196,0.0106394501360486,5,0.1587820605055528,24589898597.0,849893622.8,25439792220.0,13144842921.3,35.62,czechia,47.78999,0.0025,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16740297810716287,0.9644787519578663,0.18233333333333332,0.9065086914141117,0.18066666666666667,0.9128273846078477
Czechia,2015-05-08,553.424,-0.0103756031368619,5,0.1589511480767166,24589898597.0,849893622.8,25439792220.0,13144842921.3,35.09,czechia,47.79999,0.0023,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16775497407619522,0.9630748775362556,0.17066666666666666,0.9515340671620522,0.17233333333333334,0.9449847402327411
Czechia,2015-05-15,557.885,0.0080284132698943,5,0.1575350693508039,24589898597.0,849893622.8,25439792220.0,13144842921.3,29.95,czechia,47.78999,0.0023,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16480180453211918,0.9749126129346817,0.16133333333333333,0.9889927953383075,0.16966666666666666,0.9554833263327954
Czechia,2015-05-22,537.392,-0.0374250383711507,5,0.1614089327904811,24589898597.0,849893622.8,25439792220.0,13144842921.3,31.29,czechia,47.78999,0.0023,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17285166881271635,0.9429561399385087,0.194,0.8632500515934207,0.182,0.9077695298680559
Czechia,2015-05-29,533.041,-0.0081294652957365,5,0.1603212057058337,24589898597.0,849893622.8,25439792220.0,13144842921.3,33.74,czechia,47.78999,0.0026,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1706006636887506,0.9517942724114759,0.18233333333333332,0.9065086914141117,0.18433333333333332,0.8989737053155159
Czechia,2015-06-05,526.407,-0.0125236664893076,5,0.1603787282274204,24589898597.0,849893622.8,25439792220.0,13144842921.3,33.54,czechia,47.78,0.0029,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17071988901638757,0.9513242942253419,0.17,0.9541652531461943,0.17433333333333334,0.9371786565760674
Czechia,2015-06-12,538.034,0.0218470773959265,5,0.1621630563661125,24589898597.0,849893622.8,25439792220.0,13144842921.3,31.51,czechia,47.82999,0.0028,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17440791566803104,0.9368886631504728,0.173,0.9423763325979504,0.20033333333333334,0.8404311913275241
Czechia,2015-06-19,523.064,-0.0282179276758456,5,0.1633350406005471,24589898597.0,849893622.8,25439792220.0,13144842921.3,30.4,czechia,47.85999,0.0025,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17681924152854112,0.9275549352481502,0.194,0.8632500515934207,0.19233333333333333,0.8693299849766583
Czechia,2015-06-26,518.635,-0.0085034672933319,5,0.1631474677894062,24589898597.0,849893622.8,25439792220.0,13144842921.3,29.01,czechia,47.85999,0.0029,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.17643391313864937,0.9290410241458343,0.178,0.9230138262549805,0.18633333333333332,0.8914894168559033
Czechia,2015-07-03,519.446,0.0015624988127095,5,0.1590518603013911,24589898597.0,849893622.8,25439792220.0,13144842921.3,33.8,czechia,48.81,0.0026,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1679645486099013,0.9622399268890827,0.169,0.9581244654219025,0.169,0.9581244654219025
Czechia,2015-07-10,527.414,0.0152229598490227,5,0.1586175632833441,24589898597.0,849893622.8,25439792220.0,13144842921.3,41.22,czechia,48.78,0.0028,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16706037314737499,0.9658469998503846,0.18133333333333335,0.9102955463502819,0.181,0.9115607350675405
Czechia,2015-07-17,523.961,-0.0065685648132495,5,0.1573855725999599,24589898597.0,849893622.8,25439792220.0,13144842921.3,34.68,czechia,48.78,0.0029,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1644893449840567,0.9761731025204794,0.168,0.9620987539131419,0.17633333333333334,0.9294292662041361
Czechia,2015-07-24,534.57,0.0200454313371691,5,0.1589076962780917,24589898597.0,849893622.8,25439792220.0,13144842921.3,39.0,czechia,48.81,0.0032,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16766453526729858,0.9634353956638021,0.174,0.9384756984115687,0.174,0.9384756984115687
Czechia,2015-07-31,539.094,0.0084272673277096,5,0.1589783071325415,24589898597.0,849893622.8,25439792220.0,13144842921.3,38.82,czechia,48.87999,0.0033,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1678114960496106,0.9628496263517177,0.174,0.9384756984115687,0.173,0.9423763325979504
Czechia,2015-08-07,523.72,-0.0289327623755899,5,0.1611880413865545,24589898597.0,849893622.8,25439792220.0,13144842921.3,41.17,czechia,48.84,0.0038,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1723951437797614,0.944742629641286,0.17033333333333334,0.9528488355657843,0.17566666666666667,0.9320061767037779
Czechia,2015-08-14,530.104,0.0121160233518244,5,0.1535272885008075,24589898597.0,849893622.8,25439792220.0,13144842921.3,40.92,czechia,48.82999,0.0040999999999999,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.15638158310735567,1.0094410366292303,0.16133333333333333,0.9889927953383075,0.15666666666666668,1.0082523471706792
Czechia,2015-08-21,524.553,-0.0105267423623616,5,0.1535184072943626,24589898597.0,849893622.8,25439792220.0,13144842921.3,44.66,czechia,48.87,0.0036,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1563628267588087,1.009519293444309,0.165,0.9741138770593092,0.16966666666666666,0.9554833263327954
Czechia,2015-08-28,523.968,-0.0011158575950325,5,0.1534486335223452,24589898597.0,849893622.8,25439792220.0,13144842921.3,51.56,czechia,49.84,0.0038,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.15621545616200183,1.010134380698368,0.17033333333333334,0.9528488355657843,0.18633333333333332,0.8914894168559033
Czechia,2015-09-04,520.977,-0.0057247188483945,5,0.1533809681480976,24589898597.0,849893622.8,25439792220.0,13144842921.3,49.29,czechia,50.32999,0.0036,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.15607251446439357,1.0107313481892395,0.157,1.0068642787985225,0.15666666666666668,1.0082523471706792
Czechia,2015-09-11,518.61,-0.0045537393027833,5,0.1517154893057059,24589898597.0,849893622.8,25439792220.0,13144842921.3,49.63,czechia,50.32999,0.004,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.15254683568463995,1.0255713634808712,0.16266666666666665,0.9835570873909077,0.164,0.9781502862624715
Czechia,2015-09-18,513.815,-0.0092888771141618,5,0.1516750768432349,24589898597.0,849893622.8,25439792220.0,13144842921.3,45.84,czechia,50.32999,0.0034999999999999,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.15246111302390047,1.0259349948146859,0.15633333333333332,1.0096423609005485,0.15966666666666668,0.9958288022971309
