date,country,DD_market,DD_M0,DD_M1,DD_M2
2018-11-11,South Korea,1.8299349213287162,13.86323432246349,9.347100635624855,4.068262507813745
2018-11-18,South Korea,1.8094459931009215,14.286018544767032,9.245159959457958,3.4470747427405946
2018-11-25,South Korea,1.8012230750217384,14.217716537315438,8.950427101172057,2.024193400156947
2018-12-02,South Korea,1.8289664327201343,14.137322470583308,9.015422828983937,2.3305740276663713
2018-12-09,South Korea,1.842469023660425,14.231264724159582,8.93014968905894,3.3273724366915696
2018-12-16,South Korea,1.860425178114481,14.159052255031458,8.686062278411836,3.258867624450237
2018-12-23,South Korea,1.8471226710584219,14.24509213954456,8.665075964527853,2.5571842869107027
2018-12-30,South Korea,1.8430208675847386,14.167021884881835,8.753419364119036,2.503419952144454
2019-01-06,South Korea,1.822555919662583,11.992505997684596,8.10032617719892,2.715863242557231
2019-01-13,South Korea,1.8679014549479591,11.991995435619554,8.079078989969368,3.5884874602379564
2019-01-20,South Korea,1.893556796210531,11.961582192454513,8.099159421614717,4.220074708534256
2019-01-27,South Korea,1.8952648991754968,11.958323667043322,8.125753537044769,4.296037608216844
2019-02-03,South Korea,1.91533238870164,12.203961045297824,8.212244547831432,4.57576846917542
2019-02-10,South Korea,1.9092659535941783,12.189066671761797,8.234644653720261,4.695323525521979
2019-02-17,South Korea,1.9280795820803842,12.275422183298534,8.255656915942446,5.212316413461337
2019-02-24,South Korea,1.9473550176471779,12.352833888166913,8.31353952565608,5.152357691713851
2019-03-03,South Korea,1.9620728021303822,12.35532441162404,8.315065166488246,5.052977271165289
2019-03-10,South Korea,1.9470840255887416,12.489810544599926,8.39686969917051,5.13263526758365
2019-03-17,South Korea,1.9633309193210393,12.523512098730592,8.41361831777415,5.798299809964609
2019-03-24,South Korea,1.9484404636960915,12.608829054837864,8.425984424715192,5.506602702254365
2019-03-31,South Korea,1.9036438325346796,12.890376915171409,8.47556983469673,5.713780720172737
2019-04-07,South Korea,1.908889081091393,12.968508126267553,8.519582315528147,6.201646968726992
2019-04-14,South Korea,1.91839302417745,12.985230942866597,8.55447249978623,5.842848859825818
2019-04-21,South Korea,1.9364959676481022,12.99388995881617,8.596224789222669,5.836761310322715
2019-04-28,South Korea,1.9248299571601717,12.667837904445134,8.596867836372706,4.754251898788681
2019-05-05,South Korea,1.9292547448527195,12.670750903260313,8.65478732616252,5.106284889154266
2019-05-12,South Korea,1.890278672011461,12.624217524026044,8.641077503039302,4.602198123519787
