COUNTRY,INDICATOR,FREQUENCY,SCALE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Moldova,Gross debt - General government - Percent of GDP,Annual,Units,89.099,85.38,80.342,68.059,49.335,40.421,34.984,28.275,22.195,32.612,25.475,24.201,31.333,29.974,35.363,42.096,39.678,34.86,31.8,28.792,36.633,33.639,35.042,34.945,38.778
Moldova,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,448.062,505.784,569.109,680.272,894.061,1031.422,1179.323,1526.379,2102.942,1890.647,2428.106,2930.062,3031.129,3307.351,3276.874,2734.165,2825.817,3422.643,4121.047,4371.701,4361.472,5213.541,5662.201,6704.941,7510.931
Bulgaria,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,3.247,2.988,1.165,1.697,3,3.385,4.129,3.668,2.654,-0.583,-3.522,-1.521,-0.147,-1.31,-3.432,-2.402,1.827,1.159,0.336,-0.817,-2.796,-2.745,-0.811,-2.956,-2.788
Moldova,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,1.315,1.481,1.662,1.981,2.598,2.988,3.408,4.401,6.055,5.438,6.977,8.417,8.708,9.496,9.402,7.778,7.981,9.515,11.252,11.737,11.53,13.694,14.524,16.711,18.201
Kyrgyzstan,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,280.635,309.913,323.343,382.888,436.496,478.77,546.621,725.487,971.678,876.933,884.846,1131.471,1189.517,1295.225,1292.621,1132.843,1131.841,1254.51,1321.954,1466.956,1270.961,1390.9,1805.648,2191.134,2471.432
Moldova,Gross national savings - Percent of GDP,Annual,Units,17.99,21.474,20.469,16.607,24.584,23.269,21.411,22.858,23.116,14.219,16.7,13.927,16.807,19.775,17.738,18.111,18.373,16.102,15.822,15.682,16.174,14.448,10.205,8.747,7.868
Bulgaria,Expenditure - General government - Percent of GDP,Annual,Units,37.13,36.477,35.075,35.765,34.611,34.033,32.501,33.114,33.452,33.771,34.554,31.954,32.519,35.47,37.08,37.33,32.725,32.028,34.368,35.999,37.625,38.434,37.566,37.439,36.65
Kyrgyzstan,Gross debt - General government - Percent of GDP,Annual,Units,123.303,108.207,107.941,108.23,92.666,85.661,73.355,57.744,49.012,58.494,59.699,50.056,50.478,47.125,53.597,67.087,59.073,58.786,54.818,48.848,63.643,56.201,46.822,41.95,37.522
Uzbekistan,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.657,-3.278,-6.315,-4.872,-3.741,-3.521,2.722,3.554,5.971,1.819,2.561,5.11,5.885,2.151,1.898,-0.277,0.704,1.044,1.639,-0.302,-2.95,-4.097,-3.652,-4.032,-2.37
Uzbekistan,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,702.209,587.633,481.995,499.329,585.221,689.391,811.157,1048.715,1324.54,1523.417,1777.487,2067.524,2284.525,2440.258,2651.384,2761.29,2712.808,2170.054,1797.362,2023.534,1959.678,2237.92,2555.187,2848.97,3113.335
Czechia,Expenditure - General government - Percent of GDP,Annual,Units,40.593,43.102,44.436,48.95,42.207,42.333,41.468,40.469,40.922,44.456,43.196,42.839,44.368,42.382,42.308,41.697,39.374,38.467,40.115,40.372,46.253,45.024,42.989,43.689,42.751
Ukraine,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.186,-3.031,-1.841,-0.893,-4.415,-2.277,-1.365,-1.967,-3.139,-6.272,-5.772,-2.762,-4.307,-4.784,-4.46,-1.16,-2.459,-2.356,-2.124,-2.082,-5.918,-3.972,-15.602,-19.341,-17.21
Uzbekistan,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.212,-2.885,-6.018,-4.621,-3.534,-3.331,2.87,3.675,6.057,1.88,2.597,5.128,5.797,2.037,1.781,-0.403,0.556,0.827,1.271,-0.419,-2.965,-4.299,-3.784,-3.746,-1.723
Czechia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.401,-5.422,-6.015,-6.457,-1.807,-2.408,-1.562,-0.054,-1.357,-4.527,-3.13,-1.654,-2.766,-0.213,-1.004,0.245,1.463,2.091,1.456,0.769,-5.07,-4.36,-2.554,-3.19,-1.313
Ukraine,Gross debt - General government - Percent of GDP,Annual,Units,43.79,36.69,33.58,29.38,24.798,17.741,14.801,12.267,20.413,35.425,40.626,36.876,37.542,40.519,70.317,79.331,79.513,71.62,60.353,50.452,60.505,48.917,77.717,81.209,89.72
Russia,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,1898.156,2250.194,2546.771,3190.618,4395.821,5697.629,7416.316,9757.464,12463.775,9160.09,11432.391,14310.213,15284.626,15913.343,13984.458,9231.589,8689.358,10665.28,11182.638,11465.343,10074.759,12423.263,15646.291,14079.095,14871.314
Russia,Unemployment rate,Annual,Units,10.558,8.942,8.042,8.233,7.733,7.15,7.05,6.025,6.233,8.242,7.358,6.508,5.45,5.5,5.158,5.575,5.525,5.2,4.8,4.6,5.767,4.833,3.95,3.167,2.508
Russia,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,3.107,2.991,0.673,1.35,4.575,7.597,7.804,5.585,4.549,-5.889,-3.194,1.432,0.382,-1.162,-1.07,-3.386,-3.67,-1.469,2.923,1.93,-3.989,0.776,-1.343,-2.217,-1.603
China,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,1220.337,1351.372,1486.618,1680.942,1978.937,2325.515,2797.286,3612.21,4653.314,5176.18,6138.992,7624.861,8682.939,9782.784,10701.415,11307.226,11448.003,12503.299,14110.963,14572.41,15103.357,18190.803,18307.816,18270.351,18749.759
China,Gross national savings - Percent of GDP,Annual,Units,35.402,36.908,38.529,42.059,45.228,45.731,47.896,49.908,51.124,49.744,50.379,48.339,48.249,47.251,47.404,45.227,43.839,44.175,43.598,43.34,43.919,44.648,44.798,42.571,42.868
China,Gross debt - General government - Percent of GDP,Annual,Units,22.708,24.252,25.553,26.418,26,25.91,25.174,28.708,26.715,33.985,33.343,33.184,33.825,36.438,39.308,40.782,49.72,53.903,55.577,59.441,69.035,70.147,75.453,82.014,88.319
China,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-2.088,-1.848,-2.292,-1.667,-1.026,-0.952,-0.689,0.441,0.379,-1.3,0.088,0.388,0.184,-0.318,-0.126,-1.996,-2.659,-2.596,-3.409,-5.166,-8.622,-5.011,-6.399,-5.794,-6.389
China,Structural balance - General government - Percent,Annual,Units,-2.153,-1.618,-1.741,-1.305,-0.482,-0.512,-0.634,-0.136,-0.324,-1.801,-0.398,-0.067,-0.092,-0.491,-0.246,-2.201,-3.073,-3.147,-4.039,-5.669,-8.17,-5.551,-6.405,-6.021,-6.816
China,Expenditure - General government - Percent of GDP,Annual,Units,16.071,17.211,18.206,17.968,17.605,17.988,18.056,17.867,22.157,25.222,24.664,26.647,27.694,28.104,28.412,31.012,31.692,32.014,32.642,33.609,34.838,31.911,32.641,32.734,32.945
China,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,962.844,1058.845,1157.325,1300.767,1522.4,1778.515,2128.055,2733.851,3503.948,3878.741,4578.228,5651.562,6388.178,7155.028,7774.592,8174.332,8222.25,8930.226,10040.46,10334.456,10695.519,12877.533,12968.171,12960.729,13313.942
China,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-2.811,-2.562,-2.843,-2.36,-1.489,-1.38,-1.126,0.058,-0.024,-1.721,-0.356,-0.096,-0.297,-0.823,-0.672,-2.5,-3.326,-3.339,-4.202,-6.005,-9.563,-5.902,-7.319,-6.708,-7.343
Russia,Gross national savings - Percent of GDP,Annual,Units,32.721,29.311,25.315,25.928,28.131,28.516,27.957,27.228,29.15,21.072,24.788,29.014,27.806,24.732,25.198,27.144,25.006,25.65,28.916,26.533,25.833,29.841,33.559,29.406,29.205
Russia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,7.106,5.459,2.59,2.796,5.635,8.342,8.319,5.584,4.737,-6.197,-3.079,1.709,0.655,-0.825,-0.677,-3.136,-3.235,-0.96,3.425,2.2,-3.746,1.112,-1.097,-2.202,-1.501
Russia,Gross debt - General government - Percent of GDP,Annual,Units,55.868,44.438,37.577,28.334,20.828,14.851,9.804,8.033,7.446,9.918,10.105,10.34,11.167,12.348,15.136,15.286,14.849,14.311,13.62,13.748,19.156,16.524,18.482,19.468,20.251
China,Population - Persons for countries / Index for country groups,Annual,Millions,1267.43,1276.27,1284.53,1292.27,1299.88,1307.56,1314.48,1321.29,1328.02,1334.5,1340.91,1349.16,1359.22,1367.26,1376.46,1383.26,1392.32,1400.11,1405.41,1410.08,1412.12,1412.6,1411.75,1409.67,1408.28
China,Unemployment rate,Annual,Units,,,,,,,,,,,,,,,,,,5,4.93,5.15,5.617,5.117,5.583,5.217,5.117
Russia,Expenditure - General government - Percent of GDP,Annual,Units,30.651,31.464,33.818,32.599,29.628,29.458,29.04,31.942,32.01,38.596,35.505,33.261,34.029,34.652,34.938,35.273,36.586,34.83,32.621,33.752,39.153,34.939,35.161,35.702,36.871
Russia,Population - Persons for countries / Index for country groups,Annual,Millions,146.597,145.976,145.306,144.649,144.067,143.519,143.05,142.805,142.742,142.785,142.849,143.018,143.378,143.806,146.508,146.963,147.381,147.689,147.819,147.9,147.708,147.218,146.714,146.299,146.135
Russia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,16.309,9.758,7.424,7.178,9.247,10.32,8.702,5.181,5.842,3.852,4.13,4.753,3.253,1.461,2.807,4.996,1.911,2.043,6.998,3.872,2.377,6.832,10.356,2.398,2.907
Estonia,Gross debt - General government - Percent of GDP,Annual,Units,5.114,4.933,5.66,5.599,5.159,4.733,4.717,3.908,4.673,7.976,7.99,7.597,11.147,11.435,11.563,10.79,10.239,9.434,8.507,9.047,19.096,18.42,19.187,20.097,23.406
Estonia,Output gap - Percent of potential GDP,Annual,Units,-1.066,-0.079,1.379,3.213,4.821,9.027,13.008,15.085,5.245,-11.164,-9.83,-4.958,-3.83,-4.259,-2.969,-2.748,-1.432,1.979,3.34,4.825,-0.422,6.205,3.658,-0.184,-0.967
Slovakia,Net debt - General government - Percent of GDP,Annual,Units,44.776,45.433,31.735,30.319,30.412,29.107,26.657,24.035,23.04,32.255,36.995,40.959,45.258,47.698,49.417,47.181,46.79,45.69,43.26,43.159,48.531,48.926,48.067,48.588,52.158
Slovakia,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,3836.274,3975.697,4619.73,6300.468,8009.02,9103.865,10697.987,14378.782,18065.683,16581.086,16916.415,18486.485,17538.6,18321.709,18785.127,16451.156,16645.425,17651.909,19595.393,19421.492,19723.139,22096.309,21339.766,24671.36,26127.431
Estonia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-5.41,-7.105,-11.063,-12.867,-11.92,-8.677,-14.925,-14.859,-8.656,2.55,1.783,1.31,-1.879,-0.14,0.583,1.475,0.978,1.685,0.553,2.011,-2.526,-3.659,-3.11,-1.247,-1.246
Estonia,Net debt - General government - Percent of GDP,Annual,Units,-0.274,-2.299,-4.478,-7.39,-9.194,-9.621,-10.817,-10.31,-7.786,-8.843,-7.132,-5.102,-3.312,-2.957,-2.639,-1.074,-1.555,-1.358,-1.339,-1.631,3.455,5.139,4.632,7.421,8.804
Estonia,Unemployment rate,Annual,Units,14.602,13.009,11.227,10.342,10.14,8.031,5.912,4.592,5.455,13.549,16.707,12.325,10.023,8.628,7.351,6.185,6.758,5.763,5.371,4.448,6.806,6.177,5.571,6.376,7.501
Slovakia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-9.595,-4.624,-5.381,-0.609,-0.907,-1.719,-2.678,-1.301,-1.613,-7.071,-6.33,-3.001,-2.779,-1.168,-1.566,-1.307,-1.184,0.225,0.143,-0.145,-4.297,-4.21,-0.381,-4.549,-4.5
Latvia,Population - Persons for countries / Index for country groups,Annual,Millions,2.382,2.353,2.321,2.299,2.277,2.25,2.228,2.209,2.192,2.163,2.121,2.075,2.045,2.024,2.001,1.986,1.969,1.95,1.934,1.92,1.908,1.893,1.876,1.883,1.872
Czechia,Gross national savings - Percent of GDP,Annual,Units,27.465,27.203,25.439,23.88,26.119,27.195,27.626,27.515,29.136,24.137,23.216,24.535,24.132,23.854,25.529,27.415,26.834,26.631,26.035,26.504,26.489,26.072,26.348,28.108,28.048
Estonia,Structural balance - General government - Percent,Annual,Units,0.219,0.423,-0.133,0.678,0.799,-1.605,-1.223,-2.052,-4.705,-0.441,0.113,0.182,1.252,0.964,1.559,1.16,0.12,-1.364,-2.1,-1.625,-5.788,-5.694,-2.439,-3.063,-1.166
Slovakia,Gross debt - General government - Percent of GDP,Annual,Units,50.598,51.351,45.648,43.639,41.997,34.985,31.532,30.373,28.633,36.407,40.654,43.27,51.688,54.611,53.392,51.599,52.136,51.382,49.27,48.01,58.408,60.183,57.702,55.636,57.233
Slovakia,Population - Persons for countries / Index for country groups,Annual,Millions,5.399,5.379,5.379,5.375,5.372,5.373,5.373,5.373,5.376,5.382,5.39,5.392,5.404,5.411,5.416,5.421,5.426,5.435,5.443,5.45,5.458,5.46,5.435,5.429,5.425
Uzbekistan,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,17.195,14.581,12.106,12.697,15.045,17.939,21.344,27.963,35.858,41.945,49.772,60.213,67.52,73.192,80.848,85.662,85.658,69.703,58.696,67.294,66.443,77.34,90.125,102.634,114.962
Czechia,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,6048.872,6659.088,8096.686,9857.191,11784.605,13458.775,15281.951,18513.803,22895.716,19863.767,20184.18,22068.782,20024.209,20256.925,20063.059,17944.844,18731.83,20882.415,23661.699,24013.061,23464.296,27667.664,27876.28,31800.883,31735.177
Ukraine,Population - Persons for countries / Index for country groups,Annual,Millions,48.664,48.241,47.823,47.442,47.101,46.749,46.466,46.192,45.963,45.783,45.598,45.453,45.373,45.246,42.76,42.591,42.415,42.217,41.984,41.733,41.419,40.998,34.511,34.026,33.343
Uzbekistan,Gross national savings - Percent of GDP,Annual,Units,18.814,18.101,19.196,21.66,25.258,28.727,50.962,49.184,52.904,34.091,31.233,33.701,32.688,29.454,30.271,25.735,24.343,26.34,30.322,29.383,28.616,27.674,29.72,26.724,28.306
Czechia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-4.37,-4.803,-5.043,-5.669,-3.705,-2.09,-2.454,-4.592,-1.864,-2.261,-3.515,-2.071,-1.537,-0.522,0.18,0.446,1.759,1.541,0.392,0.332,1.759,-2.056,-4.685,-0.111,1.744
Uzbekistan,Population - Persons for countries / Index for country groups,Annual,Millions,24.488,24.813,25.116,25.428,25.707,26.021,26.313,26.664,27.072,27.533,28.001,29.123,29.555,29.994,30.493,31.023,31.575,32.121,32.657,33.256,33.905,34.559,35.271,36.025,36.926
Ukraine,Current account balance (credit less debit) - Percent of GDP,Annual,Units,4.581,3.703,7.494,5.771,10.671,2.943,-1.5,-3.68,-7.039,-1.479,-2.219,-6.283,-8.144,-9.011,-3.833,1.721,-1.493,-2.183,-3.273,-2.734,3.303,-1.943,4.921,-5.277,-7.21
Ukraine,Gross national savings - Percent of GDP,Annual,Units,23.645,28.213,30.132,30.437,34.428,28.331,26.221,27.788,24.039,17.647,18.654,16.154,13.572,9.478,9.564,17.655,20.231,17.782,15.316,12.156,12.236,12.525,17.035,12.793,11.433
Ukraine,Structural balance - General government - Percent,Annual,Units,,,,-1.229,-6.585,-2.137,-2.063,-4.02,-3.798,-2.253,-2.713,-3.116,-4.408,-4.828,-2.961,-0.796,-1.735,-1.842,-2.476,-1.678,-5.1,-3.279,-14.973,,
Czechia,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,62.171,68.136,82.596,100.471,120.148,137.264,156.236,189.845,236.82,207.095,211.169,231.429,210.363,213.024,210.911,189.108,198.161,221.564,251.992,256.794,251.11,290.973,301.831,345.059,347.034
Uzbekistan,Current account balance (credit less debit) - Percent of GDP,Annual,Units,3.178,1.269,2.284,5.057,5.714,6.39,8.103,6.464,8.877,4.196,4.579,4.622,1.791,1.798,2.568,1.046,0.249,2.12,-6.122,-5.01,-4.557,-6.332,-3.159,-7.599,-4.991
Uzbekistan,Expenditure - General government - Percent of GDP,Annual,Units,32.852,30.617,34.627,31.538,29.406,28.069,24.715,24.834,26.485,27.476,26.405,23.652,23.929,25.227,24.865,24.567,23.304,19.887,22.198,24.354,26.027,27.434,31.347,29.945,27.593
Ukraine,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,32.331,37.863,42.339,50.096,64.747,85.996,107.767,143.26,181.313,117.079,136.011,163.059,175.781,183.31,133.392,90.922,93.349,112.064,130.905,153.904,156.566,199.835,161.987,181.228,190.687
Czechia,Gross debt - General government - Percent of GDP,Annual,Units,16.895,22.597,25.703,28.062,28.289,27.678,27.565,27.346,28.155,33.43,36.7,39.402,43.835,44.141,41.546,39.469,36.232,33.782,31.678,29.552,36.883,40.692,42.52,42.222,43.34
Ukraine,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-0.177,-1.035,-0.531,0.097,-3.483,-1.525,-0.733,-1.459,-2.625,-5.104,-4.141,-0.792,-2.385,-2.334,-1.153,3.003,1.636,1.39,1.161,0.955,-3.024,-1.128,-12.507,-15.51,-13.227
Uzbekistan,Gross debt - General government - Percent of GDP,Annual,Units,29.479,44.838,41.633,31.412,26.877,21.012,13.539,9.555,8.333,7.301,6.61,6.331,6.757,6.228,6.087,6.721,8.19,17.264,17.455,25.375,33.673,31.725,30.529,32.181,32.655
Uzbekistan,Unemployment rate,Annual,Units,,,5.2,4.9,3.6,3,5.2,4.99,4.893,5.041,5.357,4.963,4.874,4.86,5.087,5.153,5.163,5.83,9.347,8.976,10.531,9.625,8.861,6.808,5.54
Ukraine,Expenditure - General government - Percent of GDP,Annual,Units,35.465,36.676,37.882,38.881,41.618,44.194,44.587,43.658,47.113,48.623,49.15,45.7,48.972,48.11,44.774,43.043,40.785,41.67,41.921,41.503,45.6,40.488,65.394,73.404,71.271
Ukraine,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,664.376,784.864,885.315,1055.946,1374.656,1839.515,2319.286,3101.388,3944.724,2557.279,2982.814,3587.405,3874.152,4051.42,3119.576,2134.773,2200.851,2654.483,3118.001,3687.839,3780.075,4874.309,4693.831,5326.189,5718.991
Czechia,Unemployment rate,Annual,Units,8.757,8.113,7.27,7.77,8.344,7.932,7.128,5.306,4.377,6.703,7.284,6.708,6.975,6.949,6.111,5.021,3.946,2.89,2.178,1.959,2.511,2.738,2.165,2.578,2.598
Ukraine,Unemployment rate,Annual,Units,11.483,10.789,9.629,9.057,8.588,7.185,6.81,6.351,6.363,8.843,8.097,7.856,7.529,7.172,9.275,9.143,9.45,9.65,9,8.5,9.15,9.835,24.528,19.072,13.1
Czechia,Population - Persons for countries / Index for country groups,Annual,Millions,10.278,10.232,10.201,10.193,10.195,10.199,10.224,10.254,10.343,10.426,10.462,10.487,10.505,10.516,10.512,10.538,10.579,10.61,10.65,10.694,10.702,10.517,10.828,10.851,10.935
Czechia,Structural balance - General government - Percent,Annual,Units,-2.661,-4.746,-4.445,-5.141,-1.545,-3.116,-3.265,-2.15,-3.016,-4.484,-3.556,-1.869,-0.566,0.841,0.353,0.582,1.968,1.792,0.804,-0.754,-3.92,-4.404,-3.181,-2.592,-1.323
Czechia,Net debt - General government - Percent of GDP,Annual,Units,0.792,1.648,7.813,13.582,15.177,13.359,15.102,13.905,13.572,19.921,25.252,26.543,28.11,28.812,29.19,27.924,24.735,21.171,19.384,17.834,23.1,25.575,28.807,28.616,29.223
Czechia,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.547,-5.757,-6.345,-6.875,-2.405,-3.061,-2.186,-0.678,-1.999,-5.456,-4.144,-2.712,-3.918,-1.299,-2.093,-0.666,0.685,1.46,0.882,0.283,-5.65,-4.951,-3.069,-3.735,-1.994
Hungary,Expenditure - General government - Percent of GDP,Annual,Units,47.289,47.208,50.974,49.176,48.771,49.368,51.407,49.884,48.775,50.66,48.915,49.14,49.247,50.079,50.016,50.354,46.663,46.647,45.922,45.846,51.031,48.087,48.712,49.154,46.87
Hungary,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,4624.923,5274.516,6647.318,8399.771,10281.244,11200.063,11472.076,13920.455,15751.94,13040.321,13171.433,14191.149,12934.984,13708.545,14327.786,12759.182,13188.503,14716.129,16593.03,17002.758,16355.505,18991.056,18555.74,22301.861,23271.805
Serbia,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-0.148,0.325,-2.328,-2.385,0.061,1.021,-0.905,-0.802,-4.255,-3.302,-3.347,-3.753,-6.107,-4.789,-5.608,-3.245,-1.078,1.316,0.778,-0.004,-6.913,-3.156,-0.141,-1.211,-1.753
Serbia,Unemployment rate,Annual,Units,12.1,12.2,14.47,16,19.53,21.83,21.56,18.8,14.4,16.9,20,23.6,24.6,23,20.56,18.931,16.387,14.499,13.679,11.267,9.712,11.107,9.513,9.428,8.575
Serbia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,0.326,0.943,-2.072,-1.556,1.191,2.339,0.447,-0.119,-3.685,-2.597,-2.337,-2.561,-4.388,-2.588,-2.956,-0.355,1.722,3.763,2.833,1.917,-5,-1.502,1.294,0.482,0.119
Serbia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-1.708,1.853,-3.534,-6.463,-12.208,-7.825,-8.857,-15.421,-19.124,-5.665,-5.771,-7.792,-10.366,-5.506,-5.36,-3.316,-2.816,-5.026,-4.644,-6.571,-3.934,-4.106,-6.519,-2.345,-4.738
Hungary,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.038,-3.996,-8.794,-7.191,-6.597,-7.787,-9.269,-5.085,-3.785,-4.759,-4.436,-5.22,-2.331,-2.598,-2.773,-2.003,-1.792,-2.455,-2.046,-2.024,-7.487,-7.11,-6.172,-6.748,-4.915
Estonia,Expenditure - General government - Percent of GDP,Annual,Units,36.366,35.284,35.865,35.049,34.081,33.712,33.495,33.844,39.55,46.097,40.697,37.622,39.392,38.307,37.554,39.256,38.904,38.857,38.822,39.12,44.739,42.097,40.122,43.493,43.616
Serbia,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,10.431,13.65,17.997,23.627,26.718,28.143,33.421,45.121,54.117,46.949,43.067,51.274,45.111,50.456,49.114,41.297,42.225,45.973,52.788,53.865,55.874,65.83,66.798,81.343,89.074
Latvia,Gross national savings - Percent of GDP,Annual,Units,20.141,20.634,21.933,22.864,21.592,24.096,19.899,21.857,24.099,31.084,22.664,23.254,24.768,22.406,23.2,24.044,23.536,24.184,23.48,23.166,25.194,21.656,18.744,20.735,19.584
Latvia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-1.577,-1.094,-1.772,-0.868,-0.299,-0.489,0.02,0.969,-2.896,-5.976,-5.118,-1.867,1.764,0.918,-0.205,0.262,0.851,0.289,0.214,0.496,-2.948,-4.919,-3.4,-2.796,-0.898
Slovakia,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-12.69,-7.743,-8.353,-2.281,-2.359,-2.857,-3.57,-2.258,-2.541,-8.185,-7.444,-4.356,-4.366,-2.861,-3.245,-2.782,-2.594,-0.985,-1.006,-1.205,-5.296,-5.09,-1.157,-5.152,-5.273
