,country,date,cds_spread,fx_rate,domestic_rate,risk_free_rate,monetary_base_bn_local,external_debt_bn_usd,domestic_debt_bn_local,LCL_usd,sigma_lcl,B_f,implied_V,implied_sigma_V,cca_converged
90,China,2021-07-31,40.13,6.461450983,0.02845,0.0187,8471.76,2326.232,0,1376.624345880376,0.1438288856037367,2543.734692,3693.2961926080384,0.05361229127267568,True
91,China,2021-08-31,35.64,6.471779804,0.02845,0.0187,8471.76,2326.232,0,1374.427283111947,0.14378272356724098,2543.734692,3691.0991395348615,0.053541397353064214,True
92,China,2021-09-30,43.66,6.466673996,0.02857,0.0183,8505.92,2326.232,0,1384.6542657486345,0.1437350026462869,2539.082228,3701.7185353725426,0.05376714623013761,True
93,China,2021-10-31,46.08,6.405739543,0.0297599999999999,0.0203,8608.58,2326.232,0,1408.9785204432433,0.14221606277281823,2562.344548,3724.0054652916765,0.05380911375060735,True
94,China,2021-11-30,52.25,6.393003497,0.0297599999999999,0.0203,8608.58,2326.232,0,1411.7854663893543,0.14156821013558563,2562.344548,3726.812676376268,0.05363014588750428,True
95,China,2021-12-31,41.19,6.356107266,0.02783,0.019,9082.52,2724.354,0,1493.4450455940416,0.15095455144493541,2983.16763,4206.244539991628,0.05360241490972569,True
96,China,2022-01-31,50.03,6.36099944,0.02783,0.019,9082.52,2724.354,0,1492.2964536013212,0.11448181371411736,2983.16763,4205.108313993815,0.040626991514935554,True
97,China,2022-02-28,63.38,6.317518479,0.02717,0.0215,10618.89,2724.354,0,1729.198498087512,0.18777901790841595,3017.2220549999997,4438.688945964045,0.07322567458323168,True
98,China,2022-03-31,61.06,6.366182837,0.02791,0.0231,9722.77,2724.354,0,1564.4283848715643,0.21777199018178706,3039.0168869999998,4270.8919865232365,0.08010784128613617,True
99,China,2022-04-30,75.14999,6.608468091,0.02841,0.0299,9562.65,2724.354,0,1436.2894462828997,0.22005426350919263,3131.644923,4131.855903383773,0.07688747181543489,True
100,China,2022-05-31,72.25,6.698551773,0.02841,0.0299,9562.65,2724.354,0,1416.973891798358,0.22004871381747668,3131.644923,4112.532767644311,0.07621521639875928,True
101,China,2022-06-30,80.64999,6.689813421,0.02803,0.0326,9554.69,2724.354,0,1395.9792619674179,0.2167144842816331,3168.4237019999996,4086.776708370058,0.07437956204895044,True
102,China,2022-07-31,73.23,6.744225257,0.02759,0.0335,9650.92,2724.354,0,1389.323066992934,0.2165580151221209,3180.683295,4078.408827792074,0.07412336536733027,True
103,China,2022-08-31,66.24001,6.871765975,0.02759,0.0335,9650.92,2724.354,0,1363.537080953408,0.21743824860661695,3180.683295,4052.5731819556786,0.07352888080618568,True
104,China,2022-09-30,108.88,7.115968946,0.02782,0.0382,9867.21,2724.354,0,1316.4987268576178,0.21985923152360456,3244.7056139999995,3995.815959226339,0.07284971880349307,True
105,China,2022-10-31,116.28,7.252473093,0.02782,0.0382,9867.21,2724.354,0,1291.719932999046,0.21896657935965283,3244.7056139999995,3971.0724981840654,0.07163007830541106,True
106,China,2022-11-30,73.7,7.165325557,0.0265,0.0428,9841.67,2724.354,0,1266.0121422850943,0.21906505151768138,3307.3657559999997,3934.996656918664,0.07088966643316806,True
107,China,2022-12-31,76.67,6.898597515,0.0288399999999999,0.0387,10470.6,2724.354,0,1444.7744184567293,0.2540700322229118,3251.516499,4120.304492570639,0.09024061593384852,True
108,China,2023-01-31,50.25,6.784536684,0.0288399999999999,0.0387,10470.6,2530.502,0,1469.0637956761561,0.2548167539384529,3020.154137,3954.2386917999056,0.09578366968209422,True
109,China,2023-02-28,68.17,6.956279782,0.02928,0.0381,11460.13,2530.502,0,1576.3770971643437,0.2142781200917706,3012.562631,4065.6133744590416,0.08335199414038216,True
110,China,2023-03-31,73.7,6.869028239,0.02861,0.0394,10559.13,2530.502,0,1456.473702840247,0.20522440355962018,3029.010894,3943.327569342499,0.07599618585563903,True
111,China,2023-04-30,72.75,6.912092014,0.02785,0.038,10590.45,2530.502,0,1456.345634600973,0.18600395420843216,3011.29738,3946.3796875809276,0.06871436397946859,True
112,China,2023-05-31,68.77,7.064691379,0.02785,0.038,10590.45,2530.502,0,1424.8881501705507,0.18690199157615506,3011.29738,3914.907190980236,0.06810444058101679,True
113,China,2023-06-30,61.72,7.252315302,0.02683,0.0404,10541.92,2530.502,0,1358.2388805652204,0.19268434407339988,3041.663404,3843.2725754103517,0.06820996836059778,True
114,China,2023-07-31,56.34,7.149393731,0.02683,0.0404,10541.92,2530.502,0,1377.7918782935328,0.1933576378820818,3041.663404,3862.8177066537537,0.06908322845429288,True
115,China,2023-08-31,82.61,7.290011227,0.02697,0.0415,10612.97,2530.502,0,1353.8085274602463,0.1932416648094427,3055.581165,3836.5105068716052,0.06830781373416124,True
116,China,2023-09-30,81.67,7.301508492,0.0271499999999999,0.0465,10925.32,2530.502,0,1358.3246449170033,0.18954069010305713,3118.843715,3829.9207975894515,0.06731843772699535,True
117,China,2023-10-31,82.14,7.317323031,0.0271499999999999,0.0465,10925.32,2530.502,0,1355.3889704933522,0.18818978138532044,3118.843715,3827.00348906412,0.06673914595961848,True
118,China,2023-11-30,58.23,7.14964931,0.02709,0.0513,10856.54,2530.502,0,1345.3502060713147,0.18684060867828284,3179.575763,3805.356657527762,0.06613856533758801,True
119,China,2023-12-31,59.73,7.099852323,0.02579,0.0432,11344.46,2530.502,0,1464.6342239128633,0.15514407190309137,3077.090432,3943.939055288827,0.05762188164989917,True
120,China,2024-01-31,64.72,7.177359736,0.02579,0.0432,11344.46,2447.538,0,1448.817821522252,0.15457844476103755,2976.206208,3846.838570552883,0.05822459641861982,True
121,China,2024-02-29,62.2,7.195849434,0.02435,0.0438999999999999,12139.85,2447.538,0,1529.9560926923286,0.14713023274408354,2984.772590999999,3926.484803560287,0.05733193142524304,True
122,China,2024-03-31,72.2,7.221259388,0.02301,0.0446,11721.05,2447.538,0,1457.0400319193666,0.13229644696943643,2993.3389740000002,3852.0542048055418,0.05004157104688016,True
123,China,2024-04-30,71.69,7.246429322,0.02301,0.0446,11721.05,2447.538,0,1451.9791115944518,0.13234327646158525,2993.3389740000002,3846.993271341954,0.04995104228601065,True
124,China,2024-05-31,61.23,7.241758878,0.0232,0.0471,11706.27,2447.538,0,1434.4198472789744,0.13096874482871113,3023.933199,3823.857607313099,0.04912984615342602,True
125,China,2024-06-30,66.2,7.267230604,0.02208,0.0454,11773.68,2447.538,0,1441.7984349970757,0.11982522713062171,3003.129126,3835.054361484239,0.04504864893166411,True
