date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2024-09-08,Qatar,38.33,0.0399,250.80261535,76.50224074057053,0.11160528328374714,6.314217409125925,281.94432594968754,0.037648440220175564,True
2024-09-15,Qatar,38.3,0.0399,250.80261535,76.48550979057636,0.11160436240698375,6.050249086339893,281.9276475879054,0.03735034722355275,True
2024-09-22,Qatar,40.27,0.0399,250.80261535,76.48550979057636,0.11160487764074781,5.717288290617834,281.92770752467055,0.03697901740266641,True
2024-09-29,Qatar,40.35001,0.0399,250.80261535,76.50224074057053,0.11092129863183334,6.5431311988406895,281.9443115642421,0.03772735172620506,True
2024-10-06,Qatar,44.95,0.0391,249.96625815000002,77.36682688381998,0.11167201359660997,7.298274655479604,282.944260629285,0.0389692378729671,True
2024-10-13,Qatar,45.25999,0.0391,249.96625815000002,77.34426684254218,0.11167430235700763,7.98783458150337,282.921468585839,0.03971523579689485,True
2024-10-20,Qatar,45.25,0.0391,249.96625815000002,77.34426684254218,0.11166854190352171,7.392448066668924,282.9216712329498,0.039065277603119244,True
2024-10-27,Qatar,44.2,0.0391,249.96625815000002,77.34426684254218,0.11167003546270635,7.585242118695019,282.92161068578093,0.03927614085845335,True
2024-11-03,Qatar,42.16,0.0374,248.18899910000002,73.27888914267258,0.10104831341863546,7.049901321767408,279.13747510909053,0.03496268672513009,True
2024-11-10,Qatar,42.17999,0.0374,248.18899910000002,73.27888914267258,0.10104831341863546,6.446583758267065,279.13754221340383,0.034283831700846604,True
2024-11-17,Qatar,42.78,0.0374,248.18899910000002,73.27888914267258,0.10104261979015991,6.033520798715738,279.1375782226192,0.033814003095265714,True
2024-11-24,Qatar,40.21001,0.0374,248.18899910000002,73.24950386965158,0.10103851613205962,6.108292997870999,279.1081877146087,0.03389073171931665,True
2024-12-01,Qatar,39.8,0.0437,254.77531205000003,72.0417392411327,0.09913058117275059,6.02014332352258,276.81054292832965,0.03312395181389177,True
2024-12-08,Qatar,40.25999,0.0437,254.77531205000003,72.03386123148732,0.09913798705961097,5.580873498444518,276.8026898623814,0.03261974892001518,True
2024-12-15,Qatar,42.14,0.0437,254.77531205000003,72.03123523573623,0.09913725510131638,6.01679968495652,276.80003890911917,0.03311915971846332,True
2024-12-22,Qatar,43.75999,0.0437,254.77531205000003,72.03386123148732,0.09912044449226444,5.3942152561206616,276.8026984045129,0.032400145623394785,True
2024-12-29,Qatar,43.71001,0.0437,254.77531205000003,72.03386123148732,0.0987497094495345,5.496598636254526,276.80269886161454,0.03242848204831419,True
2015-01-04,Saudi Arabia,70.34,0.0222,78.40902497999998,68.27826329698544,0.15364404653973046,8.155143423832989,138.44890329160089,0.08370015836452672,True
2015-01-11,Saudi Arabia,69.34999,0.0222,78.40902497999998,68.26032231098385,0.15364599548271318,7.705557631254091,138.4310128696447,0.08325965951944818,True
2015-01-18,Saudi Arabia,68.37,0.0222,78.40902497999998,68.28082630607413,0.15364399449145266,8.384938910883598,138.4514399914604,0.08392188605515924,True
2015-01-25,Saudi Arabia,68.37,0.0222,78.40902497999998,68.15523939548902,0.15366943146661466,8.506863620477713,138.32583237228204,0.08398153522404044,True
2015-02-01,Saudi Arabia,68.35999,0.0217,78.23258702999999,68.55700703501606,0.1535850758395017,8.60907893308385,138.74495653904086,0.08425110632407463,True
2015-02-08,Saudi Arabia,72.32999,0.0217,78.23258702999999,68.68586875090391,0.15357982441954468,8.831137734961025,138.87379630058203,0.08453203594133418,True
2015-02-15,Saudi Arabia,74.29999,0.0217,78.23258702999999,68.70390939262964,0.15357764599028503,8.28998791264736,138.8919016469432,0.08402262980592981,True
2015-02-22,Saudi Arabia,74.29999,0.0217,78.23258702999999,68.7013321534743,0.1535776460716066,8.128638703411497,138.88934361461722,0.08386653160060954,True
2015-03-01,Saudi Arabia,74.29999,0.0168,76.50349511999998,73.9038733483192,0.16643315956920662,8.32346641060847,144.24205336904882,0.09324250825151813,True
2015-03-08,Saudi Arabia,73.29999,0.0168,76.50349511999998,73.9038733483192,0.16643364526216162,7.584145071576028,144.2422136754241,0.09254218463228549,True
2015-03-15,Saudi Arabia,72.31,0.0168,76.50349511999998,73.89833021647247,0.16643464198045937,8.187934488258595,144.23654004325547,0.09311184510426246,True
2015-03-22,Saudi Arabia,72.34999,0.0168,76.50349511999998,73.89555864712524,0.166435135809139,7.789327994082119,144.23385473921965,0.09273287194294681,True
2015-03-29,Saudi Arabia,76.28999,0.0168,76.50349511999998,73.88170080649567,0.1664376889175107,8.004976404557853,144.2199503618706,0.09293084489054759,True
2015-04-05,Saudi Arabia,77.28,0.0208,77.91499871999999,96.10023613127053,0.3079540531328012,7.680461418578111,165.994234361636,0.18721643709944366,True
2015-04-12,Saudi Arabia,73.32999,0.0208,77.91499871999999,96.10023613127053,0.3079540531328012,6.926849823778328,166.0024202843167,0.18650141932482822,True
2015-04-19,Saudi Arabia,73.31999,0.0208,77.91499871999999,96.11826009343675,0.3079493815437107,6.810288774147373,166.0217872214051,0.18640135527030674,True
2015-04-26,Saudi Arabia,72.34,0.0208,77.91499871999999,96.12546970543491,0.30794654984639813,6.205567383411147,166.0354907557496,0.18583133972175028,True
2015-05-03,Saudi Arabia,72.34,0.0187,77.17395932999999,98.53766816676419,0.30683593871835374,6.094891294281151,168.52958585621195,0.1867342491477452,True
2015-05-10,Saudi Arabia,67.39999,0.0187,77.17395932999999,98.53766816676419,0.30683593871835374,6.0357508272506495,168.5301830368489,0.18667835375924632,True
2015-05-17,Saudi Arabia,67.39999,0.0187,77.17395932999999,98.53397289358004,0.30683912223185583,5.468223330610242,168.53215850804082,0.18614134060840512,True
2015-05-24,Saudi Arabia,64.42999,0.0187,77.17395932999999,98.53027763481815,0.3068380517707,5.614899382679133,168.52699354665788,0.18627660116998943,True
2015-05-31,Saudi Arabia,64.42999,0.0212,78.05614907999998,98.20993375102915,0.306549181204206,5.885534915659204,168.12594162688706,0.18619908636570554,True
2015-06-07,Saudi Arabia,62.45,0.0212,78.05614907999998,98.22098347569944,0.30654521973523857,5.863339376158497,168.13727281398542,0.18618363594248338,True
2015-06-14,Saudi Arabia,62.43999,0.0212,78.05614907999998,98.21361699568156,0.30654821201507587,5.639079082667099,168.13210808087436,0.18596821668623076,True
2015-06-21,Saudi Arabia,64.45999,0.0212,78.05614907999998,98.21730025470933,0.30654521954355507,5.517360826083393,168.13703595276385,0.18585397504469076,True
2015-06-28,Saudi Arabia,61.5,0.0212,78.05614907999998,98.24676615973709,0.3065403726288272,5.365998959550843,168.16812670349248,0.1857292856137756,True
