date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2
2015-06-21,Brazil,240.17,0.0212,619.8466400000001,739.252408752324,0.2226956202117029,1296.6561696801136,0.1270815971536018,True,1223.52738201153,0.1270815971711927,True,-0.0753527337777379,1296.36245350013,0.144903414623325,True,5.517360826083393,Exporter,1.0,2.8282970505467926,2.624010174372706,2.44234260682019
2015-06-28,Brazil,256.0898,0.0212,619.8466400000001,731.6959320257795,0.2221552301008468,1289.1005733019626,0.126213309262213,True,1225.0982943948889,0.1262133092802654,True,-0.065838587503774,1288.8177057944026,0.1435846545320781,True,5.365998959550843,Exporter,1.0,2.828995388946444,2.648556771949546,2.4495568719717853
2015-07-05,Brazil,249.89,0.0219,621.8081800000001,763.9461349960022,0.2125355766154828,1321.2075536851398,0.1229564280053237,True,1281.5167691264396,0.1229564280080457,True,-0.038551984785363,1320.9904071637277,0.1420067610215072,True,5.892196739957852,Exporter,1.0,3.0020268357572313,2.891086637496899,2.5590440661052543
2015-07-12,Brazil,251.79,0.0219,621.8081800000001,758.0071788817905,0.2126008670403863,1315.2674661752278,0.1225909193514898,True,1258.5353827854212,0.1225909193543791,True,-0.0567344251466158,1314.991867029424,0.1442708008479435,True,6.72277147135798,Exporter,1.0,2.9953577042128123,2.834511618479908,2.4997540364501236
2015-07-19,Brazil,262.49,0.0219,621.8081800000001,751.1821685885069,0.2126993796735222,1308.4410507326106,0.1221796531170793,True,1254.8740424191017,0.1221796531202766,True,-0.0536975892946644,1308.2080163893609,0.1415750818427933,True,5.990061358537994,Exporter,1.0,2.9873145824693603,2.8343098953739667,2.5370986439419934
2015-07-26,Brazil,293.25,0.0219,621.8081800000001,713.680534038896,0.2181584656993817,1270.910736823209,0.1226091928214913,True,1198.64732859658,0.1226091928341713,True,-0.0759858412411206,1270.5586336288168,0.143588814881562,True,6.473522989525034,Exporter,1.0,2.8697392202805343,2.6562159758347197,2.4060966792267995
2015-08-02,Brazil,288.8699,0.0243,628.5334600000001,685.5660654790098,0.2212006766170015,1242.0822340137038,0.1222207332511107,True,1154.519780301764,0.122220733278343,True,-0.0953976788042335,1241.6678606503249,0.1432083710800466,True,6.453318164392281,Exporter,1.0,2.8003205627149637,2.532825685671432,2.345391850672704
2015-08-09,Brazil,327.8999,0.0243,628.5334600000001,668.7957436491321,0.2220649912337816,1225.3021711899423,0.1213495893377744,True,1112.654333926685,0.1213495893772114,True,-0.1264497609181411,1224.8272238190225,0.1432369404660497,True,6.717159407258605,Exporter,1.0,2.7722516019942978,2.416841696533636,2.302224319186643
2015-08-16,Brazil,300.5698,0.0243,628.5334600000001,673.1349177885235,0.2218927367147128,1229.6436350063243,0.1216079487649815,True,1123.3140987645074,0.121607948801259,True,-0.1184584130651257,1229.179943679786,0.1433888060114097,True,6.689096386893115,Exporter,1.0,2.7787918003119723,2.4461945050334712,2.3105106665252806
2015-08-23,Brazil,336.74,0.0243,628.5334600000001,670.0154035228978,0.2218679518881435,1226.5233479598237,0.1213402640378657,True,1111.9594210581356,0.1213402640756111,True,-0.1286129109981578,1226.0079412037207,0.14446330125485,True,7.1079632624115625,Exporter,1.0,2.7761568869153868,2.414745703924482,2.2829327290219203
2015-08-30,Brazil,327.0698,0.0243,628.5334600000001,654.7462013535078,0.222033845580519,1211.2485596876234,0.1201694185681812,True,1051.021745436179,0.1201694184895539,True,-0.1868344720136781,1210.6096329782602,0.1457699104110319,True,7.86729646354631,Exporter,1.0,2.7591987473171415,2.2311554931273005,2.220784587305113
2015-09-06,Brazil,375.1199,0.0216,620.96752,617.5509361548953,0.2282864642879385,1174.7688776706957,0.1202241716303421,True,1076.1611388298647,0.1202241716343525,True,-0.1141145985946025,1173.9762054057624,0.1451985044478321,True,7.62031732864934,Exporter,1.0,2.638897558662303,2.312775438123863,2.131883131730081
2015-09-13,Brazil,392.8799,0.0216,620.96752,613.3726804742439,0.225191381008471,1170.6130943292326,0.118188865461666,True,1059.0764171366015,0.1181888653205822,True,-0.1307266234250185,1169.863248561803,0.1433328970917042,True,7.657518876339358,Exporter,1.0,2.6755223762986886,2.2966400196328807,2.1528799975770663
2015-09-20,Brazil,390.3398,0.0216,620.96752,601.645076437711,0.2255115770352448,1158.8785260919865,0.1172807976503732,True,1057.2069007866871,0.1172807976537943,True,-0.1196376099750174,1158.1636587361131,0.141154253286371,True,7.239402638088533,Exporter,1.0,2.6598590770893353,2.309723419536055,2.1591730800102087
2015-09-27,Brazil,489.5098,0.0216,620.96752,596.8258384467869,0.224943976955928,1154.0617172972777,0.1165321829206779,True,1057.2878273116105,0.1165321829240714,True,-0.1139815284651342,1153.3137331278103,0.1411046186257333,True,7.446587043899864,Exporter,1.0,2.662641274715875,2.3265344043474663,2.1467436476394592
2015-10-04,Brazil,521.3599,0.0217,621.24774,629.8653312167867,0.2145300720323719,1187.147591508099,0.113935377844915,True,1107.6134950025678,0.1139353778781343,True,-0.0896425873353737,1186.694503188494,0.1367024623741575,True,6.906689065808818,Exporter,1.0,2.840340003297579,2.568147436045808,2.3193778653220467
2015-10-11,Brazil,410.8398,0.0217,621.24774,657.8086999439012,0.2194695616141287,1215.0730448851905,0.118945335460084,True,1161.7097849491895,0.1189453355070873,True,-0.0569807072684174,1214.5949958809638,0.1414962031378772,True,6.899967454445317,Exporter,1.0,2.7971574057643758,2.628298713261683,2.3037114634861138
2015-10-18,Brazil,435.3699,0.0217,621.24774,631.2278182270461,0.2223334094435801,1188.4671265328268,0.1182492380836884,True,1099.5717317946423,0.1182492380173665,True,-0.1006251262041444,1187.9535064942556,0.1397447927652365,True,6.538639892319442,Exporter,1.0,2.73145256619,2.4374296559959734,2.2655481866808787
2015-10-25,Brazil,445.24,0.0217,621.24774,638.3622952781468,0.2228010706046933,1195.600938389424,0.1191209327885367,True,1097.256603200707,0.1191209327229733,True,-0.1114100738906729,1195.0646770216294,0.1412696655478093,True,6.755317261802525,Exporter,1.0,2.7319903335808977,2.409738262319663,2.2565958569862254
2015-11-01,Brazil,429.6699,0.0204999999999999,617.8850999999997,657.4477431339062,0.2251847118916483,1214.9960420273746,0.1220199083331075,True,1111.4965356402768,0.122019908266785,True,-0.1156732665560996,1214.4478734426768,0.1442123503112088,True,6.804680741458663,Exporter,1.0,2.7175574138208205,2.3912419477718623,2.2521549785010686
2015-11-08,Brazil,401.45,0.0204999999999999,617.8850999999997,672.3050328394886,0.2250613893351277,1229.8592088670173,0.1231918727773293,True,1118.7962760296075,0.1231918727223302,True,-0.1231547068506229,1229.363355552753,0.1445687462868307,True,6.568956853222571,Exporter,1.0,2.7332356837052307,2.389648635209814,2.2835681279215616
2015-11-15,Brazil,426.99,0.0204999999999999,617.8850999999997,659.2985659548862,0.2252472069072984,1216.8470796900074,0.1222104424118252,True,1063.5098590449866,0.1222104423531392,True,-0.1763685306599144,1216.238353685393,0.1459214584766411,True,7.286065084340796,Exporter,1.0,2.718465634724472,2.2255900757596794,2.2264923558272387
2015-11-22,Brazil,388.6199,0.0204999999999999,617.8850999999997,684.271996452476,0.2258486682384776,1241.824961373782,0.1246089200857884,True,1130.3768943992168,0.1246089200428027,True,-0.1219636036093286,1241.2666161072111,0.1477264726928299,True,7.138079201284263,Exporter,1.0,2.733752165669303,2.396281063435933,2.256941098718875
2015-11-29,Brazil,415.4199,0.0204999999999999,617.8850999999997,659.1464434849188,0.2269119401294299,1216.6832102977176,0.1231136291474743,True,1115.5884115443798,0.1231136290766767,True,-0.1123353143015305,1216.0160886411877,0.1475173361745101,True,7.509415947519521,Exporter,1.0,2.696021021351229,2.3809120561813795,2.1983023729904008
2015-12-06,Brazil,435.1199,0.022,622.0884000000001,669.3568560065518,0.2276577777783674,1226.4906934712672,0.1244268343889249,True,1097.77614541837,0.1244268343061239,True,-0.1444301894573199,1225.874271666254,0.1477749484905546,True,7.194900439028666,Exporter,1.0,2.696091162429087,2.2976014231110704,2.220509762277965
2015-12-13,Brazil,485.73,0.022,622.0884000000001,648.4614296962083,0.2284229071054142,1205.581482655624,0.1230656031630303,True,1044.3493776336877,0.1230656030550867,True,-0.1878954478969807,1204.7677950675054,0.1495677017036993,True,8.15937920832948,Exporter,1.0,2.666487687310046,2.1447697997961575,2.1379801811190706
2015-12-20,Brazil,490.2798,0.022,622.0884000000001,630.6551107040242,0.2296998655359035,1187.7574351987018,0.1221854893338483,True,1032.632510529754,0.1221854893389803,True,-0.1831139129914209,1186.964841650362,0.1471197646226662,True,7.635643957631491,Exporter,1.0,2.633152288803296,2.120897789095158,2.13381902732833
2015-12-27,Brazil,482.5698,0.022,622.0884000000001,636.4314906430177,0.2300775465646881,1193.5331308287546,0.1229081383107312,True,1076.9451143767926,0.122908138169318,True,-0.1333599612080923,1192.826852821533,0.1461807013263256,True,7.124697134810416,Exporter,1.0,2.633709805494297,2.2596999319291053,2.1647049570472987
2016-01-03,Brazil,488.99,0.0215,598.55502,673.0658874179516,0.2342594087575573,1210.4255593842215,0.1304842944379677,True,1062.0971333903178,0.1304842942899896,True,-0.1708718926474559,1209.7563633492716,0.1540397672511689,True,7.32046112687203,Exporter,1.0,2.636113483139511,2.1880693646505254,2.1827540038040634
2016-01-10,Brazil,480.7998,0.0215,598.55502,662.4026128910117,0.2328826309525854,1199.7690765107818,0.1287934732013018,True,1030.6713717396096,0.1287934730646561,True,-0.1991246582947257,1198.9505257857195,0.1556452585688323,True,8.349554596247506,Exporter,1.0,2.6438209399591885,2.116308918134883,2.1308870646678804
2016-01-17,Brazil,491.73,0.0215,598.55502,658.5638340682401,0.2327537035047709,1195.9297004260743,0.1283890329450807,True,1043.139256983396,0.1283890328048833,True,-0.1788224454151004,1195.0064528535934,0.1571604850880504,True,8.955246767508955,Exporter,1.0,2.6418903912878506,2.1657651081032427,2.097594511562476
2016-01-24,Brazil,468.7998,0.0215,598.55502,651.0728837055068,0.2319285854405668,1188.4422642529944,0.1272747797500314,True,1041.3295152327682,0.127274779614346,True,-0.1727696400447157,1187.521850678801,0.1560272257428109,True,8.932731911791404,Exporter,1.0,2.645453804410859,2.181126873456643,2.097364575180752
