date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V,implied_sigma_V,cca_converged
2015-11-22,Egypt,387.3398,0.0204999999999999,45.55982024999998,287.7515014588402,0.16900726713807368,328.87279972223376,0.14787509006574379,True
2015-11-29,Egypt,424.6199,0.0204999999999999,45.55982024999998,287.7515014588402,0.16822424207446443,328.87279972240003,0.14718997217695515,True
2015-12-06,Egypt,424.6199,0.022,45.869751,284.147397340617,0.16885521418215765,325.23908606294435,0.14752153629807566,True
2015-12-13,Egypt,437.1199,0.022,45.869751,284.147397340617,0.16885521418215765,325.23908606294435,0.14752153629807566,True
2015-12-20,Egypt,443.6899,0.022,45.869751,284.147397340617,0.16885521418215765,325.23908606294435,0.14752153629807566,True
2015-12-27,Egypt,443.73,0.022,45.869751,284.147397340617,0.16885521418215765,325.23908606294435,0.14752153629807566,True
2016-01-03,Egypt,465.8599,0.0215,52.92997225,297.0685632302346,0.1722614136848259,344.6037286337915,0.14849941086966703,True
2016-01-10,Egypt,465.8298,0.0215,52.92997225,297.0685632302346,0.1722614136848259,344.6037286337915,0.14849941086966703,True
2016-01-17,Egypt,467.99,0.0215,52.92997225,297.0685632302346,0.1722614136848259,344.6037286337915,0.14849941086966703,True
2016-01-24,Egypt,468.5098,0.0215,52.92997225,297.0685632302346,0.16821729268220434,344.6037286387306,0.14501314206301727,True
2016-01-31,Egypt,481.6499,0.0227,53.21672605,294.97216199741246,0.16611834440052864,342.47895665944435,0.14307532258053587,True
2016-02-07,Egypt,484.5098,0.0227,53.21672605,294.97216199741246,0.16592951178118626,342.47895665953854,0.14291268378135275,True
2016-02-14,Egypt,484.45,0.0227,53.21672605,294.97216199741246,0.1659367453840089,342.478956659535,0.14291891397866094,True
2016-02-21,Egypt,484.3398,0.0227,53.21672605,294.97216199741246,0.1659286177663047,342.478956659539,0.14291191377928805,True
2016-02-28,Egypt,484.6199,0.0227,53.21672605,294.97216199741246,0.16590827488999596,342.4789566595489,0.1428943927546583,True
2016-03-06,Egypt,506.9299,0.0197,52.49984155,294.763814948727,0.16592341302185168,342.33894522224693,0.1428648972017993,True
2016-03-13,Egypt,506.97,0.0197,52.49984155,294.763814948727,0.16593028490561523,342.33894522224347,0.14287081409414318,True
2016-03-20,Egypt,506.6499,0.0197,52.49984155,259.9119348441162,0.21015719270665967,307.48705291819147,0.17764126551503662,True
