date,ExxonMobile,Chevron,Shell,TotalEnergies,ConocoPhillips,BP,SaudiAramco,Petrobras,Ecopetrol,Petrochina,Sinopec,Equinor,Nyse_Oil_Index,OccidentalPetroleum
9/25/09,68.7,70.66,1791,1089.4,34.3502,548.8,,39.75,2695,12.85,8.13,129.7,691.86,73.8902
9/28/09,69.59,71.7,1826.5,1113.93,34.8304,559,,40.8,2715,12.62,7.94,131,1037.93,75.9238
9/29/09,69.07,70.91,1804.5,1111.07,34.4721,558.9,,40.84,2680,12.57,7.71,130.8,1028.45,75.0989
9/30/09,68.61,70.43,1783.5,1106.7,34.4264,553,,40.85,2705,12.7,7.78,129.9,702.13,75.2044
10/1/09,67.27,68.81,1755,1088.31,34.6856,541,,39.99,2695,12.7,7.78,127.8,997.42,72.2979
10/2/09,66.58,68.14,1750,1071.68,35.6766,535.3,,39.82,2700,12.7,7.78,126,678.76,71.3003
10/5/09,67.58,69.39,1746,1067.05,36.4846,535.2,,39.97,2695,12.7,7.78,126.8,1009.25,72.4322
10/6/09,68.66,70.56,1800,1097.98,36.9039,550.2,,40.32,2715,12.7,7.78,130.8,705.75,74.4274
10/7/09,68.67,70.51,1777.5,1089.13,37.8873,540.6,,40.5,2700,12.7,7.78,129,1033.67,74.2739
10/8/09,69.05,71.45,1767.5,1093.76,39.1909,545.5,,41.55,2695,12.7,7.78,131,1053.71,76.8255
10/9/09,69.27,72.76,1797.5,1099.21,38.7106,542.5,,41.6,2690,13.17,8.1,132.9,714.52,76.2979
10/12/09,70.13,73.67,1839.5,1117.2,39.1528,552.2,,41.6,2690,12.98,8.14,134.3,1064.77,77.0365
10/13/09,70.26,74.07,1823,1109.84,38.8555,546.8,,41.83,2660,13.12,8.24,133.6,1067.07,77.0269
10/14/09,71.84,75.46,1866.5,1142.55,38.7564,559,,42.45,2685,13.31,8.25,136.9,1087.2,78.437
10/15/09,72.94,76.69,1839,1141.05,39.4653,555.6,,43.05,2645,13.45,8.2,136.5,1102.62,79.7512
10/16/09,73.12,76.81,1859,1148.81,39.6102,559.1,,42.8,2680,13.46,8.61,138,739.99,79.0414
10/19/09,73.62,77.66,1903,1164.08,40.464,574.2,,43.98,2700,13.6,8.68,141,1116.75,79.2428
10/20/09,73.02,77.03,1894.5,1160.94,40.3268,569,,43.2,2670,13.8,8.69,141.5,744.02,78.3603
10/21/09,73.31,76.97,1907,1167.08,40.3801,573,,43,2670,13.69,8.63,141.2,1110.14,78.226
10/22/09,74.44,77.29,1881,1158.22,40.3496,565,,43.16,2635,13.58,8.21,139.6,1121.09,80.5762
10/23/09,73.57,76.68,1904,1153.72,39.6178,565,,42.41,2635,13.83,8.28,138.6,735.08,78.8016
10/26/09,73.23,75.45,1900.5,1140.91,38.6801,567.1,,42.6,2600,13.72,8.18,137.7,1086.41,77.4202
10/27/09,74.91,76.59,1933.5,1161.08,39.1833,594.4,,41.53,2580,13.37,8.2,140,1094.61,77.0174
10/28/09,73.84,75.89,1911,1143.23,37.7272,584.4,,40.25,2580,13.39,8.28,137.1,1065.13,74.6576
10/29/09,73.96,77.95,1856,1144.73,39.1299,586.5,,41.8,2580,13.14,7.95,139.3,1089.56,75.9142
10/30/09,71.67,76.54,1807,1107.52,38.2532,572.3,,40.5,2550,13.31,8.08,135.9,713.39,72.7871
11/2/09,72.15,76.64,1812.5,1121.56,38.1008,584.7,,40.5,2550,13.43,8.33,137.5,1058.05,73.6888
11/3/09,71.74,76.7,1802,1116.24,38.6878,580.3,,41.05,2485,13.54,8.71,135.7,724.92,76.25
11/4/09,71.3,76.28,1796,1134.78,39.0689,581.4,,41.2,2560,13.59,8.56,138.9,1073.26,76.8351
11/5/09,72.5,77.24,1821,1148.54,39.6026,587.1,,42.18,2630,13.77,8.65,139,1090.22,77.6409
11/6/09,72.58,77.53,1807.5,1145.13,39.7245,583.9,,41.6,2615,13.76,8.52,138,729,77.5833
11/9/09,72.85,77.66,1849,1169.53,40.2886,595.2,,42.7,2650,13.67,8.41,142,1098.16,79.6649
11/10/09,72.61,78.34,1855,1169.94,40.8451,593.4,,43.3,2645,13.64,8.36,140.5,1101.1,80.7392
11/11/09,72.91,78.51,1880.5,1177.16,40.5249,583.6,,43.6,2650,13.56,8.43,142.4,1097.26,79.7416
11/12/09,71.9,77.42,1865,1171.85,39.8083,578.4,,42.4,2640,13.51,8.59,141.4,1076.45,78.4754
11/13/09,72.47,77.94,1856.5,1149.22,40.2734,581.1,,42.8,2645,13.53,8.52,141.6,726.02,79.0893
11/16/09,74.43,78.61,1883,1167.62,41.0433,588.3,,43,2645,13.79,8.57,146,1103.38,81.0366
11/17/09,75.03,78.81,1872,1161.08,40.929,587.5,,44.15,2630,13.84,8.65,145.8,1103.37,80.6241
11/18/09,75.27,78.92,1876.5,1158.08,40.8451,589,,43.78,2600,14.01,8.59,146,738.35,79.8183
11/19/09,74.65,77.34,1844,1145.41,40.0676,581.5,,43.9,2580,14.16,8.58,143.2,1080.75,78.2068
11/20/09,74.38,76.77,1825.5,1129.6,39.7016,579,,43.9,2580,14.03,8.82,143.4,719.96,76.7296
11/23/09,75.7,78.74,1869.5,1163.8,39.9227,588.7,,44,2595,14.1,9.13,146.8,1088.64,78.792
11/24/09,75.97,79.03,1854.5,1160.13,40.159,587,,44.28,2575,13.68,8.68,145.9,1091.5,79.3579
11/25/09,76.47,79.64,1861,1161.22,40.3268,589.7,,44.85,2620,13.8,8.74,146.4,1101.91,80.6049
11/26/09,76.47,79.64,1815.5,1132.87,40.3268,574,,43.6,2600,13.39,8.33,142.4,1101.91,80.6049
11/27/09,74.87,78.17,1831,1141.05,39.5797,583.8,,44.23,2605,13.23,8.02,143,713.18,77.8903
11/30/09,75.07,78.04,1800.5,1123.19,39.4653,574.6,,44.11,2505,13.47,8.27,139,1068.57,77.497
12/1/09,76.04,79.06,1837.5,1150.72,39.8389,586.7,,45.1,2545,13.5,8.4,142.6,724.8,78.8303
12/2/09,75.79,78.73,1829.5,1155.36,39.5187,585.6,,44.6,2560,13.57,8.5,142.3,1083.75,77.8999
12/3/09,74.99,77.96,1835,1162.44,39.0079,582.4,,44.02,2590,13.52,8.47,141,1074.23,76.8831
