country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,country_lower
Saudi Arabia,2019-05-17,975.2,-0.025398659924871357,5,0.15355671268052204,36500000000.0,0.0,36500000000.0,18250000000.0,29.44,saudi arabia,93.09,0.0233,saudi arabia
Saudi Arabia,2019-05-24,966.422,-0.009041986344965511,5,0.15390922923637512,36500000000.0,0.0,36500000000.0,18250000000.0,33.19,saudi arabia,92.59999,0.0233,saudi arabia
Saudi Arabia,2019-05-31,961.21,-0.0054076843518110875,5,0.1530330142604913,36500000000.0,0.0,36500000000.0,18250000000.0,46.91,saudi arabia,96.06,0.022099999999999998,saudi arabia
Saudi Arabia,2019-06-07,961.21,4.332742931795197e-17,5,0.15179613309575277,36500000000.0,0.0,36500000000.0,18250000000.0,38.75,saudi arabia,88.17,0.0197,saudi arabia
Saudi Arabia,2019-06-14,1013.174,0.05265034905675903,5,0.16012612928903797,36500000000.0,0.0,36500000000.0,18250000000.0,42.89,saudi arabia,90.14,0.02,saudi arabia
Saudi Arabia,2019-06-21,1005.035,-0.008065610769627902,5,0.16015236181840423,36500000000.0,0.0,36500000000.0,18250000000.0,42.13,saudi arabia,86.17999,0.0195,saudi arabia
Saudi Arabia,2019-06-28,991.559,-0.01349919376867162,5,0.16054420351694262,36500000000.0,0.0,36500000000.0,18250000000.0,39.46,saudi arabia,85.2,0.0192,saudi arabia
Saudi Arabia,2019-07-05,996.064,0.0045330605595712975,5,0.15903774683336633,36500000000.0,0.0,36500000000.0,18250000000.0,34.7,saudi arabia,80.21999,0.019799999999999998,saudi arabia
Saudi Arabia,2019-07-12,1010.626,0.014513707269269273,5,0.15821860727547832,36500000000.0,0.0,36500000000.0,18250000000.0,30.39,saudi arabia,77.81999,0.0196,saudi arabia
Saudi Arabia,2019-07-19,1018.104,0.0073721331749892335,5,0.15793246782871057,36500000000.0,0.0,36500000000.0,18250000000.0,34.84,saudi arabia,74.34999,0.0194,saudi arabia
Saudi Arabia,2019-07-26,993.019,-0.024947555192890703,5,0.1598166521424525,36500000000.0,0.0,36500000000.0,18250000000.0,32.29,saudi arabia,71.89999,0.02,saudi arabia
Saudi Arabia,2019-08-02,973.351,-0.020005040685256617,5,0.16047835253222745,36500000000.0,0.0,36500000000.0,18250000000.0,35.56,saudi arabia,73.40999,0.018500000000000003,saudi arabia
Saudi Arabia,2019-08-09,959.722,-0.01410109792322897,5,0.1608364445310418,36500000000.0,0.0,36500000000.0,18250000000.0,35.14,saudi arabia,77.31,0.0178,saudi arabia
Saudi Arabia,2019-08-16,959.773,5.313897667046639e-05,5,0.15575279233558914,36500000000.0,0.0,36500000000.0,18250000000.0,35.02,saudi arabia,77.31,0.0171,saudi arabia
Saudi Arabia,2019-08-23,949.469,-0.010793917211017596,5,0.15625319533811233,36500000000.0,0.0,36500000000.0,18250000000.0,35.2,saudi arabia,72.37,0.0173,saudi arabia
Saudi Arabia,2019-08-30,899.222,-0.0543729359245466,5,0.16560803302561108,36500000000.0,0.0,36500000000.0,18250000000.0,32.16,saudi arabia,72.39999,0.0176,saudi arabia
Saudi Arabia,2019-09-06,904.418,0.005761697871374792,5,0.16130407130708138,36500000000.0,0.0,36500000000.0,18250000000.0,33.21,saudi arabia,66.48999,0.0173,saudi arabia
Saudi Arabia,2019-09-13,877.151,-0.030612487473273272,5,0.1638434336791901,36500000000.0,0.0,36500000000.0,18250000000.0,35.48,saudi arabia,64.48,0.018799999999999997,saudi arabia
Saudi Arabia,2019-09-20,890.542,0.015151110701416939,5,0.16291519081932557,36500000000.0,0.0,36500000000.0,18250000000.0,38.99,saudi arabia,74.42999,0.0184,saudi arabia
Saudi Arabia,2019-09-27,900.459,0.011074367186687502,5,0.1622697567621552,36500000000.0,0.0,36500000000.0,18250000000.0,38.9,saudi arabia,76.39,0.0174,saudi arabia
Saudi Arabia,2019-10-04,883.005,-0.01957377021642657,5,0.1629408484962278,36500000000.0,0.0,36500000000.0,18250000000.0,39.31,saudi arabia,80.31999,0.0158,saudi arabia
Saudi Arabia,2019-10-11,855.279,-0.03190313160526816,5,0.15356250104573319,36500000000.0,0.0,36500000000.0,18250000000.0,39.65,saudi arabia,80.26999,0.0167,saudi arabia
Saudi Arabia,2019-10-18,852.629,-0.003103214138713596,5,0.15234898014593826,36500000000.0,0.0,36500000000.0,18250000000.0,36.43,saudi arabia,74.42,0.0158,saudi arabia
Saudi Arabia,2019-10-25,883.857,0.035970767488337226,5,0.154178263132371,36500000000.0,0.0,36500000000.0,18250000000.0,34.64,saudi arabia,71.42999,0.016,saudi arabia
Saudi Arabia,2019-11-01,865.403,-0.021099990456625826,5,0.1556252848770377,36500000000.0,0.0,36500000000.0,18250000000.0,34.37,saudi arabia,70.92,0.015300000000000001,saudi arabia
Saudi Arabia,2019-11-08,874.136,0.01004067556762322,5,0.1543019882560633,36500000000.0,0.0,36500000000.0,18250000000.0,31.45,saudi arabia,68.5,0.0158,saudi arabia
Saudi Arabia,2019-11-15,888.904,0.01675327322381833,5,0.15465821124830184,36500000000.0,0.0,36500000000.0,18250000000.0,32.42,saudi arabia,67.48,0.0154,saudi arabia
Saudi Arabia,2019-11-22,905.872,0.018908772527514023,5,0.15551483595196014,36500000000.0,0.0,36500000000.0,18250000000.0,32.38,saudi arabia,68.45999,0.015600000000000001,saudi arabia
Saudi Arabia,2019-11-29,879.645,-0.029379598718763545,5,0.157968316987642,36500000000.0,0.0,36500000000.0,18250000000.0,36.73,saudi arabia,69.45,0.016,saudi arabia
Saudi Arabia,2019-12-06,884.873,0.005925714895549604,5,0.15675544915534345,36500000000.0,0.0,36500000000.0,18250000000.0,30.02,saudi arabia,69.42,0.015700000000000002,saudi arabia
Saudi Arabia,2019-12-13,894.982,0.011359474455212798,5,0.15690942430541513,36500000000.0,0.0,36500000000.0,18250000000.0,26.76,saudi arabia,60.64,0.0154,saudi arabia
Saudi Arabia,2019-12-20,931.611,0.040111739242473375,5,0.16044514951309147,36500000000.0,0.0,36500000000.0,18250000000.0,25.54,saudi arabia,58.56999,0.0152,saudi arabia
Saudi Arabia,2019-12-27,936.577,0.005316393956709152,5,0.16043416306129785,36500000000.0,0.0,36500000000.0,18250000000.0,25.16,saudi arabia,58.59,0.0151,saudi arabia
Saudi Arabia,2020-01-03,939.439,0.0030511490523725325,5,0.15998555324769417,36500000000.0,0.0,36500000000.0,18250000000.0,31.92,saudi arabia,63.54999,0.0155,saudi arabia
Saudi Arabia,2020-01-10,934.203,-0.005589129225682382,5,0.15124289507377234,36500000000.0,0.0,36500000000.0,18250000000.0,30.38,saudi arabia,64.46999,0.015300000000000001,saudi arabia
Saudi Arabia,2020-01-17,946.772,0.013364544536354023,5,0.14889366344396324,36500000000.0,0.0,36500000000.0,18250000000.0,28.6,saudi arabia,63.45,0.015600000000000001,saudi arabia
Saudi Arabia,2020-01-24,935.968,-0.01147701604401518,5,0.1493014480266827,36500000000.0,0.0,36500000000.0,18250000000.0,34.55,saudi arabia,63.46999,0.0155,saudi arabia
Saudi Arabia,2020-01-31,920.061,-0.017141315666103846,5,0.1496255564119287,36500000000.0,0.0,36500000000.0,18250000000.0,40.35,saudi arabia,66.46999,0.014499999999999999,saudi arabia
Saudi Arabia,2020-02-07,898.962,-0.023199207802609718,5,0.1508421709794101,36500000000.0,0.0,36500000000.0,18250000000.0,37.51,saudi arabia,64.94,0.0149,saudi arabia
Saudi Arabia,2020-02-14,876.612,-0.025176287245318965,5,0.1526508414649195,36500000000.0,0.0,36500000000.0,18250000000.0,35.93,saudi arabia,61.95,0.0149,saudi arabia
Saudi Arabia,2020-02-21,890.608,0.015839898410596753,5,0.1534784887549571,36500000000.0,0.0,36500000000.0,18250000000.0,35.87,saudi arabia,61.98,0.0143,saudi arabia
Saudi Arabia,2020-02-28,844.45,-0.053218847691613926,5,0.16196416687989687,36500000000.0,0.0,36500000000.0,18250000000.0,51.25,saudi arabia,78.85001,0.0097,saudi arabia
Saudi Arabia,2020-03-06,825.099,-0.023182148728673344,5,0.16329777266246773,36500000000.0,0.0,36500000000.0,18250000000.0,65.02,saudi arabia,95.07001,0.0039000000000000003,saudi arabia
Saudi Arabia,2020-03-13,701.512,-0.1622653735380531,5,0.2273273042451861,36500000000.0,0.0,36500000000.0,18250000000.0,118.48,saudi arabia,169.09,0.0038,saudi arabia
Saudi Arabia,2020-03-20,690.929,-0.015200936746845403,5,0.22640920786846389,36500000000.0,0.0,36500000000.0,18250000000.0,190.08,saudi arabia,192.95,0.0015,saudi arabia
Saudi Arabia,2020-03-27,699.697,0.012610315340492917,5,0.22663894792261466,36500000000.0,0.0,36500000000.0,18250000000.0,175.88,saudi arabia,158.86,0.0011,saudi arabia
Saudi Arabia,2020-04-03,745.903,0.06394818074903938,5,0.23393003908030952,36500000000.0,0.0,36500000000.0,18250000000.0,141.68,saudi arabia,158.9,0.0015,saudi arabia
Saudi Arabia,2020-04-10,776.888,0.04070063089384676,5,0.238492790720404,36500000000.0,0.0,36500000000.0,18250000000.0,129.88,saudi arabia,154.05,0.0025,saudi arabia
Saudi Arabia,2020-04-17,733.377,-0.05763630147365493,5,0.24342551577658975,36500000000.0,0.0,36500000000.0,18250000000.0,95.91,saudi arabia,163.9,0.0016,saudi arabia
Saudi Arabia,2020-04-24,727.607,-0.007898827091695851,5,0.24293485761350475,36500000000.0,0.0,36500000000.0,18250000000.0,173.53,saudi arabia,163.91,0.0018,saudi arabia
Saudi Arabia,2020-05-01,785.325,0.07633657757324874,5,0.2564946135787362,36500000000.0,0.0,36500000000.0,18250000000.0,110.18,saudi arabia,173.82,0.0017000000000000001,saudi arabia
Saudi Arabia,2020-05-08,730.058,-0.07297366180055141,5,0.26090829954951533,36500000000.0,0.0,36500000000.0,18250000000.0,98.7,saudi arabia,161.07,0.0015,saudi arabia
Saudi Arabia,2020-05-15,741.949,0.016156524610426153,5,0.2610763987874661,36500000000.0,0.0,36500000000.0,18250000000.0,76.39,saudi arabia,154.17,0.0015,saudi arabia
Saudi Arabia,2020-05-22,780.898,0.05116403186644546,5,0.26705982800459505,36500000000.0,0.0,36500000000.0,18250000000.0,84.98,saudi arabia,144.31,0.0017000000000000001,saudi arabia
Saudi Arabia,2020-05-29,780.587,-0.00039833876612615913,5,0.2670817823628451,36500000000.0,0.0,36500000000.0,18250000000.0,69.23,saudi arabia,139.37,0.0017000000000000001,saudi arabia
Saudi Arabia,2020-06-05,802.869,0.028145361654812198,5,0.26898806596343483,36500000000.0,0.0,36500000000.0,18250000000.0,64.2,saudi arabia,95.06,0.0018,saudi arabia
Saudi Arabia,2020-06-12,813.385,0.013012989785058727,5,0.2634202403605791,36500000000.0,0.0,36500000000.0,18250000000.0,70.22,saudi arabia,100.0,0.0018,saudi arabia
Saudi Arabia,2020-06-19,817.094,0.004549591129533797,5,0.26353469574815525,36500000000.0,0.0,36500000000.0,18250000000.0,58.73,saudi arabia,95.07001,0.0018,saudi arabia
Saudi Arabia,2020-06-26,802.699,-0.01777434397991964,5,0.2637267335964344,36500000000.0,0.0,36500000000.0,18250000000.0,63.69,saudi arabia,100.0,0.0017000000000000001,saudi arabia
Saudi Arabia,2020-07-03,810.737,0.00996391118163439,5,0.2639630420343518,36500000000.0,0.0,36500000000.0,18250000000.0,51.29,saudi arabia,108.86,0.0016,saudi arabia
Saudi Arabia,2020-07-10,818.758,0.009844847371143009,5,0.2636710273611398,36500000000.0,0.0,36500000000.0,18250000000.0,49.71,saudi arabia,95.06,0.0015,saudi arabia
Saudi Arabia,2020-07-17,815.82,-0.003594815498442499,5,0.2634146305474072,36500000000.0,0.0,36500000000.0,18250000000.0,40.22,saudi arabia,100.0,0.0014000000000000002,saudi arabia
Saudi Arabia,2020-07-24,814.925,-0.0010976579291821665,5,0.26258318464776426,36500000000.0,0.0,36500000000.0,18250000000.0,42.35,saudi arabia,90.13,0.0016,saudi arabia
Saudi Arabia,2020-07-31,820.864,0.007261359619875371,5,0.2622830704664323,36500000000.0,0.0,36500000000.0,18250000000.0,44.43,saudi arabia,90.13538,0.0011,saudi arabia
Saudi Arabia,2020-08-07,824.819,0.004806524238572982,5,0.2621689400872571,36500000000.0,0.0,36500000000.0,18250000000.0,37.43,saudi arabia,90.12,0.0014000000000000002,saudi arabia
Saudi Arabia,2020-08-14,846.394,0.025821003907112085,5,0.2637278885006711,36500000000.0,0.0,36500000000.0,18250000000.0,35.1,saudi arabia,83.22,0.0013,saudi arabia
Saudi Arabia,2020-08-21,862.512,0.018864089620179637,5,0.2644341141380431,36500000000.0,0.0,36500000000.0,18250000000.0,33.68,saudi arabia,87.16,0.0013,saudi arabia
Saudi Arabia,2020-08-28,869.548,0.008124474558748134,5,0.259108368140619,36500000000.0,0.0,36500000000.0,18250000000.0,32.06,saudi arabia,85.2,0.0012,saudi arabia
Saudi Arabia,2020-09-04,876.011,0.007405111524221685,5,0.2591550094290921,36500000000.0,0.0,36500000000.0,18250000000.0,44.02,saudi arabia,77.27,0.0013,saudi arabia
Saudi Arabia,2020-09-11,881.294,0.006012634022900237,5,0.2574144793572156,36500000000.0,0.0,36500000000.0,18250000000.0,50.13,saudi arabia,83.22,0.0013,saudi arabia
Saudi Arabia,2020-09-18,901.648,0.022832918037139504,5,0.25798671456032957,36500000000.0,0.0,36500000000.0,18250000000.0,39.07,saudi arabia,82.22,0.0013,saudi arabia
Saudi Arabia,2020-09-25,888.255,-0.014965336064046998,5,0.2581856155165171,36500000000.0,0.0,36500000000.0,18250000000.0,41.41,saudi arabia,101.97,0.0012,saudi arabia
Saudi Arabia,2020-10-02,893.29,0.005652412266410973,5,0.2574932329155194,36500000000.0,0.0,36500000000.0,18250000000.0,55.51,saudi arabia,95.07001,0.0012,saudi arabia
Saudi Arabia,2020-10-09,909.913,0.01843771434731857,5,0.2560059792776646,36500000000.0,0.0,36500000000.0,18250000000.0,42.38,saudi arabia,73.39,0.0015,saudi arabia
Saudi Arabia,2020-10-16,926.955,0.01855603015335184,5,0.256551217337783,36500000000.0,0.0,36500000000.0,18250000000.0,44.06,saudi arabia,73.39,0.0012,saudi arabia
Saudi Arabia,2020-10-23,922.101,-0.005250258672668566,5,0.2542226541312531,36500000000.0,0.0,36500000000.0,18250000000.0,46.32,saudi arabia,70.42999,0.0012,saudi arabia
Saudi Arabia,2020-10-30,863.463,-0.06570371422776335,5,0.2619387857110745,36500000000.0,0.0,36500000000.0,18250000000.0,68.84,saudi arabia,83.73,0.0013,saudi arabia
Saudi Arabia,2020-11-06,883.642,0.02310095543877441,5,0.2627756807205448,36500000000.0,0.0,36500000000.0,18250000000.0,55.75,saudi arabia,75.34,0.0012,saudi arabia
Saudi Arabia,2020-11-13,919.282,0.03954092732611697,5,0.26521534055314516,36500000000.0,0.0,36500000000.0,18250000000.0,48.24,saudi arabia,65.47,0.0012,saudi arabia
Saudi Arabia,2020-11-20,934.108,0.01599913267295192,5,0.2650269499014688,36500000000.0,0.0,36500000000.0,18250000000.0,43.94,saudi arabia,70.41,0.0011,saudi arabia
Saudi Arabia,2020-11-27,945.355,0.011968455090673067,5,0.2634804704627302,36500000000.0,0.0,36500000000.0,18250000000.0,46.21,saudi arabia,70.41,0.0011,saudi arabia
Saudi Arabia,2020-12-04,942.879,-0.002622557817644764,5,0.2634689469077724,36500000000.0,0.0,36500000000.0,18250000000.0,38.34,saudi arabia,67.41,0.0011,saudi arabia
Saudi Arabia,2020-12-11,942.262,-0.0006545929689416134,5,0.2632714177253265,36500000000.0,0.0,36500000000.0,18250000000.0,39.51,saudi arabia,67.42,0.001,saudi arabia
Saudi Arabia,2020-12-18,949.635,0.007794332700745858,5,0.2603421722324197,36500000000.0,0.0,36500000000.0,18250000000.0,37.15,saudi arabia,67.39999,0.0009,saudi arabia
Saudi Arabia,2020-12-25,950.812,0.0012386561166780892,5,0.2602950844568033,36500000000.0,0.0,36500000000.0,18250000000.0,39.41,saudi arabia,70.36,0.001,saudi arabia
Saudi Arabia,2021-01-01,949.46,-0.0014229544277106652,5,0.26028514674042985,36500000000.0,0.0,36500000000.0,18250000000.0,37.83,saudi arabia,67.39999,0.001,saudi arabia
Saudi Arabia,2021-01-08,957.06,0.007972683482948993,5,0.26033068851052593,36500000000.0,0.0,36500000000.0,18250000000.0,36.65,saudi arabia,67.39,0.001,saudi arabia
Saudi Arabia,2021-01-15,974.788,0.018353926045387586,5,0.26063040547606564,36500000000.0,0.0,36500000000.0,18250000000.0,40.39,saudi arabia,67.42,0.001,saudi arabia
Saudi Arabia,2021-01-22,972.14,-0.0027201844472951736,5,0.26036499422419446,36500000000.0,0.0,36500000000.0,18250000000.0,36.25,saudi arabia,67.39999,0.001,saudi arabia
Saudi Arabia,2021-01-29,963.324,-0.00911002320038582,5,0.25992644496157735,36500000000.0,0.0,36500000000.0,18250000000.0,40.2,saudi arabia,67.39,0.001,saudi arabia
Saudi Arabia,2021-02-05,948.219,-0.015804315576184325,5,0.25933236783970415,36500000000.0,0.0,36500000000.0,18250000000.0,34.94,saudi arabia,63.44,0.0006,saudi arabia
Saudi Arabia,2021-02-12,986.087,0.039159097770314094,5,0.2606813407791549,36500000000.0,0.0,36500000000.0,18250000000.0,34.25,saudi arabia,63.42,0.0006,saudi arabia
Saudi Arabia,2021-02-19,994.889,0.008886587142366694,5,0.2604046853526964,36500000000.0,0.0,36500000000.0,18250000000.0,37.76,saudi arabia,63.39999,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-02-26,1021.32,0.02622001413025475,5,0.2552549939927971,36500000000.0,0.0,36500000000.0,18250000000.0,42.49,saudi arabia,65.44,0.0008,saudi arabia
Saudi Arabia,2021-03-05,1022.841,0.0014881413750640704,5,0.25379816494610297,36500000000.0,0.0,36500000000.0,18250000000.0,36.61,saudi arabia,65.41,0.0008,saudi arabia
Saudi Arabia,2021-03-12,1067.69,0.04291338656170384,5,0.19206970973959397,36500000000.0,0.0,36500000000.0,18250000000.0,37.51,saudi arabia,66.36,0.0009,saudi arabia
Saudi Arabia,2021-03-19,1051.221,-0.015545090513882804,5,0.19211254131197697,36500000000.0,0.0,36500000000.0,18250000000.0,44.38,saudi arabia,66.39,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-03-26,1043.436,-0.007433232118969133,5,0.1926743872555705,36500000000.0,0.0,36500000000.0,18250000000.0,44.93,saudi arabia,73.36,0.0006,saudi arabia
Saudi Arabia,2021-04-02,1107.284,0.05939105645688331,5,0.19136702089835042,36500000000.0,0.0,36500000000.0,18250000000.0,40.15,saudi arabia,71.35001,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-04-09,1118.319,0.009916494926363472,5,0.18839037718178644,36500000000.0,0.0,36500000000.0,18250000000.0,39.19,saudi arabia,68.42,0.0006,saudi arabia
Saudi Arabia,2021-04-16,1113.705,-0.004134370035682955,5,0.17692044262660314,36500000000.0,0.0,36500000000.0,18250000000.0,32.79,saudi arabia,65.45,0.0006,saudi arabia
Saudi Arabia,2021-04-23,1132.254,0.016518041290428095,5,0.17636238852061778,36500000000.0,0.0,36500000000.0,18250000000.0,38.7,saudi arabia,65.44,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-04-30,1167.806,0.030916438483533374,5,0.16396317450394401,36500000000.0,0.0,36500000000.0,18250000000.0,38.39,saudi arabia,65.45,0.0005,saudi arabia
Saudi Arabia,2021-05-07,1144.273,-0.02035727386806004,5,0.14492719835157983,36500000000.0,0.0,36500000000.0,18250000000.0,37.63,saudi arabia,65.47,0.0005,saudi arabia
Saudi Arabia,2021-05-14,1152.432,0.007104991126658224,5,0.14473121891631546,36500000000.0,0.0,36500000000.0,18250000000.0,36.46,saudi arabia,64.46001,0.0006,saudi arabia
Saudi Arabia,2021-05-21,1153.56,0.0009783209048153888,5,0.1381892446336712,36500000000.0,0.0,36500000000.0,18250000000.0,39.34,saudi arabia,64.44,0.0004,saudi arabia
Saudi Arabia,2021-05-28,1172.652,0.016415037579143907,5,0.13823185551700468,36500000000.0,0.0,36500000000.0,18250000000.0,33.54,saudi arabia,64.42999,0.0005,saudi arabia
Saudi Arabia,2021-06-04,1191.957,0.016328643704246765,5,0.1369600668700762,36500000000.0,0.0,36500000000.0,18250000000.0,31.76,saudi arabia,64.46001,0.0005,saudi arabia
Saudi Arabia,2021-06-11,1199.322,0.006159902954329526,5,0.13685528090628346,36500000000.0,0.0,36500000000.0,18250000000.0,32.55,saudi arabia,61.42999,0.0005,saudi arabia
Saudi Arabia,2021-06-18,1206.857,0.006263062416064841,5,0.13682875616684498,36500000000.0,0.0,36500000000.0,18250000000.0,33.95,saudi arabia,61.49001,0.0009,saudi arabia
Saudi Arabia,2021-06-25,1213.431,0.005432424709152033,5,0.13440450427353914,36500000000.0,0.0,36500000000.0,18250000000.0,31.3,saudi arabia,61.48,0.0009,saudi arabia
Saudi Arabia,2021-07-02,1221.194,0.006377184419859517,5,0.13439747441349997,36500000000.0,0.0,36500000000.0,18250000000.0,32.87,saudi arabia,61.53,0.0008,saudi arabia
Saudi Arabia,2021-07-09,1203.075,-0.014948289477507318,5,0.1363008615832063,36500000000.0,0.0,36500000000.0,18250000000.0,37.02,saudi arabia,61.46001,0.0008,saudi arabia
Saudi Arabia,2021-07-16,1201.414,-0.0013815827514335746,5,0.1361366838714549,36500000000.0,0.0,36500000000.0,18250000000.0,37.15,saudi arabia,61.48,0.0008,saudi arabia
Saudi Arabia,2021-07-23,1201.43,1.3317552034282728e-05,5,0.13607013215558786,36500000000.0,0.0,36500000000.0,18250000000.0,34.05,saudi arabia,61.47,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-07-30,1227.794,0.021706549220460596,5,0.1368128300225644,36500000000.0,0.0,36500000000.0,18250000000.0,32.85,saudi arabia,61.5,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-08-06,1256.898,0.023427717520964293,5,0.13766992242723658,36500000000.0,0.0,36500000000.0,18250000000.0,39.31,saudi arabia,55.44,0.0009,saudi arabia
Saudi Arabia,2021-08-13,1274.506,0.013911871820568975,5,0.1366180553852197,36500000000.0,0.0,36500000000.0,18250000000.0,35.91,saudi arabia,55.5,0.0008,saudi arabia
Saudi Arabia,2021-08-20,1262.202,-0.00970083784978714,5,0.13725939508902796,36500000000.0,0.0,36500000000.0,18250000000.0,40.67,saudi arabia,55.46001,0.0006,saudi arabia
Saudi Arabia,2021-08-27,1251.385,-0.008606876766435264,5,0.138176384757192,36500000000.0,0.0,36500000000.0,18250000000.0,34.93,saudi arabia,55.5,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-09-03,1273.561,0.017565975844575768,5,0.1385797150942149,36500000000.0,0.0,36500000000.0,18250000000.0,36.91,saudi arabia,55.47,0.0008,saudi arabia
Saudi Arabia,2021-09-10,1287.655,0.011005820879346411,5,0.13862618726931047,36500000000.0,0.0,36500000000.0,18250000000.0,33.54,saudi arabia,55.44,0.0008,saudi arabia
Saudi Arabia,2021-09-17,1289.823,0.0016822649980248905,5,0.1378197403773996,36500000000.0,0.0,36500000000.0,18250000000.0,32.32,saudi arabia,50.53999,0.0007000000000000001,saudi arabia
Saudi Arabia,2021-09-24,1272.564,-0.013471236783911532,5,0.13758611422596903,36500000000.0,0.0,36500000000.0,18250000000.0,34.01,saudi arabia,57.09,0.0008,saudi arabia
Saudi Arabia,2021-10-01,1302.61,0.0233361811811948,5,0.13855381215000345,36500000000.0,0.0,36500000000.0,18250000000.0,37.38,saudi arabia,57.13,0.0009,saudi arabia
Saudi Arabia,2021-10-08,1319.804,0.013113296670347283,5,0.13821751273468516,36500000000.0,0.0,36500000000.0,18250000000.0,38.0,saudi arabia,57.07001,0.0009,saudi arabia
Saudi Arabia,2021-10-15,1340.569,0.015610909975188943,5,0.13800095398967477,36500000000.0,0.0,36500000000.0,18250000000.0,34.05,saudi arabia,57.03,0.0012,saudi arabia
Saudi Arabia,2021-10-22,1370.753,0.022266073182501196,5,0.13823419683024846,36500000000.0,0.0,36500000000.0,18250000000.0,36.87,saudi arabia,53.60001,0.0013,saudi arabia
Saudi Arabia,2021-10-29,1344.208,-0.019555231851186725,5,0.11974022993587997,36500000000.0,0.0,36500000000.0,18250000000.0,37.92,saudi arabia,53.62,0.0015,saudi arabia
Saudi Arabia,2021-11-05,1345.57,0.0010127230696410205,5,0.11903140077358668,36500000000.0,0.0,36500000000.0,18250000000.0,37.84,saudi arabia,53.66,0.0014000000000000002,saudi arabia
Saudi Arabia,2021-11-12,1371.729,0.019254272826818818,5,0.1152337063653981,36500000000.0,0.0,36500000000.0,18250000000.0,36.1,saudi arabia,53.59,0.0017000000000000001,saudi arabia
Saudi Arabia,2021-11-19,1348.18,-0.017316453194897576,5,0.11757846404899408,36500000000.0,0.0,36500000000.0,18250000000.0,37.13,saudi arabia,47.62,0.0018,saudi arabia
Saudi Arabia,2021-11-26,1299.796,-0.03654820565604008,5,0.1252699328689962,36500000000.0,0.0,36500000000.0,18250000000.0,65.72,saudi arabia,47.86,0.002,saudi arabia
Saudi Arabia,2021-12-03,1247.533,-0.041039327877377324,5,0.13361714402499109,36500000000.0,0.0,36500000000.0,18250000000.0,64.55,saudi arabia,52.64,0.0026,saudi arabia
Saudi Arabia,2021-12-10,1249.012,0.0011848375839597796,5,0.13354502123600792,36500000000.0,0.0,36500000000.0,18250000000.0,46.23,saudi arabia,52.60001,0.0027,saudi arabia
Saudi Arabia,2021-12-17,1295.45,0.03650528635476748,5,0.13710441549058644,36500000000.0,0.0,36500000000.0,18250000000.0,48.31,saudi arabia,52.53,0.0027,saudi arabia
Saudi Arabia,2021-12-24,1292.615,-0.002190826840851652,5,0.13726792565699228,36500000000.0,0.0,36500000000.0,18250000000.0,43.71,saudi arabia,52.53999,0.0031,saudi arabia
Saudi Arabia,2021-12-31,1295.822,0.0024779445209374036,5,0.1371109081449066,89611165674.0,0.0,89611165674.0,44805582837.0,42.62,saudi arabia,52.53999,0.0039000000000000003,saudi arabia
Saudi Arabia,2022-01-07,1314.075,0.01398775324083481,5,0.1373317639378042,89611165674.0,0.0,89611165674.0,44805582837.0,37.0,saudi arabia,50.50999,0.0043,saudi arabia
Saudi Arabia,2022-01-14,1392.314,0.05783411512759765,5,0.1463062565170981,89611165674.0,0.0,89611165674.0,44805582837.0,41.18,saudi arabia,52.44,0.0051,saudi arabia
Saudi Arabia,2022-01-21,1415.493,0.016510769121838912,5,0.146286763866163,89611165674.0,0.0,89611165674.0,44805582837.0,42.57,saudi arabia,52.59,0.0058,saudi arabia
Saudi Arabia,2022-01-28,1398.269,-0.012242837267233147,5,0.14667648730821906,89611165674.0,0.0,89611165674.0,44805582837.0,47.74,saudi arabia,52.50999,0.0075,saudi arabia
Saudi Arabia,2022-02-04,1393.755,-0.003233499377524528,5,0.14520054369311194,89611165674.0,0.0,89611165674.0,44805582837.0,43.88,saudi arabia,55.28999,0.0089,saudi arabia
Saudi Arabia,2022-02-11,1409.133,0.010973077984640527,5,0.1416073109638853,89611165674.0,0.0,89611165674.0,44805582837.0,47.44,saudi arabia,55.57001,0.010700000000000001,saudi arabia
Saudi Arabia,2022-02-18,1440.392,0.021940677115941366,5,0.14239681149820668,89611165674.0,0.0,89611165674.0,44805582837.0,52.01,saudi arabia,55.48,0.0103,saudi arabia
Saudi Arabia,2022-02-25,1418.928,-0.015013641831511654,5,0.14272606728327364,89611165674.0,0.0,89611165674.0,44805582837.0,49.5,saudi arabia,55.42999,0.0113,saudi arabia
Saudi Arabia,2022-03-04,1476.672,0.039889250187687394,5,0.1465153642340869,89611165674.0,0.0,89611165674.0,44805582837.0,77.29,saudi arabia,56.53999,0.0105,saudi arabia
