date,country,embi_level,fx_level,SPX_Index,VIX_Index,USGG10YR_Index,DXY_Curncy,CO1_Comdty,year
2006-07-07,Angola,,80.3752,1265.48,13.97,5.1261,85.01,73.51,2006
2006-07-14,Angola,,80.375,1236.2,18.05,5.0629,86.1,77.27,2006
2006-07-21,Angola,,80.3752,1240.29,17.4,5.0404,85.93,73.75,2006
2006-07-28,Angola,,80.3752,1278.55,14.33,4.9896,85.38,73.39,2006
2006-08-04,Angola,,80.3705,1279.36,14.34,4.8925,84.58,76.17,2006
2006-08-11,Angola,,80.3725,1266.74,14.3,4.9691,85.49,75.63,2006
2006-08-18,Angola,,80.3723,1302.3,11.64,4.841,85.09,72.3,2006
2006-08-25,Angola,,80.3723,1295.09,12.31,4.7793,85.38,72.7,2006
2006-09-01,Angola,,80.369,1311.01,11.96,4.7236,84.92,69.15,2006
2006-09-08,Angola,,80.3719,1298.92,13.16,4.7708,85.95,65.33,2006
2006-09-15,Angola,,80.3731,1319.87,11.76,4.7885,85.98,63.33,2006
2006-09-22,Angola,,80.3732,1314.78,12.59,4.5888,85.16,60.41,2006
2006-09-29,Angola,,80.3725,1335.85,11.98,4.6276,86.03,62.48,2006
2006-10-06,Angola,,80.3722,1349.58,11.56,4.6943,86.5,59.83,2006
2006-10-13,Angola,,80.37,1365.62,10.75,4.7977,87.12,59.52,2006
2006-10-20,Angola,,80.3727,1368.6,10.63,4.7855,86.27,59.68,2006
2006-10-27,Angola,,80.3728,1377.34,10.8,4.6715,85.56,61.08,2006
2006-11-03,Angola,,80.3759,1364.3,11.16,4.715,85.71,59.15,2006
2006-11-10,Angola,,80.385,1380.9,10.79,4.5877,85.07,59.71,2006
2006-11-17,Angola,,80.379,1401.2,10.05,4.5993,85.31,58.99,2006
2006-11-24,Angola,,80.3358,1400.95,10.73,4.548,83.66,60.03,2006
2006-12-01,Angola,,80.2077,1396.71,11.66,4.4327,82.48,64.62,2006
2006-12-08,Angola,,80.1694,1409.84,12.07,4.5437,83.29,62.2,2006
2006-12-15,Angola,,80.1546,1427.09,10.05,4.5928,84.04,63.49,2006
2006-12-22,Angola,,80.1696,1410.77,11.36,4.6185,83.81,62.42,2006
2006-12-29,Angola,,80.2833,1418.3,11.56,4.7022,83.65,60.86,2006
2007-01-05,Angola,,80.2774,1409.71,12.14,4.6442,84.64,55.64,2007
2007-01-12,Angola,,80.2761,1430.73,10.15,4.775,85.02,52.95,2007
2007-01-19,Angola,,80.2764,1430.5,10.4,4.7752,84.86,53.44,2007
2007-01-26,Angola,,80.2779,1422.18,11.13,4.8733,85.23,55.29,2007
2007-02-02,Angola,,80.2768,1448.39,10.08,4.8204,84.96,58.41,2007
2007-02-09,Angola,,80.1553,1438.06,11.1,4.7797,84.88,59.01,2007
2007-02-16,Angola,,79.9983,1455.54,10.02,4.6882,84.06,58.95,2007
2007-02-23,Angola,,79.9489,1451.19,10.58,4.6703,84.05,60.88,2007
2007-03-02,Angola,,79.9648,1387.17,18.61,4.497,83.74,62.08,2007
2007-03-09,Angola,,79.9657,1402.85,14.09,4.5871,84.25,61.13,2007
2007-03-16,Angola,,79.9612,1386.95,16.79,4.5435,83.19,60.3,2007
2007-03-23,Angola,,79.964,1436.11,12.95,4.6105,83.28,63.18,2007
2007-03-30,Angola,,79.9651,1420.86,14.64,4.6443,82.93,68.1,2007
2007-04-06,Angola,,79.9659,1443.76,13.23,4.7485,82.992,68.24,2007
2007-04-13,Angola,,79.9659,1452.85,12.2,4.7608,82.129,68.97,2007
2007-04-20,Angola,,79.965,1484.35,12.07,4.6703,81.643,66.49,2007
2007-04-27,Angola,,79.9385,1494.07,12.45,4.6924,81.529,68.41,2007
2007-05-04,Angola,,79.739,1505.62,12.91,4.6382,81.741,65.31,2007
2007-05-11,Angola,,75.381,1505.85,12.95,4.6717,82.116,66.83,2007
2007-05-18,Angola,,74.767,1522.75,12.76,4.8001,82.197,69.42,2007
2007-05-25,Angola,,74.964,1515.73,13.34,4.8572,82.331,70.69,2007
2007-06-01,Angola,,74.968,1536.34,12.78,4.9516,82.322,69.07,2007
2007-06-08,Angola,,74.967,1507.67,14.84,5.0991,82.691,68.6,2007
2007-06-15,Angola,,74.967,1532.91,13.94,5.1627,82.851,71.47,2007
2007-06-22,Angola,,74.967,1502.56,15.75,5.13,82.336,71.18,2007
2007-06-29,Angola,,74.97,1503.35,16.23,5.0244,81.92,71.41,2007
2007-07-06,Angola,,74.97,1530.44,14.72,5.1824,81.465,75.62,2007
2007-07-13,Angola,,74.971,1552.5,15.15,5.0928,80.576,77.57,2007
2007-07-20,Angola,,74.971,1534.1,16.95,4.9497,80.288,77.64,2007
2007-07-27,Angola,,74.971,1458.95,24.17,4.757,80.946,76.26,2007
2007-08-03,Angola,,74.971,1433.06,25.16,4.6842,80.177,74.75,2007
2007-08-10,Angola,,74.972,1453.64,28.3,4.8076,80.679,70.39,2007
2007-08-17,Angola,,74.972,1445.94,29.99,4.6847,81.426,70.44,2007
2007-08-24,Angola,,74.972,1479.37,20.72,4.6156,80.667,70.62,2007
2007-08-31,Angola,,74.973,1473.99,23.38,4.5292,80.791,72.69,2007
2007-09-07,Angola,,74.973,1453.55,26.23,4.3816,79.959,75.07,2007
2007-09-14,Angola,,74.974,1484.25,24.92,4.4544,79.617,76.22,2007
2007-09-21,Angola,,74.983,1525.75,19,4.6203,78.597,79.3,2007
2007-09-28,Angola,,74.986,1526.75,18,4.5865,77.719,79.17,2007
2007-10-05,Angola,,74.986,1557.59,16.91,4.6356,78.308,78.9,2007
2007-10-12,Angola,,74.986,1561.8,17.73,4.6812,78.224,80.55,2007
2007-10-19,Angola,,75.003,1500.63,22.96,4.3915,77.407,83.79,2007
2007-10-26,Angola,,75.006,1535.28,19.56,4.4006,77.027,88.69,2007
2007-11-02,Angola,,75.003,1509.65,23.01,4.3165,76.337,92.08,2007
2007-11-09,Angola,,75.005,1453.7,28.5,4.2133,75.4,93.18,2007
2007-11-16,Angola,,75.007,1458.74,25.49,4.167,75.827,91.62,2007
2007-11-23,Angola,,75.009,1440.7,25.61,3.9989,75.053,95.76,2007
2007-11-30,Angola,,75.015,1481.14,22.87,3.9379,76.147,88.26,2007
2007-12-07,Angola,,75.017,1504.66,20.85,4.1048,76.288,88.64,2007
2007-12-14,Angola,,75.013,1467.95,23.27,4.234,77.436,92.67,2007
2007-12-21,Angola,,75.018,1484.46,18.47,4.1679,77.721,92.46,2007
2007-12-28,Angola,,75.023,1478.49,20.74,4.0732,76.218,93.88,2007
2008-01-04,Angola,,75.029,1411.63,23.94,3.8651,75.793,96.79,2008
2008-01-11,Angola,,75.0335,1401.02,23.68,3.7835,75.978,91.07,2008
2008-01-18,Angola,,75.037,1325.19,27.18,3.6297,76.383,89.23,2008
2008-01-25,Angola,,75.0385,1330.61,29.08,3.5494,75.973,90.9,2008
2008-02-01,Angola,,75.038,1395.42,24.02,3.5926,75.445,89.44,2008
2008-02-08,Angola,,75.057,1331.29,28.01,3.6428,76.67,91.94,2008
2008-02-15,Angola,,75.042,1350,25.02,3.7686,76.101,94.63,2008
2008-02-22,Angola,,75.033,1353.11,24.06,3.8016,75.52,97.01,2008
2008-02-29,Angola,,75.038,1330.63,26.54,3.5092,73.714,100.1,2008
2008-03-07,Angola,,75.3225,1293.37,27.49,3.5317,73.027,102.38,2008
2008-03-14,Angola,,75.0545,1288.14,31.16,3.4679,71.657,107.55,2008
2008-03-21,Angola,,75.068,1329.51,26.62,3.3335,72.709,100.38,2008
2008-03-28,Angola,,75.059,1315.22,25.71,3.4414,71.678,103.77,2008
2008-04-04,Angola,,75.066,1370.4,22.45,3.4657,72.021,104.9,2008
2008-04-11,Angola,,75.0605,1332.83,23.46,3.4694,71.808,108.75,2008
2008-04-18,Angola,,75.0285,1390.33,20.13,3.7061,72.012,113.92,2008
2008-04-25,Angola,,75.012,1397.84,19.59,3.8703,72.79,116.34,2008
2008-05-02,Angola,,74.998,1413.9,18.18,3.8551,73.5,114.56,2008
2008-05-09,Angola,,74.999,1388.28,19.41,3.7692,73.05,125.4,2008
2008-05-16,Angola,,74.999,1425.35,16.47,3.8446,72.844,124.99,2008
2008-05-23,Angola,,75.055,1375.93,19.55,3.8425,71.888,131.57,2008
2008-05-30,Angola,,75.009,1400.38,17.83,4.0595,72.879,127.78,2008
2008-06-06,Angola,,75.011,1360.68,23.56,3.9092,72.39,137.69,2008
2008-06-13,Angola,,75.05,1360.03,21.22,4.2565,74.146,134.25,2008
2008-06-20,Angola,,74.97,1317.93,22.87,4.1641,73.03,134.86,2008
2008-06-27,Angola,,75.03,1278.38,23.44,3.9652,72.36,140.31,2008
2008-07-04,Angola,,75.0114,1262.9,24.78,3.975,72.731,144.42,2008
2008-07-11,Angola,,74.9994,1239.49,27.49,3.9576,72.096,144.49,2008
2008-07-18,Angola,,74.985,1260.68,24.05,4.0828,72.189,130.19,2008
2008-07-25,Angola,,75.015,1257.76,22.91,4.0969,72.86,124.52,2008
2008-08-01,Angola,,74.9201,1260.31,22.57,3.9307,73.424,124.18,2008
2008-08-08,Angola,,75.011,1296.32,20.66,3.9276,75.845,113.33,2008
2008-08-15,Angola,,75.019,1298.2,19.58,3.8349,77.18,112.55,2008
2008-08-22,Angola,,75.02,1292.2,18.81,3.8704,76.805,113.92,2008
2008-08-29,Angola,,75.021,1282.83,20.65,3.8116,77.381,114.05,2008
2008-09-05,Angola,,75.022,1242.31,23.06,3.6986,78.932,104.09,2008
2008-09-12,Angola,,75.0136,1251.7,25.66,3.7187,78.966,97.58,2008
2008-09-19,Angola,,74.9299,1255.08,32.07,3.8105,77.68,99.61,2008
2008-09-26,Angola,,74.8297,1213.01,34.74,3.852,76.953,103.54,2008
2008-10-03,Angola,,74.9175,1099.23,45.14,3.6031,80.313,90.25,2008
2008-10-10,Angola,,75.025,899.22,69.95,3.8705,82.997,74.09,2008
2008-10-17,Angola,,74.7578,940.55,70.33,3.9299,82.413,69.6,2008
2008-10-24,Angola,,75.03,876.77,79.13,3.6856,86.44,62.05,2008
2008-10-31,Angola,,75.029,968.75,59.89,3.953,85.633,65.32,2008
2008-11-07,Angola,,75.025,930.99,56.1,3.7929,85.907,57.35,2008
2008-11-14,Angola,,75.023,873.29,66.31,3.7349,86.365,54.24,2008
2008-11-21,Angola,,75.024,800.03,72.67,3.1974,88.191,49.19,2008
2008-11-28,Angola,,75.028,896.24,55.84,2.92,86.517,53.49,2008
2008-12-05,Angola,,74.7082,876.07,59.93,2.7037,87.121,39.74,2008
2008-12-12,Angola,,75.065,879.73,54.28,2.5705,83.644,46.41,2008
2008-12-19,Angola,,75.1645,887.88,44.93,2.1231,81.298,44,2008
2008-12-26,Angola,,75.1825,872.8,43.38,2.1318,80.892,38.37,2008
2009-01-02,Angola,,75.0342,931.8,39.19,2.3688,81.839,46.91,2009
2009-01-09,Angola,,75.1585,890.35,42.82,2.39,82.663,44.42,2009
2009-01-16,Angola,,74.8333,850.12,46.11,2.3188,84.212,46.57,2009
2009-01-23,Angola,,75.1385,831.95,47.27,2.6172,85.608,48.37,2009
2009-01-30,Angola,,75.1295,825.88,44.84,2.8403,85.999,45.88,2009
2009-02-06,Angola,,75.145,868.6,43.37,2.9917,85.346,46.21,2009
2009-02-13,Angola,,74.925,826.84,42.93,2.8894,86.041,44.81,2009
2009-02-20,Angola,,75.4404,770.05,49.3,2.7879,86.488,41.89,2009
2009-02-27,Angola,,75.275,735.09,46.35,3.0131,88.008,46.35,2009
2009-03-06,Angola,,75.749,683.38,49.33,2.8717,88.512,44.85,2009
2009-03-13,Angola,,75.7615,756.55,42.36,2.8902,87.428,44.93,2009
2009-03-20,Angola,,75.2735,768.54,45.89,2.6344,83.841,51.22,2009
2009-03-27,Angola,,75.358,815.94,41.04,2.7571,85.111,51.98,2009
2009-04-03,Angola,,75.6585,842.5,39.7,2.8853,84.165,53.47,2009
2009-04-10,Angola,,75.851,856.56,36.53,2.9226,85.786,54.06,2009
2009-04-17,Angola,,79.1515,869.6,33.94,2.9451,85.981,53.35,2009
2009-04-24,Angola,,77.806,866.23,36.82,2.9903,84.714,51.67,2009
2009-05-01,Angola,,77.806,877.52,35.3,3.1533,84.546,52.85,2009
2009-05-08,Angola,,77.5313,929.23,32.05,3.2856,82.529,58.14,2009
2009-05-15,Angola,,77.806,882.88,33.12,3.1341,83.024,55.98,2009
2009-05-22,Angola,,77.7712,887,32.63,3.4495,79.958,60.78,2009
2009-05-29,Angola,,77.806,919.14,28.92,3.4594,79.348,65.52,2009
2009-06-05,Angola,,77.7,940.09,29.62,3.8279,80.67,68.34,2009
2009-06-12,Angola,,77.806,946.21,28.15,3.7916,80.142,70.92,2009
2009-06-19,Angola,,77.806,921.23,27.99,3.7808,80.264,69.19,2009
2009-06-26,Angola,,77.806,918.9,25.93,3.5363,79.878,68.92,2009
2009-07-03,Angola,,77.806,896.42,27.95,3.4985,80.382,65.61,2009
2009-07-10,Angola,,77.806,879.13,29.02,3.3026,80.233,60.52,2009
2009-07-17,Angola,,78,940.38,24.34,3.6433,79.347,65.38,2009
2009-07-24,Angola,,77.806,979.26,23.09,3.6578,78.749,70.32,2009
2009-07-31,Angola,,77.806,987.48,25.92,3.4796,78.347,71.7,2009
2009-08-07,Angola,,77.806,1010.48,24.76,3.8502,78.975,73.59,2009
2009-08-14,Angola,,77.806,1004.09,24.27,3.5688,78.885,72.41,2009
2009-08-21,Angola,,77.806,1026.13,25.01,3.5649,78.044,74.19,2009
2009-08-28,Angola,,77.806,1028.93,24.76,3.4456,78.366,72.79,2009
2009-09-04,Angola,,77.806,1016.4,25.26,3.4378,78.136,66.82,2009
2009-09-11,Angola,,77.806,1042.73,24.15,3.347,76.608,67.69,2009
2009-09-18,Angola,,77.806,1068.3,23.92,3.4632,76.425,71.32,2009
2009-09-25,Angola,,77.805,1044.38,25.61,3.3184,76.812,65.11,2009
2009-10-02,Angola,,77.806,1025.21,28.68,3.2188,77.003,68.07,2009
2009-10-09,Angola,,85.605,1071.49,23.12,3.3802,76.431,70,2009
2009-10-16,Angola,,85.122,1087.68,21.43,3.4115,75.597,76.99,2009
2009-10-23,Angola,,85.129,1079.6,22.27,3.49,75.468,78.92,2009
2009-10-30,Angola,,84.3895,1036.2,30.69,3.3828,76.3,75.2,2009
2009-11-06,Angola,,84.545,1069.3,24.19,3.4971,75.819,75.87,2009
2009-11-13,Angola,,85.6845,1093.48,23.36,3.4177,75.334,75.55,2009
2009-11-20,Angola,,86.7375,1091.38,22.19,3.3656,75.656,77.2,2009
2009-11-27,Angola,,87.472,1091.49,24.85,3.2051,74.996,77.18,2009
2009-12-04,Angola,,87.472,1105.98,21.25,3.4722,75.911,77.52,2009
2009-12-11,Angola,,87.9525,1106.41,21.59,3.5498,76.573,71.88,2009
2009-12-18,Angola,,88.7675,1102.47,21.68,3.5368,77.821,73.75,2009
2009-12-25,Angola,,88.7675,1126.48,19.47,3.803,77.734,76.31,2009
2010-01-01,Angola,,89.15,1115.1,21.68,3.835,77.86,77.93,2010
2010-01-08,Angola,,89.6135,1144.98,18.13,3.8297,77.471,81.37,2010
2010-01-15,Angola,,89.783,1136.03,17.91,3.6744,77.323,77.11,2010
2010-01-22,Angola,,89.956,1091.76,27.31,3.6071,78.277,72.83,2010
2010-01-29,Angola,,90.1215,1073.87,24.62,3.5844,79.462,71.46,2010
2010-02-05,Angola,,90.188,1066.19,26.11,3.5654,80.441,69.59,2010
2010-02-12,Angola,,90.256,1075.51,22.73,3.6928,80.218,72.9,2010
2010-02-19,Angola,,90.295,1109.17,20.02,3.7726,80.643,78.19,2010
2010-02-26,Angola,,90.3575,1104.49,19.5,3.6117,80.362,77.59,2010
2010-03-05,Angola,,90.4545,1138.7,17.42,3.6796,80.432,79.89,2010
2010-03-12,Angola,,90.551,1149.99,17.58,3.7006,79.833,79.39,2010
2010-03-19,Angola,,91.3855,1159.9,16.97,3.6892,80.724,79.88,2010
2010-03-26,Angola,,92.304,1166.59,17.77,3.8468,81.676,79.29,2010
2010-04-02,Angola,,93.196,1178.1,17.47,3.9446,81.173,84.01,2010
2010-04-09,Angola,,93.5965,1194.37,16.14,3.8825,81.093,84.83,2010
2010-04-16,Angola,,94.155,1192.13,18.36,3.7626,80.824,85.99,2010
2010-04-23,Angola,,93.887,1217.28,16.62,3.8092,81.352,87.25,2010
2010-04-30,Angola,,93.4845,1186.69,22.05,3.6532,81.866,87.44,2010
2010-05-07,Angola,,93.003,1110.89,40.95,3.4255,84.45,78.27,2010
2010-05-14,Angola,,92.66,1135.68,31.24,3.4534,86.095,77.18,2010
2010-05-21,Angola,,92.596,1087.69,40.1,3.2379,85.371,71.68,2010
2010-05-28,Angola,,92.588,1089.41,32.07,3.2922,86.48,74.02,2010
2010-06-04,Angola,,92.5715,1064.88,35.48,3.2023,88.233,72.09,2010
2010-06-11,Angola,,92.5735,1091.6,28.79,3.2346,87.507,74.35,2010
2010-06-18,Angola,,92.573,1117.51,23.95,3.2195,85.699,78.22,2010
2010-06-25,Angola,,92.5555,1076.77,28.53,3.1078,85.313,78.12,2010
2010-07-02,Angola,,92.5725,1022.58,30.12,2.977,84.427,71.65,2010
2010-07-09,Angola,,92.572,1077.96,24.98,3.052,83.947,75.42,2010
2010-07-16,Angola,,92.572,1064.88,26.25,2.9215,82.486,75.37,2010
2010-07-23,Angola,,92.572,1102.66,23.47,2.9943,82.464,77.45,2010
2010-07-30,Angola,,92.572,1101.6,23.5,2.9052,81.539,78.18,2010
2010-08-06,Angola,,92.572,1121.64,21.74,2.8166,80.407,80.16,2010
2010-08-13,Angola,,92.572,1079.25,26.24,2.6716,82.948,75.11,2010
2010-08-20,Angola,,92.3405,1071.69,25.49,2.6106,83.057,74.26,2010
2010-08-27,Angola,,91.079,1064.59,24.45,2.6447,82.918,76.65,2010
2010-09-03,Angola,,90.0625,1104.51,21.31,2.697,82.102,76.67,2010
2010-09-10,Angola,,90.4425,1109.55,21.99,2.7917,82.698,78.16,2010
2010-09-17,Angola,,91.339,1125.59,22.01,2.7372,81.398,78.21,2010
2010-09-24,Angola,,91.5885,1148.67,21.71,2.605,79.395,78.87,2010
2010-10-01,Angola,,91.802,1146.24,22.5,2.5097,78.088,83.75,2010
2010-10-08,Angola,,92.0605,1165.15,20.71,2.392,77.325,84.03,2010
2010-10-15,Angola,,92.239,1176.19,19.03,2.5597,77.041,82.45,2010
2010-10-22,Angola,,92.5005,1183.08,18.78,2.5541,77.472,82.96,2010
2010-10-29,Angola,,92.7585,1183.26,21.2,2.5993,77.266,83.15,2010
2010-11-05,Angola,,92.2775,1225.85,18.26,2.5304,76.548,88.11,2010
2010-11-12,Angola,,92.273,1199.21,20.61,2.7871,78.082,86.34,2010
2010-11-19,Angola,,92.272,1199.73,18.04,2.8713,78.504,84.34,2010
2010-11-26,Angola,,92.272,1189.4,22.22,2.8663,80.357,85.58,2010
2010-12-03,Angola,,92.278,1224.71,18.01,3.0055,79.377,91.42,2010
2010-12-10,Angola,,92.29,1240.4,17.61,3.319,80.07,90.48,2010
2010-12-17,Angola,,92.3125,1243.91,16.11,3.3279,80.373,91.67,2010
2010-12-24,Angola,,92.2493,1256.77,16.47,3.3933,80.474,93.77,2010
2010-12-31,Angola,,92.643,1257.64,17.75,3.2935,79.028,94.75,2010
2011-01-07,Angola,,92.8475,1271.5,17.14,3.3237,81.012,93.33,2011
2011-01-14,Angola,,92.8115,1293.24,15.46,3.3231,79.162,98.68,2011
2011-01-21,Angola,,93.015,1283.35,18.47,3.4042,78.213,97.6,2011
2011-01-28,Angola,,93.17,1276.34,20.04,3.3214,78.133,99.42,2011
2011-02-04,Angola,,93.249,1310.87,15.93,3.6356,78.044,99.83,2011
2011-02-11,Angola,,93.2245,1329.15,15.69,3.6288,78.46,101.43,2011
2011-02-18,Angola,,93.2535,1343.01,16.43,3.5799,77.664,102.52,2011
2011-02-25,Angola,,93.2635,1319.88,19.22,3.4125,77.275,112.14,2011
2011-03-04,Angola,,93.2655,1321.15,19.06,3.49,76.4,115.97,2011
2011-03-11,Angola,,93.267,1304.28,20.08,3.4025,76.776,113.84,2011
2011-03-18,Angola,,93.2675,1279.21,24.44,3.2678,75.718,113.93,2011
2011-03-25,Angola,,93.2685,1313.8,17.91,3.4388,76.217,115.59,2011
2011-04-01,Angola,,93.2695,1332.41,17.4,3.4422,75.833,118.7,2011
2011-04-08,Angola,,93.2715,1328.17,17.87,3.5772,75.066,126.65,2011
2011-04-15,Angola,,93.2725,1319.68,15.32,3.4079,74.832,123.45,2011
2011-04-22,Angola,,93.2725,1337.39,14.69,3.3907,74.108,123.99,2011
2011-04-29,Angola,,93.2755,1363.61,14.75,3.2863,72.933,125.89,2011
2011-05-06,Angola,,93.2765,1340.2,18.4,3.1459,74.841,109.13,2011
2011-05-13,Angola,,93.2785,1337.77,17.07,3.1709,75.757,113.83,2011
2011-05-20,Angola,,93.2795,1333.27,17.43,3.1451,75.435,112.39,2011
2011-05-27,Angola,,93.2815,1331.1,15.98,3.0735,74.954,115.03,2011
2011-06-03,Angola,,93.2825,1300.16,17.95,2.9859,73.783,115.84,2011
2011-06-10,Angola,,93.2845,1270.98,18.86,2.9693,74.795,118.78,2011
2011-06-17,Angola,,93.2875,1271.5,21.85,2.9445,74.988,113.21,2011
2011-06-24,Angola,,93.2965,1268.45,21.1,2.8636,75.665,105.12,2011
2011-07-01,Angola,,93.304,1339.67,15.87,3.1823,74.349,111.77,2011
2011-07-08,Angola,,93.309,1343.8,15.95,3.0268,75.179,118.33,2011
2011-07-15,Angola,,93.313,1316.14,19.53,2.9058,75.126,117.26,2011
2011-07-22,Angola,,93.3122,1345.02,17.52,2.9621,74.201,118.67,2011
2011-07-29,Angola,,93.3165,1292.28,25.25,2.7961,73.897,116.74,2011
2011-08-05,Angola,,93.3215,1199.38,32,2.5585,74.598,109.37,2011
2011-08-12,Angola,,93.3305,1178.81,36.36,2.2548,74.607,108.03,2011
2011-08-19,Angola,,93.3372,1123.53,43.05,2.0623,74.009,108.62,2011
2011-08-26,Angola,,93.3592,1176.8,35.59,2.1899,73.814,111.36,2011
2011-09-02,Angola,,93.438,1173.97,33.92,1.9857,74.756,112.33,2011
2011-09-09,Angola,,93.8458,1154.23,38.52,1.9183,77.192,112.77,2011
2011-09-16,Angola,,94.263,1216.01,30.98,2.0479,76.599,112.22,2011
2011-09-23,Angola,,94.5683,1136.43,41.25,1.8334,78.501,103.97,2011
2011-09-30,Angola,,94.2352,1131.42,42.96,1.9154,78.553,102.76,2011
2011-10-07,Angola,,94.778,1155.46,36.2,2.0764,78.726,105.88,2011
2011-10-14,Angola,,95.0155,1224.58,28.24,2.2477,76.623,114.68,2011
2011-10-21,Angola,,95.105,1238.25,31.32,2.2192,76.395,109.56,2011
2011-10-28,Angola,,95.145,1285.09,24.53,2.3167,75.067,109.91,2011
2011-11-04,Angola,,95.165,1253.23,30.16,2.0327,76.962,111.97,2011
2011-11-11,Angola,,95.165,1263.86,30.04,2.0564,76.945,114.16,2011
2011-11-18,Angola,,95.165,1215.65,32,2.0104,78.064,107.56,2011
2011-11-25,Angola,,95.165,1158.67,34.47,1.9635,79.686,106.4,2011
2011-12-02,Angola,,94.95,1244.28,27.52,2.0331,78.625,109.94,2011
2011-12-09,Angola,,94.7,1255.19,26.38,2.0611,78.632,108.62,2011
2011-12-16,Angola,,94.65,1219.66,24.29,1.8474,80.256,103.35,2011
2011-12-23,Angola,,94.65,1265.33,20.73,2.0244,79.93,107.96,2011
2011-12-30,Angola,,94.63,1257.61,23.4,1.8762,80.178,107.38,2011
2012-01-06,Angola,,94.8,1277.81,20.63,1.9578,81.254,113.06,2012
2012-01-13,Angola,,94.87,1289.09,20.91,1.8636,81.515,110.44,2012
2012-01-20,Angola,,94.8,1315.38,18.28,2.0246,80.223,109.86,2012
2012-01-27,Angola,,95.285,1316.33,18.53,1.891,78.902,111.46,2012
2012-02-03,Angola,,94.75,1344.9,17.1,1.9224,78.924,114.58,2012
2012-02-10,Angola,,95.0227,1342.64,20.79,1.9862,79.114,117.31,2012
2012-02-17,Angola,,94.87,1361.23,17.78,2.0017,79.331,119.58,2012
2012-02-24,Angola,,95.0771,1365.74,17.31,1.9757,78.352,125.47,2012
2012-03-02,Angola,,94.89,1369.63,17.29,1.9739,79.403,123.65,2012
2012-03-09,Angola,,95.31,1370.87,17.11,2.0279,80.041,125.98,2012
2012-03-16,Angola,,94.77,1404.17,14.47,2.294,79.786,125.81,2012
2012-03-23,Angola,,95.305,1397.11,14.82,2.2317,79.345,125.13,2012
2012-03-30,Angola,,94.9,1408.47,15.5,2.2088,79.004,122.88,2012
2012-04-06,Angola,,94.95,1398.08,16.7,2.0545,79.886,123.43,2012
2012-04-13,Angola,,94.95,1370.26,19.55,1.9823,79.888,121.83,2012
2012-04-20,Angola,,95,1378.53,17.44,1.9629,79.194,118.76,2012
2012-04-27,Angola,,95.325,1403.36,16.32,1.9348,78.709,119.83,2012
2012-05-04,Angola,,95.325,1369.1,19.16,1.8786,79.498,113.18,2012
2012-05-11,Angola,,94.95,1353.39,19.89,1.8376,80.264,112.26,2012
2012-05-18,Angola,,95.47,1295.22,25.1,1.7226,81.292,107.14,2012
2012-05-25,Angola,,95.55,1317.82,21.76,1.738,82.402,106.83,2012
2012-06-01,Angola,,95.35,1278.05,26.66,1.452,82.89,98.43,2012
2012-06-08,Angola,,95.35,1325.66,21.23,1.6353,82.511,99.47,2012
2012-06-15,Angola,,95.345,1342.84,21.11,1.5773,81.628,97.61,2012
2012-06-22,Angola,,95.36,1335.02,18.11,1.6742,82.256,90.98,2012
2012-06-29,Angola,,95.359,1362.16,17.08,1.6449,81.627,97.8,2012
2012-07-06,Angola,,95.36,1354.68,17.1,1.5491,83.377,98.19,2012
2012-07-13,Angola,,95.367,1356.78,16.74,1.4876,83.349,102.4,2012
2012-07-20,Angola,,95.48,1362.66,16.27,1.4567,83.478,106.83,2012
2012-07-27,Angola,,95.38,1385.97,16.7,1.5463,82.709,106.47,2012
2012-08-03,Angola,,95.379,1390.99,15.64,1.5631,82.375,108.94,2012
2012-08-10,Angola,,95.49,1405.87,14.74,1.6573,82.553,112.95,2012
2012-08-17,Angola,,95.39,1418.16,13.45,1.8105,82.596,113.71,2012
2012-08-24,Angola,,95.5,1411.13,15.18,1.6865,81.593,113.59,2012
2012-08-31,Angola,,95.39,1406.58,17.47,1.5484,81.208,114.57,2012
2012-09-07,Angola,,95.4,1437.92,14.38,1.6678,80.252,114.25,2012
2012-09-14,Angola,,95.4,1465.77,14.51,1.866,78.847,116.66,2012
2012-09-21,Angola,,95.75,1460.15,13.98,1.7528,79.328,111.42,2012
2012-09-28,Angola,,95.3308,1440.67,15.73,1.6335,79.935,112.39,2012
2012-10-05,Angola,,95.7,1460.93,14.33,1.7428,79.337,112.02,2012
2012-10-12,Angola,,95.433,1428.59,16.14,1.656,79.667,114.62,2012
2012-10-19,Angola,,95.443,1433.19,17.06,1.7633,79.621,110.14,2012
2012-10-26,Angola,,95.458,1411.94,17.81,1.7451,80.068,109.55,2012
2012-11-02,Angola,100.034,95.6592,1414.2,17.59,1.7147,80.593,105.68,2012
2012-11-09,Angola,100.061,95.73,1379.85,18.61,1.6063,81.026,109.4,2012
2012-11-16,Angola,99.94,95.53,1359.88,16.41,1.58,81.257,108.95,2012
2012-11-23,Angola,99.838,95.58,1409.15,15.14,1.6899,80.192,111.38,2012
2012-11-30,Angola,99.848,95.71,1416.18,15.87,1.6156,80.153,111.23,2012
2012-12-07,Angola,99.746,95.78,1418.07,15.9,1.6215,80.408,107.02,2012
2012-12-14,Angola,99.868,95.8,1413.58,17,1.7015,79.58,109.15,2012
2012-12-21,Angola,99.895,95.81,1430.15,17.84,1.7623,79.617,108.97,2012
