date,JPGCAO_Index,JPGCNG_Index,JPGCEC_Index,JPGCCH_Index,JPGCPR_Index,JPGCZM_Index,JPGCMOR_Index,JPGCEG_Index,JPGCCO_Index,JPGCMX_Index,JPGCBZ_Index
2018-01-12,149.671,174.066,1173.421,357.76,1348.509,138.827,133.944,339.22,605.876,696.052,1197.472
2018-01-19,150.662,174.088,1163.56,355.855,1341.295,138.391,133.936,341.772,606.4,694.508,1187.79
2018-01-26,151.686,174.946,1179.1,357.122,1341.227,138.885,133.841,345.616,608.509,698.371,1194.71
2018-02-02,149.831,172.864,1177.32,351.689,1319.006,138.854,132.305,342.098,596.613,693.14,1179.142
2018-02-09,146.587,168.091,1124.182,345.355,1293.703,136.297,129.843,335.39,579.622,676.155,1158.632
2018-02-16,146.379,166.918,1145.384,347.129,1296.428,130.976,129.918,335.523,590.072,685.209,1178.823
2018-02-23,144.841,168.025,1145.303,345.967,1289.043,133.698,129.961,335.317,583.869,681.056,1171.808
2018-03-02,143.718,167.304,1139.231,346.108,1285.19,133.326,130.02,335.353,585.687,682.784,1172.315
2018-03-09,145.849,167.51,1123.973,346.72,1287.317,132.578,129.925,334.459,588.509,683.535,1175.126
2018-03-16,145.292,168.802,1125,347.512,1287.723,132.655,129.932,336.679,589.925,683.853,1172.738
2018-03-23,144.261,167.565,1113.202,346.527,1279.882,131.608,129.065,332.829,587.953,677.282,1169.25
2018-03-30,147.307,170.964,1137.146,349.453,1290.769,134.548,129.536,338.062,594.682,686.767,1180.261
2018-04-06,149.122,173.217,1132.415,350.01,1299.956,135.857,130.779,342.354,596.747,690.794,1180.036
2018-04-13,149.355,173.453,1111.354,349.509,1301.103,135.462,130.683,339.051,596.973,692.832,1180.155
2018-04-20,150.695,171.811,1093.05,346.116,1286.502,133.641,129.034,333.397,591.541,681.137,1172.519
2018-04-27,148.084,169.467,1074.707,344.442,1276.299,130.382,127.663,331.663,587.065,673.703,1168.613
2018-05-04,145.629,165.18,1044.698,342.329,1268.362,126.96,126.384,325.727,579.362,665.778,1157.567
2018-05-11,146.857,166.929,1028.678,344.193,1277.347,126.047,126.752,326.034,588.917,673.714,1161.532
2018-05-18,146.77,165.974,1062.856,340.153,1256.187,122.815,126.863,328.216,576.033,662.103,1140.106
2018-05-25,149.028,168.665,1094.487,343.437,1272.567,121.891,127.915,333.103,583.62,673.63,1153.181
2018-06-01,147.889,165.238,1074.32,343.234,1276.513,117.868,127.444,327.43,582.487,664.898,1126.22
2018-06-08,146.692,162.845,1077.69,342.443,1270.178,118.055,127.503,322.943,578.55,653.735,1110.98
2018-06-15,145.447,158.974,1045.398,344.017,1274.743,118.12,126.879,316.238,582.239,657.12,1106.272
2018-06-22,145.122,159.949,1050.5,344.686,1278.556,118.958,127.414,319.02,586.081,670.388,1118.551
2018-06-29,144.327,157.927,1038.137,345.431,1282.092,116.73,126.895,313.187,588.338,673.271,1113.519
2018-07-06,147.033,162.167,1088.599,347.717,1294.283,117.826,128.166,320.23,599.382,681.218,1132.402
2018-07-13,149.26,165.182,1096.25,349.098,1308.998,120.197,129.648,326.586,601.67,685.359,1143.619
2018-07-20,148.292,163.811,1101.634,346.976,1304.405,118.949,129.866,329.203,597.189,683.029,1154.526
2018-07-27,152.345,167.162,1130.214,347.245,1306.147,120.303,131.084,332.731,597.666,683.958,1165.128
2018-08-03,149.907,164.331,1112.386,346.991,1304.355,116.547,129.671,328.569,595.816,674.978,1162.604
2018-08-10,146.321,159.626,1085.742,346.862,1295.444,112.195,128.889,320.797,592.562,670.992,1145.41
2018-08-17,145.492,158.284,1077.77,347.522,1304.748,108.453,129.318,318.586,598.727,678.533,1142.953
2018-08-24,148.993,161.129,1090.865,348.699,1312.153,107.037,130.484,324.004,601.831,679.755,1125.383
2018-08-31,146.366,159.259,1073.165,348.509,1314.571,97.714,130.666,320.33,599.767,678.327,1114.521
2018-09-07,146.211,159.376,1066.687,346.682,1309.551,97.557,130.236,317.541,596.493,674.698,1125.034
2018-09-14,148.977,162.794,1080.241,347.22,1309.606,95.864,130.77,321.902,599.065,680.937,1115.018
2018-09-21,150.533,164.217,1116.54,346.424,1308.52,95.244,129.988,323.276,596.49,681.113,1145.849
2018-09-28,152.91,166.794,1123.546,348.965,1312.964,97.366,130.102,327.341,600.401,685.133,1145.15
2018-10-05,149.669,164.255,1101.51,345.361,1294.17,100.902,129.283,321.562,590.301,674.968,1149.173
2018-10-12,150.145,161.836,1101.333,345.356,1287.156,98.068,128.433,321.007,589.059,678.182,1163.103
2018-10-19,150.543,161.114,1094.114,342.581,1277.723,97.865,128.493,324.132,584.344,673.239,1162.657
2018-10-26,149.939,160.068,1093.176,343.254,1278.659,95.01,128.764,322.3,586.575,666.374,1168.524
2018-11-02,149.697,160.068,1097.751,340.879,1275.216,96.118,128.614,322.29,583.428,653.653,1174.54
2018-11-09,147.929,158.753,1088.212,341.781,1278.171,104.458,128.796,323.696,581.614,650.693,1173.68
2018-11-16,144.391,157.099,1070.486,341.592,1277.397,102.842,128.156,319.157,579.139,643.336,1176.27
2018-11-23,141.011,152.246,1049.867,340.98,1276.795,101.684,127.69,314.526,577.072,637.517,1171
2018-11-30,144.068,151.995,1086.021,341.865,1286.856,103.819,128.172,315.198,580.769,640.864,1176.699
2018-12-07,145.548,154.213,1104.662,344.928,1298.578,104.201,128.548,317.021,589.912,649.176,1187.245
2018-12-14,146.783,156.478,1098.858,347.072,1315.255,105.709,130.172,316.556,595.214,662.701,1198.076
2018-12-21,142.463,154.55,1069.964,349.536,1320.492,104.838,130.466,315.421,590.397,655.275,1197.745
2018-12-28,142.318,154.574,1070.411,349.684,1321.926,104.562,130.582,315.891,590.302,656.059,1203.095
2019-01-04,145.027,157.55,1107.43,353.166,1331.853,105.085,131.058,316.258,599.676,666.008,1216.555
2019-01-11,148.937,162.119,1132.657,354.476,1343.062,108.161,131.82,322.726,605.607,664.512,1219.889
2019-01-18,153.467,164.632,1132.86,354.77,1341.539,111.097,132.815,324.285,605.067,679.032,1226.453
2019-01-25,156.409,166.954,1149.452,357.069,1350.238,115.441,132.321,327.789,606.508,680.688,1236.947
2019-02-01,156.037,168.488,1147.469,358.677,1366.674,115.218,132.922,329.401,615.123,679.812,1244.524
2019-02-08,154.776,167.588,1145.668,361.306,1365.059,115.624,133.361,333.671,614.214,682.592,1241.133
2019-02-15,156.458,170.273,1154.165,361.475,1365.456,114.641,133.655,334.567,612.485,682.593,1248.291
2019-02-22,159.243,172.206,1193.19,361.63,1368.699,115.194,133.916,341.092,615.323,680.311,1249.817
2019-03-01,158.654,173.949,1203.331,362.537,1371.254,114.594,133.708,343.937,613.846,678.641,1246.257
2019-03-08,155.55,171.342,1188.714,364.658,1375.556,112.039,133.608,340.679,616.506,684.513,1244.704
2019-03-15,160.507,175.882,1222.268,366.277,1383.544,112.097,134.263,345.135,621.641,694.963,1254.167
2019-03-22,160.644,176.397,1208.927,371.221,1402.169,107.911,134.917,347.504,631.009,707.299,1259.234
2019-03-29,161.618,176.523,1235.241,373.842,1423.422,105.205,135.41,346.579,637.408,706.731,1265.972
2019-04-05,161.775,177.624,1248.819,372.287,1421.703,109.639,136.011,349.471,634.289,707.27,1260.501
2019-04-12,161.195,176.569,1249.159,371.254,1418.083,105.368,135.857,345.496,633.111,707.912,1256.507
2019-04-19,162.498,176.975,1270.254,371.898,1417.491,103.342,135.973,349.069,633.685,707.983,1258.311
2019-04-26,161.814,176.735,1252.799,373.703,1420.74,101.121,136.142,346.275,639.554,714.711,1264.562
2019-05-03,162.252,177.752,1263.236,375.235,1419.32,104.893,136.797,348.05,638.23,710.439,1267.794
2019-05-10,159.464,174.92,1258.885,375.458,1419.822,102.642,137.02,343.633,634.959,708.752,1271.451
2019-05-17,159.24,174.726,1262.486,375.86,1420.998,101.336,137.675,343.088,637.387,709.984,1268.774
2019-05-24,158.542,173.499,1261.252,377.309,1428.703,97.633,137.861,344.156,638.064,714.449,1274.447
2019-05-31,156.152,170.394,1254.155,381.277,1445.083,94.63,138.876,342.268,640.584,716.359,1283.91
2019-06-07,160.682,174.299,1275.991,384.753,1472.698,99.676,140.285,353.363,653.398,711.986,1308.392
2019-06-14,160.032,173.312,1279.366,386.069,1481.869,98.459,140.073,351.581,656.67,711.835,1312.38
2019-06-21,166.933,180.183,1297.955,388.46,1500.053,101.547,141.623,361.335,669.362,722.294,1329.71
2019-06-28,168.195,182.852,1299.462,390.844,1500.581,99.216,142.512,362.897,668.97,725.977,1332.665
2019-07-05,169.547,185.337,1306.026,391.481,1506.691,99.063,142.63,365.677,671.821,730.063,1336.875
2019-07-12,168.75,184.291,1303.209,389.865,1506.479,100.65,142.638,365.72,670.025,723.902,1348.319
2019-07-19,169.335,185.832,1294.835,391.913,1504.862,107.755,143.637,370.457,671.906,722.776,1351.317
2019-07-26,170.807,187.797,1306.089,392.248,1510.179,111.286,144.416,373.483,674.527,726.788,1362.363
2019-08-02,167.48,184.515,1272.988,398.122,1523.644,106.614,144.107,369.524,676.501,733.791,1369.834
2019-08-09,168.205,184.968,1275.751,403.803,1550.055,105.125,145.643,368.505,692.526,746.097,1380.688
2019-08-16,163.828,179.846,1241.365,410.963,1573.487,100.803,146.725,362.07,698.994,747.227,1380.487
2019-08-23,164.787,181.471,1254.202,411.286,1578.149,100.485,147.091,369.663,700.861,745.714,1383.529
2019-08-30,165.589,182.577,1265.632,415.809,1594.953,101.529,147.46,373.09,712.284,761.095,1386.625
2019-09-06,168.574,188.419,1306.581,415.234,1596.747,105.752,147.905,377.294,710.567,760.972,1391.065
2019-09-13,167.273,186.365,1276.892,401.709,1558.156,104.483,147.335,373.623,691.124,752.976,1378.394
2019-09-20,169.32,188.621,1315.736,407.455,1569.185,106.621,147.715,374.314,700.203,764.672,1382.348
2019-09-27,166.54,187.127,1280.473,406.665,1558.849,109.337,146.856,368.754,698.893,762.831,1376.229
2019-10-04,163.67,184.062,1288.407,411.882,1580.324,104.951,146.727,368.489,707.33,769.723,1375.914
2019-10-11,163.472,182.676,1241.247,406.137,1562.771,106.342,147.44,366.605,701.193,767.209,1378.395
2019-10-18,167.219,184.269,1208.98,406.99,1555.217,108.377,147.885,370.693,699.536,770.779,1380.416
2019-10-25,167.735,185.009,1223.898,405.376,1556.519,110.192,147.935,373.415,701.236,774.42,1383.631
2019-11-01,169.475,187.321,1242.589,404.861,1557.669,108.23,147.874,374.14,701.11,782.66,1392.13
2019-11-08,169.633,187.944,1233.634,396.861,1538.026,106.987,147.596,375.503,692.025,773.025,1375.03
2019-11-15,169.461,187.213,1191.234,398.088,1546.174,103.15,147.505,378.563,693.039,774.321,1377.411
2019-11-22,165.868,184.487,969.071,399.749,1553.146,100.45,148.036,375.708,696.943,777.32,1381.247
2019-11-29,165.598,183.962,1052.312,401.27,1557.83,100.296,148.375,376.625,694.963,779.327,1380.789
2019-12-06,166.687,183.613,1087.524,398.37,1552.813,105.393,148.727,377.131,697.111,779.624,1383.652
2019-12-13,172.354,188.302,1160.169,401.619,1566.651,107.912,149.47,385.943,705.093,787.545,1400.886
2019-12-20,174.564,188.642,1197.437,401.58,1566.34,107.873,150.111,387.434,703.597,788.537,1397.037
2019-12-27,175.935,189.039,1213.285,402.984,1568.993,107.907,150.428,388.191,704.655,792.507,1400.554
2020-01-03,177.642,190.798,1237.785,405.907,1575.724,107.891,150.605,388.422,707.478,796.39,1402.768
2020-01-10,179.414,195.322,1209.81,404.084,1578.528,107.326,150.585,389.912,707.124,797.669,1414.275
2020-01-17,179.547,195.044,1222.556,404.535,1586.808,107.788,150.849,397.902,709.184,801.101,1417.703
2020-01-24,177.394,192.824,1190.026,407.712,1593.559,109.288,151.051,398.394,712.289,806.557,1419.08
2020-01-31,176.222,191.944,1146.598,413.948,1616.33,109,152.254,398.395,725.94,814.032,1439.145
2020-02-07,177.322,193.314,1104.591,414.439,1611.151,110.056,152.852,400.599,725.927,814.311,1443.441
2020-02-14,180.721,197.667,1094.288,416.21,1620.787,111.714,153.299,404.885,730.357,823.26,1469.947
2020-02-21,179.225,196.832,1070.896,422.242,1637.884,111.368,154.119,405.265,738.813,829.624,1481.357
2020-02-28,168.577,186.196,983.465,417.68,1627.459,105.586,153.213,384.667,727.797,803.7,1457.694
2020-03-06,166.007,184.23,825.565,426.728,1685.595,104.763,154.936,390.584,754.992,814.152,1502.786
2020-03-13,105.101,141.285,524.295,376.049,1561.903,75.073,148.267,335.291,654.56,707.569,1375.003
2020-03-20,98.771,124.049,508.82,340.666,1364.633,66.211,137.733,303.362,583.59,620.241,1250.974
2020-03-27,72.714,136.783,303.646,371.029,1488.115,72.93,138.655,321.132,637.949,653.857,1349.932
2020-04-03,76.216,134.719,433.749,369.89,1478.739,58.712,139.787,324.776,626.111,636.952,1293.291
2020-04-10,88.712,146.772,411.145,376.62,1504.479,68.701,143.183,340.341,658.934,666.569,1341.181
2020-04-17,77.94,144.556,376.828,384.097,1518.95,64.646,146.283,343.628,654.911,651.123,1345.313
2020-04-24,74.124,138.318,340.089,384.216,1510.942,57.197,146.347,336.736,628.834,622.895,1277.684
2020-05-01,76.585,145.4,385.253,392.624,1550.081,58.068,146.96,346.243,644.221,652.04,1323.871
2020-05-08,89.489,156.728,437.176,394.853,1566.414,61.578,146.026,355.44,663.568,680.409,1321.382
2020-05-15,94.347,157.274,449.149,398.296,1572.7,66.658,146.104,363.51,660.673,676.797,1294.921
2020-05-22,105.436,168.535,469.446,413.17,1628.804,72.099,147.184,369.02,697.26,717.486,1339.902
2020-05-29,106.809,167.488,488.442,415.256,1628.881,76.604,148.13,367.398,705.683,717.156,1356.647
2020-06-05,121.99,177.796,606.768,418.757,1631.579,78.794,150.795,375.156,704.655,742.896,1394.729
2020-06-12,120.118,175.993,562.533,418.897,1627.564,77.693,153.268,367.668,700.127,728.626,1365.722
2020-06-19,127.863,179.842,572.49,421.835,1642.096,87.106,153.549,373.531,702.299,736.679,1373.617
2020-06-26,142.819,180.191,556.67,423.813,1652.029,90.385,153.428,372.404,699.65,725.227,1373.74
2020-07-03,144.81,181.519,576.531,425.973,1657.11,91.908,153.494,377.228,714.082,736.749,1391.376
2020-07-10,139.011,177.77,644.459,429.458,1665.834,92.503,153.301,376.146,710.392,735.078,1382.154
2020-07-17,139.144,179.166,671.585,432.643,1679.892,94.808,153.238,376.283,726.074,745.364,1403.88
2020-07-24,146.274,182.578,664.834,438.891,1701.653,97.455,154.638,376.447,737.195,752.941,1423.565
2020-07-31,147.143,184.744,653.978,447.496,1733.96,97.348,155.091,375.762,750.921,764.017,1451.412
2020-08-07,146.844,188.835,659.402,456.019,1748.128,98.27,156.865,383.476,767.171,778.949,1469.919
2020-08-14,148.681,194.241,657.896,448.748,1714.136,99.191,157.217,387.877,749.054,770.841,1451.7
2020-08-21,146.418,191.028,661.881,446.025,1712.287,99.306,157.699,387.507,745.582,773.602,1443.135
2020-08-28,148.4,193.167,660.28,440.989,1699.906,91.777,156.602,388.21,735.667,775.292,1446.336
2020-09-04,152.592,197.542,734.678,444.598,1710.751,96.452,157.216,395.26,742.589,777.977,1461.692
2020-09-11,147.141,193.856,655.728,446.204,1696.661,96.845,157.221,393.978,740.908,773.662,1468.53
2020-09-18,147.394,192.55,648.936,445.252,1694.019,99.266,156.971,392.206,742.868,769.328,1465.965
2020-09-25,143.696,185.319,613.805,439.029,1672.828,92.469,155.386,381.39,729.542,748.227,1433.416
2020-10-02,141.175,185.334,626.375,441.192,1678.72,85.767,155.452,380.866,732.301,749.487,1434.734
2020-10-09,150.086,195.656,660.887,444.633,1703.863,86.932,156.697,390.414,747.141,770.456,1463.71
2020-10-16,145.297,191.864,652.245,448.629,1718.284,77.775,156.544,386.975,755.002,771.864,1471.079
2020-10-23,144.905,188.736,625.888,441.01,1686.12,74.843,154.184,386.84,737.273,763.091,1457.28
2020-10-30,140.832,189.259,610.768,435.676,1684.228,77.599,153.791,388.335,733.247,760.944,1448.406
2020-11-06,149.05,197.343,633.806,445.713,1700.231,81.687,156.124,400.771,756.147,788.12,1487.92
2020-11-13,153.709,201.773,623.829,447.383,1695.151,81.005,156.979,406.576,762.145,796.323,1492.726
2020-11-20,155.538,204.977,601.264,451.476,1711.444,81.408,156.8,411.692,763.31,803.422,1507.138
2020-11-27,160.706,208.93,603.541,448.518,1679.901,81.895,156.579,413.053,755.549,808.388,1507.471
2020-12-04,168.717,213.581,619.766,447.874,1675.238,86.572,156.587,424.167,757.391,817.91,1508.983
2020-12-11,168.998,213.629,621.589,449.096,1680.731,88.817,155.914,422.522,758.949,827.117,1511.962
2020-12-18,171.748,214.157,617.565,450.525,1703.814,88.92,156.992,427.987,762.36,837.822,1521.317
2020-12-25,170.756,212.99,607.423,451.467,1706.43,88.737,157.103,426.565,763.673,841.275,1521.033
2021-01-01,174.172,214.861,606.553,452.709,1712.287,89.098,157.463,429.21,765.95,850.236,1526.26
2021-01-08,179.342,219.367,560.021,446.787,1684.055,92.531,156.915,430.537,750.476,837.275,1499.12
2021-01-15,178.317,214.773,542.504,445.363,1672.333,90.277,157.22,422.329,741.843,821.712,1486.626
2021-01-22,181.103,215.485,523.055,445.409,1677.575,89.563,156.976,422.415,741.865,825.719,1480.402
2021-01-29,182.546,214.863,513.215,446.284,1684.262,89.549,157.498,423.807,743.421,820.795,1485.605
2021-02-05,186.071,219.148,585.466,444.821,1653.956,89.264,157.85,430.542,742.756,833.345,1501.138
2021-02-12,185.261,218.324,532.926,445.722,1652.693,93.78,156.316,426.563,743.065,836.839,1495.271
2021-02-19,184.418,216.492,527.486,437.883,1620.844,98.552,154.183,420.332,730.225,828.133,1476.786
2021-02-26,182.626,213.307,522.39,426.918,1578.368,98.079,151.528,411.392,708.953,804.122,1446.711
2021-03-05,184.89,213.049,473.92,420.894,1538.16,99.583,150.046,407.163,699.149,795.794,1426.186
2021-03-12,186.745,213.128,484.884,421.156,1540.808,97.668,149.149,406.794,703.063,799.139,1420.927
2021-03-19,184.604,212.565,526.476,422.88,1547.791,97.164,148.275,409.231,706.275,806.692,1429.49
2021-03-26,182.065,210.376,521.103,427.158,1554.882,96.316,147.997,406.102,705.206,804.44,1427.893
2021-04-02,179.441,207.179,537.604,428.222,1561.652,96.673,148.677,402.994,713.521,809.192,1435.215
2021-04-09,186.747,210.86,545.231,428.943,1564.179,97.886,149.457,407.725,712.948,813.104,1439.716
2021-04-16,191.296,214.439,713.089,432.78,1570.898,101.256,152.53,415.135,721.265,825.263,1453.628
2021-04-23,192.721,215.072,762.254,432.238,1532.404,102.13,151.771,416.159,709.918,819.509,1458.293
2021-04-30,192.341,214.796,756.885,429.499,1549.841,103.969,149.622,412.861,706.8,818.069,1459.752
2021-05-07,194.189,215.627,781.021,430.792,1559.613,108.972,151.155,415.747,710.455,826.033,1482.654
2021-05-14,193.756,214.272,776.915,428.399,1566.317,107.745,150.626,416.793,702.538,821.308,1479.991
2021-05-21,194.123,215.583,792.901,425.453,1551.979,110.74,150.965,422.218,696.159,821.514,1475.227
2021-05-28,194.826,216.792,786.43,426.781,1552.334,112.146,151.248,425.222,695.457,830.452,1484.077
2021-06-04,196.507,218.193,788.007,427.318,1563.247,113.806,151.825,426.588,702.205,835.152,1488.744
2021-06-11,200.43,220.238,788.263,430.117,1575.812,113.177,153.116,430.752,716.105,845.429,1500.086
2021-06-18,199.552,218.316,759.348,432.652,1581.236,110.588,152.573,424.852,706.821,842.997,1500.592
2021-06-25,198.37,217.383,783.139,434.792,1582.213,109.258,152.785,423.108,706.187,834.986,1495.864
2021-07-02,197.123,216.455,788.686,437.567,1600.242,108.116,152.554,419.628,706.07,840.262,1492.43
2021-07-09,196.83,216.502,787.001,440.297,1616.527,106.875,153.013,417.978,707.683,842.773,1489.046
2021-07-16,198.676,218.086,782.78,442.306,1628.083,106.732,153.633,420.942,710.608,844.221,1493.104
2021-07-23,198.699,217.891,787.367,440.03,1613.686,107.272,154.168,421.338,705.334,842.407,1493.308
2021-07-30,199.84,217.693,784.731,442.625,1576.664,110.968,154.111,420.832,706.791,843.838,1493.227
2021-08-06,200.725,216.998,787.469,445.367,1601.05,113.315,154.291,420.481,705.462,842.156,1488.049
2021-08-13,199.846,215.851,778.239,443.587,1585.758,112.65,153.696,418.594,701.364,843.632,1485.74
2021-08-20,199.042,214.045,768.306,445.97,1600.296,128.629,153.518,421.325,700.889,840.227,1475.581
2021-08-27,202.018,216.828,794.494,446.415,1607.545,131.357,153.418,424.58,709.624,848.162,1484.557
2021-09-03,205.248,219.999,801.894,445.975,1609.19,133.771,154.292,428.941,708.343,852.03,1488.258
2021-09-10,204.328,218.944,799.973,445.043,1615.062,133.271,154.711,427.759,706.893,856.605,1483.338
2021-09-17,206.184,218.344,784.034,443.202,1621.506,132.11,155.006,425.237,703.149,859.029,1482.368
2021-09-24,199.202,214.381,753.573,439.013,1606.615,129.647,154.076,412.29,690.891,843.541,1463.971
2021-10-01,199.709,213.034,740.054,431.445,1574.17,131.628,152.18,403.225,681.179,835.41,1451.314
2021-10-08,197.206,211.447,761.865,426.062,1579.244,131.026,151.017,400.307,683.902,832.522,1446.376
2021-10-15,198.832,213.31,777.314,427.564,1593.16,130.843,150.436,401.194,687.826,839.611,1454.269
2021-10-22,198.315,211.497,761.957,425.628,1599.861,130.843,150.181,397.635,684.043,835.66,1420.467
2021-10-29,195.383,210.991,750.074,431.024,1590.937,134.159,151.765,396.478,684.242,845.898,1422.037
2021-11-05,198.268,212.023,754.971,435.844,1603.329,136.092,152.766,403.42,683.061,846.846,1438.984
2021-11-12,198.301,210.972,766.398,435.461,1592.76,135.891,152.58,402.236,673.57,842.999,1436.401
2021-11-19,195.515,207.52,782.403,432.647,1593.588,133.432,151.802,396.869,671.881,845.056,1438.206
2021-11-26,185.579,200.694,739.602,428.804,1563.073,129.557,149.74,381.772,651.848,820.035,1411.775
2021-12-03,190.788,203.572,741.193,436.908,1602.718,131.396,150.687,386.822,668.276,838.645,1448.159
2021-12-10,193.441,207.12,766.311,438.22,1612.466,132.11,152.267,392.331,663.818,846.239,1449.94
2021-12-17,192.793,204.899,747.511,438.435,1615.156,132.753,152.484,391.232,656.24,848.706,1448.62
2021-12-24,193.294,204.815,742.166,434.496,1606.121,131.636,152.538,392.76,651.611,850.62,1451.105
2021-12-31,196.708,206.718,746.36,435.393,1609.032,131.901,152.556,394.958,653.063,853.091,1460.338
2022-01-07,196.368,203.597,777.519,424.776,1558.052,130.629,150.374,393.788,641.95,835.497,1430.463
2022-01-14,194.139,198.775,756.467,419.348,1556.818,128.459,148.965,377.53,640.67,827.185,1427.257
2022-01-21,197.141,203.887,760.992,418.426,1559.112,126.38,148.6,383.846,638.246,831.586,1432.091
2022-01-28,198.697,205.671,784.189,414.346,1544.207,126.161,148.817,382.72,626.64,826.244,1425.232
2022-02-04,198.956,205.298,788.8,410.918,1520.055,130.303,148.852,384.243,626.653,819.479,1422.912
2022-02-11,199.202,202.929,795.805,404.069,1489.125,129.62,146.807,378.296,625.48,802.792,1409.193
2022-02-18,199.364,202.775,793.855,403.871,1492.726,128.29,145.779,377.789,617.547,801.513,1407.83
2022-02-25,198.097,200.226,802.171,397.515,1482.164,126.585,143.458,371.582,617.152,802.373,1413.262
2022-03-04,194.401,193.393,750.195,397.459,1479.166,122.403,141.362,324.067,607.949,793.233,1417.441
2022-03-11,199.966,198.395,786.103,393.089,1463.712,121.077,139.827,341.888,612.981,787.373,1407.847
2022-03-18,201.989,199.643,787.593,397.277,1480.762,121.1,140.707,363.209,630.586,797.452,1413.538
2022-03-25,199.086,195.451,761.961,391.775,1452.779,118.408,140.827,365.301,616.393,790.773,1400.722
2022-04-01,203.374,200.506,749.602,399.222,1493.43,120.885,142.75,382.174,619.902,799.145,1414.667
2022-04-08,201.697,197.328,734.697,387.692,1417.206,123.8,140.381,377.505,614.005,776.42,1389.279
2022-04-15,201.417,195.071,737.188,380.633,1409.48,125.313,136.425,369.027,597.009,765.427,1387.444
2022-04-22,200.624,192.012,726.33,369.126,1372.864,126.875,134.969,361.431,591.523,742.285,1373.731
2022-04-29,192.628,182.578,723.742,365.099,1349.071,126.518,133.467,345.37,579.94,736.78,1359.402
2022-05-06,186.494,176.733,735.734,358.237,1330.338,123.046,131.417,337.216,565.298,728.291,1346.115
2022-05-13,182.607,170.456,732.117,360.856,1344.31,121.274,131.383,337.07,570.597,728.99,1349.351
2022-05-20,181.069,167.055,724.543,360.818,1346.668,118.716,131.487,336.675,567.757,725.479,1346.295
2022-05-27,194.411,180.564,741.59,372.123,1390.526,118.471,133.093,357.735,595.852,752.194,1372.808
2022-06-03,192.894,178.135,736.015,369.661,1371.474,116.012,133.021,351.852,597.469,734.179,1353.297
2022-06-10,184.998,169.836,700.731,361.047,1346.244,110.406,131.873,336.556,566.94,718.78,1325.006
2022-06-17,180.293,160.093,626.792,352.276,1306.423,106.108,125.995,326.621,561.367,694.944,1301.67
2022-06-24,177.529,158.881,615.135,355.052,1319.406,105.38,124.486,326.612,549.992,695.317,1310.293
2022-07-01,170.785,158.818,593.812,357.878,1327.879,99.868,119.117,311.502,550.722,701.867,1312.022
2022-07-08,162.798,156.192,535.066,355.707,1321.469,95.021,120.028,308.881,550.036,696.51,1307.295
2022-07-15,145.219,145.151,450.083,352.238,1306.182,84.158,117.218,283.739,536.542,683.197,1297.566
2022-07-22,162.419,158.204,556.283,358.776,1337.132,91.143,124.08,296.593,559.978,713.769,1342.426
2022-07-29,170.613,160.239,538.271,367.868,1375.388,96.583,132.55,299.939,577.639,728.971,1374.908
2022-08-05,178.276,165.345,541.841,368.261,1374.382,103.091,133.863,303.873,574.596,737.01,1371.789
2022-08-12,188.41,182.295,509.5,369.515,1383.989,110.897,134.931,333.353,583.959,741.716,1382.184
2022-08-19,175.904,166.772,487.334,359.583,1356.393,106.13,132.788,334.365,568.447,723.364,1362.488
2022-08-26,183.05,168.682,485.091,357.691,1351.623,105.206,131.435,343.688,567.375,726.617,1365.6
2022-09-02,174.144,162.295,456.287,347.754,1319.795,100.948,127.932,328.657,550.041,706.275,1354.771
2022-09-09,178.392,167.549,490.783,352.163,1321.464,95.95,127.781,347.96,558.542,708.983,1362.528
2022-09-16,171.155,164.251,473.44,345.716,1283.615,91.973,126.998,337.635,549.117,696.097,1343.656
2022-09-23,171.559,161.194,452.568,339.404,1267.912,88.844,123.34,318.803,533.605,674.838,1322.704
2022-09-30,160.502,150.941,403.344,328.929,1231.306,80.328,119.486,298.36,516.199,655.333,1306.958
2022-10-07,165.432,159.672,417.576,330.105,1232.427,81.98,121.241,308.275,515.469,667.79,1309.559
2022-10-14,162.814,153.036,378.644,322.023,1200.752,71.411,119.322,297.046,500.584,656.847,1290.982
2022-10-21,160.169,143.93,425.344,316.348,1182.916,66.127,117.143,295.01,481.673,653.856,1300.355
2022-10-28,176.712,153.639,468.756,327.303,1232.652,63.556,122.527,321.295,518.246,678.661,1316.175
2022-11-04,183.321,157.918,472.805,326.87,1229.495,68.317,123.145,319.545,508.049,676.936,1312.726
2022-11-11,195.198,173.756,491.989,338.798,1274.543,71.215,127.801,324.223,534.368,702.608,1319.492
2022-11-18,190.23,174.57,501.715,345.466,1287.26,76.392,132.221,345.554,543.003,709.768,1335.959
2022-11-25,193.128,177.856,529.562,349.699,1307.783,74.374,134.853,352.458,551.638,712.929,1352.652
2022-12-02,195.243,178.625,545.751,361.914,1341.741,76.767,138.671,361.381,569.796,735.636,1390.756
2022-12-09,193.537,178.271,540.631,364.071,1352.496,78.481,140.512,360.667,569.086,733.152,1388.38
2022-12-16,190.707,178.492,556.839,365.154,1327.896,75.553,141.042,361.077,567.793,731.28,1373.595
2022-12-23,190.793,177.694,563.482,359.317,1314.851,75.553,138.63,358.775,565.756,723.655,1359.196
2022-12-30,190.042,176.924,561.703,354.586,1300.268,74.91,137.267,357.665,563.162,716.473,1354.164
