Dates,Argentina,Brazil,Chile,Colombia,Mexico,Peru,Uruguay,Angola,Egypt,Ghana,Kenya,Morocco,Nigeria,South Africa,Tunisia,Zambia,West African CFA Franc,Kazakhstan,Poland,Euro,Turkey,Ukraine,Hungary,Bahrain,Oman,Saudi,United Arab Emirates,Qatar,Iraq,Indonesia,Pakistan,Philippines,Sri Lanka,Vietnam
01.10.2021,98.7943,5.3643,803.35,3793.38,20.4487,4.1305,42.9425,605.2119,15.7017,6.0225,110.51,9.0581,413.26,14.8839,2.8215,16.865,565.7998,426.54,3.949,0.8626,8.8587,26.6232,308.11,0.37695,0.385,3.7508,3.673,3.6417,1460,14308,170.4875,50.8,200.03,22755
08.10.2021,98.9472,5.5085,824.06,3766.81,20.7005,4.0924,43.4375,604.713,15.7004,6.045,110.51,9.056,413.09,14.9277,2.8263,17.075,566.7603,425.96,3.9784,0.864,8.9694,26.3494,311.73,0.37699,0.385,3.7508,3.673,3.6416,1460,14223,170.3207,50.57,200.26,22763
15.10.2021,99.1891,5.4616,823.7,3767.47,20.3269,3.9315,43.8275,603.7067,15.7008,6.0613,110.86,9.0476,413.37,14.603,2.8201,16.925,565.5251,425.95,3.9388,0.8621,9.2595,26.3433,310.47,0.37699,0.38498,3.7504,3.673,3.6414,1460,14075,171.1875,50.715,201.88,22749
22.10.2021,99.4014,5.65,815.97,3774.11,20.179,3.9665,43.8475,603.0037,15.7117,6.0538,111.1,9.0541,414.26,14.8265,2.8154,17.125,563.2755,425.23,3.951,0.8587,9.6085,26.2814,313.11,0.37695,0.38499,3.7509,3.673,3.6412,1460,14123,174.0638,50.787,201.46,22755
29.10.2021,99.7207,5.6364,814.5,3767.37,20.5633,3.9915,44.1925,602.985,15.7117,6.075,111.22,9.0832,413.95,15.2412,2.8235,17.275,567.3691,427.52,3.9889,0.865,9.6069,26.2888,311.57,0.377,0.385,3.7509,3.673,3.6416,1460,14168,171.9875,50.42,201.01,22752
05.11.2021,99.9498,5.5423,811.55,3878.85,20.3434,4.0105,43.6175,603.4615,15.7013,6.095,111.52,9.0781,414.4,15.0529,2.833,17.3875,567.0348,429.46,3.975,0.8644,9.6922,26.0949,310.26,0.37701,0.385,3.7511,3.673,3.6414,1460,14328,169.9625,50.345,201.5,22698
12.11.2021,100.2155,5.4564,801.07,3884.63,20.5187,4.017,44.1375,600.8229,15.701,6.1,111.74,9.1293,413.48,15.3279,2.8506,17.485,573.2224,431.01,4.0528,0.8739,9.9992,26.264,320.4,0.37703,0.385,3.7508,3.673,3.6417,1460,14236,173.75,49.865,201.95,22645
19.11.2021,100.4517,5.6102,829.9,3916.18,20.8302,4.0075,44.1,602.8318,15.7106,6.1075,112.29,9.2074,414.11,15.7268,2.871,17.65,581.4501,431.96,4.1609,0.8864,11.2884,26.5702,325.28,0.37704,0.38498,3.7506,3.673,3.6416,1460,14238,174.0625,50.425,201.96,22650
26.11.2021,100.7973,5.6032,831.79,4015.7,21.9234,4.0438,44.1975,595.3254,15.7106,6.115,112.38,9.2326,414.33,16.286,2.8841,17.765,579.4965,436.11,4.1632,0.8834,12.3373,27.1376,325.81,0.37704,0.38498,3.7513,3.673,3.6417,1460,14303,175.5289,50.428,202.29,22674
03.12.2021,101.16,5.6527,841.25,3967.44,21.2743,4.077,44.145,570.65,15.7106,6.11,112.42,9.2196,414.24,16.0809,2.8798,17.85,579.8657,438.5,4.0639,0.884,13.703,27.3275,321.97,0.37703,0.38501,3.7515,3.673,3.6417,1460,14398,175.7613,50.387,201.65,22792
10.12.2021,101.5472,5.609,842.25,3901.3,20.8835,4.0594,44.24,575.9878,15.7025,6.1375,112.62,9.2484,414.32,15.9761,2.8766,16.1475,579.6246,436.02,4.0863,0.8836,13.8783,27.0368,323.52,0.377,0.38473,3.7516,3.673,3.6416,1460,14373,177.1625,50.365,202.45,23024
17.12.2021,101.9625,5.6859,844.77,4028.13,20.8279,4.0374,44.345,568.3384,15.7021,6.1825,112.62,9.2887,414.87,15.8845,2.8728,16.4403,583.7318,437.61,4.12,0.8899,16.41,27.2525,326.76,0.37702,0.38501,3.7514,3.673,3.6416,1460,14368,177.8817,50.025,201.66,22937
24.12.2021,102.3062,5.6772,865.05,3993.43,20.6243,4.024,44.3975,568.7056,15.7028,6.1525,113.09,9.2621,414.95,15.5452,2.8739,16.5788,579.495,432.78,4.0822,0.8834,10.6386,27.2687,326.32,0.37701,0.385,3.7529,3.673,3.6416,1460,14221,178.0732,50.03,202.42,22915
31.12.2021,102.736,5.5758,852,4080.32,20.5294,4.0015,44.6875,556.0959,15.7028,6.175,113.14,9.2518,424.83,15.9372,2.873,16.6716,576.8011,434.8,4.0352,0.8793,13.304,27.285,324.46,0.37702,0.38502,3.756,3.6727,3.6416,1460,14253,176.8034,50.99,202.77,22826
07.01.2022,103.2884,5.6342,828.65,4051.08,20.4005,3.935,44.56,555.4399,15.7028,6.185,113.18,9.2461,415.45,15.5806,2.8737,16.875,577.3331,435.98,4.0071,0.8801,13.8697,27.4937,315.64,0.37701,0.38476,3.7554,3.6727,3.6416,1460,14358,176.5867,51.355,202.82,22706
14.01.2022,103.8543,5.528,819.75,4004.03,20.3079,3.8705,44.5875,535.035,15.7019,6.25,113.18,9.2302,416.02,15.3899,2.8776,16.9675,574.5995,435.24,3.9766,0.876,13.5302,28.0297,312.57,0.37701,0.38476,3.7535,3.673,3.6416,1460,14297,176.125,51.112,201.5,22711
21.01.2022,104.3425,5.4515,798.15,3955.38,20.4734,3.834,44.5225,534.0692,15.7019,6.1625,113.18,9.2785,415.84,15.1042,2.8756,16.9675,578.212,436.09,3.9944,0.8815,13.4541,28.2519,316.17,0.37701,0.38499,3.7523,3.673,3.6416,1460,14338,176.175,51.385,201.94,22628
28.01.2022,104.8363,5.3818,813.22,3957,20.8051,3.851,44.125,534.4238,15.7021,6.175,113.18,9.4215,415.78,15.5999,2.9107,17.995,588.4049,434.95,4.1097,0.8971,13.5539,28.7049,321.4,0.37696,0.385,3.751,3.673,3.6416,1460,14388,176.7928,51.23,201.69,22663
04.02.2022,105.4185,5.3259,827.75,3955.68,20.6811,3.845,43.7,528.4451,15.7021,6.275,110.82,9.2958,416.14,15.4622,2.8607,18.365,572.8933,431.96,3.9827,0.8733,13.5484,28.1098,309.42,0.37696,0.38498,3.752,3.6727,3.6416,1460,14380,174.6961,51.125,201.74,22663
11.02.2022,106.1495,5.249,808.65,3930.02,20.5376,3.7755,42.9925,527.7483,15.7021,6.437,113.61,9.358,417.83,15.212,2.8792,18.755,577.9856,429.96,4.0266,0.8811,13.4906,28.0653,313.98,0.37699,0.38497,3.7518,3.673,3.6416,1460,14353,174.6017,51.333,201.93,22695
18.02.2022,106.7842,5.1388,801.8,3930.74,20.2921,3.7455,42.9775,509.4384,15.7019,6.5625,113.65,9.4423,418.41,15.1346,2.8819,17.475,579.3495,428.33,4.0015,0.8833,13.6577,28.413,315.1,0.37698,0.38498,3.7518,3.6727,3.6416,1460,14328,175.472,51.357,201.94,22832
25.02.2022,107.4425,5.1522,802.25,3913,20.3459,3.7375,42.5125,495.358,15.7036,6.775,113.65,9.4643,415.86,15.1563,2.8986,17.74,581.8832,458.15,4.1141,0.8871,13.8202,29.6735,324.11,0.37699,0.38497,3.7522,3.6727,3.6416,1460,14367,176.975,51.35,201.94,22828
04.03.2022,108.14,5.0648,805.63,3826.49,20.9499,3.7569,42.69,473.3192,15.7036,7.025,113.65,9.7466,415.84,15.3903,2.952,18.025,599.9819,510.19,4.4791,0.9147,14.2004,30.1751,354.62,0.37699,0.385,3.7515,3.6727,3.6416,1460,14388,177.75,51.742,201.44,22841
11.03.2022,108.89,5.075,804.65,3819.95,20.9143,3.7046,42.65,469.9116,15.7036,7.1125,113.65,9.7547,416.01,15.0412,2.9539,18.2475,601.1832,524.87,4.3838,0.9164,14.7668,30.1751,350.38,0.37699,0.38501,3.7521,3.673,3.6416,1460,14303,178.5579,52.29,255.02,22859
18.03.2022,109.68,5.0233,804,3817.04,20.3617,3.7815,42.58,455.9946,15.7027,7.375,113.65,9.7745,415.87,14.9694,2.9486,17.725,593.6102,507.35,4.2669,0.9049,14.8053,29.4033,339.44,0.37701,0.38502,3.7516,3.673,3.6416,1460,14342,180.2607,52.35,271.13,22864
25.03.2022,110.3755,4.7429,778.1,3794.11,20.0336,3.7424,41.4725,455.6192,15.7024,7.5,111.37,9.6977,415.73,14.5417,2.9612,17.895,597.3127,493.3,4.2638,0.9105,14.8434,29.5253,339.79,0.377,0.385,3.7515,3.673,3.6414,1460,14341,181.721,52.148,290,22871
01.04.2022,111.1245,4.6592,782.42,3754.66,19.8541,3.635,41.225,444.5735,18.3171,7.425,111.37,9.7185,415.77,14.6648,2.9614,17.8175,593.7565,475.51,4.1998,0.9051,14.6873,29.4731,332.43,0.37703,0.38504,3.7511,3.673,3.6414,1460,14368,183.7963,51.668,294.79,22843
08.04.2022,112.1545,4.6988,814.7,3754,20.0463,3.7109,41.55,441.1771,18.2686,7.5,111.37,9.7571,415.75,14.6457,3.0012,17.525,603.1177,443.56,4.2612,0.9195,14.7505,29.541,347.19,0.37709,0.38506,3.7514,3.6727,3.6414,1460,14362,188.3142,51.588,315.86,22865
15.04.2022,112.936,4.7014,816.55,3721.5,19.9725,3.734,41.2575,420.5383,18.341,7.525,111.37,9.8193,415.29,14.6254,3.0084,17.41,606.5997,455.15,4.2849,0.9246,14.6384,29.4744,347.41,0.37703,0.38498,3.7502,3.6727,3.6414,1460,14344,181.8375,52.033,323.26,22900
22.04.2022,114.2318,4.7961,836.76,3857.75,20.2313,3.7689,40.0775,404.1603,18.385,7.5,111.37,9.8498,415.56,15.6082,3.0243,16.9,607.3353,444.09,4.3107,0.9258,14.7422,30.2598,344.42,0.37703,0.38498,3.7499,3.6727,3.6414,1460,14357,186.9625,52.33,334.29,22968
29.04.2022,115.3144,4.9721,851,3960.95,20.428,3.8375,40.8075,408.6489,18.5576,7.625,111.37,9.9883,415.57,15.7892,3.0827,17.025,622.0981,442.48,4.4353,0.9485,14.8541,30.2617,359.01,0.37698,0.385,3.7505,3.673,3.6414,1460,14497,185.575,52.193,353.9,22968
06.05.2022,116.3045,5.0793,858.99,4053.93,20.1265,3.8145,41.5625,407.4498,18.4947,7.5625,111.37,10.0119,415.64,15.9963,3.0951,17.025,621.9945,439.47,4.4627,0.9482,14.9516,30.262,361.81,0.377,0.38501,3.751,3.6727,3.6414,1460,14497,185.575,52.497,362.23,22959
13.05.2022,117.4204,5.061,860.7,4109.88,20.107,3.7924,41.4175,409.2007,18.4947,7.625,111.37,10.1192,415.47,16.1652,3.115,16.9951,630.213,431.65,4.4978,0.9605,15.4815,29.5275,370.55,0.37699,0.38503,3.7511,3.673,3.6414,1460,14613,192.65,52.457,360.05,23095
20.05.2022,118.485,4.8801,836.09,3971.78,19.8626,3.7299,40.185,415.3971,18.3582,7.7375,111.37,10.0228,415.91,15.8417,3.0961,17.095,620.9645,426.27,4.3822,0.9467,15.909,29.4,363.84,0.37698,0.38498,3.7511,3.6727,3.6414,1460,14652,200.16,52.225,359.73,23170
27.05.2022,119.554,4.7306,825.3,3932.59,19.5789,3.6915,39.9175,419.2618,18.2644,7.775,111.37,9.8991,415.94,15.5903,3.0426,17.2317,611.0453,434.97,4.2556,0.9316,16.2228,29.4625,367.07,0.37699,0.38498,3.7511,3.673,3.6414,1460,14577,199.7777,52.335,361.63,23200
03.06.2022,120.6775,4.7739,811.5,3788.32,19.5594,3.7084,39.8625,428.7266,18.5858,7.8625,116.87,9.8607,415.82,15.5482,3.055,17.042,611.9288,434.2,4.2817,0.933,16.4468,29.4,365.59,0.37699,0.385,3.7509,3.673,3.6414,1460,14438,199.125,52.866,360.39,23197
10.06.2022,121.7956,4.9876,845.5,3940.95,19.961,3.762,39.5525,435.8263,18.6367,7.95,117.05,9.9582,416.96,15.8567,3.0795,16.925,623.6213,436.2,4.3816,0.9506,17.1143,29.5275,378.8,0.37697,0.38502,3.751,3.673,3.6414,1460,14550,200.7719,52.985,360.69,23178
17.06.2022,122.9122,5.1538,875.4,3902.05,20.3423,3.7203,40.1225,433.9185,18.6876,7.8812,117.35,10.0913,417.88,16.0181,3.108,16.98,624.7753,446.08,4.4569,0.9528,17.3308,29.538,380.76,0.37692,0.38502,3.7517,3.673,3.6414,1460,14823,207.8625,53.745,361.59,23231
24.06.2022,124.2545,5.2427,918.5,4138.38,19.8685,3.7884,39.675,429.1786,18.7472,7.955,117.65,10.0223,416.88,15.8019,3.0933,17.075,621.6556,467.26,4.4449,0.9474,16.9258,29.5275,380.5,0.37698,0.38502,3.7525,3.6727,3.6414,1460,14848,211.9666,54.99,360.42,23252
01.07.2022,125.4571,5.3319,931.13,4198.39,20.2629,3.8419,39.9725,428.5314,18.7462,8.0225,117.88,10.0512,418.08,16.4154,3.1044,16.7,629.8983,464.36,4.5071,0.959,16.7495,29.4025,384.38,0.37703,0.38502,3.7533,3.673,3.6414,1460,14938,211.9666,55.08,360,23279
08.07.2022,126.795,5.2555,969.75,4420.75,20.4515,3.9069,40.3375,430.9535,18.7964,8.125,117.95,10.1644,424.78,16.8726,3.1525,16.325,644.0173,473.25,4.6888,0.9817,17.2592,29.5465,398.19,0.37702,0.38502,3.7528,3.673,3.6414,1460,14977,207.4297,55.935,364.33,23358
15.07.2022,128.2384,5.4075,974.01,4361.45,20.5362,3.9035,42.21,431.9149,18.8665,8.135,118.31,10.4197,423.04,17.0751,3.1789,16.45,650.7518,481.94,4.7437,0.9913,17.3624,29.4025,397.73,0.37698,0.385,3.7543,3.673,3.6414,1460,14993,210.0024,56.415,361.7,23400
22.07.2022,129.7435,5.498,955.45,4464.5,20.5291,3.9149,41.765,432.0193,18.8665,8.35,118.55,10.2214,423.46,16.8275,3.1525,16.495,642.3037,482.37,4.6399,0.9792,17.7308,36.7514,388.74,0.37697,0.38502,3.7549,3.673,3.6414,1460,15018,210.0024,56.298,361.62,23407
29.07.2022,131.2602,5.1733,900.24,4295.52,20.3672,3.9219,40.8825,433.264,18.9203,8.525,118.75,10.294,427.17,16.6237,3.1392,16.375,641.8638,476.93,4.636,0.9785,17.9196,36.592,396.26,0.37696,0.38501,3.7568,3.6727,3.6414,1460,14833,237.3,55.15,362.71,23343
05.08.2022,132.9158,5.1639,916.9,4348.02,20.404,3.9085,40.58,432.1035,18.9457,8.65,119.12,10.3291,424.04,16.7768,3.1579,16.075,644.1439,476.68,4.624,0.982,17.9199,36.9296,386.61,0.37701,0.385,3.7557,3.673,3.6414,1460,14893,223.8806,55.205,362.78,23389
12.08.2022,134.5882,5.0745,876.05,4160.1,19.8487,3.852,40.1025,429.295,19.1169,8.975,119.31,10.3223,427.92,16.1684,3.1328,16.1,639.3657,477.11,4.5414,0.9747,17.9469,36.5921,382.77,0.37705,0.38501,3.7578,3.6727,3.6414,1460,14668,215.5484,55.625,361.62,23395
19.08.2022,136.1586,5.1703,944.76,4377.35,20.1736,3.8645,40.47,428.8259,19.1373,9.8275,119.57,10.4052,427.86,17.0033,3.1862,16.125,653.5066,476.49,4.7326,0.9963,18.1012,36.6225,402.51,0.37698,0.385,3.755,3.673,3.6414,1460,14838,215,55.945,361.51,23393
26.08.2022,137.7047,5.0637,892.45,4403.95,20.0405,3.8396,40.3625,428.6188,19.1372,9.9075,119.89,10.5837,425,16.8849,3.1997,16.125,658.2544,473.64,4.7544,1.0035,18.1639,36.7522,412.94,0.37697,0.38499,3.7554,3.673,3.6414,1460,14818,219.9647,56.033,361.23,23410
02.09.2022,139.1591,5.1701,876.5,4482.63,19.9457,3.881,40.865,428.5587,19.1773,9.85,120.15,10.5904,429.15,17.305,3.2158,15.425,659.0216,470.92,4.7437,1.0047,18.1931,36.8772,403.96,0.37697,0.385,3.7557,3.6727,3.6414,1460,14897,217.8997,56.77,361.62,23444
09.09.2022,141.378,5.1474,909.5,4353.27,19.8975,3.883,40.715,430.3995,19.2162,10.0375,120.3,10.7548,435.42,17.3064,3.2027,15.525,653.2468,472.77,4.6765,0.9959,18.2234,36.7171,395.56,0.37697,0.38502,3.7595,3.6727,3.6414,1460,14830,226.5959,56.83,361.96,23517
16.09.2022,143.5124,5.2501,923.75,4435.9,20.0368,3.879,40.9725,430.0643,19.2813,10.0413,120.38,10.7646,435.51,17.6103,3.2096,15.655,654.9011,475.55,4.7134,0.9984,18.2586,36.7917,404.35,0.37697,0.385,3.7575,3.6727,3.6414,1460,14953,234.2079,57.415,365.15,23652
23.09.2022,145.4516,5.2622,970.55,4448.02,20.208,3.912,40.8875,432.5472,19.4068,10.225,120.38,10.8684,435.58,17.95,3.2825,15.76,677.1262,482.15,4.895,1.0323,18.4144,36.717,418.74,0.377,0.38503,3.7575,3.673,3.6414,1460,15038,239.487,58.495,364.11,23702
30.09.2022,147.3156,5.4155,968.69,4608.75,20.1382,3.9832,41.7125,433.4055,19.4765,10.3,120.38,10.9537,437.57,18.0855,3.2654,15.735,669.2233,476.41,4.9542,1.0202,18.5287,36.867,431.61,0.37705,0.38503,3.7582,3.673,3.6414,1460,15228,228.476,58.647,365.46,23861
07.10.2022,149.1792,5.2034,938.5,4622.88,20.0405,3.957,41.0475,437.1295,19.5163,10.6,120.38,10.9806,435.27,18.096,3.2696,15.815,673.1622,472.26,4.9883,1.0262,18.5715,36.9322,435.54,0.37731,0.38503,3.7575,3.673,3.6414,1460,15253,219.875,58.925,365.27,23882
14.10.2022,151.6711,5.3257,962.63,4698.5,20.0813,3.9895,41.25,442.5107,19.647,10.975,121,11.0319,440.5,18.3594,3.2963,15.885,674.7316,476.01,4.939,1.0286,18.49,36.9322,429.48,0.37738,0.38504,3.7576,3.673,3.6414,1460,15423,218.225,58.945,365.84,24115
21.10.2022,153.7927,5.1631,971.9,4915.58,19.9324,3.9865,41.195,452.689,19.6664,13.4125,121.17,10.969,440.5,18.0892,3.2778,16.005,665.1226,473.26,4.8446,1.014,18.588,36.717,416.81,0.37709,0.38501,3.7574,3.673,3.6414,1460,15633,220.8933,58.764,366.48,24669
28.10.2022,156.01,5.2954,942.43,4833.4,19.7961,3.9743,40.52,484.3486,19.6676,13.875,121.3,10.8976,441.42,18.1341,3.2366,16.155,658.2445,468.53,4.735,1.0035,18.5916,36.717,413.63,0.377,0.38503,3.7575,3.6727,3.6414,1460,15552,221.9579,57.98,366.15,24828
04.11.2022,158.3042,5.0592,926.83,5120.15,19.5235,3.9549,39.91,488.2364,22.8408,13.875,121.55,10.9323,443.02,17.9038,3.2459,16.225,658.8074,464.83,4.7062,1.0043,18.5669,36.8187,404.06,0.37701,0.38503,3.7574,3.673,3.6414,1460,15738,221.8875,58.565,365.49,24865
11.11.2022,160.7177,5.3264,891.95,4808.95,19.5034,3.855,40.0025,493.7531,24.2,14.625,121.46,10.7011,443.38,17.2397,3.1882,16.4025,633.937,460.72,4.5328,0.9664,18.5786,36.756,391.49,0.37695,0.38477,3.7577,3.6727,3.641,1460,15494,221.675,57.263,367.46,24821
18.11.2022,163.1609,5.377,941.24,4988.42,19.4415,3.8295,39.8,510.7031,24.365,14.5,122.05,10.7082,443.82,17.2559,3.1671,16.655,635.3126,461.83,4.5512,0.9685,18.6226,36.9322,393.7,0.37692,0.38475,3.7595,3.673,3.6416,1460,15688,222.425,57.25,367.43,24808
25.11.2022,165.5833,5.3987,922.99,4866.17,19.3329,3.8595,39.3,511.877,24.4699,14.125,122.34,10.688,444.63,17.0813,3.2438,16.8935,631.0317,465.44,4.5114,0.962,18.5996,36.965,392.95,0.37693,0.38475,3.7587,3.6727,3.6411,1460,15673,223.25,56.685,367.16,24802
02.12.2022,168.0862,5.219,883.6,4776.65,19.4001,3.838,39.2025,511.9777,24.5311,14.05,122.57,10.548,444.77,17.5052,3.2025,17.15,622.6521,470.31,4.4403,0.9492,18.6392,36.8485,389.52,0.37699,0.38475,3.7578,3.6727,3.6412,1460,15428,223.6223,55.765,367.48,24477
09.12.2022,169.8889,5.2471,861.76,4809.6,19.7652,3.8224,38.85,509.3726,24.5607,12.7625,122.8,10.552,445.26,17.3542,3.2052,17.355,622.3274,469.96,4.4446,0.9487,18.6508,36.78,397.18,0.37699,0.38475,3.7587,3.673,3.6412,1460,15583,224.2119,55.375,366.99,23783
