date,Kuwait,India,Indonesia,Taiwan,United States,South Africa,Thailand,Czechia,China,Brazil,Canada,Abu Dhabi,Dubai,United Arab Emirates,Qatar,Philippines,Greece,Mexico,Hong Kong,Vietnam,Turkey,Argentina,United Kingdom,Tunisia,Australia,Sri Lanka,Sweden,Botswana,Estonia,Ukraine,Belgium,Austria,Mauritius,Kenya,South Korea,Finland,Singapore,GCC,Netherlands,Zhonghua,Bosnia and Herzegovina,Morocco,Portugal,Oman,Slovenia,Bahrain,Malaysia,Trinidad and Tobago,New Zealand,Chile,Saudi Arabia,China,LatAm,Bulgaria,Hungary,Poland,Israel,Norway,Peru,Switzerland,Pakistan,Denmark,Nigeria,Jamaica,Ireland,Bahrain,Germany,Japan,Kazakhstan,Oman,Spain,Italy,Colombia,Croatia,Serbia,Bangladesh,France,Egypt,Ghana,Romania,EU,Lithuania,Jordan,Lebanon
21.09.2021,558.28,1928.488,1200.605,2452.519,2960.296,933.402,1901.723,613.311,1581.533,626.773,1185.373,723.963,723.963,723.963,1069.932,1459.898,49.911,787.471,1408.788,1332.879,374.272,778.359,755.258,482.395,981.707,455.446,1648.408,215.257,1689.324,108.248,719.276,584.083,652.098,1697.564,1623.57,850.95,921.44,743.1,1924.286,1525.388,555.161,803.728,353.956,488.94,1368.057,402.164,884.181,1136.655,1506.853,585.031,1278.874,1527.765,527.653,630.267,796.978,446.905,1445.727,801.307,950.631,1739.05,720.335,3113.797,376.814,2347.442,720.141,274.963,1155.638,1321.71,1320.222,510.596,534.383,507.269,729.854,868.568,928.767,649.154,1051.926,446.801,961.088,2088.522,1005.647,1190.238,495.094,650.072
22.09.2021,557.339,1929.676,1214.555,2397.83,2990.308,961.002,1902.386,615.265,1587.295,642.664,1202.439,727.666,727.666,727.666,1072.483,1462.095,49.877,800.148,1409.888,1344.836,380.739,779.331,765.556,483.222,989.682,457.453,1670.372,215.981,1695.832,107.928,724.976,595.242,662.108,1689.431,1623.57,866.313,921.155,745.12,1939.396,1530.217,555.745,806.492,362.82,488.851,1376.26,403.414,884.283,1147.694,1515.33,597.304,1272.564,1522.063,538.991,630.267,800.274,458.48,1449.392,821.908,961.27,1746.7,714.622,3118.731,374.89,2342.787,735.7,276.699,1167.227,1303.274,1338.761,510.504,538.095,515.107,736.583,873.845,937.123,647.026,1064.963,449.417,961.088,2073.801,1016.686,1162.631,500.089,693.84
23.09.2021,559.887,1961.871,1219.227,2419.322,3027.052,974.195,1922.522,619.996,1604.574,642.671,1216.597,730.277,730.277,730.277,1077.755,1466.754,49.644,802.322,1418.415,1345.107,372.86,789.892,770.919,486.006,1006.683,464.757,1704.511,218.639,1698.464,109.787,731.054,605.34,668.75,1689.963,1618.694,873.879,932.885,747.77,1968.599,1545.642,562.74,813.583,365.851,489.897,1401.687,408.382,889.333,1138.367,1540.042,598.589,1272.683,1531.818,539.776,630.448,811.036,458.567,1465.992,841.085,974.73,1761.958,704.366,3164.957,376.127,2335.04,736.478,280.475,1179.149,1297.298,1314.164,511.595,544.479,522.975,736.385,881.583,936.703,646.763,1076.839,450.489,961.088,2094.251,1029.438,1156.463,501.631,749.604
24.09.2021,559.887,1957.112,1218.205,2451.986,3028.821,951.611,1922.522,613.619,1581.057,630.553,1208.014,730.277,730.277,730.277,1077.755,1467.532,48.588,792.245,1393.567,1340.261,362.954,777.459,763.565,486.423,994.505,470.607,1676.595,219.662,1687.461,108.882,722.753,596.437,658.702,1686.047,1616.001,857.195,923.867,747.77,1933.675,1522.255,588.368,816.717,361.43,489.897,1396.493,408.382,887.842,1137.477,1512.077,592.535,1272.564,1519.289,531.226,627.326,794.475,453.192,1467.392,834.16,981.241,1739.047,701.231,3109.415,378.661,2341.129,727.708,280.475,1166.569,1319.526,1290.587,511.595,542.898,518.888,733.461,878.231,932.458,647.218,1063.897,450.776,961.088,2093.637,1016.337,1131.523,501.631,751.663
27.09.2021,558.667,1948.967,1212.317,2460.722,3023.284,949.301,1893.385,618.839,1582.924,632.478,1218.513,722.661,722.661,722.661,1081.697,1456.36,48.726,801.413,1387.158,1317.219,366.456,740.196,766.505,487.496,1004.904,480.041,1658.608,225.392,1673.207,108.865,730.34,604.574,654.049,1685.711,1617.973,851.028,932.356,745.63,1905.66,1522.597,601.944,815.541,363.709,490.719,1390.507,403.493,887.533,1160.388,1509.41,583.438,1287.72,1504,533.322,638.124,789.138,452.254,1463.646,837.736,1012.378,1716.008,696.989,3057.017,376.455,2360.41,714.735,279.346,1167.704,1314.822,1277.882,512.454,549.941,521.027,761.355,878.082,929.993,643.838,1064.381,445.803,961.088,2081.016,1013.464,1137.255,500.06,788.635
28.09.2021,557.921,1929.349,1207.677,2434.824,2959.469,941.968,1876.102,615.814,1599.47,603.382,1195.335,725.434,725.434,725.434,1086.371,1439.948,47.843,783.353,1384.677,1335.641,362.455,722.189,751.521,483.238,983.884,486.281,1609.251,224.249,1639.494,108.734,719.783,592.138,652.747,1677.835,1587.106,825.414,919.398,748.19,1832.251,1535.445,594.709,818.129,357.67,494.102,1374.809,406.33,892.764,1160.15,1490.886,575.706,1288.81,1506.825,514.272,639.593,785.22,443.18,1447.779,825.095,1001.537,1677.374,700.286,2964.258,378.519,2359.673,699.138,280.007,1142.483,1305.338,1277.882,515.987,535.13,509.316,764.923,879.605,927.824,648.054,1039.73,443.297,961.088,2075.438,987.312,1107.698,499.301,760.517
29.09.2021,557.38,1927.175,1223.433,2375.344,2961.601,944.91,1866.471,614.165,1587.228,609.122,1190.23,722.135,722.135,722.135,1089.174,1451.582,48.062,780.449,1405.902,1338.256,365.138,713.101,752.704,481.383,966.817,495.415,1601.318,223.996,1621.922,108.337,713.985,593.074,666.72,1678.322,1567.122,823.927,914.202,747.16,1813.359,1529.443,553.827,818.178,356.934,491.543,1381.598,406.256,893.955,1145.624,1462.261,575.489,1288.342,1475.789,516.593,684.196,789.259,444.419,1433.045,819.586,986.053,1687.099,684.733,2967.312,385.161,2374.833,694.089,279.975,1143.066,1272.559,1256.618,513.315,538.21,509.922,775.226,875.72,929.345,648.28,1041.7,439.359,961.088,2066.954,986.321,1093.613,501.115,748.647
30.09.2021,556.64,1920.141,1259.625,2382.714,2929.073,956.514,1858.327,622.23,1590.158,605.991,1192.397,720.428,720.428,720.428,1094.617,1450.801,48.083,781.851,1413.111,1343.346,369.122,716.102,753.839,482.794,989.921,502.902,1613.712,224.376,1671.84,109.789,716.303,593.064,670.279,1688.137,1567.859,824.258,919.458,747.43,1799.571,1533.1,555.794,815.506,358.138,491.148,1366.598,406.765,891.058,1143.778,1488.295,572.492,1302.61,1498.94,514.962,660.904,804.637,450.22,1427.336,826.583,970.204,1691.398,689.839,2956.093,390.04,2392.547,688.257,280.264,1134.091,1271.656,1272.122,512.902,532.127,507.75,779.474,879.063,925.715,652.128,1033.695,444.204,961.088,2075.976,981.576,1091.991,500.111,749.614
01.10.2021,557.009,1917.936,1246.129,2335.526,2963.207,957.055,1869.818,629.548,1587.122,622.898,1196.821,720.428,720.428,720.428,1094.617,1453.955,48.353,777.168,1412.141,1337.69,368.499,714.855,751.062,482.003,974.779,504.371,1607.471,224.757,1688.53,109.3,713.555,595.809,673.175,1713.262,1535.454,825.249,911.758,747.56,1782.281,1530.485,574.061,808.977,360.618,491.148,1371.957,406.947,884.79,1165.402,1495.1,575.33,1302.61,1498.94,523.544,651.712,825.593,455.639,1427.898,836.044,988.067,1687.539,687.343,2920.767,390.04,2422.969,688.112,280.264,1126.253,1250.814,1280.668,512.902,532.213,507.435,790.8,888.732,920.26,652.128,1034.06,444.204,961.088,2075.02,978.093,1107.783,500.111,755.771
04.10.2021,557.642,1935.472,1286.246,2317.001,2923.312,949.333,1873.153,646.413,1553.881,604.079,1200.988,718.144,718.144,718.144,1096.877,1466.668,48.525,771.519,1397.647,1349.76,366.109,701.633,751.729,483.962,991.153,504.445,1593.192,225.011,1693.75,111.863,712.475,596.462,672.968,1716.961,1535.454,826.861,919.607,746.1,1751.293,1501.155,575.336,809.653,361.448,491.148,1373.389,406.29,886.757,1166.595,1511.333,559.646,1299.737,1498.94,511.588,626.061,819.565,459.837,1405.682,844.569,972.828,1695.722,688.064,2893.511,390.577,2405.046,684.388,280.939,1120.24,1243.973,1291.811,512.902,533.277,506.252,798.958,890.893,919.253,659.528,1030.19,439.589,961.088,2072.119,972.511,1105.117,501.748,767.322
05.10.2021,557.546,1944.801,1276.994,2317.929,2952.506,954.823,1888.745,661.814,1556.135,600.043,1209.785,712.975,712.975,712.975,1098.83,1471.32,48.873,773.664,1407.651,1361.347,365.488,710.157,759.297,481.902,987.255,504.077,1609.75,224.376,1647.678,112.201,714.304,607.783,674.136,1690.491,1508.267,831.163,914.255,744.19,1790.555,1504.775,577.123,805.728,360.407,496.481,1358.028,404.254,887.911,1148.419,1495.721,556.591,1312.531,1498.94,509.902,643.319,817.26,461.038,1408.189,852.146,984.007,1690.414,686.272,2914.383,394.591,2378.49,686.18,278.89,1126.85,1219.859,1295.393,518.471,540.708,514.008,795.221,885.759,921.375,660.359,1041.252,437.852,961.088,2061.594,982.822,1099.244,503.45,766.935
06.10.2021,556.425,1910.752,1313.705,2304.759,2963.003,953.308,1872.31,648.255,1547.317,597.488,1203.995,705.11,705.11,705.11,1108.599,1484.595,48.409,768.582,1401.915,1368.488,359.329,708.914,746.854,480.378,978.608,513.627,1573.577,227.792,1603.725,113.107,703.107,594.466,674.076,1688.87,1477.988,818.212,915.484,742.42,1763.665,1496.653,581.003,805.035,354.985,500.819,1353.08,403.868,899.191,1167.795,1479.838,540.548,1315.213,1498.94,506.89,634.434,808.251,463.253,1399.724,830.669,991.007,1687.043,685.214,2896.754,395.532,2364.994,678.707,277.652,1104.866,1219.012,1287.145,523.001,530.608,504.768,796.215,881.652,914.272,661.156,1023.734,443.286,961.088,2060.609,966.173,1085.372,504.845,766.142
07.10.2021,555.648,1938.188,1312.358,2351.761,2991.148,974.463,1889.837,647.642,1604.577,596.319,1225.994,711.122,711.122,711.122,1103.114,1479.781,49.102,769.954,1419.739,1368.221,366.996,716.029,757.748,479.677,992.809,516.427,1603.023,229.083,1602.468,113.531,712.136,594.289,673.79,1673.319,1504.983,831.619,923.53,744.04,1814.513,1545.884,581.913,807.051,359.473,503.195,1363.89,405.431,900.574,1175.175,1475.854,540.828,1319.84,1498.94,507.62,624.982,820.013,464.683,1423.423,839.015,1061.238,1713.698,689.284,2941.809,396.998,2362.667,689.894,277.466,1124.595,1215.727,1306.737,525.483,543.084,513.025,806.224,884.099,913.032,657.961,1040.788,443.851,961.088,2094.526,983.973,1091.229,506.033,775.693
08.10.2021,556.017,1944.094,1333.811,2333.89,2982.798,972.946,1894.851,649.089,1617.45,608.459,1235.181,711.122,711.122,711.122,1103.114,1476.678,49.316,769.971,1417.534,1375.311,364.551,702.575,760.344,479.322,1002.726,513.951,1595.776,228.825,1604.743,115.156,711.377,596.341,665.711,1657.449,1499.626,835.037,927.816,744.17,1791.376,1555.829,579.376,812.715,357.589,503.195,1367.08,405.612,903.916,1181.077,1477.76,537.006,1319.804,1513.722,513.678,623.61,816.671,469.424,1418.364,845.336,1072.523,1713.519,688.368,2913.969,397.853,2364.225,685.926,277.466,1123.977,1223.481,1316.025,525.483,543.723,515.472,810.774,882.306,907.938,657.961,1036.271,443.851,961.088,2110.322,980.673,1079.71,506.033,768.351
11.10.2021,549.726,1938.515,1336.907,2333.89,2962.754,976.185,1886.622,658.404,1646.597,604.387,1234.587,715.06,715.06,715.06,1107.956,1512.331,48.931,773.73,1409.913,1397.377,368.508,700.337,764.073,476.607,1007.53,506.567,1588.668,228.05,1583.096,116.504,713.392,603.342,663.81,1657.449,1499.626,832.485,927.349,743.87,1786.781,1577.873,590.91,810.204,358.894,498.707,1344.254,403.021,910.406,1181.341,1473.629,535.508,1318.37,1513.938,512.266,623.592,828.594,480.78,1429.919,848.056,1082.71,1715.018,679.712,2897.688,395.671,2355.704,679.756,277.466,1123.474,1231.08,1320.722,520.795,540.07,512.637,816.843,881.312,907.938,660.907,1037.774,452.162,961.088,2090.916,979.288,1064.35,505.044,759.628
12.10.2021,551.608,1940.764,1345.414,2302.645,2960.564,976.96,1922.908,656.654,1620.792,602.848,1237.153,719.17,719.17,719.17,1109.708,1510.505,48.943,776.195,1402.979,1399.28,365.328,711.21,761.27,476.024,1003.725,506.343,1602.614,228.309,1587.765,116.635,711.125,603.589,664.036,1660.842,1468.827,830.254,927.251,746.09,1776.625,1555.885,589.583,809.218,363.726,500.895,1358.353,406.977,916.763,1182.742,1471.582,528.971,1323.259,1486.357,511.667,622.285,826.938,483.38,1441.528,850.402,1093.784,1710.26,677.411,2906.193,398.907,2320.028,677.645,278.733,1118.901,1219.322,1367.487,523.08,541.873,513.65,805.675,879.451,907.538,657.132,1032.931,456.04,961.088,2075.297,977.936,1067.063,506.99,755.901
13.10.2021,553.143,1964.098,1368.834,2284,2972.814,987.663,1922.908,655.096,1631.175,607.834,1248.981,721.219,721.219,721.219,1111.633,1514.884,48.515,780.115,1403.813,1394.104,363.384,727.36,764.953,475.615,1004.572,494.104,1635.115,229.213,1617.105,117.189,715.567,602.457,666.14,1658.513,1487.079,837.95,945.964,747.88,1802.406,1564.379,594.041,811.261,369.971,503.308,1369.672,407.191,926.284,1182.301,1478.807,518.935,1332.147,1504.793,514.902,636.452,833.17,480.776,1461.877,858.099,1099.357,1727.027,665.626,2985.772,401.423,2289.604,686.183,279.219,1128.716,1217.364,1413.753,525.6,539.422,514.417,816.941,879.919,906.372,650.007,1043.044,459.941,961.088,2087.267,988.3,1075.804,508.103,782.034
14.10.2021,553.179,1980.278,1396.103,2291.402,3022.608,986.521,1934.397,649.337,1628.087,611.826,1270.335,724.228,724.228,724.228,1119.591,1538.462,48.851,786.961,1402.772,1393.34,357.952,745.701,774.699,476.649,1016.714,500.835,1667.567,233.82,1632.786,117.116,723.442,607.142,666.508,1667.624,1519.551,847.116,949.296,750.75,1844.844,1561.709,583.362,820.082,370.862,501.236,1378.067,406.985,925.376,1191.084,1498.065,518.022,1340.569,1507.753,518.795,626.791,842.588,484.117,1477.617,877.407,1119.576,1745.086,682.507,2977.142,402.808,2289.926,689.924,280.342,1144.777,1222.267,1444.922,523.437,542.141,521.374,826.066,881.893,910.535,650.157,1057.152,463.664,961.088,2086.732,1001.596,1073.532,511.358,768.694
15.10.2021,553.179,1980.278,1398.977,2362.202,3041.413,1002.14,1926.965,650.177,1650.376,626.522,1278.108,724.228,724.228,724.228,1119.361,1543.913,49.305,803.724,1416.22,1391.687,357.025,758.589,782.581,477.434,1024.051,499.776,1688.574,234.477,1646.34,116.371,724.153,612.554,671.822,1685.05,1538.619,851.981,954.944,750.7,1872.299,1582.05,587.5,821.664,371.8,501.236,1383.289,406.985,928.902,1234.45,1503.385,514.781,1340.569,1514.064,529.918,627.082,836.874,485.448,1476.341,880.7,1166.001,1755.035,689.154,3024.688,406.836,2308.116,696.388,280.342,1155.463,1240.982,1447.847,523.437,546.308,526.244,830.806,883.653,915.068,649.815,1064.873,463.664,961.088,2081.733,1011.271,1075.811,511.358,768.694
18.10.2021,554.725,1993.069,1399.488,2348.223,3052.305,998.342,1924.902,641.102,1659.764,615.094,1280.887,732.34,732.34,732.34,1126.649,1547.312,49.121,806.073,1417.69,1395.055,353.898,769.571,777.17,475.563,1025.094,499.134,1680.36,236.266,1671.211,116.909,720.085,612.766,669.583,1679.618,1527.934,846.393,953.584,756.2,1864.828,1589.859,587.29,820.189,369.631,504.117,1386.107,410.06,930.382,1269.134,1498.806,519.783,1342.163,1510.865,524.608,639.712,829.733,484.287,1478.086,883.119,1147.196,1754.281,685.453,3032.163,402.346,2308.116,690.319,280.475,1147.949,1236.253,1482.575,526.445,543.083,521.767,829.713,883.098,905.56,641.607,1056.607,478.086,961.088,2079.371,1005.414,1091.281,509.65,768.694
19.10.2021,556.636,1977.078,1401.253,2386.343,3073.721,1009.045,1917.67,637.305,1688.171,593.493,1288.078,731.707,731.707,731.707,1131.636,1552.916,49.842,805.796,1438.283,1392.465,357.054,773.486,783.524,475.013,1033.387,504.317,1699.18,237.59,1703.55,117.516,726.09,614.81,677.028,1658.365,1552.652,854.174,965.523,757.31,1888.883,1616.406,596.481,819.827,376.324,504.117,1392.205,411.932,930.382,1250.731,1525.877,523.719,1348.659,1532.327,513.58,661.104,825.085,484.046,1486.482,893.245,1156.012,1754.501,685.453,3075.276,402.346,2281.17,694.986,282.379,1156.236,1240.706,1488.201,526.445,549.113,524.877,822.182,888.09,908.969,635.799,1061.04,473.909,961.088,2086.619,1013.606,1103.453,509.65,771.005
20.10.2021,558.389,1964.266,1401.253,2385.569,3085.655,1017.094,1924.494,629.812,1709.602,593.317,1298.669,734.556,734.556,734.556,1136.721,1553.996,50.355,806.191,1447.576,1391.859,361.216,780.946,784.574,469.197,1043.644,503.877,1705.383,238.12,1677.84,117.99,731.241,618.939,683.054,1658.365,1551.872,858.169,964.146,760.76,1878.113,1635.306,594.621,819.913,383.807,506.938,1399.606,412.929,933.397,1217.792,1542.871,527.794,1365.619,1532.142,513.861,632.014,824.254,482.919,1489.196,901.092,1153.329,1767.034,695.775,3091.922,404.036,2277.759,701.277,282.941,1156.487,1240.379,1482.643,529.391,551.015,530.373,820.194,887.416,912.165,635.799,1066.111,471.38,961.088,2093.714,1016.535,1103.682,510.911,768.182
21.10.2021,558.574,1950.381,1385.537,2385.052,3096.313,994.448,1929.618,621.586,1704.064,568.811,1298.89,734.556,734.556,734.556,1137.616,1555.969,50.23,798.18,1437.853,1384.547,358.379,775.468,781.776,466.615,1042.95,507.378,1714.2,237.458,1665.786,117.054,727.211,612.302,685.528,1670.406,1544.155,850.67,961.404,761.22,1887.622,1629.099,594.67,822.005,382.361,508.475,1394.87,413.509,926.56,1216.902,1538.412,524.115,1370.753,1531.595,499.375,657.415,834.286,478.489,1503.315,901.321,1156.203,1774.336,699.987,3104.591,405.924,2278.211,692.082,283.278,1155.081,1228.418,1466.382,530.997,546.177,529.068,813.67,884.893,910.589,644.764,1063.812,471.98,961.088,2092.519,1015.635,1109.428,511.341,773.788
22.10.2021,558.389,1936.214,1390.913,2391.131,3090.806,990.827,1929.618,616.514,1710.665,552.042,1296.512,734.556,734.556,734.556,1137.944,1552.925,50.28,800.061,1440.472,1390.009,358.566,763.769,779.966,460.982,1040.719,507.592,1736.177,236.531,1688.008,115.911,730.818,613.934,700.31,1680.196,1544.427,859.239,961.387,761.23,1916.132,1634.876,597.935,821.025,386.17,508.475,1404.448,413.417,926.524,1216.362,1530.926,529.06,1370.753,1532.2,490.769,648.357,833.637,477.035,1501.384,902.89,1145.228,1780.589,695.782,3137.822,407.158,2272.474,697.63,283.278,1159.716,1232.328,1470.168,530.997,544.056,529.482,806.832,885.805,919.498,645.178,1071.121,471.98,961.088,2102.329,1022.745,1131.102,511.341,774.368
25.10.2021,559.456,1923.425,1372.75,2389.504,3106.23,988.46,1932.339,621.262,1711.401,578.568,1299.28,739.899,739.899,739.899,1133.104,1539.513,49.779,798.376,1446.453,1382.531,362.756,778.478,781.55,459.299,1044.897,516.327,1720.641,235.869,1697.99,118.028,729.407,614.168,691.381,1659.989,1561.466,852.402,959.185,763.88,1902.819,1636.549,596.213,821.535,381.841,513.765,1370.579,416.527,926.581,1185.215,1534.029,542.891,1363.723,1546.121,505.692,652.622,820.011,476.507,1511.91,899.958,1161.458,1773.059,692.263,3133.033,406.861,2286.155,700.09,287.832,1160.323,1227.886,1522.55,536.52,543.045,532.292,815.829,884.456,915.475,629.026,1064.349,475.086,961.088,2086.559,1019.079,1121.363,513.188,768.433
26.10.2021,559.954,1948.806,1381.005,2414.103,3108.167,988.306,1934.932,621.466,1688.277,567.986,1291.088,738.311,738.311,738.311,1122.953,1545.233,49.723,804.732,1446.012,1389.598,367.953,777.449,788.83,458.285,1048.102,520.641,1724.283,235.075,1705.435,114.641,730.831,613.163,699.872,1653.973,1580.137,858.038,957.801,760.94,1900.421,1617.888,608.082,836.32,378.788,512.52,1379.865,417.848,924.164,1214.733,1531.048,554.188,1357.624,1541.677,501.692,670.487,830.741,477.377,1508.222,898.982,1138.471,1782.595,683.432,3134.715,406.066,2274.982,705.32,286.742,1169.397,1234.98,1546.36,535.22,546.922,534.254,822.895,884.028,912.372,634.284,1071.203,477.573,961.088,2066.938,1023.672,1112.961,510.352,764.983
27.10.2021,563.617,1945.678,1366.131,2424.072,3085.231,972.3,1908.956,623.044,1656.647,566.412,1281.162,734.216,734.216,734.216,1119.581,1546.472,49.998,798.021,1434.068,1423.028,371.205,763.956,782.199,461.988,1047.581,521.805,1715.384,233.619,1696.341,114.248,729.819,611.272,688.704,1653.567,1562.155,855.042,958.537,759.92,1909.473,1590.313,599.055,834.505,379.354,517.199,1389.237,416.857,922.343,1228.946,1523.833,537.178,1352.39,1522.761,498.306,654.881,825.885,471.645,1497.386,890.76,1122.004,1780.848,698.485,3119.687,405.561,2272.01,699.028,287.058,1165.029,1238.705,1557.531,540.106,544.934,530.686,819.431,881.671,913.985,633.27,1070.199,485.043,961.088,2071.807,1021.139,1116.316,512.043,759.067
28.10.2021,571.69,1914.804,1347.685,2417.065,3118.806,964.043,1913.121,627.455,1651.229,559.512,1296.981,735.473,735.473,735.473,1136.99,1527.988,50.345,785.446,1434.465,1436.399,370.532,770.601,786.758,467.144,1051.191,521.509,1726.604,237.149,1715.542,115.023,754.554,612.505,692.927,1670.194,1557.711,854.649,960.841,765.14,1925.114,1586.032,606.459,841.374,386.93,520.707,1397.944,420.459,916.148,1240.186,1524.566,535.597,1344.1,1501.971,492.723,656.519,820.267,473.737,1507.917,890.418,1127.219,1800.465,705.592,3167.527,408.357,2248.309,704.196,288.057,1172.07,1233.946,1572.196,543.771,551.984,534.322,820.15,899.338,914.566,632.013,1085.901,492.234,961.088,2108.078,1031.541,1141.881,511.464,763.025
29.10.2021,571.5,1902.629,1362.058,2408.572,3123.497,953.196,1916.944,615.693,1637.323,545.617,1279.904,735.473,735.473,735.473,1136.99,1518.687,49.337,778.384,1431.647,1442.919,367.453,769.859,779.759,462.652,1030.732,524.725,1702.692,236.073,1706.345,110.543,742.091,600.776,688.366,1668.048,1537.919,837.928,953.713,765.08,1906.861,1574.35,613.894,836.19,379.679,520.707,1371.686,420.365,916.892,1242.042,1526.914,530.804,1344.208,1521.421,483.556,668.675,823.209,473.158,1510.91,868.642,1107.748,1794.163,709.12,3143.839,408.167,2264.451,697.189,288.057,1158.218,1228.16,1586.55,543.771,549.453,529.388,804.563,887.347,904.496,632.198,1079.432,492.234,961.088,2063.961,1021.565,1110.753,511.464,755.524
01.11.2021,573.809,1929.42,1345.039,2416.491,3137.027,941.428,1896.071,617.945,1629.637,552.333,1297.548,743.152,743.152,743.152,1131.207,1518.687,49.731,771.713,1425.802,1434.277,375.601,772.832,782.994,459.22,1040.525,518.572,1726.763,236.605,1713.366,112.115,745.795,611.283,687.077,1647.938,1533.451,840.282,962.491,767.45,1911.542,1567.117,611.852,831.908,387.666,517.638,1373.82,419.464,895.217,1238.445,1527.158,529.444,1338.799,1523.108,486.302,664.188,822.387,473.485,1542.44,887.713,1130.35,1815.449,720.243,3161.968,406.726,2238.193,703.115,288.163,1170.53,1252.499,1544.89,540.565,557.738,536.895,812.05,886.282,912.102,629.035,1090.932,499.223,961.088,2071.333,1031.566,1112.481,508.212,764.978
02.11.2021,575.236,1934.849,1329.309,2415.903,3146.522,949.588,1911.343,615.469,1614.067,551.954,1285.62,756.371,756.371,756.371,1139.693,1522.778,49.591,775.59,1424.663,1443.695,372.264,782.383,778.088,459.87,1019.063,518.603,1717.998,236.98,1713.128,113.112,747.809,609.701,686.236,1641.971,1555.992,839.922,965.508,777.13,1917.724,1554.402,646.9,835.733,384.772,515.541,1378.964,423.263,900.525,1240.485,1504.438,543.32,1344.688,1508.837,487.484,669.964,827.81,475.188,1543.02,871.897,1114.921,1820.345,723.259,3178.891,404.454,2223.954,694.422,292.264,1178.363,1249.126,1580.678,538.376,552.868,535.598,809.243,883.084,918.81,622.967,1094.644,506.984,961.088,2066.421,1033.243,1111.473,508.212,757.027
03.11.2021,575.042,1939.715,1340.286,2421.356,3169.493,956.452,1897.936,631.349,1616.749,558.256,1292.153,762.995,762.995,762.995,1144.091,1536.212,50.102,775.635,1412.875,1428.32,372.771,793.409,778.041,464.215,1029.047,516.919,1732.611,237.937,1716.76,114.506,754.232,617.85,679.203,1641.113,1528.998,851.913,961.157,782.31,1931.271,1554.425,622.129,834.024,375.269,516.693,1385.998,422.474,896.745,1242.853,1515.079,556.303,1337.458,1506.906,491.419,669.931,835.258,471.786,1542.747,876.371,1097.133,1837.33,719.448,3182.816,403.656,2214.314,699.632,294.271,1183.248,1246.06,1582.214,539.579,549.064,539.305,803.682,889.148,926.827,617.809,1098.005,508.951,961.088,2081.356,1037.763,1115.589,509.066,753.108
04.11.2021,576.707,1950.462,1340.845,2411.226,3179.932,975.086,1905.385,643.672,1630.381,549.487,1292.242,766.178,766.178,766.178,1150.488,1538.524,49.809,783.112,1413.307,1441.468,378.411,800.055,773.131,458.243,1029.94,516.919,1743.414,245.236,1719.058,112.887,755.364,618.182,681.585,1623.933,1535.221,851.548,961.315,784.52,1949.369,1565.457,617.39,828.66,373.859,516.106,1391.06,430.738,896.745,1240.039,1503.833,575.977,1345.57,1523.719,488.996,673.542,849.274,481.424,1562.12,878.053,1077.875,1843.827,718.347,3202.722,403.185,2207.902,690.575,295.788,1184.4,1265.227,1608.206,538.965,546.729,540.336,797.523,878.046,899.508,619.211,1100.511,505.979,961.088,2078.033,1040.825,1111.135,506.708,762.242
05.11.2021,576.898,1950.462,1342.52,2445.685,3192.425,975.863,1909.637,652.588,1600.016,561.276,1302.343,766.178,766.178,766.178,1150.488,1577.422,49.767,793.472,1416.874,1451.898,380.959,814.361,775.754,458.911,1035.353,513.026,1746.499,245.236,1720.52,112.835,756.669,624.162,682.481,1603.273,1526.893,853.597,966.117,784.58,1956.759,1541.705,609.695,821.739,370.15,516.106,1399.804,430.832,895.652,1239.363,1518.441,568.938,1345.57,1509.857,496.671,670.243,837.325,482.186,1556.441,884.186,1085.165,1829.565,718.438,3143.735,404.866,2191.837,686.655,295.788,1183.12,1259.293,1577.232,538.965,552.24,545.483,787.073,874.789,931.957,619.103,1108.436,506.623,961.088,2078.437,1043.251,1121.493,506.708,764.949
08.11.2021,582.542,1982.181,1355.14,2463.77,3197.128,984.111,1929.474,659.326,1594.814,559.702,1307.767,776.047,776.047,776.047,1155.811,1598.011,50.555,800.071,1420.921,1466.997,387.152,831.693,779.306,459.003,1036.526,518.991,1750.9,246.915,1744.281,112.98,757.115,632.497,688.006,1600.407,1526.926,856.708,970.699,790.2,1956.405,1538.257,610.026,825.786,372.415,518.447,1406.639,430.32,897.015,1235.051,1524.651,571.749,1363.006,1517.066,497.602,677.825,819.003,481.513,1565.657,892.131,1096.817,1833.85,713.808,3200.867,409.911,2182.932,692.549,295.305,1185.147,1257.866,1604.708,541.41,550.494,545.333,789.123,881.936,939.372,613.889,1113.054,497.909,961.088,2083.743,1046.476,1117.925,497.29,762.266
